id,icon,functions/0/function,functions/1/function,functions/10/function,functions/11/function,functions/12/function,functions/13/function,functions/14/function,functions/15/function,functions/16/function,functions/17/function,functions/18/function,functions/19/function,functions/2/function,functions/3/function,functions/4/function,functions/5/function,functions/6/function,functions/7/function,functions/8/function,functions/9/function,hurt_function_id_list/0/name,hurt_function_id_list/0/value,use_function_id_list/0/name,use_function_id_list/0/value
2193202,icn_skill_statpenetration_01,219320201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2193203,icn_skill_statpenetration_01,219320301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2193204,icn_skill_statpenetration_01,219320401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2193205,icn_skill_statpenetration_01,219320501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2193206,icn_skill_statpenetration_01,219320601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2193207,icn_skill_statpenetration_01,219320701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2193208,icn_skill_statpenetration_01,219320801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2193209,icn_skill_statpenetration_01,219320901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2193210,icn_skill_statpenetration_01,219321001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2203101,icn_skill_defup_01,220310101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2203102,icn_skill_defup_01,220310201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2203103,icn_skill_defup_01,220310301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2203104,icn_skill_defup_01,220310401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2203105,icn_skill_defup_01,220310501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2203106,icn_skill_defup_01,220310601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2203107,icn_skill_defup_01,220310701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2203108,icn_skill_defup_01,220310801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2203109,icn_skill_defup_01,220310901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2203110,icn_skill_defup_01,220311001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2203201,icn_skill_defup_01,220320101,220320102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2203202,icn_skill_defup_01,220320201,220320202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2203203,icn_skill_defup_01,220320301,220320302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2203204,icn_skill_defup_01,220320401,220320402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2203205,icn_skill_defup_01,220320501,220320502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2203206,icn_skill_defup_01,220320601,220320602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2203207,icn_skill_defup_01,220320701,220320702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2203208,icn_skill_defup_01,220320801,220310802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2203209,icn_skill_defup_01,220320901,220310902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2203210,icn_skill_defup_01,220321001,220321002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2121101,icn_skill_heal_01,212110101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2121102,icn_skill_heal_01,212110201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2121103,icn_skill_heal_01,212110301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2121104,icn_skill_heal_01,212110401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2121105,icn_skill_heal_01,212110501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2121106,icn_skill_heal_01,212110601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2121107,icn_skill_heal_01,212110701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2121108,icn_skill_heal_01,212110801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2121109,icn_skill_heal_01,212110901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2121110,icn_skill_heal_01,212111001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2121201,icn_skill_heal_01,212120101,212120102,0,0,0,0,0,0,0,0,0,0,212120103,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2121202,icn_skill_heal_01,212120201,212120202,0,0,0,0,0,0,0,0,0,0,212120103,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2121203,icn_skill_heal_01,212120301,212120302,0,0,0,0,0,0,0,0,0,0,212120103,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2121204,icn_skill_heal_01,212120401,212120402,0,0,0,0,0,0,0,0,0,0,212120103,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2121205,icn_skill_heal_01,212120501,212120502,0,0,0,0,0,0,0,0,0,0,212120103,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2121206,icn_skill_heal_01,212120601,212120602,0,0,0,0,0,0,0,0,0,0,212120103,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2121207,icn_skill_heal_01,212120701,212120702,0,0,0,0,0,0,0,0,0,0,212120103,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2121208,icn_skill_heal_01,212120801,212120802,0,0,0,0,0,0,0,0,0,0,212120103,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2121209,icn_skill_heal_01,212120901,212120902,0,0,0,0,0,0,0,0,0,0,212120103,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2121210,icn_skill_heal_01,212121001,212121002,0,0,0,0,0,0,0,0,0,0,212120103,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2260101,icn_skill_atkup_01,226010101,226010102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2260102,icn_skill_atkup_01,226010201,226010202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2260103,icn_skill_atkup_01,226010301,226010302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2260104,icn_skill_atkup_01,226010401,226010402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2260105,icn_skill_atkup_01,226010501,226010502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2260106,icn_skill_atkup_01,226010601,226010602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2260107,icn_skill_atkup_01,226010701,226010702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2260108,icn_skill_atkup_01,226010801,226010802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2260109,icn_skill_atkup_01,226010901,226010902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2260110,icn_skill_atkup_01,226011001,226011002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2260201,icn_skill_stataccuracycircle_01,226020101,226020102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2260202,icn_skill_stataccuracycircle_01,226020201,226020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2260203,icn_skill_stataccuracycircle_01,226020301,226020302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2260204,icn_skill_stataccuracycircle_01,226020401,226020402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2260205,icn_skill_stataccuracycircle_01,226020501,226020502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2260206,icn_skill_stataccuracycircle_01,226020601,226020602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2260207,icn_skill_stataccuracycircle_01,226020701,226020702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2260208,icn_skill_stataccuracycircle_01,226020801,226020802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2260209,icn_skill_stataccuracycircle_01,226020901,226020902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2260210,icn_skill_stataccuracycircle_01,226021001,226021002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2402101,icn_skill_stathp_01,240210101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2402102,icn_skill_stathp_01,240210201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2402103,icn_skill_stathp_01,240210301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2402104,icn_skill_stathp_01,240210401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2402105,icn_skill_stathp_01,240210501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2402106,icn_skill_stathp_01,240210601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2402107,icn_skill_stathp_01,240210701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2402108,icn_skill_stathp_01,240210801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2402109,icn_skill_stathp_01,240210901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2402110,icn_skill_stathp_01,240211001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2111101,icn_skill_atkdown_01,211110101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2111102,icn_skill_atkdown_01,211110201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2111103,icn_skill_atkdown_01,211110301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2111104,icn_skill_atkdown_01,211110401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2111105,icn_skill_atkdown_01,211110501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2111106,icn_skill_atkdown_01,211110601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2111107,icn_skill_atkdown_01,211110701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2111108,icn_skill_atkdown_01,211110801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2111109,icn_skill_atkdown_01,211110901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2111110,icn_skill_atkdown_01,211111001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2112101,icn_skill_atkup_01,211210101,211210102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2112102,icn_skill_atkup_01,211210201,211210202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2112103,icn_skill_atkup_01,211210301,211210302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2112104,icn_skill_atkup_01,211210401,211210402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2112105,icn_skill_atkup_01,211210501,211210502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2112106,icn_skill_atkup_01,211210601,211210602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2112107,icn_skill_atkup_01,211210701,211210702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2112108,icn_skill_atkup_01,211210801,211210802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2112109,icn_skill_atkup_01,211210901,211210902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2112110,icn_skill_atkup_01,211211001,211211002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2112201,icn_skill_stataccuracycircle_01,211220101,211220102,0,0,0,0,0,0,0,0,0,0,211220103,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2112202,icn_skill_stataccuracycircle_01,211220201,211220202,0,0,0,0,0,0,0,0,0,0,211220203,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2112203,icn_skill_stataccuracycircle_01,211220301,211220302,0,0,0,0,0,0,0,0,0,0,211220303,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2112204,icn_skill_stataccuracycircle_01,211220401,211220402,0,0,0,0,0,0,0,0,0,0,211220403,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2112205,icn_skill_stataccuracycircle_01,211220501,211220502,0,0,0,0,0,0,0,0,0,0,211220503,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2112206,icn_skill_stataccuracycircle_01,211220601,211220602,0,0,0,0,0,0,0,0,0,0,211220603,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2112207,icn_skill_stataccuracycircle_01,211220701,211220702,0,0,0,0,0,0,0,0,0,0,211220703,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2112208,icn_skill_stataccuracycircle_01,211220801,211220802,0,0,0,0,0,0,0,0,0,0,211220803,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2112209,icn_skill_stataccuracycircle_01,211220901,211220902,0,0,0,0,0,0,0,0,0,0,211220903,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2112210,icn_skill_stataccuracycircle_01,211221001,211221002,0,0,0,0,0,0,0,0,0,0,211221003,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2311201,icn_skill_defup_01,231120101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2311202,icn_skill_defup_01,231120201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2311203,icn_skill_defup_01,231120301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2311204,icn_skill_defup_01,231120401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2311205,icn_skill_defup_01,231120501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2311206,icn_skill_defup_01,231120601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2311207,icn_skill_defup_01,231120701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2311208,icn_skill_defup_01,231120801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2311209,icn_skill_defup_01,231120901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2311210,icn_skill_defup_01,231121001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2111201,icn_skill_defup_01,211120101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2111202,icn_skill_defup_01,211120201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2111203,icn_skill_defup_01,211120301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2111204,icn_skill_defup_01,211120401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2111205,icn_skill_defup_01,211120501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2111206,icn_skill_defup_01,211120601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2111207,icn_skill_defup_01,211120701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2111208,icn_skill_defup_01,211120801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2111209,icn_skill_defup_01,211120901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2111210,icn_skill_defup_01,211121001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2800101,icn_skill_statreloadtime_01,280010101,280010102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2800102,icn_skill_statreloadtime_01,280010201,280010202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2800103,icn_skill_statreloadtime_01,280010301,280010302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2800104,icn_skill_statreloadtime_01,280010401,280010402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2800105,icn_skill_statreloadtime_01,280010501,280010502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2800106,icn_skill_statreloadtime_01,280010601,280010602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2800107,icn_skill_statreloadtime_01,280010701,280010702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2800108,icn_skill_statreloadtime_01,280010801,280010802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2800109,icn_skill_statreloadtime_01,280010901,280010902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2800110,icn_skill_statreloadtime_01,280011001,280011002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2800201,icn_skill_attention_01,280020101,280020102,0,0,0,0,0,0,0,0,0,0,280020103,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2800202,icn_skill_attention_01,280020201,280020102,0,0,0,0,0,0,0,0,0,0,280020203,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2800203,icn_skill_attention_01,280020301,280020102,0,0,0,0,0,0,0,0,0,0,280020303,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2800204,icn_skill_attention_01,280020401,280020102,0,0,0,0,0,0,0,0,0,0,280020403,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2800205,icn_skill_attention_01,280020501,280020102,0,0,0,0,0,0,0,0,0,0,280020503,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2800206,icn_skill_attention_01,280020601,280020102,0,0,0,0,0,0,0,0,0,0,280020603,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2800207,icn_skill_attention_01,280020701,280020102,0,0,0,0,0,0,0,0,0,0,280020703,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2800208,icn_skill_attention_01,280020801,280020102,0,0,0,0,0,0,0,0,0,0,280020803,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2800209,icn_skill_attention_01,280020901,280020102,0,0,0,0,0,0,0,0,0,0,280020903,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2800210,icn_skill_attention_01,280021001,280020102,0,0,0,0,0,0,0,0,0,0,280021003,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2801101,icn_skill_atkup_01,280110101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2801102,icn_skill_atkup_01,280110201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2801103,icn_skill_atkup_01,280110301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2801104,icn_skill_atkup_01,280110401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2801105,icn_skill_atkup_01,280110501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2801106,icn_skill_atkup_01,280110601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2801107,icn_skill_atkup_01,280110701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2801108,icn_skill_atkup_01,280110801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2801109,icn_skill_atkup_01,280110901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2801110,icn_skill_atkup_01,280111001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2801201,icn_skill_statexplosion_01,280120101,280120102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2801202,icn_skill_statexplosion_01,280120201,280120202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2801203,icn_skill_statexplosion_01,280120301,280120302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2801204,icn_skill_statexplosion_01,280120401,280120402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2801205,icn_skill_statexplosion_01,280120501,280120502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2801206,icn_skill_statexplosion_01,280120601,280120602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2801207,icn_skill_statexplosion_01,280120701,280120702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2801208,icn_skill_statexplosion_01,280120801,280120802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2801209,icn_skill_statexplosion_01,280120901,280120902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
