id,theme,bgm,is_loop,play_time,name,order,artist,get_info_type,get_info_value,is_default_bgm
11004,11,bgm_spot_khamsin_a,True,77,Khamsin,4,Cosmograph,FieldItem,50010202,
11005,11,bgm_spot_khamsin_b,True,77,Khamsin - Upper mix -,5,Cosmograph,FieldItem,54010202,
11006,11,bgm_blurredvision,True,80,Blurred Vision [Scenario Ver.],6,SELECTOR,FieldItem,54011204,
11007,11,bgm_blurredvision_a,True,80,Blurred Vision,7,SELECTOR,FieldItem,50011201,
11008,11,bgm_blurredvision_b,True,80,Blurred Vision - Into the Matter -,8,SELECTOR,FieldItem,54011201,
11009,11,bgm_spot_splinter_a,True,88,Splinter,9,Cosmograph,FieldItem,50011202,
11010,11,bgm_spot_splinter_b,True,88,Splinter - Heated -,10,Cosmograph,FieldItem,54011202,
11011,11,bgm_boss_bbg001,True,149,The Harvester,11,Cosmograph,FieldItem,54011203,
12001,12,bgm_story_heynewbie,True,60,Hey- Newbie-,1,Cosmograph,FieldItem,50012204,
12002,12,bgm_groundfall,True,40,Ground Fall [Scenario Ver.],2,KARUT,FieldItem,54012204,
12003,12,bgm_groundfall_a,True,61,Ground Fall,3,KARUT,FieldItem,50012201,
12004,12,bgm_groundfall_b,True,61,Ground Fall - unknown signal -,4,KARUT,FieldItem,54012201,
12005,12,bgm_spot_goundzero_a,True,89,GroundZero,5,KARUT,FieldItem,50012202,
12006,12,bgm_spot_goundzero_b,True,88,GroundZero - Blaster Mix -,6,KARUT,FieldItem,54012202,
12007,12,bgm_boss_ebg002,True,128,Resist,7,Blacklolita,FieldItem,54012203,
12008,12,bgm_story_darklord,True,90,One-Winged Dark Lord,8,Soochan,FieldItem,50012205,
13001,13,bgm_thecalmbeforethestorm,True,52,The Calm Before the Storm [Scenario Ver.],1,Cosmograph,FieldItem,54013204,
13002,13,bgm_thecalmbeforethestorm_a,True,78,The Calm Before the Storm,2,Cosmograph,FieldItem,50013201,
13003,13,bgm_thecalmbeforethestorm_b,True,78,The Calm Before the Storm - Storm is Coming -,3,Cosmograph,FieldItem,54013201,
13004,13,bgm_spot_dustrider_a,True,83,DUST RIDER,4,Cosmograph,FieldItem,50013202,
13005,13,bgm_spot_dustrider_b,True,86,DUST RIDER - Final Lap -,5,Cosmograph,FieldItem,54013202,
13006,13,bgm_boss_mbg001,True,130,The Moving Fortress,6,Zekk,FieldItem,54013203,
13007,13,bgm_story_shopperholic,True,61,ShopperHOLIC,7,Cosmograph,FieldItem,54014203,
13008,13,bgm_story_enikksroom,True,48,Enikk's Room,8,Cosmograph,FieldItem,54014204,
14007,14,bgm_blackgunsmoke,True,58,Black Gunsmoke [Scenario Ver.],1,AJURIKA,FieldItem,50017206,
14008,14,bgm_blackgunsmoke_a,True,70,Black Gunsmoke,2,AJURIKA,FieldItem,50017207,
14009,14,bgm_blackgunsmoke_b,True,70,Black Gunsmoke - haze shadow -,3,AJURIKA,FieldItem,54017205,
14010,14,bgm_spot_metalacid_a,True,87,Metal Acid,4,AJURIKA,FieldItem,50017205,
14011,14,bgm_spot_metalacid_b,True,87,Metal Acid - Acid Burst -,5,AJURIKA,FieldItem,54017206,
14012,14,bgm_story_6f6e6573656c66,True,97,6f6e6573656c66,6,Cosmograph,FieldItem,54017204,
14001,14,bgm_underwaterflowers,True,65,Underwater Flowers [Scenario Ver.],7,AJURIKA,FieldItem,54018203,
14002,14,bgm_underwaterflowers_a,True,65,Underwater Flowers,8,AJURIKA,FieldItem,50018201,
14003,14,bgm_underwaterflowers_b,True,65,Underwater Flowers - Lotus -,9,AJURIKA,FieldItem,54018201,
14004,14,bgm_spot_wingsofvictory_a,True,81,The Wings of Victory [Inst Ver.],10,AJURIKA,FieldItem,50018202,
14005,14,bgm_spot_wingsofvictory_b,True,81,The Wings of Victory,11,AJURIKA,FieldItem,54018202,
14006,14,bgm_boss_eba001,True,133,Tempest,13,Cosmograph,FieldItem,54018204,
14013,14,event_bgm_hero,False,214,Hero,14,Moeki Harada (Vocal. Luna Goami),FieldItem,50018206,
15002,15,bgm_peripeteia,True,97,Peripeteia [Scenario Ver.],1,NieN,FieldItem,50019203,
15003,15,bgm_peripeteia_a,True,95,Peripeteia,2,NieN,FieldItem,50019201,
15004,15,bgm_peripeteia_b,True,95,Peripeteia - Heaven of Pride -,3,NieN,FieldItem,54019201,
15005,15,bgm_spot_diehard_a,True,98,Die Hard,4,NieN,FieldItem,50019202,
15006,15,bgm_spot_diehard_b,True,98,Die Hard - Survive -,5,NieN,FieldItem,54019202,
15007,15,bgm_story_anotherway,True,104,Another Way,6,Cosmograph,FieldItem,50019204,
15008,15,bgm_story_exiter,True,99,Exiter,7,Cosmograph,FieldItem,50019205,
15009,15,bgm_story_eden,True,96,EDEN,8,Cosmograph,FieldItem,50020205,
15015,15,bgm_story_edenin,True,61,in EDEN,9,Cosmograph,FieldItem,54020204,
15010,15,bgm_volcanicnest,True,91,Volcanic Nest [Scenario Ver.],10,Cosmograph,FieldItem,50020203,
15011,15,bgm_volcanicnest_a,True,91,Volcanic Nest,11,Cosmograph,FieldItem,50020201,
15012,15,bgm_volcanicnest_b,True,83,Volcanic Nest - Berserker Afire -,12,Cosmograph,FieldItem,54020201,
15013,15,bgm_spot_risingfromash_a,True,90,Rising from Ash,13,KARUT,FieldItem,50020202,
15014,15,bgm_spot_risingfromash_b,True,89,Rising from Ash - HYPE DistGuitar MIX -,14,KARUT,FieldItem,54020202,
15016,15,bgm_boss_mba002_phase1,True,95,Inferno of Nihilist,15,Cosmograph,FieldItem,50020204,
15017,15,bgm_boss_mba002_phase2,True,103,Burn it All,16,"Cosmograph (feat. A.MON, Springhead)",FieldItem,54020203,
15018,15,bgm_story_quietterror,True,106,Quiet Terror,17,Cosmograph,FieldItem,54020205,
15019,15,bgm_story_cecil,True,81,Cecil,18,Cosmograph,FieldItem,50021201,
15020,15,bgm_intotheswarm,True,61,Into the Swarm [Scenario Ver.],19,NieN,FieldItem,50021202,
15021,15,bgm_intotheswarm_a,True,68,Into the Swarm,20,NieN,FieldItem,50021203,
15022,15,bgm_intotheswarm_b,True,68,Into the Swarm - Hive -,21,NieN,FieldItem,54021201,
15023,15,bgm_spot_rapturestorm_a,True,99,Rapture Storm,22,NieN,FieldItem,50021204,
15024,15,bgm_spot_rapturestorm_b,True,89,Rapture Storm - rush out -,23,NieN,FieldItem,54021202,
15025,15,bgm_boss_bba001,True,115,The Interceptor,24,Zekk,FieldItem,54021203,
16001,16,event_bgm_invasion,False,112,INVASION,1,Cosmograph,FieldItem,50022201,
16002,16,bgm_collapse,True,89,Collapse [Scenario Ver.],2,SELECTOR,FieldItem,50022202,
16003,16,bgm_collapse_a,True,91,Collapse,3,SELECTOR,FieldItem,50022203,
16004,16,bgm_collapse_b,True,91,Collapse - shift -,4,SELECTOR,FieldItem,54022201,
16005,16,bgm_spot_emergencyengage_a,True,91,Emergency Engage,5,Cosmograph vs SELECTOR,FieldItem,50022204,
16006,16,bgm_spot_emergencyengage_b,True,91,Emergency Engage - Restoration -,6,Cosmograph vs SELECTOR,FieldItem,54022202,
16007,16,bgm_story_conflict,True,67,Conflict,7,Cosmograph,FieldItem,54022203,
16008,16,bgm_story_whitelight,False,67,White-Light,8,Cosmograph,FieldItem,54022204,
16009,16,bgm_greyhaze,True,40,Grey Haze [Scenario Ver.],9,KARUT,FieldItem,50023201,
16010,16,bgm_greyhaze_a,True,61,Grey Haze,10,KARUT,FieldItem,50023202,
16011,16,bgm_greyhaze_b,True,61,Grey Haze - achromatic -,11,KARUT,FieldItem,50023203,
16012,16,bgm_spot_thecoldfront,True,89,The Coldfr0nt,12,KARUT,FieldItem,50023204,
16013,16,bgm_spot_thewarmfront,True,84,The Warmfr0nt,13,KARUT,FieldItem,54023201,
16014,16,bgm_story_facetoface,True,107,Face to Face,14,Cosmograph,FieldItem,54023202,
16015,16,bgm_manifest,True,81,Manifest [Scenario Ver.],15,SELECTOR,FieldItem,50024201,
16016,16,bgm_manifest_a,True,84,Manifest,16,SELECTOR,FieldItem,50024202,
16017,16,bgm_manifest_b,True,81,Manifest - Malfunction -,17,SELECTOR,FieldItem,50024203,
16018,16,bgm_spot_chaos_a,True,93,ALIVE,18,Cosmograph,FieldItem,54024201,
16019,16,bgm_spot_chaos_b,True,79,ALIVE - Resist -,19,Cosmograph,FieldItem,54024202,
17001,17,bgm_chaser,True,63,Chaser [Scenario Ver.],1,NieN,FieldItem,50025201,
17002,17,bgm_chaser_a,True,63,Chaser,2,NieN,FieldItem,50025202,
17003,17,bgm_chaser_b,True,63,Chaser - time limit -,3,NieN,FieldItem,50025203,
17004,17,bgm_spot_pursuit_a,True,88,Pursuit,4,NieN,FieldItem,50025204,
17005,17,bgm_spot_pursuit_b,True,96,Pursuit - time limit -,5,NieN,FieldItem,54025201,
17006,17,bgm_story_enormousgap,True,126,Enormous gap,6,SELECTOR,FieldItem,54025202,
17007,17,bgm_story_girls,True,122,Girls,7,Nauts,FieldItem,54025203,
17008,17,bgm_story_boing,True,121,BOING,8,Nauts,FieldItem,54025204,
17009,17,bgm_highnoon,True,77,Highnoon [Scenario Ver.],9,Powerless,FieldItem,50026201,
17010,17,bgm_highnoon_a,True,77,Highnoon,10,Powerless,FieldItem,50026202,
17011,17,bgm_highnoon_b,True,77,Highnoon - Hazards -,11,Powerless,FieldItem,50026203,
17012,17,bgm_spot_wilderness_a,True,121,Wilderness,12,Powerless,FieldItem,54026201,
17013,17,bgm_spot_wilderness_b,True,121,Wilderness - Hazards -,13,Powerless,FieldItem,54026202,
17014,17,bgm_story_brokenwings,False,102,Broken Wings,14,Cosmograph,FieldItem,54026203,
18001,18,bgm_aztec,True,79,Aztec [Scenario Ver.],1,Feryquitous,FieldItem,50027201,
18002,18,bgm_aztec_a,True,79,Aztec,2,Feryquitous,FieldItem,50027202,
18003,18,bgm_aztec_b,True,79,Aztec - dust -,3,Feryquitous,FieldItem,54027201,
18004,18,bgm_spot_dwn_a,True,87,Dwn,4,Feryquitous,FieldItem,50027203,
18005,18,bgm_spot_dwn_b,True,87,Dwn - dust -,5,Feryquitous,FieldItem,54027202,
18006,18,bgm_destroyingcalamity,True,37,Destroying Calamity [Scenario Ver.],6,KARUT,FieldItem,50028203,
18007,18,bgm_destroyingcalamity_a,True,83,Destroying Calamity,7,KARUT,FieldItem,50028204,
18008,18,bgm_destroyingcalamity_b,True,83,Destroying Calamity - broken silence -,8,KARUT,FieldItem,50028205,
18009,18,bgm_spot_destroyedserenity_a,True,90,Destroyed Serenity,9,KARUT,FieldItem,54028201,
18010,18,bgm_spot_destroyedserenity_b,True,90,Destroyed Serenity - Shranz Mix -,10,KARUT,FieldItem,54028202,
18011,18,bgm_boss_xbg001,False,200,We're never giving up,11,Cosmograph (feat. B.A.Wheeler),FieldItem,50028202,
18012,18,bgm_chapter29_field_drifting,True,88,Drifting [Scenario Ver.],12,Feryquitous,FieldItem,50029201,
18013,18,bgm_chapter29_field_drifting_a,True,88,Drifting,13,Feryquitous,FieldItem,50029202,
18014,18,bgm_chapter29_field_drifting_b,True,88,Drifting - Rally Point -,14,Feryquitous,FieldItem,50029203,
18015,18,bgm_chapter29_spot_coagulation_a,True,92,Coagulation,15,Feryquitous,FieldItem,54029201,
18016,18,bgm_chapter29_spot_coagulation_b,True,86,Coagulation - Crystalized -,16,Feryquitous,FieldItem,54029202,
18017,18,bgm_chapter30_field_whitecity,True,64,White City [Scenario Ver.],17,NieN,FieldItem,50030201,
18018,18,bgm_chapter30_field_whitecity_a,True,80,White City,18,NieN,FieldItem,50030202,
18019,18,bgm_chapter30_field_whitecity_b,True,82,White City - Erosion -,19,NieN,FieldItem,50030203,
18020,18,bgm_chapter30_spot_encroach_a,True,101,Encroach,20,NieN,FieldItem,54030201,
18021,18,bgm_chapter30_spot_encroach_b,True,100,Encroach - Unknown -,21,NieN,FieldItem,54030202,
19001,19,bgm_chapter31_field_beast,True,77,Beast [Scenario Ver.],1,Nauts,FieldItem,50031201,
19002,19,bgm_chapter31_field_beast_a,True,77,Beast,2,Nauts,FieldItem,50031202,
19003,19,bgm_chapter31_field_beast_b,True,77,Beast - versus -,3,Nauts,FieldItem,50031203,
19004,19,bgm_chapter31_spot_metalstrike_a,True,113,Metal Strike,4,NieN,FieldItem,50031204,
19005,19,bgm_chapter31_spot_metalstrike_b,True,135,Metal Strike - versus -,5,NieN Remixed by Cosmograph,FieldItem,50031205,
19006,19,bgm_chapter32_field_advance,True,102,Advance [Scenario Ver.],6,NieN,FieldItem,54031201,
19007,19,bgm_chapter32_field_advance_a,True,102,Advance,7,NieN,FieldItem,54031202,
19008,19,bgm_chapter32_field_advance_b,True,102,Advance - Onward -,8,NieN,FieldItem,50032201,
19009,19,bgm_chapter32_spot_darkmatter_a,True,118,Dark Matter,9,NieN,FieldItem,50032202,
19010,19,bgm_chapter32_spot_darkmatter_b,True,99,Dark Matter - Onward -,10,NieN Remixed by Cosmograph,FieldItem,50032203,
19011,19,bgm_story_discussion,True,127,Discussion,11,DoubleTO,FieldItem,50032204,
19012,19,bgm_story_confront,True,115,Confront,12,Nauts,FieldItem,50032205,
19013,19,bgm_boss_xba001,True,167,Afterglow,13,Cosmograph,FieldItem,54032201,
19014,19,bgm_story_treatment,True,100,Treatment,14,Cosmograph,FieldItem,54032202,
19015,19,bgm_chapter33_field_blackwave,True,75,Black Wave [Scenario Ver.],15,Nauts,FieldItem,50033201,
19016,19,bgm_chapter33_field_blackwave_a,True,75,Black Wave,16,Nauts,FieldItem,50033202,
19017,19,bgm_chapter33_field_blackwave_b,True,75,Black Wave - BREAKER -,17,Nauts,FieldItem,54033201,
19018,19,bgm_chapter33_spot_outbreak_a,True,115,Outbreak,18,NieN,FieldItem,50033203,
19019,19,bgm_chapter33_spot_outbreak_b,True,145,Outbreak - BREAKER -,19,NieN Remixed by Cosmograph,FieldItem,50033204,
19020,19,bgm_story_beforethenextstep,True,131,Before The Next Step,20,DoubleTO,FieldItem,50033205,
19023,19,bgm_chapter34_field_clash,True,81,Clash [Scenario Ver.],21,Nauts,FieldItem,50034202,
19024,19,bgm_chapter34_field_clash_a,True,81,Clash,22,Nauts,FieldItem,50034207,
19025,19,bgm_chapter34_field_clash_b,True,81,Clash - Breaker -,23,Nauts,FieldItem,54034201,
19026,19,bgm_chapter34_spot_readytogo_a,True,124,Ready to Go,24,NieN,FieldItem,50034204,
19027,19,bgm_chapter34_spot_readytogo_b,True,121,Ready to Go - Breaker -,25,NieN Remixed by Cosmograph,FieldItem,50034209,
19028,19,bgm_story_standtogether,True,138,Stand Together,26,DoubleTO,FieldItem,50034211,
19029,19,bgm_boss_mbg003,True,173,Wrecking Storm,27,"Cosmograph (feat. A.MON, CYRRCA)",FieldItem,50034212,
20001,20,bgm_chapter35_field_swamp,True,62, Swamp [Scenario Ver.],1,Nauts,FieldItem,50035203,
20002,20,bgm_chapter35_field_swamp_a,True,62,Swamp,2,Nauts,FieldItem,50035201,
20003,20,bgm_chapter35_field_swamp_b,True,62,Swamp - Conversation -,3,Nauts,FieldItem,54035201,
20004,20,bgm_chapter35_spot_canthisbetheend_a,True,125,Can this be the End,4,NieN,FieldItem,50035202,
20005,20,bgm_chapter35_spot_canthisbetheend_b,True,126,Can this be the End - Conversation -,5,NieN Remixed by Cosmograph,FieldItem,54035202,
20006,20,bgm_chapter36_field_deals,True,81,Deals [Scenario Ver.],6,DoubleTO,FieldItem,50036201,
20007,20,bgm_chapter36_field_deals_a,True,81,Deals,7,DoubleTO,FieldItem,50036202,
20008,20,bgm_chapter36_field_deals_b,True,81,Deals - Betrayal -,8,DoubleTO,FieldItem,54036201,
20009,20,bgm_chapter36_spot_mindover_a,True,127,MIND OVER,9,NieN,FieldItem,50036203,
20010,20,bgm_chapter36_spot_mindover_b,True,121,MIND OVER - Betrayal -,10,NieN Remixed by Cosmograph,FieldItem,54036202,
20011,20,bgm_boss_bbg008,True,107,Dark Eyes,11,Cosmograph,FieldItem,50036204,
20012,20,bgm_chapter37_field_swarmnest,True,73,Swarm Nest [Scenario Ver.],12,Nauts,FieldItem,50037201,
20013,20,bgm_chapter37_field_swarmnest_a,True,73,Swarm Nest,13,Nauts,FieldItem,54037201,
20014,20,bgm_chapter37_field_swarmnest_b,True,73,Swarm Nest - Beasts - ,14,Nauts,FieldItem,50037202,
20015,20,bgm_chapter37_spot_struggle_a,True,120,Struggle,15,NieN,FieldItem,54037202,
20016,20,bgm_chapter37_spot_struggle_b,True,96,Struggle - shout -,16,NieN Remixed by Cosmograph,FieldItem,50037203,
20017,20,bgm_chapter38_field_goldentree,True,84,Golden Tree [Scenario Ver.],17,DoubleTO,FieldItem,50038201,
20018,20,bgm_chapter38_field_goldentree_a,True,84,Golden Tree,18,DoubleTO,FieldItem,54038201,
20019,20,bgm_chapter38_field_goldentree_b,True,84,Golden Tree - Siren -,19,DoubleTO,FieldItem,50038202,
20020,20,bgm_chapter38_spot_bombard_a,True,116,BOMBARD,20,NieN,FieldItem,54038202,
20021,20,bgm_chapter38_spot_bombard_b,True,108,BOMBARD - Siren -,21,NieN Remixed by Cosmograph,FieldItem,50038203,
20022,20,bgm_chapter39_field_gliding,True,82,Gliding [Scenario Ver.],22,DoubleTO,FieldItem,50039201,
20023,20,bgm_chapter39_field_gliding_a,True,82,Gliding,23,DoubleTO,FieldItem,50039202,
20024,20,bgm_chapter39_field_gliding_b,True,82,Gliding - Factor -,24,DoubleTO,FieldItem,54039201,
20025,20,bgm_chapter39_spot_guidingstar_a,True,118,A Guiding Star,25,Cosmograph,FieldItem,50039203,
20026,20,bgm_chapter39_spot_guidingstar_b,True,111,A Guiding Star - Factor -,26,Cosmograph,FieldItem,54039202,
20027,20,bgm_story_halo,True,147,Halo,27,DoubleTO,FieldItem,50040201,
20028,20,bgm_chapter40_field_turningpoint,True,66,Turning Point [Scenario Ver.],28,Nauts,FieldItem,50040202,
20029,20,bgm_chapter40_field_turningpoint_a,True,66,Turning Point,29,Nauts,FieldItem,50040203,
20030,20,bgm_chapter40_field_turningpoint_b,True,66,Turning Point - Choice -,30,Nauts,FieldItem,54040201,
20031,20,bgm_chapter40_spot_abyssoftheworld_a,True,87,Abyss of the World,31,Cosmograph,FieldItem,50040204,
20032,20,bgm_chapter40_spot_abyssoftheworld_b,True,107,Abyss of the World - Choice -,32,Cosmograph,FieldItem,54040202,
20033,20,bgm_story_eh,True,149,E.H.,33,ixia,FieldItem,50040205,
20034,20,bgm_boss_eba005_full,True,247,Ziz,34,Cosmograph,FieldItem,50040206,
