id,recycle_type,recycle_sub_type,recycle_level,limit_synchro_level,item_id,item_value
210284,Corporation,ELYSION,284,620,5201201,50
210285,Corporation,ELYSION,285,620,5201201,50
210286,Corporation,ELYSION,286,620,5201201,50
210287,Corporation,ELYSION,287,620,5201201,50
210288,Corporation,ELYSION,288,620,5201201,50
210289,Corporation,ELYSION,289,620,5201201,50
210290,Corporation,ELYSION,290,620,5201201,50
210291,Corporation,ELYSION,291,640,5201201,50
210292,Corporation,ELYSION,292,640,5201201,50
210293,Corporation,ELYSION,293,640,5201201,50
210294,Corporation,ELYSION,294,640,5201201,50
210295,Corporation,ELYSION,295,640,5201201,50
210296,Corporation,ELYSION,296,640,5201201,50
210297,Corporation,ELYSION,297,640,5201201,50
210298,Corporation,ELYSION,298,640,5201201,50
210299,Corporation,ELYSION,299,640,5201201,50
210300,Corporation,ELYSION,300,640,5201201,50
210301,Corporation,ELYSION,301,660,5201201,50
210302,Corporation,ELYSION,302,660,5201201,50
210303,Corporation,ELYSION,303,660,5201201,50
210304,Corporation,ELYSION,304,660,5201201,50
210305,Corporation,ELYSION,305,660,5201201,50
210306,Corporation,ELYSION,306,660,5201201,50
210307,Corporation,ELYSION,307,660,5201201,50
210308,Corporation,ELYSION,308,660,5201201,50
210309,Corporation,ELYSION,309,660,5201201,50
210310,Corporation,ELYSION,310,660,5201201,50
210311,Corporation,ELYSION,311,680,5201201,50
210312,Corporation,ELYSION,312,680,5201201,50
210313,Corporation,ELYSION,313,680,5201201,50
210314,Corporation,ELYSION,314,680,5201201,50
210315,Corporation,ELYSION,315,680,5201201,50
210316,Corporation,ELYSION,316,680,5201201,50
210317,Corporation,ELYSION,317,680,5201201,50
210318,Corporation,ELYSION,318,680,5201201,50
210319,Corporation,ELYSION,319,680,5201201,50
210320,Corporation,ELYSION,320,680,5201201,50
210321,Corporation,ELYSION,321,700,5201201,50
210322,Corporation,ELYSION,322,700,5201201,50
210323,Corporation,ELYSION,323,700,5201201,50
210324,Corporation,ELYSION,324,700,5201201,50
210325,Corporation,ELYSION,325,700,5201201,50
210326,Corporation,ELYSION,326,700,5201201,50
210327,Corporation,ELYSION,327,700,5201201,50
210328,Corporation,ELYSION,328,700,5201201,50
210329,Corporation,ELYSION,329,700,5201201,50
210330,Corporation,ELYSION,330,700,5201201,50
210331,Corporation,ELYSION,331,720,5201201,50
210332,Corporation,ELYSION,332,720,5201201,50
210333,Corporation,ELYSION,333,720,5201201,50
210334,Corporation,ELYSION,334,720,5201201,50
210335,Corporation,ELYSION,335,720,5201201,50
210336,Corporation,ELYSION,336,720,5201201,50
210337,Corporation,ELYSION,337,720,5201201,50
210338,Corporation,ELYSION,338,720,5201201,50
210339,Corporation,ELYSION,339,720,5201201,50
210340,Corporation,ELYSION,340,720,5201201,50
210341,Corporation,ELYSION,341,740,5201201,50
210342,Corporation,ELYSION,342,740,5201201,50
210343,Corporation,ELYSION,343,740,5201201,50
210344,Corporation,ELYSION,344,740,5201201,50
210345,Corporation,ELYSION,345,740,5201201,50
210346,Corporation,ELYSION,346,740,5201201,50
210347,Corporation,ELYSION,347,740,5201201,50
210348,Corporation,ELYSION,348,740,5201201,50
210349,Corporation,ELYSION,349,740,5201201,50
210350,Corporation,ELYSION,350,740,5201201,50
210351,Corporation,ELYSION,351,760,5201201,50
210352,Corporation,ELYSION,352,760,5201201,50
210353,Corporation,ELYSION,353,760,5201201,50
210354,Corporation,ELYSION,354,760,5201201,50
210355,Corporation,ELYSION,355,760,5201201,50
210356,Corporation,ELYSION,356,760,5201201,50
210357,Corporation,ELYSION,357,760,5201201,50
210358,Corporation,ELYSION,358,760,5201201,50
210359,Corporation,ELYSION,359,760,5201201,50
210360,Corporation,ELYSION,360,760,5201201,50
210361,Corporation,ELYSION,361,780,5201201,50
210362,Corporation,ELYSION,362,780,5201201,50
210363,Corporation,ELYSION,363,780,5201201,50
210364,Corporation,ELYSION,364,780,5201201,50
210365,Corporation,ELYSION,365,780,5201201,50
210366,Corporation,ELYSION,366,780,5201201,50
210367,Corporation,ELYSION,367,780,5201201,50
210368,Corporation,ELYSION,368,780,5201201,50
210369,Corporation,ELYSION,369,780,5201201,50
210370,Corporation,ELYSION,370,780,5201201,50
210371,Corporation,ELYSION,371,800,5201201,50
210372,Corporation,ELYSION,372,800,5201201,50
210373,Corporation,ELYSION,373,800,5201201,50
210374,Corporation,ELYSION,374,800,5201201,50
210375,Corporation,ELYSION,375,800,5201201,50
210376,Corporation,ELYSION,376,800,5201201,50
210377,Corporation,ELYSION,377,800,5201201,50
210378,Corporation,ELYSION,378,800,5201201,50
210379,Corporation,ELYSION,379,800,5201201,50
210380,Corporation,ELYSION,380,800,5201201,50
210381,Corporation,ELYSION,381,820,5201201,50
210382,Corporation,ELYSION,382,820,5201201,50
210383,Corporation,ELYSION,383,820,5201201,50
210384,Corporation,ELYSION,384,820,5201201,50
210385,Corporation,ELYSION,385,820,5201201,50
210386,Corporation,ELYSION,386,820,5201201,50
210387,Corporation,ELYSION,387,820,5201201,50
210388,Corporation,ELYSION,388,820,5201201,50
210389,Corporation,ELYSION,389,820,5201201,50
210390,Corporation,ELYSION,390,820,5201201,50
210391,Corporation,ELYSION,391,840,5201201,50
210392,Corporation,ELYSION,392,840,5201201,50
210393,Corporation,ELYSION,393,840,5201201,50
210394,Corporation,ELYSION,394,840,5201201,50
210395,Corporation,ELYSION,395,840,5201201,50
210396,Corporation,ELYSION,396,840,5201201,50
210397,Corporation,ELYSION,397,840,5201201,50
210398,Corporation,ELYSION,398,840,5201201,50
210399,Corporation,ELYSION,399,840,5201201,50
210400,Corporation,ELYSION,400,840,5201201,50
210401,Corporation,ELYSION,401,860,5201201,50
210402,Corporation,ELYSION,402,860,5201201,50
210403,Corporation,ELYSION,403,860,5201201,50
210404,Corporation,ELYSION,404,860,5201201,50
210405,Corporation,ELYSION,405,860,5201201,50
210406,Corporation,ELYSION,406,860,5201201,50
210407,Corporation,ELYSION,407,860,5201201,50
210408,Corporation,ELYSION,408,860,5201201,50
210409,Corporation,ELYSION,409,860,5201201,50
210410,Corporation,ELYSION,410,860,5201201,50
210411,Corporation,ELYSION,411,880,5201201,50
210412,Corporation,ELYSION,412,880,5201201,50
210413,Corporation,ELYSION,413,880,5201201,50
210414,Corporation,ELYSION,414,880,5201201,50
210415,Corporation,ELYSION,415,880,5201201,50
210416,Corporation,ELYSION,416,880,5201201,50
210417,Corporation,ELYSION,417,880,5201201,50
210418,Corporation,ELYSION,418,880,5201201,50
210419,Corporation,ELYSION,419,880,5201201,50
210420,Corporation,ELYSION,420,880,5201201,50
210421,Corporation,ELYSION,421,900,5201201,50
210422,Corporation,ELYSION,422,900,5201201,50
210423,Corporation,ELYSION,423,900,5201201,50
210424,Corporation,ELYSION,424,900,5201201,50
210425,Corporation,ELYSION,425,900,5201201,50
210426,Corporation,ELYSION,426,900,5201201,50
210427,Corporation,ELYSION,427,900,5201201,50
210428,Corporation,ELYSION,428,900,5201201,50
210429,Corporation,ELYSION,429,900,5201201,50
210430,Corporation,ELYSION,430,900,5201201,50
210431,Corporation,ELYSION,431,920,5201201,50
210432,Corporation,ELYSION,432,920,5201201,50
210433,Corporation,ELYSION,433,920,5201201,50
210434,Corporation,ELYSION,434,920,5201201,50
210435,Corporation,ELYSION,435,920,5201201,50
210436,Corporation,ELYSION,436,920,5201201,50
210437,Corporation,ELYSION,437,920,5201201,50
210438,Corporation,ELYSION,438,920,5201201,50
210439,Corporation,ELYSION,439,920,5201201,50
210440,Corporation,ELYSION,440,920,5201201,50
210441,Corporation,ELYSION,441,940,5201201,50
210442,Corporation,ELYSION,442,940,5201201,50
210443,Corporation,ELYSION,443,940,5201201,50
210444,Corporation,ELYSION,444,940,5201201,50
210445,Corporation,ELYSION,445,940,5201201,50
210446,Corporation,ELYSION,446,940,5201201,50
210447,Corporation,ELYSION,447,940,5201201,50
210448,Corporation,ELYSION,448,940,5201201,50
210449,Corporation,ELYSION,449,940,5201201,50
210450,Corporation,ELYSION,450,940,5201201,50
210451,Corporation,ELYSION,451,960,5201201,50
210452,Corporation,ELYSION,452,960,5201201,50
210453,Corporation,ELYSION,453,960,5201201,50
210454,Corporation,ELYSION,454,960,5201201,50
210455,Corporation,ELYSION,455,960,5201201,50
210456,Corporation,ELYSION,456,960,5201201,50
210457,Corporation,ELYSION,457,960,5201201,50
210458,Corporation,ELYSION,458,960,5201201,50
210459,Corporation,ELYSION,459,960,5201201,50
210460,Corporation,ELYSION,460,960,5201201,50
210461,Corporation,ELYSION,461,980,5201201,50
210462,Corporation,ELYSION,462,980,5201201,50
210463,Corporation,ELYSION,463,980,5201201,50
210464,Corporation,ELYSION,464,980,5201201,50
210465,Corporation,ELYSION,465,980,5201201,50
210466,Corporation,ELYSION,466,980,5201201,50
210467,Corporation,ELYSION,467,980,5201201,50
210468,Corporation,ELYSION,468,980,5201201,50
210469,Corporation,ELYSION,469,980,5201201,50
210470,Corporation,ELYSION,470,980,5201201,50
210471,Corporation,ELYSION,471,1000,5201201,50
210472,Corporation,ELYSION,472,1000,5201201,50
210473,Corporation,ELYSION,473,1000,5201201,50
210474,Corporation,ELYSION,474,1000,5201201,50
210475,Corporation,ELYSION,475,1000,5201201,50
210476,Corporation,ELYSION,476,1000,5201201,50
210477,Corporation,ELYSION,477,1000,5201201,50
210478,Corporation,ELYSION,478,1000,5201201,50
210479,Corporation,ELYSION,479,1000,5201201,50
210480,Corporation,ELYSION,480,1000,5201201,50
210481,Corporation,ELYSION,481,1020,5201201,50
210482,Corporation,ELYSION,482,1020,5201201,50
210483,Corporation,ELYSION,483,1020,5201201,50
210484,Corporation,ELYSION,484,1020,5201201,50
210485,Corporation,ELYSION,485,1020,5201201,50
210486,Corporation,ELYSION,486,1020,5201201,50
210487,Corporation,ELYSION,487,1020,5201201,50
210488,Corporation,ELYSION,488,1020,5201201,50
210489,Corporation,ELYSION,489,1020,5201201,50
210490,Corporation,ELYSION,490,1020,5201201,50
210491,Corporation,ELYSION,491,1040,5201201,50
210492,Corporation,ELYSION,492,1040,5201201,50
210493,Corporation,ELYSION,493,1040,5201201,50
210494,Corporation,ELYSION,494,1040,5201201,50
210495,Corporation,ELYSION,495,1040,5201201,50
210496,Corporation,ELYSION,496,1040,5201201,50
210497,Corporation,ELYSION,497,1040,5201201,50
210498,Corporation,ELYSION,498,1040,5201201,50
210499,Corporation,ELYSION,499,1040,5201201,50
210500,Corporation,ELYSION,500,1040,5201201,50
210501,Corporation,ELYSION,501,1060,5201201,50
210502,Corporation,ELYSION,502,1060,5201201,50
210503,Corporation,ELYSION,503,1060,5201201,50
210504,Corporation,ELYSION,504,1060,5201201,50
210505,Corporation,ELYSION,505,1060,5201201,50
210506,Corporation,ELYSION,506,1060,5201201,50
210507,Corporation,ELYSION,507,1060,5201201,50
210508,Corporation,ELYSION,508,1060,5201201,50
210509,Corporation,ELYSION,509,1060,5201201,50
210510,Corporation,ELYSION,510,1060,5201201,50
210511,Corporation,ELYSION,511,1080,5201201,50
210512,Corporation,ELYSION,512,1080,5201201,50
210513,Corporation,ELYSION,513,1080,5201201,50
210514,Corporation,ELYSION,514,1080,5201201,50
210515,Corporation,ELYSION,515,1080,5201201,50
210516,Corporation,ELYSION,516,1080,5201201,50
210517,Corporation,ELYSION,517,1080,5201201,50
210518,Corporation,ELYSION,518,1080,5201201,50
210519,Corporation,ELYSION,519,1080,5201201,50
210520,Corporation,ELYSION,520,1080,5201201,50
210521,Corporation,ELYSION,521,1100,5201201,50
210522,Corporation,ELYSION,522,1100,5201201,50
210523,Corporation,ELYSION,523,1100,5201201,50
210524,Corporation,ELYSION,524,1100,5201201,50
210525,Corporation,ELYSION,525,1100,5201201,50
210526,Corporation,ELYSION,526,1100,5201201,50
210527,Corporation,ELYSION,527,1100,5201201,50
210528,Corporation,ELYSION,528,1100,5201201,50
210529,Corporation,ELYSION,529,1100,5201201,50
210530,Corporation,ELYSION,530,1100,5201201,50
210531,Corporation,ELYSION,531,1120,5201201,50
210532,Corporation,ELYSION,532,1120,5201201,50
210533,Corporation,ELYSION,533,1120,5201201,50
210534,Corporation,ELYSION,534,1120,5201201,50
210535,Corporation,ELYSION,535,1120,5201201,50
210536,Corporation,ELYSION,536,1120,5201201,50
210537,Corporation,ELYSION,537,1120,5201201,50
210538,Corporation,ELYSION,538,1120,5201201,50
210539,Corporation,ELYSION,539,1120,5201201,50
210540,Corporation,ELYSION,540,1120,5201201,50
210541,Corporation,ELYSION,541,1140,5201201,50
210542,Corporation,ELYSION,542,1140,5201201,50
210543,Corporation,ELYSION,543,1140,5201201,50
210544,Corporation,ELYSION,544,1140,5201201,50
210545,Corporation,ELYSION,545,1140,5201201,50
210546,Corporation,ELYSION,546,1140,5201201,50
210547,Corporation,ELYSION,547,1140,5201201,50
210548,Corporation,ELYSION,548,1140,5201201,50
210549,Corporation,ELYSION,549,1140,5201201,50
210550,Corporation,ELYSION,550,1140,5201201,50
210551,Corporation,ELYSION,551,1160,5201201,50
210552,Corporation,ELYSION,552,1160,5201201,50
210553,Corporation,ELYSION,553,1160,5201201,50
210554,Corporation,ELYSION,554,1160,5201201,50
210555,Corporation,ELYSION,555,1160,5201201,50
210556,Corporation,ELYSION,556,1160,5201201,50
210557,Corporation,ELYSION,557,1160,5201201,50
210558,Corporation,ELYSION,558,1160,5201201,50
210559,Corporation,ELYSION,559,1160,5201201,50
210560,Corporation,ELYSION,560,1160,5201201,50
210561,Corporation,ELYSION,561,1180,5201201,50
210562,Corporation,ELYSION,562,1180,5201201,50
210563,Corporation,ELYSION,563,1180,5201201,50
210564,Corporation,ELYSION,564,1180,5201201,50
210565,Corporation,ELYSION,565,1180,5201201,50
210566,Corporation,ELYSION,566,1180,5201201,50
210567,Corporation,ELYSION,567,1180,5201201,50
210568,Corporation,ELYSION,568,1180,5201201,50
210569,Corporation,ELYSION,569,1180,5201201,50
210570,Corporation,ELYSION,570,1180,5201201,50
210571,Corporation,ELYSION,571,1200,5201201,50
210572,Corporation,ELYSION,572,1200,5201201,50
210573,Corporation,ELYSION,573,1200,5201201,50
210574,Corporation,ELYSION,574,1200,5201201,50
210575,Corporation,ELYSION,575,1200,5201201,50
210576,Corporation,ELYSION,576,1200,5201201,50
210577,Corporation,ELYSION,577,1200,5201201,50
210578,Corporation,ELYSION,578,1200,5201201,50
210579,Corporation,ELYSION,579,1200,5201201,50
210580,Corporation,ELYSION,580,1200,5201201,50
220001,Corporation,MISSILIS,1,1,5202201,0
220002,Corporation,MISSILIS,2,1,5202201,10
220003,Corporation,MISSILIS,3,1,5202201,10
220004,Corporation,MISSILIS,4,1,5202201,10
220005,Corporation,MISSILIS,5,1,5202201,10
220006,Corporation,MISSILIS,6,1,5202201,10
220007,Corporation,MISSILIS,7,1,5202201,10
220008,Corporation,MISSILIS,8,1,5202201,10
220009,Corporation,MISSILIS,9,1,5202201,10
220010,Corporation,MISSILIS,10,1,5202201,10
220011,Corporation,MISSILIS,11,80,5202201,30
220012,Corporation,MISSILIS,12,80,5202201,30
220013,Corporation,MISSILIS,13,80,5202201,30
220014,Corporation,MISSILIS,14,80,5202201,30
220015,Corporation,MISSILIS,15,80,5202201,30
220016,Corporation,MISSILIS,16,80,5202201,30
220017,Corporation,MISSILIS,17,80,5202201,30
220018,Corporation,MISSILIS,18,80,5202201,30
220019,Corporation,MISSILIS,19,80,5202201,30
220020,Corporation,MISSILIS,20,80,5202201,30
220021,Corporation,MISSILIS,21,100,5202201,50
220022,Corporation,MISSILIS,22,100,5202201,50
220023,Corporation,MISSILIS,23,100,5202201,50
220024,Corporation,MISSILIS,24,100,5202201,50
220025,Corporation,MISSILIS,25,100,5202201,50
220026,Corporation,MISSILIS,26,100,5202201,50
220027,Corporation,MISSILIS,27,100,5202201,50
220028,Corporation,MISSILIS,28,100,5202201,50
220029,Corporation,MISSILIS,29,100,5202201,50
220030,Corporation,MISSILIS,30,100,5202201,50
220031,Corporation,MISSILIS,31,120,5202201,50
220032,Corporation,MISSILIS,32,120,5202201,50
220033,Corporation,MISSILIS,33,120,5202201,50
220034,Corporation,MISSILIS,34,120,5202201,50
220035,Corporation,MISSILIS,35,120,5202201,50
220036,Corporation,MISSILIS,36,120,5202201,50
220037,Corporation,MISSILIS,37,120,5202201,50
220038,Corporation,MISSILIS,38,120,5202201,50
220039,Corporation,MISSILIS,39,120,5202201,50
220040,Corporation,MISSILIS,40,120,5202201,50
220041,Corporation,MISSILIS,41,140,5202201,50
220042,Corporation,MISSILIS,42,140,5202201,50
220043,Corporation,MISSILIS,43,140,5202201,50
220044,Corporation,MISSILIS,44,140,5202201,50
220045,Corporation,MISSILIS,45,140,5202201,50
220046,Corporation,MISSILIS,46,140,5202201,50
220047,Corporation,MISSILIS,47,140,5202201,50
220048,Corporation,MISSILIS,48,140,5202201,50
220049,Corporation,MISSILIS,49,140,5202201,50
220050,Corporation,MISSILIS,50,140,5202201,50
220051,Corporation,MISSILIS,51,160,5202201,50
220052,Corporation,MISSILIS,52,160,5202201,50
220053,Corporation,MISSILIS,53,160,5202201,50
220054,Corporation,MISSILIS,54,160,5202201,50
220055,Corporation,MISSILIS,55,160,5202201,50
220056,Corporation,MISSILIS,56,160,5202201,50
220057,Corporation,MISSILIS,57,160,5202201,50
220058,Corporation,MISSILIS,58,160,5202201,50
220059,Corporation,MISSILIS,59,160,5202201,50
220060,Corporation,MISSILIS,60,160,5202201,50
220061,Corporation,MISSILIS,61,180,5202201,50
220062,Corporation,MISSILIS,62,180,5202201,50
220063,Corporation,MISSILIS,63,180,5202201,50
220064,Corporation,MISSILIS,64,180,5202201,50
220065,Corporation,MISSILIS,65,180,5202201,50
220066,Corporation,MISSILIS,66,180,5202201,50
220067,Corporation,MISSILIS,67,180,5202201,50
220068,Corporation,MISSILIS,68,180,5202201,50
220069,Corporation,MISSILIS,69,180,5202201,50
220070,Corporation,MISSILIS,70,180,5202201,50
220071,Corporation,MISSILIS,71,200,5202201,50
220072,Corporation,MISSILIS,72,200,5202201,50
220073,Corporation,MISSILIS,73,200,5202201,50
220074,Corporation,MISSILIS,74,200,5202201,50
220075,Corporation,MISSILIS,75,200,5202201,50
220076,Corporation,MISSILIS,76,200,5202201,50
220077,Corporation,MISSILIS,77,200,5202201,50
220078,Corporation,MISSILIS,78,200,5202201,50
220079,Corporation,MISSILIS,79,200,5202201,50
220080,Corporation,MISSILIS,80,200,5202201,50
220081,Corporation,MISSILIS,81,220,5202201,50
220082,Corporation,MISSILIS,82,220,5202201,50
220083,Corporation,MISSILIS,83,220,5202201,50
220084,Corporation,MISSILIS,84,220,5202201,50
220085,Corporation,MISSILIS,85,220,5202201,50
220086,Corporation,MISSILIS,86,220,5202201,50
220087,Corporation,MISSILIS,87,220,5202201,50
220088,Corporation,MISSILIS,88,220,5202201,50
220089,Corporation,MISSILIS,89,220,5202201,50
220090,Corporation,MISSILIS,90,220,5202201,50
220091,Corporation,MISSILIS,91,240,5202201,50
220092,Corporation,MISSILIS,92,240,5202201,50
220093,Corporation,MISSILIS,93,240,5202201,50
220094,Corporation,MISSILIS,94,240,5202201,50
220095,Corporation,MISSILIS,95,240,5202201,50
220096,Corporation,MISSILIS,96,240,5202201,50
220097,Corporation,MISSILIS,97,240,5202201,50
220098,Corporation,MISSILIS,98,240,5202201,50
220099,Corporation,MISSILIS,99,240,5202201,50
220100,Corporation,MISSILIS,100,240,5202201,50
220101,Corporation,MISSILIS,101,260,5202201,50
220102,Corporation,MISSILIS,102,260,5202201,50
220103,Corporation,MISSILIS,103,260,5202201,50
220104,Corporation,MISSILIS,104,260,5202201,50
220105,Corporation,MISSILIS,105,260,5202201,50
220106,Corporation,MISSILIS,106,260,5202201,50
220107,Corporation,MISSILIS,107,260,5202201,50
220108,Corporation,MISSILIS,108,260,5202201,50
220109,Corporation,MISSILIS,109,260,5202201,50
220110,Corporation,MISSILIS,110,260,5202201,50
220111,Corporation,MISSILIS,111,280,5202201,50
220112,Corporation,MISSILIS,112,280,5202201,50
220113,Corporation,MISSILIS,113,280,5202201,50
220114,Corporation,MISSILIS,114,280,5202201,50
220115,Corporation,MISSILIS,115,280,5202201,50
220116,Corporation,MISSILIS,116,280,5202201,50
220117,Corporation,MISSILIS,117,280,5202201,50
220118,Corporation,MISSILIS,118,280,5202201,50
220119,Corporation,MISSILIS,119,280,5202201,50
220120,Corporation,MISSILIS,120,280,5202201,50
220121,Corporation,MISSILIS,121,300,5202201,50
220122,Corporation,MISSILIS,122,300,5202201,50
220123,Corporation,MISSILIS,123,300,5202201,50
220124,Corporation,MISSILIS,124,300,5202201,50
220125,Corporation,MISSILIS,125,300,5202201,50
220126,Corporation,MISSILIS,126,300,5202201,50
220127,Corporation,MISSILIS,127,300,5202201,50
220128,Corporation,MISSILIS,128,300,5202201,50
220129,Corporation,MISSILIS,129,300,5202201,50
220130,Corporation,MISSILIS,130,300,5202201,50
220131,Corporation,MISSILIS,131,320,5202201,50
220132,Corporation,MISSILIS,132,320,5202201,50
220133,Corporation,MISSILIS,133,320,5202201,50
220134,Corporation,MISSILIS,134,320,5202201,50
220135,Corporation,MISSILIS,135,320,5202201,50
220136,Corporation,MISSILIS,136,320,5202201,50
220137,Corporation,MISSILIS,137,320,5202201,50
220138,Corporation,MISSILIS,138,320,5202201,50
220139,Corporation,MISSILIS,139,320,5202201,50
220140,Corporation,MISSILIS,140,320,5202201,50
220141,Corporation,MISSILIS,141,340,5202201,50
220142,Corporation,MISSILIS,142,340,5202201,50
220143,Corporation,MISSILIS,143,340,5202201,50
220144,Corporation,MISSILIS,144,340,5202201,50
220145,Corporation,MISSILIS,145,340,5202201,50
220146,Corporation,MISSILIS,146,340,5202201,50
220147,Corporation,MISSILIS,147,340,5202201,50
220148,Corporation,MISSILIS,148,340,5202201,50
220149,Corporation,MISSILIS,149,340,5202201,50
220150,Corporation,MISSILIS,150,340,5202201,50
220151,Corporation,MISSILIS,151,360,5202201,50
220152,Corporation,MISSILIS,152,360,5202201,50
220153,Corporation,MISSILIS,153,360,5202201,50
220154,Corporation,MISSILIS,154,360,5202201,50
220155,Corporation,MISSILIS,155,360,5202201,50
220156,Corporation,MISSILIS,156,360,5202201,50
220157,Corporation,MISSILIS,157,360,5202201,50
220158,Corporation,MISSILIS,158,360,5202201,50
220159,Corporation,MISSILIS,159,360,5202201,50
220160,Corporation,MISSILIS,160,360,5202201,50
220161,Corporation,MISSILIS,161,380,5202201,50
220162,Corporation,MISSILIS,162,380,5202201,50
220163,Corporation,MISSILIS,163,380,5202201,50
220164,Corporation,MISSILIS,164,380,5202201,50
220165,Corporation,MISSILIS,165,380,5202201,50
220166,Corporation,MISSILIS,166,380,5202201,50
220167,Corporation,MISSILIS,167,380,5202201,50
220168,Corporation,MISSILIS,168,380,5202201,50
220169,Corporation,MISSILIS,169,380,5202201,50
220170,Corporation,MISSILIS,170,380,5202201,50
220171,Corporation,MISSILIS,171,400,5202201,50
220172,Corporation,MISSILIS,172,400,5202201,50
220173,Corporation,MISSILIS,173,400,5202201,50
220174,Corporation,MISSILIS,174,400,5202201,50
220175,Corporation,MISSILIS,175,400,5202201,50
220176,Corporation,MISSILIS,176,400,5202201,50
220177,Corporation,MISSILIS,177,400,5202201,50
220178,Corporation,MISSILIS,178,400,5202201,50
220179,Corporation,MISSILIS,179,400,5202201,50
220180,Corporation,MISSILIS,180,400,5202201,50
220181,Corporation,MISSILIS,181,420,5202201,50
220182,Corporation,MISSILIS,182,420,5202201,50
220183,Corporation,MISSILIS,183,420,5202201,50
220184,Corporation,MISSILIS,184,420,5202201,50
220185,Corporation,MISSILIS,185,420,5202201,50
220186,Corporation,MISSILIS,186,420,5202201,50
220187,Corporation,MISSILIS,187,420,5202201,50
220188,Corporation,MISSILIS,188,420,5202201,50
220189,Corporation,MISSILIS,189,420,5202201,50
220190,Corporation,MISSILIS,190,420,5202201,50
220191,Corporation,MISSILIS,191,440,5202201,50
220192,Corporation,MISSILIS,192,440,5202201,50
220193,Corporation,MISSILIS,193,440,5202201,50
220194,Corporation,MISSILIS,194,440,5202201,50
220195,Corporation,MISSILIS,195,440,5202201,50
220196,Corporation,MISSILIS,196,440,5202201,50
220197,Corporation,MISSILIS,197,440,5202201,50
220198,Corporation,MISSILIS,198,440,5202201,50
220199,Corporation,MISSILIS,199,440,5202201,50
220200,Corporation,MISSILIS,200,440,5202201,50
220201,Corporation,MISSILIS,201,460,5202201,50
220202,Corporation,MISSILIS,202,460,5202201,50
220203,Corporation,MISSILIS,203,460,5202201,50
220204,Corporation,MISSILIS,204,460,5202201,50
220205,Corporation,MISSILIS,205,460,5202201,50
220206,Corporation,MISSILIS,206,460,5202201,50
220207,Corporation,MISSILIS,207,460,5202201,50
220208,Corporation,MISSILIS,208,460,5202201,50
220209,Corporation,MISSILIS,209,460,5202201,50
220210,Corporation,MISSILIS,210,460,5202201,50
220211,Corporation,MISSILIS,211,480,5202201,50
220212,Corporation,MISSILIS,212,480,5202201,50
220213,Corporation,MISSILIS,213,480,5202201,50
220214,Corporation,MISSILIS,214,480,5202201,50
220215,Corporation,MISSILIS,215,480,5202201,50
220216,Corporation,MISSILIS,216,480,5202201,50
220217,Corporation,MISSILIS,217,480,5202201,50
220218,Corporation,MISSILIS,218,480,5202201,50
220219,Corporation,MISSILIS,219,480,5202201,50
220220,Corporation,MISSILIS,220,480,5202201,50
220221,Corporation,MISSILIS,221,500,5202201,50
220222,Corporation,MISSILIS,222,500,5202201,50
220223,Corporation,MISSILIS,223,500,5202201,50
220224,Corporation,MISSILIS,224,500,5202201,50
220225,Corporation,MISSILIS,225,500,5202201,50
220226,Corporation,MISSILIS,226,500,5202201,50
220227,Corporation,MISSILIS,227,500,5202201,50
220228,Corporation,MISSILIS,228,500,5202201,50
220229,Corporation,MISSILIS,229,500,5202201,50
220230,Corporation,MISSILIS,230,500,5202201,50
220231,Corporation,MISSILIS,231,520,5202201,50
220232,Corporation,MISSILIS,232,520,5202201,50
220233,Corporation,MISSILIS,233,520,5202201,50
220234,Corporation,MISSILIS,234,520,5202201,50
220235,Corporation,MISSILIS,235,520,5202201,50
220236,Corporation,MISSILIS,236,520,5202201,50
220237,Corporation,MISSILIS,237,520,5202201,50
220238,Corporation,MISSILIS,238,520,5202201,50
220239,Corporation,MISSILIS,239,520,5202201,50
220240,Corporation,MISSILIS,240,520,5202201,50
220241,Corporation,MISSILIS,241,540,5202201,50
220242,Corporation,MISSILIS,242,540,5202201,50
220243,Corporation,MISSILIS,243,540,5202201,50
220244,Corporation,MISSILIS,244,540,5202201,50
220245,Corporation,MISSILIS,245,540,5202201,50
220246,Corporation,MISSILIS,246,540,5202201,50
220247,Corporation,MISSILIS,247,540,5202201,50
220248,Corporation,MISSILIS,248,540,5202201,50
220249,Corporation,MISSILIS,249,540,5202201,50
220250,Corporation,MISSILIS,250,540,5202201,50
220251,Corporation,MISSILIS,251,560,5202201,50
220252,Corporation,MISSILIS,252,560,5202201,50
220253,Corporation,MISSILIS,253,560,5202201,50
220254,Corporation,MISSILIS,254,560,5202201,50
220255,Corporation,MISSILIS,255,560,5202201,50
220256,Corporation,MISSILIS,256,560,5202201,50
220257,Corporation,MISSILIS,257,560,5202201,50
220258,Corporation,MISSILIS,258,560,5202201,50
220259,Corporation,MISSILIS,259,560,5202201,50
220260,Corporation,MISSILIS,260,560,5202201,50
220261,Corporation,MISSILIS,261,580,5202201,50
220262,Corporation,MISSILIS,262,580,5202201,50
220263,Corporation,MISSILIS,263,580,5202201,50
220264,Corporation,MISSILIS,264,580,5202201,50
220265,Corporation,MISSILIS,265,580,5202201,50
220266,Corporation,MISSILIS,266,580,5202201,50
220267,Corporation,MISSILIS,267,580,5202201,50
220268,Corporation,MISSILIS,268,580,5202201,50
