id,skill_group_id,skill_system_type,skill_name,skill_description,skill_description_short,skill_icon,skill_icon_background,skill_projectile,skill_projectile_muzzle_type,skill_fire_effect,skill_hit_effect,skill_hit_effect_type,skill_aura_effect,skill_aura_effect_type,skill_aura_effect_target_type,skill_aura_effect_hold_time,skill_area_effect,skill_area_effect_type,skill_spine_resource_parameter_on,skill_spine_resource_parameter_hold_time,use_skill_spine_animation,skill_level,skill_cost,skill_use_type,skill_cool_time,skill_use_attack_count,skill_type,skill_target_select_priority,skill_effect_range,skill_instant_effect_apply_delay,skill_missile_projectile_count,skill_missile_projectile_fire_delay,skill_projectile_approach_time,skill_projectile_max_height,skill_projectile_missile_propulsion_start_timing,skill_area_hold_time,skill_area_effect_duration,skill_normal_attack_enhance_time,skill_effect_list/0/skill_effect_type,skill_effect_list/0/skill_effect_target,skill_effect_list/0/skill_effect_target_count,skill_effect_list/0/skill_effect_target_priority,skill_effect_list/0/skill_effect_value,skill_effect_list/0/skill_effect_hold_time,skill_effect_list/0/skill_effect_apply_chance,skill_effect_list/1/skill_effect_type,skill_effect_list/1/skill_effect_target,skill_effect_list/1/skill_effect_target_count,skill_effect_list/1/skill_effect_target_priority,skill_effect_list/1/skill_effect_value,skill_effect_list/1/skill_effect_hold_time,skill_effect_list/1/skill_effect_apply_chance,skill_effect_list/2/skill_effect_type,skill_effect_list/2/skill_effect_target,skill_effect_list/2/skill_effect_target_count,skill_effect_list/2/skill_effect_target_priority,skill_effect_list/2/skill_effect_value,skill_effect_list/2/skill_effect_hold_time,skill_effect_list/2/skill_effect_apply_chance,skill_effect_list/3/skill_effect_type,skill_effect_list/3/skill_effect_target,skill_effect_list/3/skill_effect_target_count,skill_effect_list/3/skill_effect_target_priority,skill_effect_list/3/skill_effect_value,skill_effect_list/3/skill_effect_hold_time,skill_effect_list/3/skill_effect_apply_chance,skill_effect_list/4/skill_effect_type,skill_effect_list/4/skill_effect_target,skill_effect_list/4/skill_effect_target_count,skill_effect_list/4/skill_effect_target_priority,skill_effect_list/4/skill_effect_value,skill_effect_list/4/skill_effect_hold_time,skill_effect_list/4/skill_effect_apply_chance
13002,130,Passive,Locale_Event:td_skill_name_atkincrease_lv2,Locale_Event:td_skill_description_atkincrease_lv2,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_atkincrease,icn_skill_atkincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,2,420,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,AtkIncrease,Self,0,None,10,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
13003,130,Passive,Locale_Event:td_skill_name_atkincrease_lv3,Locale_Event:td_skill_description_atkincrease_lv3,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_atkincrease,icn_skill_atkincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,3,530,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,AtkIncrease,Self,0,None,15,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
20101,201,BurstSkill,Locale_Event:td_skill_name_newworld_lv1,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_marian_burst,icn_skill_marian_burst_purple,,None,,fx_m_fortheking_marian_burst_01_hit,Everyone,,None,None,0,fx_m_fortheking_marian_burst_01,HitPosition,False,0,False,1,0,Manual,6000,0,InstantSetArea,Standard,1400,25,0,0,0,0,0,600,80,0,Damage,Foe,0,Random,6000,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
20102,201,BurstSkill,Locale_Event:td_skill_name_newworld_lv2,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_newworld_lv2,icn_skill_marian_burst,icn_skill_marian_burst_purple,,None,,fx_m_fortheking_marian_burst_01_hit,Everyone,,None,None,0,fx_m_fortheking_marian_burst_01,HitPosition,False,0,False,2,0,Manual,6000,0,InstantSetArea,Standard,1400,25,0,0,0,0,0,600,80,0,Damage,Foe,0,Random,6500,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
20103,201,BurstSkill,Locale_Event:td_skill_name_newworld_lv3,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_newworld_lv3,icn_skill_marian_burst,icn_skill_marian_burst_purple,,None,,fx_m_fortheking_marian_burst_01_hit,Everyone,,None,None,0,fx_m_fortheking_marian_burst_01,HitPosition,False,0,False,3,0,Manual,6000,0,InstantSetArea,Standard,1400,25,0,0,0,0,0,600,80,0,Damage,Foe,0,Random,7000,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
20104,201,BurstSkill,Locale_Event:td_skill_name_newworld_evl,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_newworld_evl,icn_skill_marian_burst,icn_skill_marian_burst_purple,,None,,fx_m_fortheking_marian_burst_02_hit,Everyone,,None,None,0,fx_m_fortheking_marian_burst_02,HitPosition,False,0,False,4,0,Manual,6000,0,InstantSetArea,Standard,1800,25,0,0,0,0,0,600,65,0,Damage,Foe,0,Random,7000,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
20201,202,BurstSkill,Locale_Event:td_skill_name_kingspower_lv1,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_kingspower_lv1,icn_skill_crown_burst,icn_skill_crown_burst_lightbrown,,None,,,None,,None,None,0,fx_m_fortheking_crown_burst_01,HitPosition,False,0,False,1,0,Manual,4000,0,InstantSetArea,Standard,1400,25,0,0,0,0,0,800,120,0,Damage,Foe,0,Random,9000,0,0,SetDebuff,Foe,0,Random,1001091,400,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
20202,202,BurstSkill,Locale_Event:td_skill_name_kingspower_lv2,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_kingspower_lv2,icn_skill_crown_burst,icn_skill_crown_burst_lightbrown,,None,,,None,,None,None,0,fx_m_fortheking_crown_burst_01,HitPosition,False,0,False,2,0,Manual,4000,0,InstantSetArea,Standard,1400,25,0,0,0,0,0,800,120,0,Damage,Foe,0,Random,10000,0,0,SetDebuff,Foe,0,Random,1001092,400,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
20203,202,BurstSkill,Locale_Event:td_skill_name_kingspower_lv3,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_kingspower_lv3,icn_skill_crown_burst,icn_skill_crown_burst_lightbrown,,None,,,None,,None,None,0,fx_m_fortheking_crown_burst_01,HitPosition,False,0,False,3,0,Manual,4000,0,InstantSetArea,Standard,1400,25,0,0,0,0,0,800,120,0,Damage,Foe,0,Random,11000,0,0,SetDebuff,Foe,0,Random,1001093,400,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
20204,202,BurstSkill,Locale_Event:td_skill_name_kingspower_evl,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_kingspower_evl,icn_skill_crown_burst,icn_skill_crown_burst_lightbrown,,None,,,None,,None,None,0,fx_m_fortheking_crown_burst_02,HitPosition,False,0,False,4,0,Manual,4000,0,InstantSetArea,Standard,1800,25,0,0,0,0,0,1000,120,0,Damage,Foe,0,Random,13000,0,0,SetDebuff,Foe,0,Random,1001094,600,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
20301,203,BurstSkill,Locale_Event:td_skill_name_overdrive_lv1,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_overdrive_lv1,icn_skill_kilo_burst,icn_skill_kilo_burst_orange,,None,,fx_m_fortheking_kilo_burst_01,HitPoint,fx_m_fortheking_kilo_burst_aura_01,Once,All,0,,None,False,0,False,1,0,Manual,4000,0,Instant,Standard,1800,25,0,0,0,0,0,0,0,0,SetBuff,Ally,0,Random,10011191,1000,0,ImmediatelySelfSetBuff,Self,0,Random,10011071,1000,0,ImmediatelySelfSetBuff,Self,0,Random,10011081,1000,0,ImmediatelySelfSetBuff,Self,0,Random,10011091,1000,0,None,None,0,None,0,0,0
20302,203,BurstSkill,Locale_Event:td_skill_name_overdrive_lv2,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_overdrive_lv2,icn_skill_kilo_burst,icn_skill_kilo_burst_orange,,None,,fx_m_fortheking_kilo_burst_01,HitPoint,fx_m_fortheking_kilo_burst_aura_01,Once,All,0,,None,False,0,False,2,0,Manual,4000,0,Instant,Standard,1800,25,0,0,0,0,0,0,0,0,SetBuff,Ally,0,Random,10011192,1000,0,ImmediatelySelfSetBuff,Self,0,Random,10011072,1000,0,ImmediatelySelfSetBuff,Self,0,Random,10011082,1000,0,ImmediatelySelfSetBuff,Self,0,Random,10011092,1000,0,None,None,0,None,0,0,0
20303,203,BurstSkill,Locale_Event:td_skill_name_overdrive_lv3,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_overdrive_lv3,icn_skill_kilo_burst,icn_skill_kilo_burst_orange,,None,,fx_m_fortheking_kilo_burst_01,HitPoint,fx_m_fortheking_kilo_burst_aura_01,Once,All,0,,None,False,0,False,3,0,Manual,4000,0,Instant,Standard,1800,25,0,0,0,0,0,0,0,0,SetBuff,Ally,0,Random,10011193,1000,0,ImmediatelySelfSetBuff,Self,0,Random,10011073,1000,0,ImmediatelySelfSetBuff,Self,0,Random,10011083,1000,0,ImmediatelySelfSetBuff,Self,0,Random,10011093,1000,0,None,None,0,None,0,0,0
20304,203,BurstSkill,Locale_Event:td_skill_name_overdrive_evl,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_overdrive_evl,icn_skill_kilo_burst,icn_skill_kilo_burst_orange,,None,,fx_m_fortheking_kilo_burst_02,HitPoint,fx_m_fortheking_kilo_burst_aura_02,Once,All,0,,None,False,0,False,4,0,Manual,4000,0,Instant,Standard,2400,25,0,0,0,0,0,0,0,0,SetBuff,Ally,0,Random,10011194,1200,0,ImmediatelySelfSetBuff,Self,0,Random,10011074,1200,0,ImmediatelySelfSetBuff,Self,0,Random,10011084,1200,0,ImmediatelySelfSetBuff,Self,0,Random,10011094,1200,0,None,None,0,None,0,0,0
20401,204,BurstSkill,Locale_Event:td_skill_name_sevendwarvesI_lv1,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_sevendwarvesI_lv1,icn_skill_snowwhite_burst,icn_skill_snowwhite_burst_silver,,None,,fx_m_fortheking_snowwhite_burst_01,HitPoint,,None,None,0,,None,False,0,False,1,0,Manual,4000,0,Instant,Standard,350,25,0,0,0,0,0,0,0,0,PenetrateDamage,Foe,0,Random,48000,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
20402,204,BurstSkill,Locale_Event:td_skill_name_sevendwarvesI_lv2,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_sevendwarvesI_lv2,icn_skill_snowwhite_burst,icn_skill_snowwhite_burst_silver,,None,,fx_m_fortheking_snowwhite_burst_01,HitPoint,,None,None,0,,None,False,0,False,2,0,Manual,4000,0,Instant,Standard,350,25,0,0,0,0,0,0,0,0,PenetrateDamage,Foe,0,Random,54500,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
20403,204,BurstSkill,Locale_Event:td_skill_name_sevendwarvesI_lv3,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_sevendwarvesI_lv3,icn_skill_snowwhite_burst,icn_skill_snowwhite_burst_silver,,None,,fx_m_fortheking_snowwhite_burst_01,HitPoint,,None,None,0,,None,False,0,False,3,0,Manual,4000,0,Instant,Standard,350,25,0,0,0,0,0,0,0,0,PenetrateDamage,Foe,0,Random,61000,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
20404,204,BurstSkill,Locale_Event:td_skill_name_sevendwarvesI_evl,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_sevendwarvesI_evl,icn_skill_snowwhite_burst,icn_skill_snowwhite_burst_silver,,None,,fx_m_fortheking_snowwhite_burst_02,HitPoint,,None,None,0,,None,False,0,False,4,0,Manual,4000,0,Instant,Standard,500,25,0,0,0,0,0,0,0,0,PenetrateDamage,Foe,0,Random,82000,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
20501,205,BurstSkill,Locale_Event:td_skill_name_scarletflash_lv1,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_scarletflash_lv1,icn_skill_scarlet_burst,icn_skill_scarlet_burst_darkorange,,None,,fx_m_fortheking_scarlet_burst_01,HitPoint,,None,None,0,,None,False,0,False,1,0,Manual,4000,0,Instant,Standard,800,80,0,0,0,0,0,0,0,0,Damage,Foe,0,Random,43000,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
20502,205,BurstSkill,Locale_Event:td_skill_name_scarletflash_lv2,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_scarletflash_lv2,icn_skill_scarlet_burst,icn_skill_scarlet_burst_darkorange,,None,,fx_m_fortheking_scarlet_burst_01,HitPoint,,None,None,0,,None,False,0,False,2,0,Manual,4000,0,Instant,Standard,800,80,0,0,0,0,0,0,0,0,Damage,Foe,0,Random,48000,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
20503,205,BurstSkill,Locale_Event:td_skill_name_scarletflash_lv3,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_scarletflash_lv3,icn_skill_scarlet_burst,icn_skill_scarlet_burst_darkorange,,None,,fx_m_fortheking_scarlet_burst_01,HitPoint,,None,None,0,,None,False,0,False,3,0,Manual,4000,0,Instant,Standard,800,80,0,0,0,0,0,0,0,0,Damage,Foe,0,Random,51500,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
20504,205,BurstSkill,Locale_Event:td_skill_name_scarletflash_evl,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_scarletflash_evl,icn_skill_scarlet_burst,icn_skill_scarlet_burst_darkorange,,None,,fx_m_fortheking_scarlet_burst_02,HitPoint,,None,None,0,,None,False,0,False,4,0,Manual,4000,0,Instant,Standard,1000,80,0,0,0,0,0,0,0,0,Damage,Foe,0,Random,63000,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
20601,206,BurstSkill,Locale_Event:td_skill_name_spacetimedistortion_lv1,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_spacetimedistortion_lv1,icn_skill_rapunzel_burst,icn_skill_rapunzel_burst_Teal,,None,,fx_m_fortheking_rapunzel_burst_01,HitPoint,,None,None,0,,None,False,0,False,1,0,Manual,4000,0,Instant,Standard,1000,100,0,0,0,0,0,0,0,0,Damage,Foe,0,Random,20000,0,0,SetDebuff,Foe,0,Random,1001101,300,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
20602,206,BurstSkill,Locale_Event:td_skill_name_spacetimedistortion_lv2,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_spacetimedistortion_lv2,icn_skill_rapunzel_burst,icn_skill_rapunzel_burst_Teal,,None,,fx_m_fortheking_rapunzel_burst_01,HitPoint,,None,None,0,,None,False,0,False,2,0,Manual,4000,0,Instant,Standard,1000,100,0,0,0,0,0,0,0,0,Damage,Foe,0,Random,25000,0,0,SetDebuff,Foe,0,Random,1001102,325,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
20603,206,BurstSkill,Locale_Event:td_skill_name_spacetimedistortion_lv3,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_spacetimedistortion_lv3,icn_skill_rapunzel_burst,icn_skill_rapunzel_burst_Teal,,None,,fx_m_fortheking_rapunzel_burst_01,HitPoint,,None,None,0,,None,False,0,False,3,0,Manual,4000,0,Instant,Standard,1000,100,0,0,0,0,0,0,0,0,Damage,Foe,0,Random,30000,0,0,SetDebuff,Foe,0,Random,1001103,350,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
20604,206,BurstSkill,Locale_Event:td_skill_name_spacetimedistortion_evl,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_spacetimedistortion_evl,icn_skill_rapunzel_burst,icn_skill_rapunzel_burst_Teal,,None,,fx_m_fortheking_rapunzel_burst_02,HitPoint,,None,None,0,,None,False,0,False,4,0,Manual,4000,0,Instant,Standard,1200,100,0,0,0,0,0,0,0,0,Damage,Foe,0,Random,45000,0,0,SetDebuff,Foe,0,Random,1001104,500,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
20701,207,BurstSkill,Locale_Event:td_skill_name_kingsground_lv1,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_kingsground_lv1,icn_skill_crwonnakedking_burst,icn_skill_crwonnakedking_burst_maroon,,None,,,None,,None,None,0,fx_m_fortheking_crownnakedking_burst_01,HitPosition,False,0,False,1,0,Manual,6000,0,InstantSetArea,Standard,1200,25,0,0,0,0,0,600,80,0,Damage,Foe,0,Random,2800,0,0,SetDebuff,Foe,0,Random,1001021,400,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
20702,207,BurstSkill,Locale_Event:td_skill_name_kingsground_lv2,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_kingsground_lv2,icn_skill_crwonnakedking_burst,icn_skill_crwonnakedking_burst_maroon,,None,,,None,,None,None,0,fx_m_fortheking_crownnakedking_burst_01,HitPosition,False,0,False,2,0,Manual,6000,0,InstantSetArea,Standard,1200,25,0,0,0,0,0,600,80,0,Damage,Foe,0,Random,3100,0,0,SetDebuff,Foe,0,Random,1001022,400,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
20703,207,BurstSkill,Locale_Event:td_skill_name_kingsground_lv3,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_kingsground_lv3,icn_skill_crwonnakedking_burst,icn_skill_crwonnakedking_burst_maroon,,None,,,None,,None,None,0,fx_m_fortheking_crownnakedking_burst_01,HitPosition,False,0,False,3,0,Manual,6000,0,InstantSetArea,Standard,1200,25,0,0,0,0,0,600,80,0,Damage,Foe,0,Random,3400,0,0,SetDebuff,Foe,0,Random,1001023,400,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
20704,207,BurstSkill,Locale_Event:td_skill_name_kingsground_evl,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_kingsground_evl,icn_skill_crwonnakedking_burst,icn_skill_crwonnakedking_burst_maroon,,None,,,None,,None,None,0,fx_m_fortheking_crownnakedking_burst_02,HitPosition,False,0,False,4,0,Manual,6000,0,InstantSetArea,Standard,1600,25,0,0,0,0,0,600,65,0,Damage,Foe,0,Random,3850,0,0,SetDebuff,Foe,0,Random,1001024,600,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
13101,131,Active,Locale_Event:td_skill_name_superoperator_lv1,Locale_Event:td_skill_description_superoperator_lv1,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_shifty_skill,icn_skill_marian_skill_purple,,None,,,None,fx_m_foolsday_shifty_skill,Hold,Self,600,,None,False,0,False,1,350,BurstUseAuto,0,0,Self,Standard,0,0,0,0,0,0,0,0,0,0,SetBuff,Self,0,Random,10021095,600,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
13102,131,Active,Locale_Event:td_skill_name_superoperator_lv2,Locale_Event:td_skill_description_superoperator_lv2,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_shifty_skill,icn_skill_marian_skill_purple,,None,,,None,fx_m_foolsday_shifty_skill,Hold,Self,600,,None,False,0,False,2,210,BurstUseAuto,0,0,Self,Standard,0,0,0,0,0,0,0,0,0,0,SetBuff,Self,0,Random,10021096,600,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
13103,131,Active,Locale_Event:td_skill_name_superoperator_lv3,Locale_Event:td_skill_description_superoperator_lv3,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_shifty_skill,icn_skill_marian_skill_purple,,None,,,None,fx_m_foolsday_shifty_skill,Hold,Self,800,,None,False,0,False,3,420,BurstUseAuto,0,0,Self,Standard,0,0,0,0,0,0,0,0,0,0,SetBuff,Self,0,Random,10021097,800,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
13201,132,Passive,Locale_Event:td_skill_name_burstcooltimedecrease_lv1,Locale_Event:td_skill_description_burstcooltimedecrease_lv1,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_burstcooltimedecrease,icn_skill_burstcooltimedecrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,1,210,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,BurstCoolTimeDecrease,Self,0,None,300,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
13202,132,Passive,Locale_Event:td_skill_name_burstcooltimedecrease_lv2,Locale_Event:td_skill_description_burstcooltimedecrease_lv2,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_burstcooltimedecrease,icn_skill_burstcooltimedecrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,2,360,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,BurstCoolTimeDecrease,Self,0,None,600,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
13203,132,Passive,Locale_Event:td_skill_name_burstcooltimedecrease_lv3,Locale_Event:td_skill_description_burstcooltimedecrease_lv3,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_burstcooltimedecrease,icn_skill_burstcooltimedecrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,3,460,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,BurstCoolTimeDecrease,Self,0,None,900,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
13301,133,Active,Locale_Event:td_skill_name_bmissile_lv1,Locale_Event:td_skill_description_bmissile_lv1,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_mechashifty_skill,icn_skill_marian_skill_purple,fx_m_foolsday_mechashifty_skill_projectile,SkillPoint,,fx_m_foolsday_mechashifty_skill_hit,Everyone,,None,None,0,,None,False,0,True,1,350,AttackCountAuto,0,3,EnhanceNextNormalAttack,Standard,600,0,0,0,0,0,0,0,0,0,Damage,Foe,0,Random,25000,0,0,SetDebuff,Foe,0,Random,1001208,400,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
13302,133,Active,Locale_Event:td_skill_name_bmissile_lv2,Locale_Event:td_skill_description_bmissile_lv2,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_mechashifty_skill,icn_skill_marian_skill_purple,fx_m_foolsday_mechashifty_skill_projectile,SkillPoint,,fx_m_foolsday_mechashifty_skill_hit,Everyone,,None,None,0,,None,False,0,True,2,210,AttackCountAuto,0,3,EnhanceNextNormalAttack,Standard,600,0,0,0,0,0,0,0,0,0,Damage,Foe,0,Random,30000,0,0,SetDebuff,Foe,0,Random,1001209,400,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
13303,133,Active,Locale_Event:td_skill_name_bmissile_lv3,Locale_Event:td_skill_description_bmissile_lv3,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_mechashifty_skill,icn_skill_marian_skill_purple,fx_m_foolsday_mechashifty_skill_projectile,SkillPoint,,fx_m_foolsday_mechashifty_skill_hit,Everyone,,None,None,0,,None,False,0,True,3,420,AttackCountAuto,0,2,EnhanceNextNormalAttack,Standard,800,0,0,0,0,0,0,0,0,0,Damage,Foe,0,Random,40000,0,0,SetDebuff,Foe,0,Random,1001210,600,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
13401,134,Passive,Locale_Event:td_skill_name_rpmincrease_lv1,Locale_Event:td_skill_description_rpmincrease_lv1,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_rpmincrease,icn_skill_rpmincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,1,210,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,RpmIncrease,Self,0,None,800,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
13402,134,Passive,Locale_Event:td_skill_name_rpmincrease_lv2,Locale_Event:td_skill_description_rpmincrease_lv2,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_rpmincrease,icn_skill_rpmincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,2,360,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,RpmIncrease,Self,0,None,1600,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
13403,134,Passive,Locale_Event:td_skill_name_rpmincrease_lv3,Locale_Event:td_skill_description_rpmincrease_lv3,Locale_Event:td_skill_description_short_newworld_lv1,icn_skill_rpmincrease,icn_skill_rpmincrease_darkgrey,,None,,,None,,None,None,0,,None,False,0,False,3,460,None,0,0,None,None,0,0,0,0,0,0,0,0,0,0,RpmIncrease,Self,0,None,2400,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
20801,208,BurstSkill,Locale_Event:td_skill_name_panicsight_lv1,Locale_Event:td_skill_description_rangeincrease_lv1,Locale_Event:td_skill_description_short_panicsight_lv1,icn_skill_shifty_burst,icn_skill_marian_burst_purple,,None,,fx_m_fortheking_hit_shifty,Everyone,,None,None,0,fx_m_foolsday_shifty_burst_01,HitPosition,False,0,False,1,0,Manual,4000,0,InstantSetArea,Standard,2000,20,0,0,0,0,0,600,60,0,Damage,Foe,0,Random,10000,0,0,Damage,Foe,0,Random,50000,0,1000,None,None,0,None,0,0,0,None,None,0,None,0,0,0,None,None,0,None,0,0,0
