id,name_code,attractive_level,condition_scenario_group_id,scenario_title_locale,attractive_scenario_group_id,reward_id,costume
459,5104,7,d_nikke_mica_snowbuddy_03,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_04_title,d_nikke_mica_snowbuddy_04,50,0
460,5104,10,d_nikke_mica_snowbuddy_04,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_05_title,d_nikke_mica_snowbuddy_05,50,0
461,5103,1,,Locale_NikkeEpisode:d_nikke_ludmilla_winterowner_01_title,d_nikke_ludmilla_winterowner_01,50,0
462,5103,3,d_nikke_ludmilla_winterowner_01,Locale_NikkeEpisode:d_nikke_ludmilla_winterowner_02_title,d_nikke_ludmilla_winterowner_02,50,0
463,5103,5,d_nikke_ludmilla_winterowner_02,Locale_NikkeEpisode:d_nikke_ludmilla_winterowner_03_title,d_nikke_ludmilla_winterowner_03,50,0
464,5103,7,d_nikke_ludmilla_winterowner_03,Locale_NikkeEpisode:d_nikke_ludmilla_winterowner_04_title,d_nikke_ludmilla_winterowner_04,50,0
465,5103,10,d_nikke_ludmilla_winterowner_04,Locale_NikkeEpisode:d_nikke_ludmilla_winterowner_05_title,d_nikke_ludmilla_winterowner_05,50,0
466,5105,1,,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_01_title,d_nikke_hongryeon_blackshadow_01,50,0
467,5105,3,d_nikke_hongryeon_blackshadow_01,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_02_title,d_nikke_hongryeon_blackshadow_02,50,0
468,5105,5,d_nikke_hongryeon_blackshadow_02,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_03_title,d_nikke_hongryeon_blackshadow_03,50,0
469,5105,7,d_nikke_hongryeon_blackshadow_03,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_title,d_nikke_hongryeon_blackshadow_04,50,0
470,5105,10,d_nikke_hongryeon_blackshadow_04,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_05_title,d_nikke_hongryeon_blackshadow_05,50,0
471,5092,1,,Locale_NikkeEpisode:d_nikke_leona_01_title,d_nikke_leona_01,50,0
472,5092,3,d_nikke_leona_01,Locale_NikkeEpisode:d_nikke_leona_02_title,d_nikke_leona_02,50,0
473,5092,5,d_nikke_leona_02,Locale_NikkeEpisode:d_nikke_leona_03_title,d_nikke_leona_03,50,0
474,5092,7,d_nikke_leona_03,Locale_NikkeEpisode:d_nikke_leona_04_title,d_nikke_leona_04,50,0
475,5092,10,d_nikke_leona_04,Locale_NikkeEpisode:d_nikke_leona_05_title,d_nikke_leona_05,50,0
476,1021,1,,Locale_NikkeEpisode:d_nikke_moran_01_title,d_nikke_moran_01,50,0
477,1021,3,d_nikke_moran_01,Locale_NikkeEpisode:d_nikke_moran_02_title,d_nikke_moran_02,50,0
478,1021,5,d_nikke_moran_02,Locale_NikkeEpisode:d_nikke_moran_03_title,d_nikke_moran_03,50,0
479,1021,7,d_nikke_moran_03,Locale_NikkeEpisode:d_nikke_moran_04_title,d_nikke_moran_04,50,0
480,1021,10,d_nikke_moran_04,Locale_NikkeEpisode:d_nikke_moran_05_title,d_nikke_moran_05,50,0
481,5046,1,,Locale_NikkeEpisode:d_nikke_ade_01_title,d_nikke_ade_01,50,0
482,5046,3,d_nikke_ade_01,Locale_NikkeEpisode:d_nikke_ade_02_title,d_nikke_ade_02,50,0
483,5046,5,d_nikke_ade_02,Locale_NikkeEpisode:d_nikke_ade_03_title,d_nikke_ade_03,50,0
484,5046,7,d_nikke_ade_03,Locale_NikkeEpisode:d_nikke_ade_04_title,d_nikke_ade_04,50,0
485,5046,10,d_nikke_ade_04,Locale_NikkeEpisode:d_nikke_ade_05_title,d_nikke_ade_05,50,0
486,5106,1,,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_01_title,d_nikke_privaty_unkindmaid_01,50,0
487,5106,3,d_nikke_privaty_unkindmaid_01,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_02_title,d_nikke_privaty_unkindmaid_02,50,0
488,5106,5,d_nikke_privaty_unkindmaid_02,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_03_title,d_nikke_privaty_unkindmaid_03,50,0
489,5106,7,d_nikke_privaty_unkindmaid_03,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_04_title,d_nikke_privaty_unkindmaid_04,50,0
490,5106,10,d_nikke_privaty_unkindmaid_04,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_title,d_nikke_privaty_unkindmaid_05,50,0
491,5107,1,,Locale_NikkeEpisode:d_nikke_elegg_01_title,d_nikke_elegg_01,50,0
492,5107,3,d_nikke_elegg_01,Locale_NikkeEpisode:d_nikke_elegg_02_title,d_nikke_elegg_02,50,0
493,5107,5,d_nikke_elegg_02,Locale_NikkeEpisode:d_nikke_elegg_03_title,d_nikke_elegg_03,50,0
494,5107,7,d_nikke_elegg_03,Locale_NikkeEpisode:d_nikke_elegg_04_title,d_nikke_elegg_04,50,0
495,5107,10,d_nikke_elegg_04,Locale_NikkeEpisode:d_nikke_elegg_05_title,d_nikke_elegg_05,50,0
496,5110,1,,Locale_NikkeEpisode:d_nikke_d_killerwife_01_title,d_nikke_d_killerwife_01,50,0
497,5110,3,d_nikke_d_killerwife_01,Locale_NikkeEpisode:d_nikke_d_killerwife_02_title,d_nikke_d_killerwife_02,50,0
498,5110,5,d_nikke_d_killerwife_02,Locale_NikkeEpisode:d_nikke_d_killerwife_03_title,d_nikke_d_killerwife_03,50,0
499,5110,7,d_nikke_d_killerwife_03,Locale_NikkeEpisode:d_nikke_d_killerwife_04_title,d_nikke_d_killerwife_04,50,0
500,5110,10,d_nikke_d_killerwife_04,Locale_NikkeEpisode:d_nikke_d_killerwife_05_title,d_nikke_d_killerwife_05,50,0
501,5108,1,,Locale_NikkeEpisode:d_nikke_ce_003_01_01_title,d_nikke_ce_003_01_01,50,0
502,5108,3,d_nikke_ce_003_01_01,Locale_NikkeEpisode:d_nikke_ce_003_01_02_title,d_nikke_ce_003_01_02,50,0
503,5108,5,d_nikke_ce_003_01_02,Locale_NikkeEpisode:d_nikke_ce_003_01_03_title,d_nikke_ce_003_01_03,50,0
504,5108,7,d_nikke_ce_003_01_03,Locale_NikkeEpisode:d_nikke_ce_003_01_04_title,d_nikke_ce_003_01_04,50,0
505,5108,10,d_nikke_ce_003_01_04,Locale_NikkeEpisode:d_nikke_ce_003_01_05_title,d_nikke_ce_003_01_05,50,0
506,5109,1,,Locale_NikkeEpisode:d_nikke_ce_003_02_01_title,d_nikke_ce_003_02_01,50,0
507,5109,3,d_nikke_ce_003_02_01,Locale_NikkeEpisode:d_nikke_ce_003_02_02_title,d_nikke_ce_003_02_02,50,0
508,5109,5,d_nikke_ce_003_02_02,Locale_NikkeEpisode:d_nikke_ce_003_02_03_title,d_nikke_ce_003_02_03,50,0
509,5109,7,d_nikke_ce_003_02_03,Locale_NikkeEpisode:d_nikke_ce_003_02_04_title,d_nikke_ce_003_02_04,50,0
510,5109,10,d_nikke_ce_003_02_04,Locale_NikkeEpisode:d_nikke_ce_003_02_05_title,d_nikke_ce_003_02_05,50,0
511,3013,1,,Locale_NikkeEpisode:d_nikke_ce_003_03_01_title,d_nikke_ce_003_03_01,50,0
512,3013,3,d_nikke_ce_003_03_01,Locale_NikkeEpisode:d_nikke_ce_003_03_02_title,d_nikke_ce_003_03_02,50,0
513,3013,5,d_nikke_ce_003_03_02,Locale_NikkeEpisode:d_nikke_ce_003_03_03_title,d_nikke_ce_003_03_03,50,0
514,3013,7,d_nikke_ce_003_03_03,Locale_NikkeEpisode:d_nikke_ce_003_03_04_title,d_nikke_ce_003_03_04,50,0
515,3013,10,d_nikke_ce_003_03_04,Locale_NikkeEpisode:d_nikke_ce_003_03_05_title,d_nikke_ce_003_03_05,50,0
516,5111,1,,Locale_NikkeEpisode:d_nikke_bay_01_title,d_nikke_bay_01,50,0
517,5111,3,d_nikke_bay_01,Locale_NikkeEpisode:d_nikke_bay_02_title,d_nikke_bay_02,50,0
518,5111,5,d_nikke_bay_02,Locale_NikkeEpisode:d_nikke_bay_03_title,d_nikke_bay_03,50,0
519,5111,7,d_nikke_bay_03,Locale_NikkeEpisode:d_nikke_bay_04_title,d_nikke_bay_04,50,0
520,5111,10,d_nikke_bay_04,Locale_NikkeEpisode:d_nikke_bay_05_title,d_nikke_bay_05,50,0
521,5053,1,,Locale_NikkeEpisode:d_nikke_kilo_01_title,d_nikke_kilo_01,50,0
522,5053,3,d_nikke_kilo_01,Locale_NikkeEpisode:d_nikke_kilo_02_title,d_nikke_kilo_02,50,0
523,5053,5,d_nikke_kilo_02,Locale_NikkeEpisode:d_nikke_kilo_03_title,d_nikke_kilo_03,50,0
524,5053,7,d_nikke_kilo_03,Locale_NikkeEpisode:d_nikke_kilo_04_title,d_nikke_kilo_04,50,0
525,5053,10,d_nikke_kilo_04,Locale_NikkeEpisode:d_nikke_kilo_05_title,d_nikke_kilo_05,50,0
526,5065,1,,Locale_NikkeEpisode:d_nikke_crown_01_title,d_nikke_crown_01,50,0
527,5065,3,d_nikke_crown_01,Locale_NikkeEpisode:d_nikke_crown_02_title,d_nikke_crown_02,50,0
528,5065,5,d_nikke_crown_02,Locale_NikkeEpisode:d_nikke_crown_03_title,d_nikke_crown_03,50,0
529,5065,7,d_nikke_crown_03,Locale_NikkeEpisode:d_nikke_crown_04_title,d_nikke_crown_04,50,0
530,5065,10,d_nikke_crown_04,Locale_NikkeEpisode:d_nikke_crown_05_title,d_nikke_crown_05,50,0
531,5112,1,,Locale_NikkeEpisode:d_nikke_trony_01_title,d_nikke_trony_01,50,0
532,5112,3,d_nikke_trony_01,Locale_NikkeEpisode:d_nikke_trony_02_title,d_nikke_trony_02,50,0
533,5112,5,d_nikke_trony_02,Locale_NikkeEpisode:d_nikke_trony_03_title,d_nikke_trony_03,50,0
534,5112,7,d_nikke_trony_03,Locale_NikkeEpisode:d_nikke_trony_04_title,d_nikke_trony_04,50,0
535,5112,10,d_nikke_trony_04,Locale_NikkeEpisode:d_nikke_trony_05_title,d_nikke_trony_05,50,0
536,5113,1,,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_01_title,d_nikke_soda_twinklingbunny_01,50,0
537,5113,3,d_nikke_soda_twinklingbunny_01,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_02_title,d_nikke_soda_twinklingbunny_02,50,0
538,5113,5,d_nikke_soda_twinklingbunny_02,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_03_title,d_nikke_soda_twinklingbunny_03,50,0
539,5113,7,d_nikke_soda_twinklingbunny_03,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_title,d_nikke_soda_twinklingbunny_04,50,0
540,5113,10,d_nikke_soda_twinklingbunny_04,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_05_title,d_nikke_soda_twinklingbunny_05,50,0
541,5114,1,,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_01_title,d_nikke_alice_wonderlandbunny_01,50,0
542,5114,3,d_nikke_alice_wonderlandbunny_01,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_02_title,d_nikke_alice_wonderlandbunny_02,50,0
543,5114,5,d_nikke_alice_wonderlandbunny_02,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_03_title,d_nikke_alice_wonderlandbunny_03,50,0
544,5114,7,d_nikke_alice_wonderlandbunny_03,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_title,d_nikke_alice_wonderlandbunny_04,50,0
545,5114,10,d_nikke_alice_wonderlandbunny_04,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_05_title,d_nikke_alice_wonderlandbunny_05,50,0
546,5117,1,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_01_title,d_nikke_sakura_bloominsummer_01,50,0
547,5117,3,d_nikke_sakura_bloominsummer_01,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_02_title,d_nikke_sakura_bloominsummer_02,50,0
548,5117,5,d_nikke_sakura_bloominsummer_02,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_03_title,d_nikke_sakura_bloominsummer_03,50,0
549,5117,7,d_nikke_sakura_bloominsummer_03,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_title,d_nikke_sakura_bloominsummer_04,50,0
550,5117,10,d_nikke_sakura_bloominsummer_04,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_05_title,d_nikke_sakura_bloominsummer_05,50,0
551,5115,1,,Locale_NikkeEpisode:d_nikke_clay_01_title,d_nikke_clay_01,50,0
552,5115,3,d_nikke_clay_01,Locale_NikkeEpisode:d_nikke_clay_02_title,d_nikke_clay_02,50,0
553,5115,5,d_nikke_clay_02,Locale_NikkeEpisode:d_nikke_clay_03_title,d_nikke_clay_03,50,0
554,5115,7,d_nikke_clay_03,Locale_NikkeEpisode:d_nikke_clay_04_title,d_nikke_clay_04,50,0
555,5115,10,d_nikke_clay_04,Locale_NikkeEpisode:d_nikke_clay_05_title,d_nikke_clay_05,50,0
556,5116,1,,Locale_NikkeEpisode:d_nikke_rosanna_chicocean_01_title,d_nikke_rosanna_chicocean_01,50,0
557,5116,3,d_nikke_rosanna_chicocean_01,Locale_NikkeEpisode:d_nikke_rosanna_chicocean_02_title,d_nikke_rosanna_chicocean_02,50,0
558,5116,5,d_nikke_rosanna_chicocean_02,Locale_NikkeEpisode:d_nikke_rosanna_chicocean_03_title,d_nikke_rosanna_chicocean_03,50,0
559,5116,7,d_nikke_rosanna_chicocean_03,Locale_NikkeEpisode:d_nikke_rosanna_chicocean_04_title,d_nikke_rosanna_chicocean_04,50,0
560,5116,10,d_nikke_rosanna_chicocean_04,Locale_NikkeEpisode:d_nikke_rosanna_chicocean_05_title,d_nikke_rosanna_chicocean_05,50,0
561,5077,1,,Locale_NikkeEpisode:d_nikke_ein_01_title,d_nikke_ein_01,50,0
562,5077,3,d_nikke_ein_01,Locale_NikkeEpisode:d_nikke_ein_02_title,d_nikke_ein_02,50,0
563,5077,5,d_nikke_ein_02,Locale_NikkeEpisode:d_nikke_ein_03_title,d_nikke_ein_03,50,0
564,5077,7,d_nikke_ein_03,Locale_NikkeEpisode:d_nikke_ein_04_title,d_nikke_ein_04,50,0
565,5077,10,d_nikke_ein_04,Locale_NikkeEpisode:d_nikke_ein_05_title,d_nikke_ein_05,50,0
566,5088,1,,Locale_NikkeEpisode:d_nikke_zwei_01_title,d_nikke_zwei_01,50,0
567,5088,3,d_nikke_zwei_01,Locale_NikkeEpisode:d_nikke_zwei_02_title,d_nikke_zwei_02,50,0
568,5088,5,d_nikke_zwei_02,Locale_NikkeEpisode:d_nikke_zwei_03_title,d_nikke_zwei_03,50,0
569,5088,7,d_nikke_zwei_03,Locale_NikkeEpisode:d_nikke_zwei_04_title,d_nikke_zwei_04,50,0
570,5088,10,d_nikke_zwei_04,Locale_NikkeEpisode:d_nikke_zwei_05_title,d_nikke_zwei_05,50,0
571,5118,1,,Locale_NikkeEpisode:d_nikke_ce004_01_01_title,d_nikke_ce004_01_01,50,0
572,5118,3,d_nikke_ce004_01_01,Locale_NikkeEpisode:d_nikke_ce004_01_02_title,d_nikke_ce004_01_02,50,0
573,5118,5,d_nikke_ce004_01_02,Locale_NikkeEpisode:d_nikke_ce004_01_03_title,d_nikke_ce004_01_03,50,0
574,5118,7,d_nikke_ce004_01_03,Locale_NikkeEpisode:d_nikke_ce004_01_04_title,d_nikke_ce004_01_04,50,0
575,5118,10,d_nikke_ce004_01_04,Locale_NikkeEpisode:d_nikke_ce004_01_05_title,d_nikke_ce004_01_05,50,0
576,5120,1,,Locale_NikkeEpisode:d_nikke_ce004_03_01_title,d_nikke_ce004_03_01,50,0
577,5120,3,d_nikke_ce004_03_01,Locale_NikkeEpisode:d_nikke_ce004_03_02_title,d_nikke_ce004_03_02,50,0
578,5120,5,d_nikke_ce004_03_02,Locale_NikkeEpisode:d_nikke_ce004_03_03_title,d_nikke_ce004_03_03,50,0
579,5120,7,d_nikke_ce004_03_03,Locale_NikkeEpisode:d_nikke_ce004_03_04_title,d_nikke_ce004_03_04,50,0
580,5120,10,d_nikke_ce004_03_04,Locale_NikkeEpisode:d_nikke_ce004_03_05_title,d_nikke_ce004_03_05,50,0
581,3014,1,,Locale_NikkeEpisode:d_nikke_ce004_04_01_title,d_nikke_ce004_04_01,50,0
582,3014,3,d_nikke_ce004_04_01,Locale_NikkeEpisode:d_nikke_ce004_04_02_title,d_nikke_ce004_04_02,50,0
583,3014,5,d_nikke_ce004_04_02,Locale_NikkeEpisode:d_nikke_ce004_04_03_title,d_nikke_ce004_04_03,50,0
584,3014,7,d_nikke_ce004_04_03,Locale_NikkeEpisode:d_nikke_ce004_04_04_title,d_nikke_ce004_04_04,50,0
585,3014,10,d_nikke_ce004_04_04,Locale_NikkeEpisode:d_nikke_ce004_04_05_title,d_nikke_ce004_04_05,50,0
586,5119,1,,Locale_NikkeEpisode:d_nikke_ce004_02_01_title,d_nikke_ce004_02_01,50,0
587,5119,3,d_nikke_ce004_02_01,Locale_NikkeEpisode:d_nikke_ce004_02_02_title,d_nikke_ce004_02_02,50,0
588,5119,5,d_nikke_ce004_02_02,Locale_NikkeEpisode:d_nikke_ce004_02_03_title,d_nikke_ce004_02_03,50,0
589,5119,7,d_nikke_ce004_02_03,Locale_NikkeEpisode:d_nikke_ce004_02_04_title,d_nikke_ce004_02_04,50,0
590,5119,10,d_nikke_ce004_02_04,Locale_NikkeEpisode:d_nikke_ce004_02_05_title,d_nikke_ce004_02_05,50,0
591,5049,1,,Locale_NikkeEpisode:d_nikke_rouge_01_title,d_nikke_rouge_01,50,0
592,5049,3,d_nikke_rouge_01,Locale_NikkeEpisode:d_nikke_rouge_02_title,d_nikke_rouge_02,50,0
593,5049,5,d_nikke_rouge_02,Locale_NikkeEpisode:d_nikke_rouge_03_title,d_nikke_rouge_03,50,0
594,5049,7,d_nikke_rouge_03,Locale_NikkeEpisode:d_nikke_rouge_04_title,d_nikke_rouge_04,50,0
595,5049,10,d_nikke_rouge_04,Locale_NikkeEpisode:d_nikke_rouge_05_title,d_nikke_rouge_05,50,0
596,5122,1,,Locale_NikkeEpisode:d_nikke_phantom_01_title,d_nikke_phantom_01,50,0
597,5122,3,d_nikke_phantom_01,Locale_NikkeEpisode:d_nikke_phantom_02_title,d_nikke_phantom_02,50,0
598,5122,5,d_nikke_phantom_02,Locale_NikkeEpisode:d_nikke_phantom_03_title,d_nikke_phantom_03,50,0
599,5122,7,d_nikke_phantom_03,Locale_NikkeEpisode:d_nikke_phantom_04_title,d_nikke_phantom_04,50,0
600,5122,10,d_nikke_phantom_04,Locale_NikkeEpisode:d_nikke_phantom_05_title,d_nikke_phantom_05,50,0
601,5121,1,,Locale_NikkeEpisode:d_nikke_quency_escapequeen_01_title,d_nikke_quency_escapequeen_01,50,0
602,5121,3,d_nikke_quency_escapequeen_01,Locale_NikkeEpisode:d_nikke_quency_escapequeen_02_title,d_nikke_quency_escapequeen_02,50,0
603,5121,5,d_nikke_quency_escapequeen_02,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_title,d_nikke_quency_escapequeen_03,50,0
604,5121,7,d_nikke_quency_escapequeen_03,Locale_NikkeEpisode:d_nikke_quency_escapequeen_04_title,d_nikke_quency_escapequeen_04,50,0
605,5121,10,d_nikke_quency_escapequeen_04,Locale_NikkeEpisode:d_nikke_quency_escapequeen_05_title,d_nikke_quency_escapequeen_05,50,0
606,3004,1,,Locale_NikkeEpisode:d_nikke_rumani_01_title,d_nikke_rumani_01,50,0
607,3004,3,d_nikke_rumani_01,Locale_NikkeEpisode:d_nikke_rumani_02_title,d_nikke_rumani_02,50,0
608,3004,5,d_nikke_rumani_02,Locale_NikkeEpisode:d_nikke_rumani_03_title,d_nikke_rumani_03,50,0
609,3004,7,d_nikke_rumani_03,Locale_NikkeEpisode:d_nikke_rumani_04_title,d_nikke_rumani_04,50,0
610,3004,10,d_nikke_rumani_04,Locale_NikkeEpisode:d_nikke_rumani_05_title,d_nikke_rumani_05,50,0
611,5123,1,,Locale_NikkeEpisode:d_nikke_rapunzel_puregrace_01_title,d_nikke_rapunzel_puregrace_01,50,0
612,5123,3,d_nikke_rapunzel_puregrace_01,Locale_NikkeEpisode:d_nikke_rapunzel_puregrace_02_title,d_nikke_rapunzel_puregrace_02,50,0
613,5123,5,d_nikke_rapunzel_puregrace_02,Locale_NikkeEpisode:d_nikke_rapunzel_puregrace_03_title,d_nikke_rapunzel_puregrace_03,50,0
614,5123,7,d_nikke_rapunzel_puregrace_03,Locale_NikkeEpisode:d_nikke_rapunzel_puregrace_04_title,d_nikke_rapunzel_puregrace_04,50,0
615,5123,10,d_nikke_rapunzel_puregrace_04,Locale_NikkeEpisode:d_nikke_rapunzel_puregrace_05_title,d_nikke_rapunzel_puregrace_05,50,0
616,5125,1,,Locale_NikkeEpisode:d_nikke_grave_01_title,d_nikke_grave_01,50,0
617,5125,3,d_nikke_grave_01,Locale_NikkeEpisode:d_nikke_grave_02_title,d_nikke_grave_02,50,0
618,5125,5,d_nikke_grave_02,Locale_NikkeEpisode:d_nikke_grave_03_title,d_nikke_grave_03,50,0
619,5125,7,d_nikke_grave_03,Locale_NikkeEpisode:d_nikke_grave_04_title,d_nikke_grave_04,50,0
620,5125,10,d_nikke_grave_04,Locale_NikkeEpisode:d_nikke_grave_05_title,d_nikke_grave_05,50,0
621,5124,1,,Locale_NikkeEpisode:d_nikke_cinderella_01_title,d_nikke_cinderella_01,50,0
622,5124,3,d_nikke_cinderella_01,Locale_NikkeEpisode:d_nikke_cinderella_02_title,d_nikke_cinderella_02,50,0
623,5124,5,d_nikke_cinderella_02,Locale_NikkeEpisode:d_nikke_cinderella_03_title,d_nikke_cinderella_03,50,0
624,5124,7,d_nikke_cinderella_03,Locale_NikkeEpisode:d_nikke_cinderella_04_title,d_nikke_cinderella_04,50,0
625,5124,10,d_nikke_cinderella_04,Locale_NikkeEpisode:d_nikke_cinderella_05_title,d_nikke_cinderella_05,50,0
626,5126,1,,Locale_NikkeEpisode:d_nikke_flora_01_title,d_nikke_flora_01,50,0
627,5126,3,d_nikke_flora_01,Locale_NikkeEpisode:d_nikke_flora_02_title,d_nikke_flora_02,50,0
628,5126,5,d_nikke_flora_02,Locale_NikkeEpisode:d_nikke_flora_03_title,d_nikke_flora_03,50,0
629,5126,7,d_nikke_flora_03,Locale_NikkeEpisode:d_nikke_flora_04_title,d_nikke_flora_04,50,0
630,5126,10,d_nikke_flora_04,Locale_NikkeEpisode:d_nikke_flora_05_title,d_nikke_flora_05,50,0
631,5127,1,,Locale_NikkeEpisode:d_nikke_maiden_icerose_01_title,d_nikke_maiden_icerose_01,50,0
632,5127,3,d_nikke_maiden_icerose_01,Locale_NikkeEpisode:d_nikke_maiden_icerose_02_title,d_nikke_maiden_icerose_02,50,0
633,5127,5,d_nikke_maiden_icerose_02,Locale_NikkeEpisode:d_nikke_maiden_icerose_03_title,d_nikke_maiden_icerose_03,50,0
634,5127,7,d_nikke_maiden_icerose_03,Locale_NikkeEpisode:d_nikke_maiden_icerose_04_title,d_nikke_maiden_icerose_04,50,0
635,5127,10,d_nikke_maiden_icerose_04,Locale_NikkeEpisode:d_nikke_maiden_icerose_05_title,d_nikke_maiden_icerose_05,50,0
636,5128,1,,Locale_NikkeEpisode:d_nikke_guillotine_winterslayer_01_title,d_nikke_guillotine_winterslayer_01,50,0
637,5128,3,d_nikke_guillotine_winterslayer_01,Locale_NikkeEpisode:d_nikke_guillotine_winterslayer_02_title,d_nikke_guillotine_winterslayer_02,50,0
638,5128,5,d_nikke_guillotine_winterslayer_02,Locale_NikkeEpisode:d_nikke_guillotine_winterslayer_03_title,d_nikke_guillotine_winterslayer_03,50,0
639,5128,7,d_nikke_guillotine_winterslayer_03,Locale_NikkeEpisode:d_nikke_guillotine_winterslayer_04_title,d_nikke_guillotine_winterslayer_04,50,0
640,5128,10,d_nikke_guillotine_winterslayer_04,Locale_NikkeEpisode:d_nikke_guillotine_winterslayer_05_title,d_nikke_guillotine_winterslayer_05,50,0
641,5129,1,,Locale_NikkeEpisode:d_nikke_rapi_redhood_01_title,d_nikke_rapi_redhood_01,50,0
642,5129,3,d_nikke_rapi_redhood_01,Locale_NikkeEpisode:d_nikke_rapi_redhood_02_title,d_nikke_rapi_redhood_02,50,0
643,5129,5,d_nikke_rapi_redhood_02,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_title,d_nikke_rapi_redhood_03,50,0
644,5129,7,d_nikke_rapi_redhood_03,Locale_NikkeEpisode:d_nikke_rapi_redhood_04_title,d_nikke_rapi_redhood_04,50,0
645,5129,10,d_nikke_rapi_redhood_04,Locale_NikkeEpisode:d_nikke_rapi_redhood_05_title,d_nikke_rapi_redhood_05,50,0
646,1019,1,,Locale_NikkeEpisode:d_nikke_mana_01_title,d_nikke_mana_01,50,0
647,1019,3,d_nikke_mana_01,Locale_NikkeEpisode:d_nikke_mana_02_title,d_nikke_mana_02,50,0
648,1019,5,d_nikke_mana_02,Locale_NikkeEpisode:d_nikke_mana_03_title,d_nikke_mana_03,50,0
649,1019,7,d_nikke_mana_03,Locale_NikkeEpisode:d_nikke_mana_04_title,d_nikke_mana_04,50,0
650,1019,10,d_nikke_mana_04,Locale_NikkeEpisode:d_nikke_mana_05_title,d_nikke_mana_05,50,0
651,5130,1,,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_01_title,d_nikke_mast_romanticmaid_01,50,0
652,5130,3,d_nikke_mast_romanticmaid_01,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_title,d_nikke_mast_romanticmaid_02,50,0
653,5130,5,d_nikke_mast_romanticmaid_02,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_03_title,d_nikke_mast_romanticmaid_03,50,0
654,5130,7,d_nikke_mast_romanticmaid_03,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_04_title,d_nikke_mast_romanticmaid_04,50,0
655,5130,10,d_nikke_mast_romanticmaid_04,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_05_title,d_nikke_mast_romanticmaid_05,50,0
656,5131,1,,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_title,d_nikke_anchor_innocentmaid_01,50,0
657,5131,3,d_nikke_anchor_innocentmaid_01,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_title,d_nikke_anchor_innocentmaid_02,50,0
658,5131,5,d_nikke_anchor_innocentmaid_02,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_03_title,d_nikke_anchor_innocentmaid_03,50,0
659,5131,7,d_nikke_anchor_innocentmaid_03,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_04_title,d_nikke_anchor_innocentmaid_04,50,0
660,5131,10,d_nikke_anchor_innocentmaid_04,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_title,d_nikke_anchor_innocentmaid_05,50,0
661,5134,1,,Locale_NikkeEpisode:d_nikke_trina_01_title,d_nikke_trina_01,50,0
662,5134,3,d_nikke_trina_01,Locale_NikkeEpisode:d_nikke_trina_02_title,d_nikke_trina_02,50,0
663,5134,5,d_nikke_trina_02,Locale_NikkeEpisode:d_nikke_trina_03_title,d_nikke_trina_03,50,0
664,5134,7,d_nikke_trina_03,Locale_NikkeEpisode:d_nikke_trina_04_title,d_nikke_trina_04,50,0
665,5134,10,d_nikke_trina_04,Locale_NikkeEpisode:d_nikke_trina_05_title,d_nikke_trina_05,50,0
666,5132,1,,Locale_NikkeEpisode:d_nikke_ce005_01_01_title,d_nikke_ce005_01_01,50,0
667,5132,3,d_nikke_ce005_01_01,Locale_NikkeEpisode:d_nikke_ce005_01_02_title,d_nikke_ce005_01_02,50,0
