id,event_system_type,event_shortcut_id,name_localkey,description_localkey,schedule_type,schedule_value,event_disable_locale,event_resource_id,event_thumbnail_resource_table,event_thumbnail_resource_id,thumbnail_color,event_banner_resource_table,event_banner_resource_id,event_order,is_popup,active_type,banner_print_type,is_hidden,parents_event_id,set_field
70065,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240822,EVENT_BANNER_GACHA_C832,c31c11,event_240822,EVENT_BANNER_GACHA_C832_S,76919568,False,None,PrintEventTime,,,
70066,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240919,EVENT_BANNER_GACHA_C272,d40e33,event_240919,EVENT_BANNER_GACHA_C272_S,76918168,False,None,PrintEventTime,,,
70067,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240919,EVENT_BANNER_GACHA_C403,fc0753,event_240919,EVENT_BANNER_GACHA_C403_S,76909768,False,None,PrintEventTime,,,
70068,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240919,EVENT_BANNER_GACHA_C580,722ec7,event_240919,EVENT_BANNER_GACHA_C580_S,76909068,False,None,PrintEventTime,,,
70069,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_241017,EVENT_BANNER_GACHA_C240,0f6fff,event_241017,EVENT_BANNER_GACHA_C240_S,76908368,False,None,PrintEventTime,,,
70070,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_241031,EVENT_BANNER_GACHA_C511,1b1e25,event_241031,EVENT_BANNER_GACHA_C511_S,76906968,False,None,PrintEventTime,,,
70071,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_241031,EVENT_BANNER_GACHA_C514,e80300,event_241031,EVENT_BANNER_GACHA_C514_S,76899368,False,None,PrintEventTime,,,
70072,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_241031,EVENT_BANNER_GACHA_C411,3b225a,event_241031,EVENT_BANNER_GACHA_C411_S,76897968,False,None,PrintEventTime,,,
70073,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_241205,EVENT_BANNER_GACHA_C183,dc0c0f,event_241205,EVENT_BANNER_GACHA_C183_S,76889568,False,None,PrintEventTime,,,
70074,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_241205,EVENT_BANNER_GACHA_RE_C194,2909a2,event_241205,EVENT_BANNER_GACHA_RE_C194_S,76889568,False,None,PrintEventTime,,,
70075,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_241205,EVENT_BANNER_GACHA_RE_C062,04403d,event_241205,EVENT_BANNER_GACHA_RE_C062_S,76889568,False,None,PrintEventTime,,,
70076,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_241205,EVENT_BANNER_GACHA_C182,0a2de5,event_241205,EVENT_BANNER_GACHA_C182_S,76888868,False,None,PrintEventTime,,,
70077,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_241226,EVENT_BANNER_GACHA_C016,3f0100,event_241226,EVENT_BANNER_GACHA_C016_S,75999968,False,None,PrintEventTime,,,
70078,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_241226,EVENT_BANNER_GACHA_RE_C225,cc0006,event_241226,EVENT_BANNER_GACHA_RE_C225_S,75999968,False,None,PrintEventTime,,,
70079,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_241226,EVENT_BANNER_GACHA_STEPUP_02,805025,event_241226,EVENT_BANNER_GACHA_STEPUP_02_S,75999968,False,None,PrintEventTime,,,
70080,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250116,EVENT_BANNER_GACHA_C290,00848d,event_250116,EVENT_BANNER_GACHA_C290_S,75998468,False,None,PrintEventTime,,,
70081,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250116,EVENT_BANNER_GACHA_C354,931f37,event_250116,EVENT_BANNER_GACHA_C354_S,75997068,False,None,PrintEventTime,,,
70082,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250116,EVENT_BANNER_GACHA_C355,1d58c5,event_250116,EVENT_BANNER_GACHA_C355_S,75989468,False,None,PrintEventTime,,,
70083,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250220,EVENT_BANNER_GACHA_RE_C830,008200,event_250220,EVENT_BANNER_GACHA_RE_C830_S,75988068,False,None,PrintEventTime,,,
70084,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250220,EVENT_BANNER_GACHA_RE_C831,02386d,event_250220,EVENT_BANNER_GACHA_RE_C831_S,75987368,False,None,PrintEventTime,,,
70085,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250220,EVENT_BANNER_GACHA_RE_C832,c31c11,event_250220,EVENT_BANNER_GACHA_RE_C832_S,75987368,False,None,PrintEventTime,,,
70086,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250220,EVENT_BANNER_GACHA_C835,3960a8,event_250220,EVENT_BANNER_GACHA_C835_S,75988068,False,None,PrintEventTime,,,
70087,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250220,EVENT_BANNER_GACHA_C834,6995c2,event_250220,EVENT_BANNER_GACHA_C834_S,75987368,False,None,PrintEventTime,,,
70088,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250220,EVENT_BANNER_GACHA_C412,1791a7,event_250220,EVENT_BANNER_GACHA_C412_S,75978768,False,None,PrintEventTime,,,
70089,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250327,EVENT_BANNER_GACHA_C520,44342a,event_250327,EVENT_BANNER_GACHA_C520_S,75977368,False,None,PrintEventTime,,,
70090,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250327,EVENT_BANNER_GACHA_C521,e75e7f,event_250327,EVENT_BANNER_GACHA_C521_S,75969068,False,None,PrintEventTime,,,
70091,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250424,EVENT_BANNER_GACHA_C513,1a2180,event_250424,EVENT_BANNER_GACHA_C513_S,75967668,False,None,PrintEventTime,,,
70092,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250424,EVENT_BANNER_GACHA_C162,1f003f,event_250424,EVENT_BANNER_GACHA_C162_S,75959968,False,None,PrintEventTime,,,
70093,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250515,EVENT_BANNER_GACHA_C581,25398e,event_250515,EVENT_BANNER_GACHA_C581_S,75958568,False,None,PrintEventTime,,,
70094,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250529,EVENT_BANNER_GACHA_C041,a31e06,event_250529,EVENT_BANNER_GACHA_C041_S,75957168,False,None,PrintEventTime,,,
70095,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250612,EVENT_BANNER_GACHA_C850,0B1C19,event_250612,EVENT_BANNER_GACHA_C850_S,75948868,False,None,PrintEventTime,,,
70096,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250612,EVENT_BANNER_GACHA_C851,121620,event_250612,EVENT_BANNER_GACHA_C851_S,75948168,False,None,PrintEventTime,,,
70097,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250703,EVENT_BANNER_GACHA_RE_C810,5e5b4b,event_250703,EVENT_BANNER_GACHA_RE_C810_S,75939768,False,None,PrintEventTime,,,
70098,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250703,EVENT_BANNER_GACHA_RE_C811,1c1a20 ,event_250703,EVENT_BANNER_GACHA_RE_C811_S,75939068,False,None,PrintEventTime,,,
70099,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250717,EVENT_BANNER_GACHA_RE_C284,C31C11,event_250717,EVENT_BANNER_GACHA_RE_C284_S,75937668,False,None,PrintEventTime,,,
70100,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250717,EVENT_BANNER_GACHA_RE_C283,2D272A,event_250717,EVENT_BANNER_GACHA_RE_C283_S,75936968,False,None,PrintEventTime,,,
70101,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250612,EVENT_BANNER_GACHA_C532,3a3e64 ,event_250612,EVENT_BANNER_GACHA_C532_S,75939768,False,None,PrintEventTime,,,
70102,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250717,EVENT_BANNER_GACHA_C234,EE64AB,event_250717,EVENT_BANNER_GACHA_C234_S,75938368,False,None,PrintEventTime,,,
70103,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250717,EVENT_BANNER_GACHA_C502,591919,event_250717,EVENT_BANNER_GACHA_C502_S,75937668,False,None,PrintEventTime,,,
70104,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250807,EVENT_BANNER_GACHA_C093,000000,event_250807,EVENT_BANNER_GACHA_C093_S,75929368,False,None,PrintEventTime,,,
70105,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250807,EVENT_BANNER_GACHA_C095,000000,event_250807,EVENT_BANNER_GACHA_C095_S,75928668,False,None,PrintEventTime,,,
70106,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250807,EVENT_BANNER_GACHA_C094,000000,event_250807,EVENT_BANNER_GACHA_C094_S,75927968,False,None,PrintEventTime,,,
70107,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250904,EVENT_BANNER_GACHA_C315,212121,event_250904,EVENT_BANNER_GACHA_C315_S,75919668,False,None,PrintEventTime,,,
70108,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250904,EVENT_BANNER_GACHA_C143,212121,event_250904,EVENT_BANNER_GACHA_C143_S,75918968,False,None,PrintEventTime,,,
70109,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250904,EVENT_BANNER_GACHA_SELECT_01,003DB2,event_250904,EVENT_BANNER_GACHA_SELECT_01_S,75919668,False,None,PrintEventTime,,,
79001,PickupGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,none,0,,none,000000,,none,76969968,False,None,PrintEventTime,True,,
79002,SupportCharacterEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,none,0,,none,000000,,none,75969965,False,None,PrintEventTime,True,,
80001,DailyFreeGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_FREE_01,451300,event_old,EVENT_BANNER_GACHA_FREE_01_S,77967388,False,None,PrintEventTime,,,
80002,DailyFreeGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_FREE_02,99091c,event_old,EVENT_BANNER_GACHA_FREE_02_S,77899888,False,None,PrintEventTime,,,
80003,DailyFreeGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240425,EVENT_BANNER_GACHA_FREE_03,ff7491,event_240425,EVENT_BANNER_GACHA_FREE_03_S,76967588,False,None,PrintEventTime,,,
80004,DailyFreeGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_241031,EVENT_BANNER_GACHA_FREE_04,3b5cde,event_241031,EVENT_BANNER_GACHA_FREE_04_S,76906988,False,None,PrintEventTime,,,
80005,DailyFreeGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_241031,EVENT_BANNER_GACHA_FREE_05,ba1b43,event_241031,EVENT_BANNER_GACHA_FREE_05_S,76899388,False,None,PrintEventTime,,,
80006,DailyFreeGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250424,EVENT_BANNER_GACHA_FREE_06,00c4c2,event_250424,EVENT_BANNER_GACHA_FREE_06_S,75967688,False,None,PrintEventTime,,,
80007,DailyFreeGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250424,EVENT_BANNER_GACHA_FREE_07,a14cc0,event_250424,EVENT_BANNER_GACHA_FREE_07_S,75959988,False,None,PrintEventTime,,,
90001,ComeBackUserEvent,15008,Locale_Event:story_event_name_001,Locale_Event:come_back_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_RETURN_EVENT_01,1C1D1D,perm_lobby,EVENT_BANNER_RETURN_EVENT_01_S,77998883,True,DailyOnce,PrintEventTime,,,
90002,ComeBackUserEvent,15008,Locale_Event:story_event_name_001,Locale_Event:come_back_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_RETURN_EVENT_01,1C1D1D,perm_lobby,EVENT_BANNER_RETURN_EVENT_01_S,77929783,True,DailyOnce,PrintEventTime,,,
90003,ComeBackUserEvent,15008,Locale_Event:story_event_name_001,Locale_Event:come_back_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_RETURN_EVENT_01,1C1D1D,perm_lobby,EVENT_BANNER_RETURN_EVENT_01_S,76937583,True,DailyOnce,PrintEventTime,,,
90004,ComeBackUserEvent,15008,Locale_Event:story_event_name_001,Locale_Event:come_back_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_RETURN_EVENT_01,1C1D1D,perm_lobby,EVENT_BANNER_RETURN_EVENT_01_S,75977383,True,DailyOnce,PrintEventTime,,,80100.0
90099,ComeBackUserEvent,15008,Locale_Event:story_event_name_001,Locale_Event:come_back_event_description,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_RETURN_EVENT_01,1C1D1D,perm_lobby,EVENT_BANNER_RETURN_EVENT_01_S,1897983,True,DailyOnce,PrintEventTime,,,
100001,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_WINTERPASS,f63e67,event_old,EVENT_BANNER_WINTERPASS_S,78889275,False,None,PrintEventTime,,,
100002,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_SUNRISEPASS,251E1E,event_old,EVENT_BANNER_SUNRISEPASS_S,77999975,False,None,PrintEventTime,,,
100003,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_CE_01_PASS,111111,event_old,EVENT_BANNER_CE_01_PASS_S,77987875,False,None,PrintEventTime,,,
100004,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_HALF_PASS,D93F4F,event_old,EVENT_BANNER_HALF_PASS_S,77967375,False,None,PrintEventTime,,,
100005,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_fieldstory,EVENT_BANNER_BLUEWATERPASS,0062FF,perm_fieldstory,EVENT_BANNER_BLUEWATERPASS_S,77948575,False,None,PrintEventTime,,,
100006,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_MIGHTYSUMMERPASS,FFA21C,event_old,EVENT_BANNER_MIGHTYSUMMERPASS_S,77929775,False,None,PrintEventTime,,,
100007,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_CE002PASS,b1ae97,event_old,EVENT_BANNER_CE002PASS_S,77919275,False,None,PrintEventTime,,,
100008,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_1_ANNIVERSARY_PASS,7e2e95,event_old,EVENT_BANNER_1_ANNIVERSARY_PASS_S,77899875,False,None,PrintEventTime,,,
100009,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_BUNNY_LUCKY_PASS,b68236,event_old,EVENT_BANNER_BUNNY_LUCKY_PASS_S,77889375,False,None,PrintEventTime,,,
100010,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_SUNRISE_PASS_2024,0e3c10,event_old,EVENT_BANNER_SUNRISE_PASS_2024_S,76999975,False,None,PrintEventTime,,,
100011,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_VILLAINPASSFORU,2b1c19,event_old,EVENT_BANNER_VILLAINPASSFORU_S,76989575,False,None,PrintEventTime,,,
100012,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240321,EVENT_BANNER_REFRESH,ff83a7,event_240321,EVENT_BANNER_REFRESH_S,76977975,False,None,PrintEventTime,,,
100013,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240425,EVENT_BANNER_1.5_ANNIVERSARY_PASS,312f82,event_240425,EVENT_BANNER_1.5_ANNIVERSARY_PASS_S,76967575,False,None,PrintEventTime,,,
100014,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240530,EVENT_BANNER_DOCTOR_BUNNY_PASS,456694,event_240530,EVENT_BANNER_DOCTOR_BUNNY_PASS_S,76957075,False,None,PrintEventTime,,,
100015,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240530,EVENT_BANNER_DOCTOR_BUNNY_PASS,456694,event_240530,EVENT_BANNER_DOCTOR_BUNNY_PASS_S,76939675,False,None,PrintEventTime,True,,
100016,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240704,EVENT_BANNER_WATERMELON_PASS,013739,event_240704,EVENT_BANNER_WATERMELON_PASS_S,76939675,False,None,PrintEventTime,,,
100017,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240822,EVENT_BANNER_PILOTINSUMMER01_PASS,243951,event_240822,EVENT_BANNER_PILOTINSUMMER01_PASS_S,76927875,False,None,PrintEventTime,,,
100018,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240822,EVENT_BANNER_PILOTINSUMMER02_PASS,56a9ff,event_240822,EVENT_BANNER_PILOTINSUMMER02_PASS_S,76927175,False,None,PrintEventTime,,,
100019,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_240822,EVENT_BANNER_PILOTINSUMMER03_PASS,1d6188,event_240822,EVENT_BANNER_PILOTINSUMMER03_PASS_S,76919575,False,None,PrintEventTime,,,
100020,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_241031,EVENT_BANNER_2ANNIVERSARY_PASS,7274b7,event_241031,EVENT_BANNER_2ANNIVERSARY_PASS_S,76906975,False,None,PrintEventTime,,,
100021,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_241205,EVENT_BANNER_ARKMAGE_PASS,b11005,event_241205,EVENT_BANNER_ARKMAGE_PASS_S,76889575,False,None,PrintEventTime,,,
100022,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_241226,EVENT_BANNER_2025NEWYEAR_PASS,302862,event_241226,EVENT_BANNER_2025NEWYEAR_PASS_S,76887475,False,None,PrintEventTime,,,
100023,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250116,EVENT_BANNER_BACKSTREETMAID_PASS,5f3cc3,event_250116,EVENT_BANNER_BACKSTREETMAID_PASS_S,75997075,False,None,PrintEventTime,,,
100024,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250220,EVENT_BANNER_PASSIONCANON01_PASS,6f222a,event_250220,EVENT_BANNER_PASSIONCANON01_PASS_S,75988075,False,None,PrintEventTime,,,
100025,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250220,EVENT_BANNER_PASSIONCANON02_PASS,233863,event_250220,EVENT_BANNER_PASSIONCANON02_PASS_S,75987375,False,None,PrintEventTime,,,
100026,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250220,EVENT_BANNER_PASSIONCANON03_PASS,4d3b67,event_250220,EVENT_BANNER_PASSIONCANON03_PASS_S,75987375,False,None,PrintEventTime,,,
100027,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250424,EVENT_BANNER_2.5ANNIVERSARY_PASS,4d3414,event_250424,EVENT_BANNER_2.5ANNIVERSARY_PASS_S,75967675,False,None,PrintEventTime,,,
100028,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250529,EVENT_BANNER_BASEBALL_PASS,2f241d,event_250529,EVENT_BANNER_BASEBALL_PASS_S,75957175,False,None,PrintEventTime,,,
100029,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250612,EVENT_BANNER_NEUROLINK_PASS,9f0001,event_250612,EVENT_BANNER_NEUROLINK_PASS_S,75948875,False,None,PrintEventTime,,,82100.0
100030,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250612,EVENT_BANNER_MIDSUMMER_PASS,10142c,event_250612,EVENT_BANNER_MIDSUMMER_PASS_S,75948175,False,None,PrintEventTime,,,82100.0
100031,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250703,EVENT_BANNER_HIDDENSUMMER_PASS,433f34,event_250703,EVENT_BANNER_HIDDENSUMMER_PASS_S,75939775,False,None,PrintEventTime,,,82300.0
100032,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250717,EVENT_BANNER_SURVIVOR_PASS,ff7e1f,event_250717,EVENT_BANNER_SURVIVOR_PASS_S,75938375,False,None,PrintEventTime,,,82400.0
100033,EventPass,15010,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_250904,EVENT_BANNER_CHEERBUNNY_PASS,df2238,event_250904,EVENT_BANNER_CHEERBUNNY_PASS_S,75919675,False,None,PrintEventTime,,,82500.0
