id,skill_category,level,name_localkey,description_localkey,skill_icon,surfaceskill_function_1,surfaceskill_function_2,surfaceskill_function_3,surfaceskill_function_4,description_value_list/0/description_value,description_value_list/1/description_value,description_value_list/2/description_value,description_value_list/3/description_value,description_value_list/4/description_value,description_value_list/5/description_value
101120303,112,3,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:10112_skill_desc,icn_surface_bonusrange_01,101120303,0,0,0,25,,,,,
101120403,112,4,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:10112_skill_desc,icn_surface_bonusrange_01,101120403,0,0,0,30,,,,,
101120503,112,5,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:10112_skill_desc,icn_surface_bonusrange_01,101120503,0,0,0,35,,,,,
101120603,112,6,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:10112_skill_desc,icn_surface_bonusrange_01,101120603,0,0,0,40,,,,,
101120703,112,7,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:10112_skill_desc,icn_surface_bonusrange_01,101120703,0,0,0,45,,,,,
101120803,112,8,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:10112_skill_desc,icn_surface_bonusrange_01,101120803,0,0,0,50,,,,,
101120903,112,9,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:10112_skill_desc,icn_surface_bonusrange_01,101120903,0,0,0,55,,,,,
101121003,112,10,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:10112_skill_desc,icn_surface_bonusrange_01,101121003,0,0,0,60,,,,,
101121103,112,11,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:10112_skill_desc,icn_surface_bonusrange_01,101121103,0,0,0,65,,,,,
101121203,112,12,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:10112_skill_desc,icn_surface_bonusrange_01,101121203,0,0,0,70,,,,,
101121303,112,13,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:10112_skill_desc,icn_surface_bonusrange_01,101121303,0,0,0,75,,,,,
101121403,112,14,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:10112_skill_desc,icn_surface_bonusrange_01,101121403,0,0,0,80,,,,,
101121503,112,15,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:10112_skill_desc,icn_surface_bonusrange_01,101121503,0,0,0,85,,,,,
101121603,112,16,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:10112_skill_desc,icn_surface_bonusrange_01,101121603,0,0,0,90,,,,,
101121703,112,17,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:10112_skill_desc,icn_surface_bonusrange_01,101121703,0,0,0,95,,,,,
101121803,112,18,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:10112_skill_desc,icn_surface_bonusrange_01,101121803,0,0,0,100,,,,,
101121903,112,19,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:10112_skill_desc,icn_surface_bonusrange_01,101121903,0,0,0,105,,,,,
101122003,112,20,Locale_SurfaceSkill:112_skill_name,Locale_SurfaceSkill:10112_skill_desc,icn_surface_bonusrange_01,101122003,0,0,0,110,,,,,
101000101,100,1,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:10100_skill_desc,icn_skil_atkup_01,101000101,0,0,0,2.1,,,,,
101000201,100,2,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:10100_skill_desc,icn_skil_atkup_01,101000201,0,0,0,4.2,,,,,
101000301,100,3,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:10100_skill_desc,icn_skil_atkup_01,101000301,0,0,0,6.3,,,,,
101000401,100,4,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:10100_skill_desc,icn_skil_atkup_01,101000401,0,0,0,8.4,,,,,
101000501,100,5,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:10100_skill_desc,icn_skil_atkup_01,101000501,0,0,0,10.5,,,,,
101000601,100,6,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:10100_skill_desc,icn_skil_atkup_01,101000601,0,0,0,12.6,,,,,
101000701,100,7,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:10100_skill_desc,icn_skil_atkup_01,101000701,0,0,0,14.7,,,,,
101000801,100,8,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:10100_skill_desc,icn_skil_atkup_01,101000801,0,0,0,16.8,,,,,
101000901,100,9,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:10100_skill_desc,icn_skil_atkup_01,101000901,0,0,0,18.9,,,,,
101001001,100,10,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:10100_skill_desc,icn_skil_atkup_01,101001001,0,0,0,21,,,,,
101001101,100,11,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:10100_skill_desc,icn_skil_atkup_01,101001101,0,0,0,23.1,,,,,
101001201,100,12,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:10100_skill_desc,icn_skil_atkup_01,101001201,0,0,0,25.2,,,,,
101001301,100,13,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:10100_skill_desc,icn_skil_atkup_01,101001301,0,0,0,27.3,,,,,
101001401,100,14,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:10100_skill_desc,icn_skil_atkup_01,101001401,0,0,0,29.4,,,,,
101001501,100,15,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:10100_skill_desc,icn_skil_atkup_01,101001501,0,0,0,31.5,,,,,
101001601,100,16,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:10100_skill_desc,icn_skil_atkup_01,101001601,0,0,0,33.6,,,,,
101001701,100,17,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:10100_skill_desc,icn_skil_atkup_01,101001701,0,0,0,35.7,,,,,
101001801,100,18,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:10100_skill_desc,icn_skil_atkup_01,101001801,0,0,0,37.8,,,,,
101001901,100,19,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:10100_skill_desc,icn_skil_atkup_01,101001901,0,0,0,39.9,,,,,
101002001,100,20,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:10100_skill_desc,icn_skil_atkup_01,101002001,0,0,0,42,,,,,
201010101,101,1,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:20101_skill_desc,icn_skill_atkup_01,201010101,0,0,0,5,,,,,
201010201,101,2,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:20101_skill_desc,icn_skill_atkup_01,201010201,0,0,0,10,,,,,
201010301,101,3,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:20101_skill_desc,icn_skill_atkup_01,201010301,0,0,0,15,,,,,
201010401,101,4,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:20101_skill_desc,icn_skill_atkup_01,201010401,0,0,0,20,,,,,
201010501,101,5,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:20101_skill_desc,icn_skill_atkup_01,201010501,0,0,0,25,,,,,
201010601,101,6,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:20101_skill_desc,icn_skill_atkup_01,201010601,0,0,0,30,,,,,
201010701,101,7,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:20101_skill_desc,icn_skill_atkup_01,201010701,0,0,0,35,,,,,
201010801,101,8,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:20101_skill_desc,icn_skill_atkup_01,201010801,0,0,0,40,,,,,
201010901,101,9,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:20101_skill_desc,icn_skill_atkup_01,201010901,0,0,0,45,,,,,
201011001,101,10,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:20101_skill_desc,icn_skill_atkup_01,201011001,0,0,0,50,,,,,
201011101,101,11,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:20101_skill_desc,icn_skill_atkup_01,201011101,0,0,0,55,,,,,
201011201,101,12,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:20101_skill_desc,icn_skill_atkup_01,201011201,0,0,0,60,,,,,
201011301,101,13,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:20101_skill_desc,icn_skill_atkup_01,201011301,0,0,0,65,,,,,
201011401,101,14,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:20101_skill_desc,icn_skill_atkup_01,201011401,0,0,0,70,,,,,
201011501,101,15,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:20101_skill_desc,icn_skill_atkup_01,201011501,0,0,0,75,,,,,
201011601,101,16,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:20101_skill_desc,icn_skill_atkup_01,201011601,0,0,0,80,,,,,
201011701,101,17,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:20101_skill_desc,icn_skill_atkup_01,201011701,0,0,0,85,,,,,
201011801,101,18,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:20101_skill_desc,icn_skill_atkup_01,201011801,0,0,0,90,,,,,
201011901,101,19,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:20101_skill_desc,icn_skill_atkup_01,201011901,0,0,0,95,,,,,
201012001,101,20,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:20101_skill_desc,icn_skill_atkup_01,201012001,0,0,0,100,,,,,
201020101,102,1,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:20102_skill_desc,icn_skill_defdown_01,201020101,0,0,0,5,,,,,
201020201,102,2,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:20102_skill_desc,icn_skill_defdown_01,201020201,0,0,0,10,,,,,
201020301,102,3,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:20102_skill_desc,icn_skill_defdown_01,201020301,0,0,0,15,,,,,
201020401,102,4,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:20102_skill_desc,icn_skill_defdown_01,201020401,0,0,0,20,,,,,
201020501,102,5,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:20102_skill_desc,icn_skill_defdown_01,201020501,0,0,0,25,,,,,
201020601,102,6,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:20102_skill_desc,icn_skill_defdown_01,201020601,0,0,0,30,,,,,
201020701,102,7,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:20102_skill_desc,icn_skill_defdown_01,201020701,0,0,0,35,,,,,
201020801,102,8,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:20102_skill_desc,icn_skill_defdown_01,201020801,0,0,0,40,,,,,
201020901,102,9,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:20102_skill_desc,icn_skill_defdown_01,201020901,0,0,0,45,,,,,
201021001,102,10,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:20102_skill_desc,icn_skill_defdown_01,201021001,0,0,0,50,,,,,
201021101,102,11,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:20102_skill_desc,icn_skill_defdown_01,201021101,0,0,0,55,,,,,
201021201,102,12,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:20102_skill_desc,icn_skill_defdown_01,201021201,0,0,0,60,,,,,
201021301,102,13,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:20102_skill_desc,icn_skill_defdown_01,201021301,0,0,0,65,,,,,
201021401,102,14,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:20102_skill_desc,icn_skill_defdown_01,201021401,0,0,0,70,,,,,
201021501,102,15,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:20102_skill_desc,icn_skill_defdown_01,201021501,0,0,0,75,,,,,
201021601,102,16,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:20102_skill_desc,icn_skill_defdown_01,201021601,0,0,0,80,,,,,
201021701,102,17,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:20102_skill_desc,icn_skill_defdown_01,201021701,0,0,0,85,,,,,
201021801,102,18,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:20102_skill_desc,icn_skill_defdown_01,201021801,0,0,0,90,,,,,
201021901,102,19,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:20102_skill_desc,icn_skill_defdown_01,201021901,0,0,0,95,,,,,
201022001,102,20,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:20102_skill_desc,icn_skill_defdown_01,201022001,0,0,0,100,,,,,
201040101,104,1,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:20104_skill_desc,icn_skill_heal_01,201040101,0,0,0,2.1,,,,,
201040201,104,2,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:20104_skill_desc,icn_skill_heal_01,201040201,0,0,0,4.2,,,,,
201040301,104,3,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:20104_skill_desc,icn_skill_heal_01,201040301,0,0,0,6.3,,,,,
201040401,104,4,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:20104_skill_desc,icn_skill_heal_01,201040401,0,0,0,8.4,,,,,
201040501,104,5,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:20104_skill_desc,icn_skill_heal_01,201040501,0,0,0,10.5,,,,,
201040601,104,6,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:20104_skill_desc,icn_skill_heal_01,201040601,0,0,0,12.6,,,,,
201040701,104,7,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:20104_skill_desc,icn_skill_heal_01,201040701,0,0,0,14.7,,,,,
201040801,104,8,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:20104_skill_desc,icn_skill_heal_01,201040801,0,0,0,16.8,,,,,
201040901,104,9,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:20104_skill_desc,icn_skill_heal_01,201040901,0,0,0,18.9,,,,,
201041001,104,10,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:20104_skill_desc,icn_skill_heal_01,201041001,0,0,0,21,,,,,
201041101,104,11,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:20104_skill_desc,icn_skill_heal_01,201041101,0,0,0,23.1,,,,,
201041201,104,12,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:20104_skill_desc,icn_skill_heal_01,201041201,0,0,0,25.2,,,,,
201041301,104,13,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:20104_skill_desc,icn_skill_heal_01,201041301,0,0,0,27.3,,,,,
201041401,104,14,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:20104_skill_desc,icn_skill_heal_01,201041401,0,0,0,29.4,,,,,
201041501,104,15,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:20104_skill_desc,icn_skill_heal_01,201041501,0,0,0,31.5,,,,,
201041601,104,16,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:20104_skill_desc,icn_skill_heal_01,201041601,0,0,0,33.6,,,,,
201041701,104,17,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:20104_skill_desc,icn_skill_heal_01,201041701,0,0,0,35.7,,,,,
201041801,104,18,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:20104_skill_desc,icn_skill_heal_01,201041801,0,0,0,37.8,,,,,
201041901,104,19,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:20104_skill_desc,icn_skill_heal_01,201041901,0,0,0,39.9,,,,,
201042001,104,20,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:20104_skill_desc,icn_skill_heal_01,201042001,0,0,0,42,,,,,
201050101,105,1,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050101,0,0,0,15,,,,,
201050201,105,2,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050201,0,0,0,20,,,,,
201050301,105,3,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050301,0,0,0,25,,,,,
201050401,105,4,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050401,0,0,0,30,,,,,
201050501,105,5,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050501,0,0,0,35,,,,,
201050601,105,6,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050601,0,0,0,40,,,,,
201050701,105,7,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050701,0,0,0,45,,,,,
201050801,105,8,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050801,0,0,0,50,,,,,
201050901,105,9,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050901,0,0,0,55,,,,,
201051001,105,10,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051001,0,0,0,60,,,,,
201051101,105,11,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051101,0,0,0,65,,,,,
201051201,105,12,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051201,0,0,0,70,,,,,
201051301,105,13,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051301,0,0,0,75,,,,,
201051401,105,14,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051401,0,0,0,80,,,,,
201051501,105,15,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051501,0,0,0,85,,,,,
201051601,105,16,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051601,0,0,0,90,,,,,
201051701,105,17,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051701,0,0,0,95,,,,,
201051801,105,18,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051801,0,0,0,100,,,,,
201051901,105,19,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051901,0,0,0,105,,,,,
201052001,105,20,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201052001,0,0,0,110,,,,,
201050102,105,1,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050102,0,0,0,15,,,,,
201050202,105,2,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050202,0,0,0,20,,,,,
201050302,105,3,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050302,0,0,0,25,,,,,
201050402,105,4,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050402,0,0,0,30,,,,,
201050502,105,5,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050502,0,0,0,35,,,,,
201050602,105,6,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050602,0,0,0,40,,,,,
201050702,105,7,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050702,0,0,0,45,,,,,
201050802,105,8,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050802,0,0,0,50,,,,,
201050902,105,9,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050902,0,0,0,55,,,,,
201051002,105,10,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051002,0,0,0,60,,,,,
201051102,105,11,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051102,0,0,0,65,,,,,
201051202,105,12,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051202,0,0,0,70,,,,,
201051302,105,13,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051302,0,0,0,75,,,,,
201051402,105,14,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051402,0,0,0,80,,,,,
201051502,105,15,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051502,0,0,0,85,,,,,
201051602,105,16,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051602,0,0,0,90,,,,,
201051702,105,17,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051702,0,0,0,95,,,,,
201051802,105,18,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051802,0,0,0,100,,,,,
201051902,105,19,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051902,0,0,0,105,,,,,
201052002,105,20,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201052002,0,0,0,110,,,,,
201050103,105,1,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050103,0,0,0,15,,,,,
201050203,105,2,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050203,0,0,0,20,,,,,
201050303,105,3,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050303,0,0,0,25,,,,,
201050403,105,4,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050403,0,0,0,30,,,,,
201050503,105,5,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050503,0,0,0,35,,,,,
201050603,105,6,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050603,0,0,0,40,,,,,
201050703,105,7,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050703,0,0,0,45,,,,,
201050803,105,8,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050803,0,0,0,50,,,,,
201050903,105,9,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050903,0,0,0,55,,,,,
201051003,105,10,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051003,0,0,0,60,,,,,
201051103,105,11,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051103,0,0,0,65,,,,,
201051203,105,12,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051203,0,0,0,70,,,,,
201051303,105,13,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051303,0,0,0,75,,,,,
201051403,105,14,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051403,0,0,0,80,,,,,
201051503,105,15,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051503,0,0,0,85,,,,,
201051603,105,16,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051603,0,0,0,90,,,,,
201051703,105,17,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051703,0,0,0,95,,,,,
201051803,105,18,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051803,0,0,0,100,,,,,
201051903,105,19,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051903,0,0,0,105,,,,,
201052003,105,20,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201052003,0,0,0,110,,,,,
201050104,105,1,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050104,0,0,0,15,,,,,
201050204,105,2,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050204,0,0,0,20,,,,,
201050304,105,3,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050304,0,0,0,25,,,,,
201050404,105,4,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050404,0,0,0,30,,,,,
201050504,105,5,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050504,0,0,0,35,,,,,
201050604,105,6,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050604,0,0,0,40,,,,,
201050704,105,7,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050704,0,0,0,45,,,,,
201050804,105,8,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050804,0,0,0,50,,,,,
201050904,105,9,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050904,0,0,0,55,,,,,
201051004,105,10,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051004,0,0,0,60,,,,,
201051104,105,11,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051104,0,0,0,65,,,,,
201051204,105,12,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051204,0,0,0,70,,,,,
201051304,105,13,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051304,0,0,0,75,,,,,
