id,type,floor,monster_stage_lv,dynamic_object_stage_lv,standard_battle_power,stage_stat_increase_group_id,is_use_quick_battle,spot_autocontrol,field_monster_id,bg,spot_id,reward_id
30168,MISSILIS,168,284,254,301200,40000,False,True,332007,sbg_tower_001_day,6230168,1230168
30169,MISSILIS,169,285,255,302400,40000,False,True,131001,sbg_tower_001_day,6230169,1230169
30170,MISSILIS,170,286,256,308200,40000,False,True,352004,sbg_tower_001_day,6230170,1230170
30171,MISSILIS,171,286,256,309300,40000,False,True,132004,sbg_tower_001_day,6230171,1230171
30172,MISSILIS,172,287,257,310500,40000,False,True,231002,sbg_tower_001_day,6230172,1230172
30173,MISSILIS,173,288,258,311700,40000,False,True,232005,sbg_tower_001_day,6230173,1230173
30174,MISSILIS,174,289,259,312900,40000,False,True,332002,sbg_tower_001_day,6230174,1230174
30175,MISSILIS,175,291,261,315300,40000,False,True,332002,sbg_tower_001_day,6230175,1230175
30176,MISSILIS,176,291,261,316300,40000,False,True,232005,sbg_tower_001_day,6230176,1230176
30177,MISSILIS,177,292,262,317400,40000,False,True,131002,sbg_tower_001_day,6230177,1230177
30178,MISSILIS,178,292,262,318500,40000,False,True,132006,sbg_tower_001_day,6230178,1230178
30179,MISSILIS,179,293,263,319600,40000,False,True,131004,sbg_tower_001_day,6230179,1230179
30180,MISSILIS,180,295,265,323000,40000,False,True,242002,sbg_tower_001_day,6230180,1230180
30181,MISSILIS,181,295,265,324000,40000,False,True,131003,sbg_tower_001_day,6230181,1230181
30182,MISSILIS,182,295,265,325000,40000,False,True,132004,sbg_tower_001_day,6230182,1230182
30183,MISSILIS,183,296,266,326100,40000,False,True,232003,sbg_tower_001_day,6230183,1230183
30184,MISSILIS,184,296,266,327300,40000,False,True,132006,sbg_tower_001_day,6230184,1230184
30185,MISSILIS,185,297,267,332000,40000,False,True,132006,sbg_tower_001_day,6230185,1230185
30186,MISSILIS,186,298,268,335800,40000,False,True,132004,sbg_tower_001_day,6230186,1230186
30187,MISSILIS,187,299,269,336900,40000,False,True,332001,sbg_tower_001_day,6230187,1230187
30188,MISSILIS,188,300,270,338100,40000,False,True,232002,sbg_tower_001_day,6230188,1230188
30189,MISSILIS,189,301,271,339400,40000,False,True,132006,sbg_tower_001_day,6230189,1230189
30190,MISSILIS,190,302,272,348400,40000,False,True,251001,sbg_tower_001_day,6230190,1230190
30191,MISSILIS,191,303,273,352200,40000,False,True,232006,sbg_tower_001_day,6230191,1230191
30192,MISSILIS,192,304,274,353400,40000,False,True,231001,sbg_tower_001_day,6230192,1230192
30193,MISSILIS,193,305,275,354600,40000,False,True,232005,sbg_tower_001_day,6230193,1230193
30194,MISSILIS,194,306,276,355700,40000,False,True,232006,sbg_tower_001_day,6230194,1230194
30195,MISSILIS,195,307,277,362300,40000,False,True,131001,sbg_tower_001_day,6230195,1230195
30196,MISSILIS,196,308,278,364400,40000,False,True,232005,sbg_tower_001_day,6230196,1230196
30197,MISSILIS,197,309,279,365600,40000,False,True,131002,sbg_tower_001_day,6230197,1230197
30198,MISSILIS,198,310,280,366800,40000,False,True,332005,sbg_tower_001_day,6230198,1230198
30199,MISSILIS,199,311,281,367900,40000,False,True,132004,sbg_tower_001_day,6230199,1230199
30200,MISSILIS,200,312,282,369100,40000,False,True,141001,sbg_tower_001_day,6230200,1230200
30201,MISSILIS,201,313,283,370400,40000,False,True,332002,sbg_tower_001_day,6230201,1230201
30202,MISSILIS,202,313,283,371400,40000,False,True,232005,sbg_tower_001_day,6230202,1230202
30203,MISSILIS,203,314,284,372400,40000,False,True,232007,sbg_tower_001_day,6230203,1230203
30204,MISSILIS,204,314,284,373500,40000,False,True,132006,sbg_tower_001_day,6230204,1230204
30205,MISSILIS,205,316,286,377000,40000,False,True,132004,sbg_tower_001_day,6230205,1230205
30206,MISSILIS,206,317,287,378500,40000,False,True,331005,sbg_tower_001_day,6230206,1230206
30207,MISSILIS,207,317,287,379500,40000,False,True,232002,sbg_tower_001_day,6230207,1230207
30208,MISSILIS,208,318,288,380600,40000,False,True,231001,sbg_tower_001_day,6230208,1230208
30209,MISSILIS,209,319,289,381700,40000,False,True,232006,sbg_tower_001_day,6230209,1230209
30210,MISSILIS,210,310,280,388200,40000,False,True,351002,sbg_tower_001_day,6230210,1230210
30211,MISSILIS,211,320,290,391400,40000,False,True,132006,sbg_tower_001_day,6230211,1230211
30212,MISSILIS,212,321,291,392500,40000,False,True,332007,sbg_tower_001_day,6230212,1230212
30213,MISSILIS,213,322,292,393700,40000,False,True,131002,sbg_tower_001_day,6230213,1230213
30214,MISSILIS,214,322,292,395000,40000,False,True,132006,sbg_tower_001_day,6230214,1230214
30215,MISSILIS,215,323,293,401500,40000,False,True,132003,sbg_tower_001_day,6230215,1230215
30216,MISSILIS,216,323,293,403700,40000,False,True,332002,sbg_tower_001_day,6230216,1230216
30217,MISSILIS,217,324,294,405000,40000,False,True,332001,sbg_tower_001_day,6230217,1230217
30218,MISSILIS,218,325,295,406300,40000,False,True,131002,sbg_tower_001_day,6230218,1230218
30219,MISSILIS,219,326,296,407600,40000,False,True,332002,sbg_tower_001_day,6230219,1230219
30220,MISSILIS,220,327,297,409100,40000,False,True,342005,sbg_tower_001_day,6230220,1230220
30221,MISSILIS,221,329,299,411700,40000,False,True,231002,sbg_tower_001_day,6230221,1230221
30222,MISSILIS,222,330,300,413000,40000,False,True,232003,sbg_tower_001_day,6230222,1230222
30223,MISSILIS,223,331,301,414300,40000,False,True,132006,sbg_tower_001_day,6230223,1230223
30224,MISSILIS,224,332,302,415600,40000,False,True,232003,sbg_tower_001_day,6230224,1230224
30225,MISSILIS,225,333,303,422100,40000,False,True,232003,sbg_tower_001_day,6230225,1230225
30226,MISSILIS,226,334,304,425100,40000,False,True,232005,sbg_tower_001_day,6230226,1230226
30227,MISSILIS,227,334,304,426200,40000,False,True,132006,sbg_tower_001_day,6230227,1230227
30228,MISSILIS,228,335,305,427400,40000,False,True,332007,sbg_tower_001_day,6230228,1230228
30229,MISSILIS,229,336,306,428700,40000,False,True,132003,sbg_tower_001_day,6230229,1230229
30230,MISSILIS,230,337,307,435200,40000,False,True,352002,sbg_tower_001_day,6230230,1230230
30231,MISSILIS,231,338,308,438200,40000,False,True,332001,sbg_tower_001_day,6230231,1230231
30232,MISSILIS,232,339,309,439400,40000,False,True,132004,sbg_tower_001_day,6230232,1230232
30233,MISSILIS,233,340,310,440600,40000,False,True,231001,sbg_tower_001_day,6230233,1230233
30234,MISSILIS,234,341,311,441900,40000,False,True,332002,sbg_tower_001_day,6230234,1230234
30235,MISSILIS,235,342,312,450900,40000,False,True,232006,sbg_tower_001_day,6230235,1230235
30236,MISSILIS,236,343,313,453900,40000,False,True,331005,sbg_tower_001_day,6230236,1230236
30237,MISSILIS,237,344,314,455200,40000,False,True,332003,sbg_tower_001_day,6230237,1230237
30238,MISSILIS,238,345,315,456500,40000,False,True,132006,sbg_tower_001_day,6230238,1230238
30239,MISSILIS,239,346,316,457800,40000,False,True,132003,sbg_tower_001_day,6230239,1230239
30240,MISSILIS,240,347,317,464700,40000,False,True,141002,sbg_tower_001_day,6230240,1230240
30241,MISSILIS,241,348,318,466700,40000,False,True,132006,sbg_tower_001_day,6230241,1230241
30242,MISSILIS,242,349,319,468000,40000,False,True,332003,sbg_tower_001_day,6230242,1230242
30243,MISSILIS,243,350,320,469500,40000,False,True,131002,sbg_tower_001_day,6230243,1230243
30244,MISSILIS,244,351,321,470800,40000,False,True,131002,sbg_tower_001_day,6230244,1230244
30245,MISSILIS,245,352,322,476800,40000,False,True,132004,sbg_tower_001_day,6230245,1230245
30246,MISSILIS,246,353,323,478800,40000,False,True,232003,sbg_tower_001_day,6230246,1230246
30247,MISSILIS,247,354,324,480000,40000,False,True,232007,sbg_tower_001_day,6230247,1230247
30248,MISSILIS,248,355,325,481200,40000,False,True,332002,sbg_tower_001_day,6230248,1230248
30249,MISSILIS,249,356,326,482500,40000,False,True,232006,sbg_tower_001_day,6230249,1230249
30250,MISSILIS,250,358,328,490000,40000,False,True,252001,sbg_tower_001_day,6230250,1230250
30251,MISSILIS,251,362,332,491600,40000,False,True,331001,sbg_tower_001_day,6230251,1230251
30252,MISSILIS,252,363,333,493100,40000,False,True,132006,sbg_tower_001_day,6230252,1230252
30253,MISSILIS,253,364,334,494600,40000,False,True,232007,sbg_tower_001_day,6230253,1230253
30254,MISSILIS,254,365,335,496100,40000,False,True,232003,sbg_tower_001_day,6230254,1230254
30255,MISSILIS,255,366,336,499100,40000,False,True,331004,sbg_tower_001_day,6230255,1230255
30256,MISSILIS,256,367,337,500600,40000,False,True,332002,sbg_tower_001_day,6230256,1230256
30257,MISSILIS,257,367,337,502100,40000,False,True,332001,sbg_tower_001_day,6230257,1230257
30258,MISSILIS,258,368,338,503600,40000,False,True,232002,sbg_tower_001_day,6230258,1230258
30259,MISSILIS,259,369,339,505100,40000,False,True,132004,sbg_tower_001_day,6230259,1230259
30260,MISSILIS,260,370,340,508100,40000,False,True,342101,sbg_tower_001_day,6230260,1230260
30261,MISSILIS,261,371,341,509600,40000,False,True,231002,sbg_tower_001_day,6230261,1230261
30262,MISSILIS,262,372,342,511100,40000,False,True,232003,sbg_tower_001_day,6230262,1230262
30263,MISSILIS,263,373,343,512600,40000,False,True,231001,sbg_tower_001_day,6230263,1230263
30264,MISSILIS,264,373,343,514100,40000,False,True,231002,sbg_tower_001_day,6230264,1230264
30265,MISSILIS,265,374,344,517100,40000,False,True,231004,sbg_tower_001_day,6230265,1230265
30266,MISSILIS,266,375,345,518600,40000,False,True,331001,sbg_tower_001_day,6230266,1230266
30267,MISSILIS,267,376,346,520100,40000,False,True,332001,sbg_tower_001_day,6230267,1230267
30268,MISSILIS,268,377,347,521600,40000,False,True,232002,sbg_tower_001_day,6230268,1230268
30269,MISSILIS,269,378,348,523100,40000,False,True,231006,sbg_tower_001_day,6230269,1230269
30270,MISSILIS,270,379,349,526100,40000,False,True,352004,sbg_tower_001_day,6230270,1230270
30271,MISSILIS,271,379,349,527600,40000,False,True,232003,sbg_tower_001_day,6230271,1230271
30272,MISSILIS,272,380,350,529100,40000,False,True,132006,sbg_tower_001_day,6230272,1230272
30273,MISSILIS,273,381,351,530600,40000,False,True,232007,sbg_tower_001_day,6230273,1230273
30274,MISSILIS,274,382,352,532100,40000,False,True,332007,sbg_tower_001_day,6230274,1230274
30275,MISSILIS,275,383,353,535100,40000,False,True,132004,sbg_tower_001_day,6230275,1230275
30276,MISSILIS,276,384,354,536600,40000,False,True,231002,sbg_tower_001_day,6230276,1230276
30277,MISSILIS,277,385,355,538100,40000,False,True,232003,sbg_tower_001_day,6230277,1230277
30278,MISSILIS,278,385,355,539600,40000,False,True,231001,sbg_tower_001_day,6230278,1230278
30279,MISSILIS,279,386,356,541100,40000,False,True,232006,sbg_tower_001_day,6230279,1230279
30280,MISSILIS,280,387,357,546100,40000,False,True,242104,sbg_tower_001_day,6230280,1230280
30281,MISSILIS,281,388,358,547600,40000,False,True,332002,sbg_tower_001_day,6230281,1230281
30282,MISSILIS,282,389,359,549100,40000,False,True,332001,sbg_tower_001_day,6230282,1230282
30283,MISSILIS,283,390,360,550600,40000,False,True,232002,sbg_tower_001_day,6230283,1230283
30284,MISSILIS,284,391,361,552100,40000,False,True,132006,sbg_tower_001_day,6230284,1230284
30285,MISSILIS,285,391,361,557100,40000,False,True,232003,sbg_tower_001_day,6230285,1230285
30286,MISSILIS,286,392,362,558600,40000,False,True,332002,sbg_tower_001_day,6230286,1230286
30287,MISSILIS,287,393,363,560100,40000,False,True,332003,sbg_tower_001_day,6230287,1230287
30288,MISSILIS,288,394,364,561600,40000,False,True,232007,sbg_tower_001_day,6230288,1230288
30289,MISSILIS,289,395,365,563100,40000,False,True,332006,sbg_tower_001_day,6230289,1230289
30290,MISSILIS,290,396,366,568100,40000,False,True,352001,sbg_tower_001_day,6230290,1230290
30291,MISSILIS,291,397,367,569600,40000,False,True,231002,sbg_tower_001_day,6230291,1230291
30292,MISSILIS,292,397,367,571100,40000,False,True,232003,sbg_tower_001_day,6230292,1230292
30293,MISSILIS,293,398,368,572600,40000,False,True,231001,sbg_tower_001_day,6230293,1230293
30294,MISSILIS,294,399,369,574100,40000,False,True,231002,sbg_tower_001_day,6230294,1230294
30295,MISSILIS,295,400,370,579100,40000,False,True,231004,sbg_tower_001_day,6230295,1230295
30296,MISSILIS,296,401,371,580600,40000,False,True,232006,sbg_tower_001_day,6230296,1230296
30297,MISSILIS,297,402,372,582100,40000,False,True,132006,sbg_tower_001_day,6230297,1230297
30298,MISSILIS,298,403,373,583600,40000,False,True,332002,sbg_tower_001_day,6230298,1230298
30299,MISSILIS,299,403,373,585100,40000,False,True,131004,sbg_tower_001_day,6230299,1230299
30300,MISSILIS,300,404,374,590100,40000,False,True,351002,sbg_tower_001_day,6230300,1230300
30301,MISSILIS,301,405,375,591600,40000,False,True,132004,sbg_tower_001_day,6230301,1230301
30302,MISSILIS,302,405,375,593100,40000,False,True,232005,sbg_tower_001_day,6230302,1230302
30303,MISSILIS,303,406,376,594600,40000,False,True,131002,sbg_tower_001_day,6230303,1230303
30304,MISSILIS,304,406,376,596100,40000,False,True,232003,sbg_tower_001_day,6230304,1230304
30305,MISSILIS,305,407,377,600580,40000,False,True,132003,sbg_tower_001_day,6230305,1230305
30306,MISSILIS,306,407,377,602450,40000,False,True,332007,sbg_tower_001_day,6230306,1230306
30307,MISSILIS,307,408,378,604320,40000,False,True,232003,sbg_tower_001_day,6230307,1230307
30308,MISSILIS,308,408,378,606190,40000,False,True,231004,sbg_tower_001_day,6230308,1230308
30309,MISSILIS,309,409,379,609100,40000,False,True,232003,sbg_tower_001_day,6230309,1230309
30310,MISSILIS,310,409,379,616100,40000,False,True,341003,sbg_tower_001_day,6230310,1230310
30311,MISSILIS,311,410,380,617600,40000,False,True,232006,sbg_tower_001_day,6230311,1230311
30312,MISSILIS,312,410,380,619100,40000,False,True,231001,sbg_tower_001_day,6230312,1230312
30313,MISSILIS,313,411,381,620600,40000,False,True,132002,sbg_tower_001_day,6230313,1230313
30314,MISSILIS,314,411,381,622100,40000,False,True,131002,sbg_tower_001_day,6230314,1230314
30315,MISSILIS,315,412,382,626670,40000,False,True,132006,sbg_tower_001_day,6230315,1230315
30316,MISSILIS,316,412,382,628540,40000,False,True,332002,sbg_tower_001_day,6230316,1230316
30317,MISSILIS,317,413,383,630410,40000,False,True,332003,sbg_tower_001_day,6230317,1230317
30318,MISSILIS,318,413,383,632280,40000,False,True,232002,sbg_tower_001_day,6230318,1230318
30319,MISSILIS,319,414,384,635100,40000,False,True,332008,sbg_tower_001_day,6230319,1230319
30320,MISSILIS,320,414,384,642100,40000,False,True,152006,sbg_tower_001_day,6230320,1230320
30321,MISSILIS,321,415,385,643600,40000,False,True,331005,sbg_tower_001_day,6230321,1230321
30322,MISSILIS,322,415,385,645100,40000,False,True,231004,sbg_tower_001_day,6230322,1230322
30323,MISSILIS,323,416,386,646600,40000,False,True,131002,sbg_tower_001_day,6230323,1230323
30324,MISSILIS,324,416,386,648100,40000,False,True,231004,sbg_tower_001_day,6230324,1230324
30325,MISSILIS,325,417,387,655100,40000,False,True,232006,sbg_tower_001_day,6230325,1230325
30326,MISSILIS,326,417,387,656600,40000,False,True,332007,sbg_tower_001_day,6230326,1230326
30327,MISSILIS,327,418,388,658100,40000,False,True,232003,sbg_tower_001_day,6230327,1230327
30328,MISSILIS,328,418,388,659600,40000,False,True,231004,sbg_tower_001_day,6230328,1230328
30329,MISSILIS,329,419,389,661100,40000,False,True,232003,sbg_tower_001_day,6230329,1230329
30330,MISSILIS,330,419,389,670860,40000,False,True,342101,sbg_tower_001_day,6230330,1230330
30331,MISSILIS,331,420,390,672360,40000,False,True,332001,sbg_tower_001_day,6230331,1230331
30332,MISSILIS,332,420,390,673860,40000,False,True,332008,sbg_tower_001_day,6230332,1230332
30333,MISSILIS,333,421,391,675360,40000,False,True,231006,sbg_tower_001_day,6230333,1230333
30334,MISSILIS,334,421,391,676860,40000,False,True,132001,sbg_tower_001_day,6230334,1230334
30335,MISSILIS,335,422,392,681850,40000,False,True,132003,sbg_tower_001_day,6230335,1230335
30336,MISSILIS,336,423,393,683720,40000,False,True,132004,sbg_tower_001_day,6230336,1230336
30337,MISSILIS,337,424,394,685590,40000,False,True,231002,sbg_tower_001_day,6230337,1230337
30338,MISSILIS,338,425,395,687460,40000,False,True,231004,sbg_tower_001_day,6230338,1230338
30339,MISSILIS,339,426,396,691460,40000,False,True,332002,sbg_tower_001_day,6230339,1230339
30340,MISSILIS,340,427,397,700460,40000,False,True,352002,sbg_tower_001_day,6230340,1230340
30341,MISSILIS,341,428,398,702330,40000,False,True,331001,sbg_tower_001_day,6230341,1230341
30342,MISSILIS,342,429,399,704200,40000,False,True,332003,sbg_tower_001_day,6230342,1230342
30343,MISSILIS,343,430,400,706070,40000,False,True,132001,sbg_tower_001_day,6230343,1230343
30344,MISSILIS,344,431,401,707940,40000,False,True,231001,sbg_tower_001_day,6230344,1230344
30345,MISSILIS,345,432,402,710940,40000,False,True,132006,sbg_tower_001_day,6230345,1230345
30346,MISSILIS,346,433,403,712810,40000,False,True,331005,sbg_tower_001_day,6230346,1230346
30347,MISSILIS,347,434,404,714680,40000,False,True,132006,sbg_tower_001_day,6230347,1230347
30348,MISSILIS,348,435,405,716550,40000,False,True,231006,sbg_tower_001_day,6230348,1230348
30349,MISSILIS,349,436,406,720550,40000,False,True,332008,sbg_tower_001_day,6230349,1230349
30350,MISSILIS,350,437,407,726550,40000,False,True,242104,sbg_tower_001_day,6230350,1230350
30351,MISSILIS,351,438,408,720970,40000,False,True,232006,sbg_tower_001_day,6230351,1230351
30352,MISSILIS,352,439,409,722470,40000,False,True,231001,sbg_tower_001_day,6230352,1230352
30353,MISSILIS,353,440,410,723970,40000,False,True,132002,sbg_tower_001_day,6230353,1230353
30354,MISSILIS,354,441,411,725470,40000,False,True,131002,sbg_tower_001_day,6230354,1230354
30355,MISSILIS,355,442,412,728344,40000,False,True,132006,sbg_tower_001_day,6230355,1230355
30356,MISSILIS,356,443,413,729844,40000,False,True,332002,sbg_tower_001_day,6230356,1230356
30357,MISSILIS,357,444,414,731344,40000,False,True,332003,sbg_tower_001_day,6230357,1230357
30358,MISSILIS,358,445,415,732844,40000,False,True,232002,sbg_tower_001_day,6230358,1230358
30359,MISSILIS,359,446,416,736844,40000,False,True,332008,sbg_tower_001_day,6230359,1230359
30360,MISSILIS,360,447,417,742844,40000,False,True,151001,sbg_tower_001_day,6230360,1230360
30361,MISSILIS,361,448,418,744344,40000,False,True,331005,sbg_tower_001_day,6230361,1230361
30362,MISSILIS,362,449,419,745844,40000,False,True,231004,sbg_tower_001_day,6230362,1230362
30363,MISSILIS,363,450,420,747344,40000,False,True,131002,sbg_tower_001_day,6230363,1230363
30364,MISSILIS,364,451,421,748844,40000,False,True,231004,sbg_tower_001_day,6230364,1230364
30365,MISSILIS,365,452,422,751718,40000,False,True,132003,sbg_tower_001_day,6230365,1230365
30366,MISSILIS,366,453,423,753218,40000,False,True,332007,sbg_tower_001_day,6230366,1230366
30367,MISSILIS,367,454,424,754718,40000,False,True,232003,sbg_tower_001_day,6230367,1230367
30368,MISSILIS,368,455,425,756218,40000,False,True,231004,sbg_tower_001_day,6230368,1230368
30369,MISSILIS,369,456,426,760218,40000,False,True,232003,sbg_tower_001_day,6230369,1230369
30370,MISSILIS,370,457,427,769218,40000,False,True,342104,sbg_tower_001_day,6230370,1230370
30371,MISSILIS,371,458,428,770718,40000,False,True,332001,sbg_tower_001_day,6230371,1230371
30372,MISSILIS,372,458,428,772218,40000,False,True,332008,sbg_tower_001_day,6230372,1230372
30373,MISSILIS,373,459,429,773718,40000,False,True,231006,sbg_tower_001_day,6230373,1230373
30374,MISSILIS,374,459,429,775218,40000,False,True,132001,sbg_tower_001_day,6230374,1230374
30375,MISSILIS,375,460,430,778092,40000,False,True,232006,sbg_tower_001_day,6230375,1230375
30376,MISSILIS,376,460,430,779592,40000,False,True,132004,sbg_tower_001_day,6230376,1230376
30377,MISSILIS,377,461,431,781092,40000,False,True,231002,sbg_tower_001_day,6230377,1230377
30378,MISSILIS,378,461,431,782592,40000,False,True,231004,sbg_tower_001_day,6230378,1230378
30379,MISSILIS,379,462,432,786592,40000,False,True,332002,sbg_tower_001_day,6230379,1230379
30380,MISSILIS,380,462,432,792592,40000,False,True,252002,sbg_tower_001_day,6230380,1230380
30381,MISSILIS,381,463,433,794092,40000,False,True,331001,sbg_tower_001_day,6230381,1230381
30382,MISSILIS,382,463,433,795592,40000,False,True,231002,sbg_tower_001_day,6230382,1230382
30383,MISSILIS,383,464,434,797092,40000,False,True,132001,sbg_tower_001_day,6230383,1230383
30384,MISSILIS,384,464,434,798592,40000,False,True,231001,sbg_tower_001_day,6230384,1230384
30385,MISSILIS,385,465,435,801466,40000,False,True,232002,sbg_tower_001_day,6230385,1230385
30386,MISSILIS,386,465,435,802966,40000,False,True,331005,sbg_tower_001_day,6230386,1230386
30387,MISSILIS,387,466,436,804466,40000,False,True,132006,sbg_tower_001_day,6230387,1230387
30388,MISSILIS,388,466,436,805966,40000,False,True,231006,sbg_tower_001_day,6230388,1230388
30389,MISSILIS,389,467,437,809966,40000,False,True,332008,sbg_tower_001_day,6230389,1230389
30390,MISSILIS,390,467,437,818966,40000,False,True,341003,sbg_tower_001_day,6230390,1230390
30391,MISSILIS,391,468,438,820466,40000,False,True,131003,sbg_tower_001_day,6230391,1230391
30392,MISSILIS,392,468,438,821966,40000,False,True,332001,sbg_tower_001_day,6230392,1230392
30393,MISSILIS,393,469,439,823466,40000,False,True,231006,sbg_tower_001_day,6230393,1230393
30394,MISSILIS,394,469,439,824966,40000,False,True,332002,sbg_tower_001_day,6230394,1230394
30395,MISSILIS,395,470,440,827840,40000,False,True,232006,sbg_tower_001_day,6230395,1230395
30396,MISSILIS,396,470,440,829340,40000,False,True,331005,sbg_tower_001_day,6230396,1230396
30397,MISSILIS,397,471,441,830840,40000,False,True,231001,sbg_tower_001_day,6230397,1230397
30398,MISSILIS,398,471,441,832340,40000,False,True,131002,sbg_tower_001_day,6230398,1230398
30399,MISSILIS,399,472,442,836340,40000,False,True,232007,sbg_tower_001_day,6230399,1230399
30400,MISSILIS,400,472,442,842340,40000,False,True,152006,sbg_tower_001_day,6230400,1230400
30401,MISSILIS,401,473,443,843840,40000,False,True,332002,sbg_tower_001_day,6230401,1230401
30402,MISSILIS,402,474,444,845340,40000,False,True,232005,sbg_tower_001_day,6230402,1230402
30403,MISSILIS,403,475,445,846840,40000,False,True,132006,sbg_tower_001_day,6230403,1230403
30404,MISSILIS,404,476,446,848340,40000,False,True,131001,sbg_tower_001_day,6230404,1230404
30405,MISSILIS,405,477,447,851214,40000,False,True,132006,sbg_tower_001_day,6230405,1230405
30406,MISSILIS,406,478,448,852714,40000,False,True,331005,sbg_tower_001_day,6230406,1230406
30407,MISSILIS,407,479,449,854214,40000,False,True,331004,sbg_tower_001_day,6230407,1230407
30408,MISSILIS,408,480,450,855714,40000,False,True,131001,sbg_tower_001_day,6230408,1230408
30409,MISSILIS,409,481,451,859714,40000,False,True,131002,sbg_tower_001_day,6230409,1230409
30410,MISSILIS,410,482,452,868714,40000,False,True,152006,sbg_tower_001_day,6230410,1230410
30411,MISSILIS,411,483,453,870214,40000,False,True,232006,sbg_tower_001_day,6230411,1230411
30412,MISSILIS,412,484,454,871714,40000,False,True,231001,sbg_tower_001_day,6230412,1230412
30413,MISSILIS,413,485,455,873214,40000,False,True,132002,sbg_tower_001_day,6230413,1230413
30414,MISSILIS,414,486,456,874714,40000,False,True,131002,sbg_tower_001_day,6230414,1230414
30415,MISSILIS,415,487,457,877588,40000,False,True,132006,sbg_tower_001_day,6230415,1230415
30416,MISSILIS,416,488,458,879088,40000,False,True,332002,sbg_tower_001_day,6230416,1230416
30417,MISSILIS,417,489,459,880588,40000,False,True,332003,sbg_tower_001_day,6230417,1230417
30418,MISSILIS,418,490,460,882088,40000,False,True,232002,sbg_tower_001_day,6230418,1230418
30419,MISSILIS,419,491,461,886088,40000,False,True,332008,sbg_tower_001_day,6230419,1230419
30420,MISSILIS,420,492,462,892088,40000,False,True,142101,sbg_tower_001_day,6230420,1230420
30421,MISSILIS,421,493,463,893588,40000,False,True,331005,sbg_tower_001_day,6230421,1230421
30422,MISSILIS,422,494,464,895088,40000,False,True,231004,sbg_tower_001_day,6230422,1230422
30423,MISSILIS,423,495,465,896588,40000,False,True,131002,sbg_tower_001_day,6230423,1230423
30424,MISSILIS,424,496,466,898088,40000,False,True,231004,sbg_tower_001_day,6230424,1230424
30425,MISSILIS,425,497,467,900962,40000,False,True,232002,sbg_tower_001_day,6230425,1230425
30426,MISSILIS,426,498,468,902462,40000,False,True,332007,sbg_tower_001_day,6230426,1230426
30427,MISSILIS,427,499,469,903962,40000,False,True,232003,sbg_tower_001_day,6230427,1230427
30428,MISSILIS,428,500,470,905462,40000,False,True,231004,sbg_tower_001_day,6230428,1230428
30429,MISSILIS,429,501,471,909462,40000,False,True,232003,sbg_tower_001_day,6230429,1230429
30430,MISSILIS,430,502,472,918462,40000,False,True,342104,sbg_tower_001_day,6230430,1230430
30431,MISSILIS,431,503,473,919962,40000,False,True,131002,sbg_tower_001_day,6230431,1230431
30432,MISSILIS,432,504,474,921462,40000,False,True,231001,sbg_tower_001_day,6230432,1230432
30433,MISSILIS,433,505,475,922962,40000,False,True,131002,sbg_tower_001_day,6230433,1230433
30434,MISSILIS,434,506,476,924462,40000,False,True,332005,sbg_tower_001_day,6230434,1230434
30435,MISSILIS,435,507,477,927336,40000,False,True,232003,sbg_tower_001_day,6230435,1230435
30436,MISSILIS,436,508,478,928836,40000,False,True,131003,sbg_tower_001_day,6230436,1230436
30437,MISSILIS,437,509,479,930336,40000,False,True,331005,sbg_tower_001_day,6230437,1230437
30438,MISSILIS,438,510,480,931836,40000,False,True,131001,sbg_tower_001_day,6230438,1230438
30439,MISSILIS,439,511,481,935836,40000,False,True,232006,sbg_tower_001_day,6230439,1230439
30440,MISSILIS,440,512,482,941836,40000,False,True,452001,sbg_tower_001_day,6230440,1230440
30441,MISSILIS,441,513,483,943336,40000,False,True,132004,sbg_tower_001_day,6230441,1230441
30442,MISSILIS,442,514,484,944836,40000,False,True,231004,sbg_tower_001_day,6230442,1230442
30443,MISSILIS,443,515,485,946336,40000,False,True,232007,sbg_tower_001_day,6230443,1230443
30444,MISSILIS,444,516,486,947836,40000,False,True,132001,sbg_tower_001_day,6230444,1230444
30445,MISSILIS,445,517,487,950710,40000,False,True,132003,sbg_tower_001_day,6230445,1230445
30446,MISSILIS,446,518,488,952210,40000,False,True,232005,sbg_tower_001_day,6230446,1230446
30447,MISSILIS,447,519,489,953710,40000,False,True,332008,sbg_tower_001_day,6230447,1230447
30448,MISSILIS,448,520,490,955210,40000,False,True,232003,sbg_tower_001_day,6230448,1230448
30449,MISSILIS,449,521,491,959210,40000,False,True,132003,sbg_tower_001_day,6230449,1230449
30450,MISSILIS,450,522,492,968210,40000,False,True,152001,sbg_tower_001_day,6230450,1230450
30451,MISSILIS,451,522,492,969721,40000,False,True,231006,sbg_tower_001_day,6230451,1230451
30452,MISSILIS,452,522,492,971232,40000,False,True,331005,sbg_tower_001_day,6230452,1230452
30453,MISSILIS,453,523,493,972743,40000,False,True,331005,sbg_tower_001_day,6230453,1230453
30454,MISSILIS,454,523,493,974254,40000,False,True,131001,sbg_tower_001_day,6230454,1230454
30455,MISSILIS,455,523,493,976855,40000,False,True,231001,sbg_tower_001_day,6230455,1230455
30456,MISSILIS,456,524,494,978366,40000,False,True,231006,sbg_tower_001_day,6230456,1230456
