id,list_button_index,event_field_id,npc_localkey_name,npc_localkey_contents,npc_type,resource_id,costume_index,forced_name_tag_resource,interaction_type,interaction_distance,forced_interaction_marker,is_interaction_after_end,is_not_used_in_archive,progress_event_group_id,is_use_balloon_talk,balloon_always_id,balloon_always_play_type,balloon_always_cycle,event_field_npc_event_data_list/0/event_id,event_field_npc_event_data_list/0/event_type,event_field_npc_event_data_list/0/event_resource_value,event_field_npc_event_data_list/1/event_id,event_field_npc_event_data_list/1/event_type,event_field_npc_event_data_list/1/event_resource_value,event_field_npc_event_data_list/2/event_id,event_field_npc_event_data_list/2/event_type,event_field_npc_event_data_list/2/event_resource_value
211,0,10005,,,Character,142,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200595,True,event_seayouagain_balloon_90,Random,4,0,None,,0,None,,0,None,
212,0,10005,,,Character,82,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200596,True,event_seayouagain_balloon_91,Random,4,0,None,,0,None,,0,None,
213,0,10005,,,Character,350,1,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200597,True,event_seayouagain_balloon_92,Random,4,0,None,,0,None,,0,None,
214,0,10005,,,Npc,7003017,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,200598,True,event_seayouagain_balloon_93,Random,4,0,None,,0,None,,0,None,
215,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,2005001,False,,None,0,0,None,,0,None,,0,None,
216,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,2005002,False,,None,0,0,None,,0,None,,0,None,
217,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,2005003,False,,None,0,0,None,,0,None,,0,None,
218,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,2005004,False,,None,0,0,None,,0,None,,0,None,
219,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,2005005,False,,None,0,0,None,,0,None,,0,None,
220,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,2005006,False,,None,0,0,None,,0,None,,0,None,
221,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,2005007,False,,None,0,0,None,,0,None,,0,None,
222,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,2005008,False,,None,0,0,None,,0,None,,0,None,
223,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,2005009,False,,None,0,0,None,,0,None,,0,None,
224,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,2005010,False,,None,0,0,None,,0,None,,0,None,
225,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,2005011,False,,None,0,0,None,,0,None,,0,None,
226,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,2005012,False,,None,0,0,None,,0,None,,0,None,
227,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,2005013,False,,None,0,0,None,,0,None,,0,None,
228,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,2005014,False,,None,0,0,None,,0,None,,0,None,
229,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,2005015,False,,None,0,0,None,,0,None,,0,None,
230,0,10005,,,Npc,7003019,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,2005016,False,,None,0,0,None,,0,None,,0,None,
231,0,10005,,,Npc,7003004,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,2005017,False,,None,0,0,None,,0,None,,0,None,
232,0,10005,,,Npc,7003005,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,2005018,False,,None,0,0,None,,0,None,,0,None,
233,0,10005,,,Npc,7003006,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,2005019,False,,None,0,0,None,,0,None,,0,None,
234,0,10005,,,Npc,7003005,0,sprite_event_seayouagain,None,200,sprite_btn_event_seayouagain,False,False,2005020,False,,None,0,0,None,,0,None,,0,None,
725,1,10010,Locale_Character:npc_9999999_name_22,Locale_Event:event_contents_storydungeon_before,Npc,9999999,0,sprite_event_lastkingdom_npc_tag,None,300,sprite_btn_event_lastkingdom,False,False,0,False,,None,0,40045,None,,0,None,,0,None,
726,0,10010,Locale_Character:npc_9999999_name_23,,Npc,9999999,0,sprite_event_lastkingdom_npc_tag,None,300,sprite_btn_event_lastkingdom,False,False,2010001,False,,None,0,0,None,,0,None,,0,None,
727,2,10010,Locale_Character:npc_9999999_name_23,Locale_Event:event_contents_storydungeon_after,Npc,9999999,0,sprite_event_lastkingdom_npc_tag,None,300,sprite_btn_event_lastkingdom,False,False,2010002,False,,None,0,40046,None,,0,None,,0,None,
728,3,10010,Locale_Character:npc_9999999_name_24,Locale_Event:event_contents_challenge,Npc,7001007,0,sprite_event_lastkingdom_npc_tag,None,400,sprite_btn_event_lastkingdom,False,True,0,False,,None,0,60045,None,,0,None,,0,None,
729,0,10010,Locale_Character:npc_9999999_name_25,,Npc,9999999,0,sprite_event_lastkingdom_npc_tag,None,300,sprite_btn_event_lastkingdom,False,False,2010003,False,,None,0,0,None,,0,None,,0,None,
730,4,10010,Locale_Character:npc_9999999_name_25,Locale_Event:event_contents_minigame,Npc,9999999,0,sprite_event_lastkingdom_npc_tag,None,300,sprite_btn_event_lastkingdom,False,False,0,False,,None,0,1003,Arcade,,0,None,,0,None,
731,5,10010,Locale_Character:npc_9999999_name_26,Locale_Event:event_contents_login,Npc,9999999,0,sprite_event_lastkingdom_npc_tag,None,300,sprite_btn_event_lastkingdom,True,True,0,False,,None,0,81203,None,,0,None,,0,None,
732,6,10010,Locale_Character:npc_9999999_name_27,Locale_Event:event_contents_shop,Npc,9999999,0,sprite_event_lastkingdom_npc_tag,None,300,sprite_btn_event_lastkingdom,True,True,0,False,,None,0,81202,None,,0,None,,0,None,
733,0,10010,,,Npc,7006001,0,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010005,True,event_lastkingdom_balloon_01,None,5,0,None,,0,None,,0,None,
734,0,10010,,,Character,361,0,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010006,True,event_lastkingdom_balloon_02,None,5,0,None,,0,None,,0,None,
735,0,10010,,,Npc,7006001,0,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010007,True,event_lastkingdom_balloon_03,None,5,0,None,,0,None,,0,None,
736,0,10010,,,Character,260,2,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010008,True,event_lastkingdom_balloon_04,None,5,0,None,,0,None,,0,None,
737,0,10010,,,Character,361,0,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010009,True,event_lastkingdom_balloon_05,None,5,0,None,,0,None,,0,None,
738,0,10010,,,Npc,7006001,0,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010010,True,event_lastkingdom_balloon_06,None,5,0,None,,0,None,,0,None,
739,0,10010,,,Character,260,2,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010011,True,event_lastkingdom_balloon_07,None,5,0,None,,0,None,,0,None,
740,0,10010,,,Character,361,0,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010012,True,event_lastkingdom_balloon_08,None,5,0,None,,0,None,,0,None,
741,0,10010,,,Npc,7006001,0,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010013,True,event_lastkingdom_balloon_09,None,5,0,None,,0,None,,0,None,
742,0,10010,,,Character,260,2,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010014,True,event_lastkingdom_balloon_10,None,5,0,None,,0,None,,0,None,
743,0,10010,,,Character,361,0,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010015,True,event_lastkingdom_balloon_11,None,5,0,None,,0,None,,0,None,
744,0,10010,,,Npc,7006001,0,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010016,True,event_lastkingdom_balloon_12,None,5,0,None,,0,None,,0,None,
745,0,10010,,,Character,260,2,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010017,True,event_lastkingdom_balloon_13,None,5,0,None,,0,None,,0,None,
746,0,10010,,,Character,361,0,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010018,True,event_lastkingdom_balloon_14,None,5,0,None,,0,None,,0,None,
747,0,10010,,,Character,260,2,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010019,True,event_lastkingdom_balloon_15,None,5,0,None,,0,None,,0,None,
748,0,10010,,,Character,361,0,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010020,True,event_lastkingdom_balloon_16,None,5,0,None,,0,None,,0,None,
749,0,10010,,,Character,260,2,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010021,True,event_lastkingdom_balloon_17,None,5,0,None,,0,None,,0,None,
750,0,10010,,,Character,361,0,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010022,True,event_lastkingdom_balloon_18,None,5,0,None,,0,None,,0,None,
751,0,10010,,,Character,222,0,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010023,True,event_lastkingdom_balloon_19,None,5,0,None,,0,None,,0,None,
752,0,10010,,,Character,220,0,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010024,True,event_lastkingdom_balloon_20,None,5,0,None,,0,None,,0,None,
753,0,10010,,,Character,221,0,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010025,True,event_lastkingdom_balloon_21,None,5,0,None,,0,None,,0,None,
754,0,10010,,,Character,221,0,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010026,True,event_lastkingdom_balloon_22,None,5,0,None,,0,None,,0,None,
755,0,10010,,,Npc,7006001,0,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010027,True,event_lastkingdom_balloon_23,None,5,0,None,,0,None,,0,None,
756,0,10010,,,Npc,7006001,0,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010028,True,event_lastkingdom_balloon_24,None,5,0,None,,0,None,,0,None,
757,0,10010,,,Character,260,2,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010029,True,event_lastkingdom_balloon_25,None,5,0,None,,0,None,,0,None,
758,0,10010,,,Character,361,0,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010030,True,event_lastkingdom_balloon_26,None,5,0,None,,0,None,,0,None,
759,0,10010,,,Character,222,0,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010031,True,event_lastkingdom_balloon_27,None,5,0,None,,0,None,,0,None,
760,0,10010,,,Character,220,0,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010032,True,event_lastkingdom_balloon_28,None,5,0,None,,0,None,,0,None,
761,0,10010,,,Character,221,0,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010033,True,event_lastkingdom_balloon_29,None,5,0,None,,0,None,,0,None,
762,0,10010,,,Npc,7006001,0,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010034,True,event_lastkingdom_balloon_30,None,5,0,None,,0,None,,0,None,
763,0,10010,,,Character,260,2,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010035,True,event_lastkingdom_balloon_31,None,5,0,None,,0,None,,0,None,
764,0,10010,,,Character,361,0,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010036,True,event_lastkingdom_balloon_32,None,5,0,None,,0,None,,0,None,
765,0,10010,,,Npc,7006001,0,sprite_event_lastkingdom_npc_tag,None,200,,False,False,2010037,True,event_lastkingdom_balloon_33,None,5,0,None,,0,None,,0,None,
439,1,10008,Locale_Character:npc_9999999_name_10,Locale_Event:event_contents_storydungeon_before,Npc,9999999,0,sprite_event_neverland_npc_tag,None,500,sprite_btn_event_neverland,False,False,0,False,,None,0,40034,None,,0,None,,0,None,
440,0,10008,Locale_Character:npc_9999999_name_11,,Npc,9999999,0,sprite_event_neverland_npc_tag,None,500,sprite_btn_event_neverland,False,False,2008001,False,,None,0,0,None,,0,None,,0,None,
441,2,10008,Locale_Character:npc_9999999_name_11,Locale_Event:event_contents_storydungeon_after,Npc,9999999,0,sprite_event_neverland_npc_tag,None,500,sprite_btn_event_neverland,False,False,2008002,False,,None,0,40035,None,,0,None,,0,None,
442,3,10008,Locale_Character:npc_9999999_name_12,Locale_Event:event_contents_challenge,Npc,7001007,0,sprite_event_neverland_npc_tag,None,500,sprite_btn_event_neverland,False,True,0,False,,None,0,60034,None,,0,None,,0,None,
443,0,10008,Locale_Character:npc_9999999_name_13,,Npc,9999999,0,sprite_event_neverland_npc_tag,None,500,sprite_btn_event_neverland,False,False,2008003,False,,None,0,0,None,,0,None,,0,None,
444,4,10008,Locale_Character:npc_9999999_name_13,Locale_Event:event_contents_minigame,Npc,9999999,0,sprite_event_neverland_npc_tag,None,500,sprite_btn_event_neverland,False,False,2008004,False,,None,0,80903,None,,0,None,,0,None,
445,5,10008,Locale_Character:npc_9999999_name_14,Locale_Event:event_contents_login,Npc,9999999,0,sprite_event_neverland_npc_tag,None,500,sprite_btn_event_neverland,True,True,0,False,,None,0,80901,None,,0,None,,0,None,
446,6,10008,Locale_Character:npc_9999999_name_15,Locale_Event:event_contents_shop,Npc,9999999,0,sprite_event_neverland_npc_tag,None,500,sprite_btn_event_neverland,True,True,0,False,,None,0,80902,None,,0,None,,0,None,
447,0,10008,,,Character,190,0,,None,200,,False,False,2008005,False,,None,0,0,None,,0,None,,0,None,
448,0,10008,,,Character,191,0,,None,200,,False,False,2008006,True,event_neverland_balloon_01,Random,5,0,None,,0,None,,0,None,
449,0,10008,,,Character,193,0,,None,200,,False,False,2008007,True,event_neverland_balloon_02,Random,5,0,None,,0,None,,0,None,
450,0,10008,,,Character,192,0,,None,200,,False,False,2008008,True,event_neverland_balloon_03,Random,5,0,None,,0,None,,0,None,
451,0,10008,,,Character,194,0,,None,200,,False,False,2008009,True,event_neverland_balloon_04,Random,5,0,None,,0,None,,0,None,
452,0,10008,,,Character,61,0,,None,200,,False,False,2008010,True,event_neverland_balloon_05,Random,5,0,None,,0,None,,0,None,
453,0,10008,,,Character,60,0,,None,200,,False,False,2008011,True,event_neverland_balloon_06,Random,5,0,None,,0,None,,0,None,
454,0,10008,,,Character,271,0,,None,200,,False,False,2008012,True,event_neverland_balloon_07,Random,5,0,None,,0,None,,0,None,
455,0,10008,,,Character,270,0,,None,200,,False,False,2008013,True,event_neverland_balloon_08,Random,5,0,None,,0,None,,0,None,
456,0,10008,,,Character,90,0,,None,200,,False,False,2008014,True,event_neverland_balloon_09,Random,5,0,None,,0,None,,0,None,
457,0,10008,,,Character,92,0,,None,200,,False,False,2008015,True,event_neverland_balloon_10,Random,5,0,None,,0,None,,0,None,
458,0,10008,,,Character,91,0,,None,200,,False,False,2008016,True,event_neverland_balloon_11,Random,5,0,None,,0,None,,0,None,
459,0,10008,,,Character,22,0,,None,200,,False,False,2008017,True,event_neverland_balloon_12,Random,5,0,None,,0,None,,0,None,
460,0,10008,,,Character,20,0,,None,200,,False,False,2008018,True,event_neverland_balloon_13,Random,5,0,None,,0,None,,0,None,
461,0,10008,,,Npc,7004002,0,,None,200,,False,False,2008019,True,event_neverland_balloon_14,Random,5,0,None,,0,None,,0,None,
462,0,10008,,,Character,62,0,,None,200,,False,False,2008020,True,event_neverland_balloon_15,Random,5,0,None,,0,None,,0,None,
463,0,10008,,,Character,60,0,,None,200,,False,False,2008021,True,event_neverland_balloon_16,Random,5,0,None,,0,None,,0,None,
464,0,10008,,,Npc,7004006,0,,None,200,,False,False,2008022,True,event_neverland_balloon_17,Random,5,0,None,,0,None,,0,None,
465,0,10008,,,Npc,7004005,0,,None,200,,False,False,2008023,True,event_neverland_balloon_18,Random,5,0,None,,0,None,,0,None,
466,0,10008,,,Npc,7004007,0,,None,200,,False,False,2008024,True,event_neverland_balloon_19,Random,5,0,None,,0,None,,0,None,
467,0,10008,,,Character,92,0,,None,200,,False,False,2008025,True,event_neverland_balloon_20,Random,5,0,None,,0,None,,0,None,
468,0,10008,,,Npc,7004009,0,,None,200,,False,False,2008026,True,event_neverland_balloon_21,Random,5,0,None,,0,None,,0,None,
469,0,10008,,,Character,22,0,,None,200,,False,False,2008027,True,event_neverland_balloon_22,Random,5,0,None,,0,None,,0,None,
470,0,10008,,,Npc,7004010,0,,None,200,,False,False,2008028,True,event_neverland_balloon_23,Random,5,0,None,,0,None,,0,None,
471,0,10008,,,Character,62,0,,None,200,,False,False,2008029,True,event_neverland_balloon_24,Random,5,0,None,,0,None,,0,None,
472,0,10008,,,Character,60,0,,None,200,,False,False,2008030,True,event_neverland_balloon_25,Random,5,0,None,,0,None,,0,None,
473,0,10008,,,Character,194,0,,None,200,,False,False,2008031,True,event_neverland_balloon_26,Random,5,0,None,,0,None,,0,None,
474,0,10008,,,Character,62,0,,None,200,,False,False,2008032,True,event_neverland_balloon_27,Random,5,0,None,,0,None,,0,None,
475,0,10008,,,Character,60,0,,None,200,,False,False,2008033,True,event_neverland_balloon_28,Random,5,0,None,,0,None,,0,None,
476,0,10008,,,Character,271,1,,None,200,,False,False,2008034,True,event_neverland_balloon_29,Random,5,0,None,,0,None,,0,None,
477,0,10008,,,Character,270,1,,None,200,,False,False,2008035,True,event_neverland_balloon_30,Random,5,0,None,,0,None,,0,None,
478,0,10008,,,Character,90,0,,None,200,,False,False,2008036,True,event_neverland_balloon_31,Random,5,0,None,,0,None,,0,None,
479,0,10008,,,Character,92,0,,None,200,,False,False,2008037,True,event_neverland_balloon_32,Random,5,0,None,,0,None,,0,None,
480,0,10008,,,Character,91,0,,None,200,,False,False,2008038,True,event_neverland_balloon_33,Random,5,0,None,,0,None,,0,None,
481,0,10008,,,Character,22,0,,None,200,,False,False,2008039,True,event_neverland_balloon_34,Random,5,0,None,,0,None,,0,None,
482,0,10008,,,Character,20,0,,None,200,,False,False,2008040,True,event_neverland_balloon_35,Random,5,0,None,,0,None,,0,None,
483,0,10008,,,Character,194,0,,None,200,,False,False,2008041,True,event_neverland_balloon_36,Random,5,0,None,,0,None,,0,None,
484,0,10008,,,Character,62,0,,None,200,,False,False,2008042,True,event_neverland_balloon_37,Random,5,0,None,,0,None,,0,None,
485,0,10008,,,Character,60,0,,None,200,,False,False,2008043,True,event_neverland_balloon_38,Random,5,0,None,,0,None,,0,None,
486,0,10008,,,Character,271,1,,None,200,,False,False,2008044,True,event_neverland_balloon_39,Random,5,0,None,,0,None,,0,None,
487,0,10008,,,Character,270,1,,None,200,,False,False,2008045,True,event_neverland_balloon_40,Random,5,0,None,,0,None,,0,None,
488,0,10008,,,Character,90,0,,None,200,,False,False,2008046,True,event_neverland_balloon_41,Random,5,0,None,,0,None,,0,None,
489,0,10008,,,Character,92,0,,None,200,,False,False,2008047,True,event_neverland_balloon_42,Random,5,0,None,,0,None,,0,None,
490,0,10008,,,Character,91,0,,None,200,,False,False,2008048,True,event_neverland_balloon_43,Random,5,0,None,,0,None,,0,None,
491,0,10008,,,Character,22,0,,None,200,,False,False,2008049,True,event_neverland_balloon_44,Random,5,0,None,,0,None,,0,None,
492,0,10008,,,Character,20,0,,None,200,,False,False,2008050,True,event_neverland_balloon_45,Random,5,0,None,,0,None,,0,None,
493,0,10008,,,Character,194,0,,None,200,,False,False,2008051,True,event_neverland_balloon_46,Random,5,0,None,,0,None,,0,None,
494,0,10008,,,Character,62,0,,None,200,,False,False,2008052,True,event_neverland_balloon_47,Random,5,0,None,,0,None,,0,None,
495,0,10008,,,Character,60,0,,None,200,,False,False,2008053,True,event_neverland_balloon_48,Random,5,0,None,,0,None,,0,None,
496,0,10008,,,Npc,7004006,0,,None,200,,False,False,2008054,True,event_neverland_balloon_49,Random,5,0,None,,0,None,,0,None,
497,0,10008,,,Npc,7004005,0,,None,200,,False,False,2008055,True,event_neverland_balloon_50,Random,5,0,None,,0,None,,0,None,
498,0,10008,,,Character,90,0,,None,200,,False,False,2008056,True,event_neverland_balloon_51,Random,5,0,None,,0,None,,0,None,
499,0,10008,,,Character,92,0,,None,200,,False,False,2008057,True,event_neverland_balloon_52,Random,5,0,None,,0,None,,0,None,
500,0,10008,,,Character,91,0,,None,200,,False,False,2008058,True,event_neverland_balloon_53,Random,5,0,None,,0,None,,0,None,
501,0,10008,,,Character,22,0,,None,200,,False,False,2008059,True,event_neverland_balloon_54,Random,5,0,None,,0,None,,0,None,
502,0,10008,,,Character,20,0,,None,200,,False,False,2008060,True,event_neverland_balloon_55,Random,5,0,None,,0,None,,0,None,
503,0,10008,,,Character,194,0,,None,200,,False,False,2008061,True,event_neverland_balloon_56,Random,5,0,None,,0,None,,0,None,
504,0,10008,,,Character,62,0,,None,200,,False,False,2008062,True,event_neverland_balloon_57,Random,5,0,None,,0,None,,0,None,
505,0,10008,,,Character,271,1,,None,200,,False,False,2008063,True,event_neverland_balloon_58,Random,5,0,None,,0,None,,0,None,
506,0,10008,,,Character,270,1,,None,200,,False,False,2008064,True,event_neverland_balloon_59,Random,5,0,None,,0,None,,0,None,
507,0,10008,,,Character,90,0,,None,200,,False,False,2008065,True,event_neverland_balloon_60,Random,5,0,None,,0,None,,0,None,
508,0,10008,,,Character,92,0,,None,200,,False,False,2008066,True,event_neverland_balloon_61,Random,5,0,None,,0,None,,0,None,
509,0,10008,,,Character,91,0,,None,200,,False,False,2008067,True,event_neverland_balloon_62,Random,5,0,None,,0,None,,0,None,
510,0,10008,,,Character,22,0,,None,200,,False,False,2008068,True,event_neverland_balloon_63,Random,5,0,None,,0,None,,0,None,
511,0,10008,,,Character,20,0,,None,200,,False,False,2008069,True,event_neverland_balloon_64,Random,5,0,None,,0,None,,0,None,
512,0,10008,,,Character,22,0,,None,200,,False,False,2008070,True,event_neverland_balloon_65,Random,5,0,None,,0,None,,0,None,
513,0,10008,,,Character,22,0,,None,200,,False,False,2008071,True,event_neverland_balloon_66,Random,5,0,None,,0,None,,0,None,
514,0,10008,,,Character,22,0,,None,200,,False,False,2008072,True,event_neverland_balloon_67,Random,5,0,None,,0,None,,0,None,
548,0,10008,,,Npc,7004015,0,,None,200,,False,False,2008106,False,,None,0,0,None,,0,None,,0,None,
549,0,10008,,,Npc,7004016,0,,None,200,,False,False,2008107,False,,None,0,0,None,,0,None,,0,None,
550,0,10008,,,Npc,7004017,0,,None,200,,False,False,2008108,False,,None,0,0,None,,0,None,,0,None,
551,0,10008,,,Npc,7004019,0,,None,200,,False,False,2008109,False,,None,0,0,None,,0,None,,0,None,
552,0,10008,,,Npc,7004018,0,,None,200,,False,False,2008110,False,,None,0,0,None,,0,None,,0,None,
553,0,10008,,,Npc,7004020,0,,None,200,,False,False,2008111,False,,None,0,0,None,,0,None,,0,None,
554,0,10008,,,Npc,7004021,0,,None,200,,False,False,2008112,False,,None,0,0,None,,0,None,,0,None,
555,0,10008,,,Npc,7004022,0,,None,200,,False,False,2008113,False,,None,0,0,None,,0,None,,0,None,
556,0,10008,,,Npc,7004011,0,,None,200,,False,False,2008114,False,,None,0,0,None,,0,None,,0,None,
557,0,10008,,,Npc,7004010,0,,None,200,,False,False,2008115,False,,None,0,0,None,,0,None,,0,None,
558,0,10008,,,Npc,7004012,0,,None,200,,False,False,2008116,True,event_neverland_balloon_100,Random,5,0,None,,0,None,,0,None,
559,0,10008,,,Npc,7004013,0,,None,200,,False,False,2008117,True,event_neverland_balloon_101,Random,5,0,None,,0,None,,0,None,
560,0,10008,,,Npc,7004014,0,,None,200,,False,False,2008118,True,event_neverland_balloon_102,Random,5,0,None,,0,None,,0,None,
566,0,10008,,,Npc,7004023,0,,None,200,,False,False,2008124,False,,None,0,0,None,,0,None,,0,None,
887,1,10013,Locale_Character:npc_9999999_name_36,Locale_Event:event_contents_storydungeon_before,Npc,9999999,0,sprite_event_ce004_npc_tag,None,200,sprite_btn_event_ce004,False,False,0,False,,None,0,40055,None,,0,None,,0,None,
888,0,10013,,,Npc,9999999,0,empty,None,200,sprite_btn_event_ce004,False,False,2013001,False,,None,0,0,None,,0,None,,0,None,
889,2,10013,Locale_Character:npc_9999999_name_37,Locale_Event:event_contents_storydungeon_after,Npc,9999999,0,sprite_event_ce004_npc_tag,None,200,sprite_btn_event_ce004,False,False,2013002,False,,None,0,40056,None,,0,None,,0,None,
890,0,10013,,,Npc,9999999,0,empty,None,200,sprite_btn_event_ce004,False,False,2013003,False,,None,0,0,None,,0,None,,0,None,
891,3,10013,Locale_Character:npc_9999999_name_38,Locale_Event:event_contents_storydungeon_story_03,Npc,9999999,0,sprite_event_ce004_npc_tag,None,200,sprite_btn_event_ce004,False,False,2013004,False,,None,0,40057,None,,0,None,,0,None,
892,4,10013,Locale_Character:npc_9999999_name_43,Locale_Event:event_contents_challenge,Npc,7001007,0,sprite_event_ce004_npc_tag,None,200,sprite_btn_event_ce004,False,True,0,False,,None,0,60055,None,,0,None,,0,None,
893,0,10013,Locale_Character:npc_9999999_name_40,,Npc,9999999,0,empty,None,200,sprite_btn_event_ce004,False,False,2013005,False,,None,0,0,None,,0,None,,0,None,
894,7,10013,Locale_Character:npc_9999999_name_40,Locale_Event:event_contents_minigame,Npc,9999999,0,sprite_event_ce004_npc_tag,None,200,sprite_btn_event_ce004,False,False,2013006,False,,None,0,81501,None,,0,None,,0,None,
895,5,10013,Locale_Character:npc_9999999_name_41,Locale_Event:event_contents_login,Npc,9999999,0,sprite_event_ce004_npc_tag,None,200,sprite_btn_event_ce004,True,True,0,False,,None,0,81503,None,,0,None,,0,None,
896,6,10013,Locale_Character:npc_9999999_name_39,Locale_Event:event_contents_shop,Npc,9999999,0,sprite_event_ce004_npc_tag,None,200,sprite_btn_event_ce004,True,True,0,False,,None,0,81502,None,,0,None,,0,None,
897,8,10013,Locale_Character:npc_9999999_name_42,Locale_Event:cooperation_event_name,Npc,9999999,0,empty,None,200,,False,True,0,False,,None,0,0,None,,0,None,,0,None,
898,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009004,0,empty,None,200,,False,False,2013007,True,event_ce004_balloon_01,None,5,0,None,,0,None,,0,None,
899,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009005,0,empty,None,200,,False,False,2013008,True,event_ce004_balloon_02,None,5,0,None,,0,None,,0,None,
900,0,10013,Locale_Character:321_name,,Character,321,0,empty,None,200,,False,False,2013009,True,event_ce004_balloon_03,None,5,0,None,,0,None,,0,None,
901,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009006,0,empty,None,200,,False,False,2013010,False,,None,0,0,None,,0,None,,0,None,
902,0,10013,Locale_Character:391_name,,Npc,7009003,0,empty,None,200,,False,False,2013011,True,event_ce004_balloon_04,None,5,0,None,,0,None,,0,None,
903,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009005,0,empty,None,200,,False,False,2013012,True,event_ce004_balloon_05,None,5,0,None,,0,None,,0,None,
904,0,10013,Locale_Character:390_name,,Npc,7009002,0,empty,None,200,,False,False,2013013,True,event_ce004_balloon_06,None,5,0,None,,0,None,,0,None,
905,0,10013,Locale_Character:npc_9999999_name_44,,Npc,7009006,0,empty,None,200,,False,False,2013014,True,event_ce004_balloon_07,None,5,0,None,,0,None,,0,None,
906,0,10013,Locale_Character:321_name,,Character,321,0,empty,None,200,,False,False,2013015,True,,None,0,0,None,,0,None,,0,None,
907,0,10013,Locale_Character:392_name,,Npc,7009001,0,empty,None,200,,False,False,2013016,True,,None,0,0,None,,0,None,,0,None,
