id,group_id,lv,level_hp,level_attack,level_defence,level_statdamageratio,level_energy_resist,level_metal_resist,level_bio_resist,level_projectile_hp,level_broken_hp
53278,53000,278,162208022,60472,16729,252333,0,0,0,109602,162208022
53279,53000,279,162836100,60691,16833,254917,0,0,0,110027,162836100
53280,53000,280,163464178,60893,16893,255000,0,0,0,110452,163464178
53281,53000,281,164155739,61584,17224,254333,0,0,0,110920,164155739
53282,53000,282,164783817,61799,17287,254417,0,0,0,111345,164783817
53283,53000,283,170997303,63889,17688,252917,0,0,0,115542,170997303
53284,53000,284,171715108,64131,17758,252917,0,0,0,116027,171715108
53285,53000,285,172432911,64374,17895,252917,0,0,0,116512,172432911
53286,53000,286,173214199,64664,17973,252917,0,0,0,117040,173214199
53287,53000,287,176012157,65601,18167,252667,0,0,0,118930,176012157
53288,53000,288,176729960,65846,18237,252667,0,0,0,119415,176729960
53289,53000,289,177447765,66089,18352,252667,0,0,0,121800,177447765
53290,53000,290,178229053,66385,18430,252583,0,0,0,122337,178229053
53291,53000,291,178946856,67093,18583,252083,0,0,0,122830,178946856
53292,53000,292,182511364,67344,18651,252083,0,0,0,123322,182511364
53293,53000,293,183240541,67577,18722,254583,0,0,0,123815,183240541
53294,53000,294,183969718,67818,18789,254583,0,0,0,124307,183969718
53295,53000,295,184763385,68123,19065,254417,0,0,0,133607,184763385
53296,53000,296,185492562,68364,19132,254500,0,0,0,134135,185492562
53297,53000,297,192183561,70578,19555,252167,0,0,0,138972,192183561
53298,53000,298,206452965,70821,19625,252167,0,0,0,139500,206452965
53299,53000,299,207233321,71063,19693,255417,0,0,0,140027,207233321
53300,53000,300,208082695,71370,19771,255250,0,0,0,140600,208082695
53301,53000,301,208863052,71607,20112,255333,0,0,0,141127,208863052
53302,53000,302,209643408,71849,20180,255333,0,0,0,141655,209643408
53303,53000,303,217476235,74823,20742,252250,0,0,0,146947,217476235
53304,53000,304,218256592,75066,20810,252250,0,0,0,147475,218256592
53305,53000,305,219105966,75365,20888,253583,0,0,0,148050,219105966
53306,53000,306,219886322,75609,20955,253583,0,0,0,148577,219886322
53307,53000,307,220666679,75829,21153,256917,0,0,0,152055,220666679
53308,53000,308,221447035,76096,21221,256833,0,0,0,152595,221447035
53309,53000,309,226435433,77628,21525,255500,0,0,0,156032,226435433
53310,53000,310,231714494,77871,21593,255500,0,0,0,156570,231714494
53311,53000,311,232580685,78160,21671,255417,0,0,0,157155,232580685
53312,53000,312,233376493,78403,21738,255417,0,0,0,157692,233376493
53313,53000,313,234172299,78643,21807,255500,0,0,0,158230,234172299
53314,53000,314,234968105,78886,21874,255500,0,0,0,158767,234968105
53315,53000,315,235763913,79135,21944,255500,0,0,0,159305,235763913
53316,53000,316,236559719,79381,22012,256167,0,0,0,159842,236559719
53317,53000,317,237425910,79670,22090,256083,0,0,0,160427,237425910
53318,53000,318,238221718,79925,22221,257417,0,0,0,162355,238221718
53319,53000,319,239017524,80152,22289,260167,0,0,0,162897,239017524
53320,53000,320,239813332,81023,22600,262750,0,0,0,177007,239813332
53321,53000,321,242685313,81271,22922,262750,0,0,0,177595,242685313
53322,53000,322,247821770,82823,23229,261417,0,0,0,181352,247821770
53323,53000,323,278379658,85579,23757,259000,0,0,0,188100,278379658
53324,53000,324,279434509,85928,23843,258833,0,0,0,188812,279434509
53325,53000,325,280412477,86201,23919,258833,0,0,0,189475,280412477
53326,53000,326,281390443,86460,23996,258917,0,0,0,190135,281390443
53327,53000,327,282368412,86743,24071,258917,0,0,0,190795,282368412
53328,53000,328,283346378,87017,24147,258917,0,0,0,191457,283346378
53329,53000,329,284324344,87269,24227,259000,0,0,0,192117,284324344
53330,53000,330,285302312,87544,24303,260250,0,0,0,192777,285302312
53331,53000,331,286357163,87891,24389,260083,0,0,0,193490,286357163
53332,53000,332,287335129,88155,24595,266500,0,0,0,201052,287335129
53333,53000,333,288313098,88412,24672,266583,0,0,0,201737,288313098
53334,53000,334,293978751,89983,24982,265417,0,0,0,205702,293978751
53335,53000,335,305441479,90255,25058,265417,0,0,0,206385,305441479
53336,53000,336,306454212,90530,25137,265417,0,0,0,207070,306454212
53337,53000,337,307466942,90809,25213,265417,0,0,0,207755,307466942
53338,53000,338,308559288,91134,25299,266000,0,0,0,208492,308559288
53339,53000,339,309572019,91410,25375,268667,0,0,0,209177,309572019
53340,53000,340,310584751,91680,25525,268667,0,0,0,214115,310584751
53341,53000,341,311597482,91962,25891,268667,0,0,0,214812,311597482
53342,53000,342,312610212,92941,26097,268083,0,0,0,215510,312610212
53343,53000,343,331010460,96112,26696,266667,0,0,0,223662,331010460
53344,53000,344,332043712,96385,26774,266667,0,0,0,224362,332043712
53345,53000,345,333076962,96683,26981,273417,0,0,0,246375,333076962
53346,53000,346,334191442,96981,27067,273417,0,0,0,247197,334191442
53347,53000,347,340183549,98550,27376,272333,0,0,0,251630,340183549
53348,53000,348,373532742,98825,27453,272333,0,0,0,252395,373532742
53349,53000,349,374663848,99097,27528,272333,0,0,0,253160,374663848
53350,53000,350,375794956,99392,27605,272333,0,0,0,253925,375794956
53351,53000,351,376926064,99635,27681,272417,0,0,0,254687,376926064
53352,53000,352,378057172,99910,27760,272417,0,0,0,255452,378057172
53353,53000,353,379188280,100182,27836,272417,0,0,0,256217,379188280
53354,53000,354,380408312,100507,27922,272333,0,0,0,257040,380408312
53355,53000,355,381539420,100788,27999,273417,0,0,0,257805,381539420
53356,53000,356,382670528,101061,28074,273417,0,0,0,258570,382670528
53357,53000,357,383801636,101334,28282,273417,0,0,0,259335,383801636
53358,53000,358,384932744,101606,28357,273417,0,0,0,260097,384932744
53359,53000,359,391492350,103166,28667,275167,0,0,0,264530,391492350
53360,53000,360,392623455,103448,28744,275167,0,0,0,265295,392623455
53361,53000,361,393754563,103728,29154,275167,0,0,0,266060,393754563
53362,53000,362,394885671,104008,29233,275167,0,0,0,266822,394885671
53363,53000,363,409917787,107643,29920,272500,0,0,0,276980,409917787
53364,53000,364,411174573,107948,30005,272500,0,0,0,277830,411174573
53365,53000,365,412431360,108257,30089,272500,0,0,0,278680,412431360
53366,53000,366,413688145,108561,30174,272500,0,0,0,279527,413688145
53367,53000,367,414944933,108864,30258,272500,0,0,0,280377,414944933
53368,53000,368,416201718,109170,30343,272500,0,0,0,281227,416201718
53369,53000,369,417458505,109460,30427,272583,0,0,0,282075,417458505
53370,53000,370,418715293,109764,30513,272583,0,0,0,282925,418715293
53371,53000,371,419972078,110069,30600,272583,0,0,0,283775,419972078
53372,53000,372,421228865,110372,30684,272583,0,0,0,284622,421228865
53373,53000,373,422574574,110730,30779,272500,0,0,0,285532,422574574
53374,53000,374,423831362,111034,30864,272500,0,0,0,286382,423831362
53375,53000,375,425088147,111339,30948,272500,0,0,0,287230,425088147
53376,53000,376,426344934,111613,31033,272583,0,0,0,288080,426344934
53377,53000,377,427601720,111917,31117,272583,0,0,0,288930,427601720
53378,53000,378,428858507,112222,31202,272583,0,0,0,289780,428858507
53379,53000,379,430115294,112551,31287,275333,0,0,0,290627,430115294
53380,53000,380,431372080,112837,31371,275417,0,0,0,291477,431372080
53381,53000,381,432628867,113137,31832,275417,0,0,0,292327,432628867
53382,53000,382,433885652,113440,31919,275417,0,0,0,293175,433885652
53383,53000,383,450764294,117505,32680,272667,0,0,0,304580,450764294
53384,53000,384,452110006,117864,32775,272583,0,0,0,305490,452110006
53385,53000,385,453366791,118168,32859,272583,0,0,0,306340,453366791
53386,53000,386,454623578,118473,32944,272583,0,0,0,307187,454623578
53387,53000,387,455880366,118782,33028,272583,0,0,0,308037,455880366
53388,53000,388,457137151,119085,33113,272583,0,0,0,308887,457137151
53389,53000,389,458393938,119352,33198,272667,0,0,0,309735,458393938
53390,53000,390,459650723,119657,33282,272667,0,0,0,310585,459650723
53391,53000,391,460907511,119973,33367,272667,0,0,0,311435,460907511
53392,53000,392,462164296,120285,33451,272667,0,0,0,312282,462164296
53393,53000,393,463421083,120590,33536,272667,0,0,0,313132,463421083
53394,53000,394,464677871,120893,33623,272667,0,0,0,313982,464677871
53395,53000,395,465934656,121197,33708,272667,0,0,0,314830,465934656
53396,53000,396,467280365,121557,33803,272583,0,0,0,315740,467280365
53397,53000,397,468537153,121863,33888,272583,0,0,0,316590,468537153
53398,53000,398,469793940,122129,33972,272667,0,0,0,317440,469793940
53399,53000,399,471050725,122439,34057,275917,0,0,0,318287,471050725
53400,53000,400,472307513,122753,34141,275917,0,0,0,319137,472307513
53401,53000,401,473564298,123063,34650,275917,0,0,0,319987,473564298
53402,53000,402,474821085,123373,34738,275917,0,0,0,320835,474821085
53403,53000,403,496410990,127914,35590,273833,0,0,0,333617,496410990
53404,53000,404,497800945,128229,35683,273917,0,0,0,334550,497800945
53405,53000,405,499190901,128563,35776,273917,0,0,0,335485,499190901
53406,53000,406,500580859,128897,35872,273917,0,0,0,336417,500580859
53407,53000,407,501970814,129231,35965,273917,0,0,0,337352,501970814
53408,53000,408,503450176,129625,36068,273833,0,0,0,338347,503450176
53409,53000,409,504840131,129959,36162,273833,0,0,0,339280,504840131
53410,53000,410,506230087,130293,36254,273833,0,0,0,340215,506230087
53411,53000,411,507620043,130627,36348,273833,0,0,0,341150,507620043
53412,53000,412,509009998,130961,36440,273833,0,0,0,342082,509009998
53413,53000,413,510399954,131295,36534,273833,0,0,0,343017,510399954
53414,53000,414,511789909,131596,36626,273917,0,0,0,343952,511789909
53415,53000,415,513179867,131930,36720,273917,0,0,0,344885,513179867
53416,53000,416,514569823,132264,36813,273917,0,0,0,345820,514569823
53417,53000,417,515959778,132598,36906,273917,0,0,0,346755,515959778
53418,53000,418,517349734,132952,36999,273917,0,0,0,347687,517349734
53419,53000,419,518739690,133294,37092,276917,0,0,0,348622,518739690
53420,53000,420,520129645,133624,37188,276917,0,0,0,349557,520129645
53421,53000,421,521519601,133954,37756,276917,0,0,0,350490,521519601
53422,53000,422,522998962,134345,37860,276833,0,0,0,351485,522998962
53423,53000,423,544290560,139424,38810,273917,0,0,0,365795,544290560
53424,53000,424,545680516,139758,38903,273917,0,0,0,366727,545680516
53425,53000,425,547070471,140092,38996,273917,0,0,0,367662,547070471
53426,53000,426,548460427,140428,39089,273917,0,0,0,368597,548460427
53427,53000,427,549850382,140762,39182,273917,0,0,0,369530,549850382
53428,53000,428,551240340,141096,39275,273917,0,0,0,370465,551240340
53429,53000,429,552630296,141435,39369,273917,0,0,0,371400,552630296
53430,53000,430,554020251,141769,39461,273917,0,0,0,372332,554020251
53431,53000,431,555410207,142103,39555,273917,0,0,0,373267,555410207
53432,53000,432,556800163,142394,39647,274000,0,0,0,374200,556800163
53433,53000,433,558190118,142739,39741,274000,0,0,0,375135,558190118
53434,53000,434,559580074,143082,39834,274000,0,0,0,376070,559580074
53435,53000,435,560970029,143416,39927,274000,0,0,0,377002,560970029
53436,53000,436,562359987,143749,40023,274000,0,0,0,377937,562359987
53437,53000,437,563749943,144083,40115,274000,0,0,0,378872,563749943
53438,53000,438,565229304,144481,40219,273917,0,0,0,379865,565229304
53439,53000,439,566619260,144785,40312,277083,0,0,0,380800,566619260
53440,53000,440,568009215,145125,40405,277083,0,0,0,381735,568009215
53441,53000,441,569399171,145464,41031,277083,0,0,0,382667,569399171
53442,53000,442,570789127,145804,41127,277083,0,0,0,383602,570789127
53443,53000,443,594468921,151453,42182,274083,0,0,0,399517,594468921
53444,53000,444,595985236,151817,42284,274083,0,0,0,400535,595985236
53445,53000,445,597501553,152181,42385,274083,0,0,0,401555,597501553
53446,53000,446,599017868,152550,42487,274083,0,0,0,402575,599017868
53447,53000,447,600534183,152915,42588,274083,0,0,0,403592,600534183
53448,53000,448,602050500,153280,42690,274083,0,0,0,404612,602050500
53449,53000,449,603566814,153643,42792,274083,0,0,0,405630,603566814
53450,53000,450,605083129,153973,42893,274167,0,0,0,406650,605083129
53451,53000,451,606599446,154344,42995,274167,0,0,0,407670,606599446
53452,53000,452,608115761,154709,43096,274167,0,0,0,408687,608115761
53453,53000,453,609632076,155074,43201,274167,0,0,0,409707,609632076
53454,53000,454,611148391,155437,43302,274167,0,0,0,410727,611148391
53455,53000,455,612754113,155869,43414,274083,0,0,0,411805,612754113
53456,53000,456,614270428,156232,43515,274083,0,0,0,412825,614270428
53457,53000,457,615786743,156597,43617,274083,0,0,0,413842,615786743
53458,53000,458,617303060,156961,43718,274083,0,0,0,414862,617303060
53459,53000,459,618819375,157335,43820,277250,0,0,0,415882,618819375
53460,53000,460,620335690,157694,43921,277250,0,0,0,416900,620335690
53461,53000,461,621852007,158055,44615,277250,0,0,0,417920,621852007
53462,53000,462,623368321,158416,44716,277250,0,0,0,418940,623368321
53463,53000,463,649670078,164685,45885,274167,0,0,0,436615,649670078
53464,53000,464,651186393,165049,45987,274167,0,0,0,437635,651186393
53465,53000,465,652702708,165417,46088,274167,0,0,0,438652,652702708
53466,53000,466,654219025,165782,46190,274167,0,0,0,439672,654219025
53467,53000,467,655735340,166145,46291,274167,0,0,0,440690,655735340
53468,53000,468,657251654,166510,46393,274167,0,0,0,441710,657251654
53469,53000,469,658767971,166844,46494,274250,0,0,0,442730,658767971
53470,53000,470,660284286,167208,46596,274250,0,0,0,443747,660284286
53471,53000,471,661800601,167572,46700,274250,0,0,0,444767,661800601
53472,53000,472,663316918,167937,46801,274250,0,0,0,445787,663316918
53473,53000,473,664922639,168371,46913,274167,0,0,0,446865,664922639
53474,53000,474,666438953,168736,47014,274167,0,0,0,447885,666438953
53475,53000,475,667955268,169099,47116,274167,0,0,0,448902,667955268
53476,53000,476,669471585,169464,47217,274167,0,0,0,449922,669471585
53477,53000,477,670987900,169827,47319,274167,0,0,0,450942,670987900
53478,53000,478,672504215,170192,47420,274167,0,0,0,451960,672504215
53479,53000,479,674020532,170563,47522,277417,0,0,0,452980,674020532
53480,53000,480,675536847,170932,47623,277417,0,0,0,454000,675536847
53481,53000,481,677053161,171251,48384,277500,0,0,0,455017,677053161
53482,53000,482,678569478,171620,48488,277500,0,0,0,456037,678569478
53483,53000,483,707625873,178608,49778,274250,0,0,0,475565,707625873
53484,53000,484,709268549,179002,49889,274250,0,0,0,476667,709268549
53485,53000,485,710911223,179396,49998,274250,0,0,0,477772,710911223
53486,53000,486,712553899,179741,50108,274333,0,0,0,478877,712553899
53487,53000,487,714196573,180135,50218,274333,0,0,0,479980,714196573
53488,53000,488,715839249,180528,50328,274333,0,0,0,481085,715839249
53489,53000,489,717481923,180924,50438,274333,0,0,0,482187,717481923
53490,53000,490,719124600,181338,50548,274333,0,0,0,483292,719124600
53491,53000,491,720767276,181732,50658,274333,0,0,0,484397,720767276
53492,53000,492,722409950,182126,50771,274333,0,0,0,485500,722409950
53493,53000,493,724052626,182520,50880,274333,0,0,0,486605,724052626
53494,53000,494,725784706,182934,51001,274333,0,0,0,487767,725784706
53495,53000,495,727427380,183328,51111,274333,0,0,0,488872,727427380
53496,53000,496,729070056,183724,51221,274333,0,0,0,489977,729070056
53497,53000,497,730712730,184118,51331,274333,0,0,0,491080,730712730
53498,53000,498,732355406,184512,51441,274333,0,0,0,492185,732355406
53499,53000,499,733998080,184900,51551,277667,0,0,0,493287,733998080
53500,53000,500,735640756,185346,51661,277583,0,0,0,494392,735640756
53501,53000,501,737283433,185736,52498,277583,0,0,0,495495,737283433
53502,53000,502,738926107,186125,52608,277583,0,0,0,496600,738926107
53503,53000,503,770996180,193784,54027,274333,0,0,0,518152,770996180
53504,53000,504,772638856,194178,54138,274333,0,0,0,519257,772638856
53505,53000,505,774281530,194572,54247,274333,0,0,0,520360,774281530
53506,53000,506,775924206,194966,54357,274333,0,0,0,521465,775924206
53507,53000,507,777566880,195360,54467,274333,0,0,0,522570,777566880
53508,53000,508,779209556,195754,54577,274333,0,0,0,523672,779209556
53509,53000,509,780852230,196149,54688,274333,0,0,0,524777,780852230
53510,53000,510,782494907,196548,54797,274333,0,0,0,525880,782494907
53511,53000,511,784137581,196942,54908,274333,0,0,0,526985,784137581
53512,53000,512,785780257,197276,55017,274417,0,0,0,528090,785780257
53513,53000,513,787422931,197670,55127,274417,0,0,0,529192,787422931
53514,53000,514,789065607,198084,55237,274417,0,0,0,530297,789065607
53515,53000,515,790708281,198480,55347,274417,0,0,0,531400,790708281
53516,53000,516,792350957,198874,55460,274417,0,0,0,532505,792350957
53517,53000,517,793993631,199268,55570,274417,0,0,0,533607,793993631
53518,53000,518,795725713,199742,55690,274333,0,0,0,534772,795725713
53519,53000,519,797368387,200117,55800,277750,0,0,0,535877,797368387
53520,53000,520,799011063,200517,55910,277750,0,0,0,536980,799011063
53521,53000,521,800653737,200916,56823,277750,0,0,0,538085,800653737
53522,53000,522,802296414,201313,56936,277750,0,0,0,539187,802296414
53523,53000,523,837531794,209746,58495,274417,0,0,0,562867,837531794
53524,53000,524,839300829,210108,58613,274500,0,0,0,564057,839300829
53525,53000,525,841069865,210531,58731,274500,0,0,0,565247,841069865
53526,53000,526,842838898,210956,58849,274500,0,0,0,566435,842838898
53527,53000,527,844607933,211380,58968,274500,0,0,0,567625,844607933
53528,53000,528,846376969,211803,59086,274500,0,0,0,568812,846376969
53529,53000,529,848146004,212228,59205,274500,0,0,0,570002,848146004
53530,53000,530,849915037,212653,59324,274500,0,0,0,571190,849915037
53531,53000,531,851684073,213076,59442,274500,0,0,0,572380,851684073
53532,53000,532,853453108,213501,59560,274500,0,0,0,573570,853453108
53533,53000,533,855222141,213926,59678,274500,0,0,0,574757,855222141
53534,53000,534,856991177,214349,59797,274500,0,0,0,575947,856991177
53535,53000,535,858760212,214774,59916,274500,0,0,0,577135,858760212
53536,53000,536,860529248,215199,60034,274500,0,0,0,578325,860529248
53537,53000,537,862298281,215627,60152,274500,0,0,0,579512,862298281
53538,53000,538,864067316,216052,60270,274500,0,0,0,580702,864067316
53539,53000,539,865836352,216499,60389,277917,0,0,0,581890,865836352
53540,53000,540,867605385,216917,60508,277917,0,0,0,583080,867605385
53541,53000,541,869374420,217356,61508,277917,0,0,0,584270,869374420
53542,53000,542,871143456,217776,61627,277917,0,0,0,585457,871143456
53543,53000,543,909815819,226976,63337,274583,0,0,0,611447,909815819
53544,53000,544,911584854,227399,63455,274583,0,0,0,612637,911584854
53545,53000,545,913443293,227913,63584,274500,0,0,0,613885,913443293
53546,53000,546,915212329,228338,63703,274500,0,0,0,615075,915212329
53547,53000,547,916981364,228761,63821,274500,0,0,0,616262,916981364
53548,53000,548,918750397,229185,63939,274500,0,0,0,617452,918750397
53549,53000,549,920519433,229610,64058,274500,0,0,0,618640,920519433
53550,53000,550,922288468,230033,64176,274500,0,0,0,619830,922288468
53551,53000,551,924057501,230458,64295,274500,0,0,0,621020,924057501
53552,53000,552,925826537,230881,64413,274500,0,0,0,622207,925826537
53553,53000,553,927595572,231306,64531,274500,0,0,0,623397,927595572
53554,53000,554,929364608,231731,64650,274500,0,0,0,624585,929364608
53555,53000,555,931133641,232154,64768,274500,0,0,0,625775,931133641
53556,53000,556,932902676,232579,64887,274500,0,0,0,626962,932902676
53557,53000,557,934671712,233004,65005,274500,0,0,0,628152,934671712
53558,53000,558,936440745,233427,65124,274500,0,0,0,629340,936440745
53559,53000,559,938209780,233854,65242,278000,0,0,0,630530,938209780
53560,53000,560,939978816,234211,65360,278083,0,0,0,631720,939978816
53561,53000,561,941747851,234639,66448,278083,0,0,0,632907,941747851
53562,53000,562,943516884,235066,66569,278083,0,0,0,634097,943516884
53563,53000,563,985803135,245230,68435,274583,0,0,0,662515,985803135
53564,53000,564,987698527,245684,68562,274583,0,0,0,663790,987698527
53565,53000,565,989593922,246138,68688,274583,0,0,0,665062,989593922
53566,53000,566,991489316,246592,68816,274583,0,0,0,666337,991489316
53567,53000,567,993384711,247053,68943,274583,0,0,0,667610,993384711
53568,53000,568,995280106,247507,69069,274583,0,0,0,668885,995280106
53569,53000,569,997175500,247961,69196,274583,0,0,0,670157,997175500
53570,53000,570,999070895,248415,69323,274583,0,0,0,671432,999070895
53571,53000,571,1000966289,248805,69450,274667,0,0,0,672705,1000966289
53572,53000,572,1002861684,249269,69577,274667,0,0,0,673980,1002861684
53573,53000,573,1004757079,249723,69704,274667,0,0,0,675252,1004757079
53574,53000,574,1006652473,250177,69833,274667,0,0,0,676527,1006652473
53575,53000,575,1008547866,250631,69961,274667,0,0,0,677800,1008547866
53576,53000,576,1010532666,251183,70098,274583,0,0,0,679135,1010532666
53577,53000,577,1012428061,251637,70224,274583,0,0,0,680410,1012428061
53578,53000,578,1014323455,252091,70351,274583,0,0,0,681682,1014323455
53579,53000,579,1016218850,252511,70478,278167,0,0,0,682957,1016218850
53580,53000,580,1018114244,252959,70605,278167,0,0,0,684230,1018114244
53581,53000,581,1020009639,253409,71791,278167,0,0,0,685505,1020009639
53582,53000,582,1021905034,253857,71919,278167,0,0,0,686777,1021905034
53583,53000,583,1068108430,264905,73953,274667,0,0,0,717830,1068108430
53584,53000,584,1070003825,265359,74079,274667,0,0,0,719102,1070003825
53585,53000,585,1071899220,265813,74206,274667,0,0,0,720377,1071899220
53586,53000,586,1073794614,266269,74334,274667,0,0,0,721650,1073794614
53587,53000,587,1075690007,266722,74460,274667,0,0,0,722925,1075690007
53588,53000,588,1077585401,267176,74587,274667,0,0,0,724197,1077585401
53589,53000,589,1079480796,267630,74714,274667,0,0,0,725472,1079480796
53590,53000,590,1081376190,268084,74841,274667,0,0,0,726745,1081376190
53591,53000,591,1083271585,268540,74968,274667,0,0,0,728020,1083271585
53592,53000,592,1085166980,268994,75094,274667,0,0,0,729292,1085166980
53593,53000,593,1087062374,269448,75221,274667,0,0,0,730567,1087062374
53594,53000,594,1088957769,269902,75349,274667,0,0,0,731840,1088957769
53595,53000,595,1090853163,270355,75475,274667,0,0,0,733115,1090853163
53596,53000,596,1092748558,270811,75602,274667,0,0,0,734390,1092748558
53597,53000,597,1094643953,271265,75729,274667,0,0,0,735662,1094643953
53598,53000,598,1096539345,271719,75856,274667,0,0,0,736937,1096539345
53599,53000,599,1098434740,272201,75983,279750,0,0,0,738210,1098434740
53600,53000,600,1100330134,272593,76109,281333,0,0,0,739485,1100330134
10601,10000,601,336336,274784,52935,12000,0,0,0,840840,336336
10602,10000,602,336923,275258,53026,12000,0,0,0,842307,336923
10603,10000,603,352528,284783,55432,12000,0,0,0,881320,352528
10604,10000,604,353155,285282,55529,12000,0,0,0,882887,353155
10605,10000,605,353782,285779,55625,12000,0,0,0,884455,353782
10606,10000,606,354409,286277,55722,12000,0,0,0,886022,354409
10607,10000,607,355064,286801,55830,12000,0,0,0,887660,355064
10608,10000,608,355691,287300,55927,12000,0,0,0,889227,355691
10609,10000,609,356318,287797,56023,12000,0,0,0,890795,356318
10610,10000,610,356945,288295,56120,12000,0,0,0,892362,356945
10611,10000,611,357572,288793,56217,12000,0,0,0,893930,357572
10612,10000,612,358199,289289,56313,12000,0,0,0,895497,358199
10613,10000,613,358826,289788,56410,12000,0,0,0,897065,358826
10614,10000,614,359453,290286,56507,12000,0,0,0,898632,359453
10615,10000,615,360080,290782,56603,12000,0,0,0,900200,360080
10616,10000,616,360707,291280,56700,12000,0,0,0,901767,360707
10617,10000,617,361334,291779,56797,12000,0,0,0,903335,361334
10618,10000,618,361961,292276,56893,12000,0,0,0,904902,361961
10619,10000,619,362588,295915,56990,12000,0,0,0,906470,362588
10620,10000,620,363215,296413,57087,12000,0,0,0,908037,363215
10621,10000,621,363842,296910,57183,12000,0,0,0,909605,363842
10622,10000,622,364469,297408,57280,12000,0,0,0,911172,364469
10623,10000,623,381449,307745,59899,12000,0,0,0,953622,381449
10624,10000,624,382076,308243,59995,12000,0,0,0,955190,382076
10625,10000,625,382703,308739,60092,12000,0,0,0,956757,382703
10626,10000,626,383330,309238,60189,12000,0,0,0,958325,383330
10627,10000,627,383957,309735,60285,12000,0,0,0,959892,383957
10628,10000,628,384584,310233,60382,12000,0,0,0,961460,384584
10629,10000,629,385211,310730,60479,12000,0,0,0,963027,385211
10630,10000,630,385839,311228,60575,12000,0,0,0,964597,385839
10631,10000,631,386466,311725,60672,12000,0,0,0,966165,386466
10632,10000,632,387093,312224,60769,12000,0,0,0,967732,387093
10633,10000,633,387720,312720,60865,12000,0,0,0,969300,387720
10634,10000,634,388347,313218,60962,12000,0,0,0,970867,388347
10635,10000,635,388974,313717,61059,12000,0,0,0,972435,388974
10636,10000,636,389601,314214,61155,12000,0,0,0,974002,389601
10637,10000,637,390228,314711,61252,12000,0,0,0,975570,390228
10638,10000,638,390855,315209,61349,12000,0,0,0,977137,390855
10639,10000,639,391482,319126,61445,12000,0,0,0,978705,391482
10640,10000,640,392109,319636,61542,12000,0,0,0,980272,392109
10641,10000,641,392736,320141,61639,12000,0,0,0,981840,392736
10642,10000,642,393363,320645,61735,12000,0,0,0,983407,393363
10643,10000,643,411789,331858,64576,12000,0,0,0,1029472,411789
10644,10000,644,412455,332398,64679,12000,0,0,0,1031137,412455
10645,10000,645,413121,332933,64782,12000,0,0,0,1032802,413121
10646,10000,646,413788,333462,64884,12000,0,0,0,1034470,413788
10647,10000,647,414454,333991,64987,12000,0,0,0,1036135,414454
10648,10000,648,415120,334519,65090,12000,0,0,0,1037800,415120
10649,10000,649,415814,335075,65204,12000,0,0,0,1039535,415814
10650,10000,650,416480,335605,65307,12000,0,0,0,1041200,416480
10651,10000,651,417146,336133,65409,12000,0,0,0,1042865,417146
10652,10000,652,417813,336661,65512,12000,0,0,0,1044532,417813
10653,10000,653,418479,337192,65615,12000,0,0,0,1046197,418479
10654,10000,654,419145,337720,65718,12000,0,0,0,1047862,419145
10655,10000,655,419811,338248,65820,12000,0,0,0,1049527,419811
10656,10000,656,420477,338776,65923,12000,0,0,0,1051192,420477
10657,10000,657,421144,339307,66026,12000,0,0,0,1052860,421144
10658,10000,658,421810,339834,66128,12000,0,0,0,1054525,421810
10659,10000,659,422476,344073,66231,12000,0,0,0,1056190,422476
10660,10000,660,423142,344601,66334,12000,0,0,0,1057855,423142
10661,10000,661,423808,345132,66437,12000,0,0,0,1059520,423808
10662,10000,662,424475,345659,66539,12000,0,0,0,1061187,424475
10663,10000,663,444455,357808,69620,12000,0,0,0,1111137,444455
10664,10000,664,445121,358335,69722,12000,0,0,0,1112802,445121
10665,10000,665,445787,358865,69825,12000,0,0,0,1114467,445787
10666,10000,666,446453,359393,69928,12000,0,0,0,1116132,446453
10667,10000,667,447119,359921,70030,12000,0,0,0,1117797,447119
10668,10000,668,447786,360451,70133,12000,0,0,0,1119465,447786
10669,10000,669,448452,360980,70236,12000,0,0,0,1121130,448452
10670,10000,670,449118,361508,70339,12000,0,0,0,1122795,449118
10671,10000,671,449784,362036,70441,12000,0,0,0,1124460,449784
10672,10000,672,450450,362566,70544,12000,0,0,0,1126125,450450
10673,10000,673,451117,363095,70647,12000,0,0,0,1127792,451117
10674,10000,674,451783,363623,70749,12000,0,0,0,1129457,451783
10675,10000,675,452449,364153,70852,12000,0,0,0,1131122,452449
10676,10000,676,453115,364682,70955,12000,0,0,0,1132787,453115
10677,10000,677,453781,365210,71058,12000,0,0,0,1134452,453781
10678,10000,678,454448,365738,71160,12000,0,0,0,1136120,454448
10679,10000,679,455114,370290,71263,12000,0,0,0,1137785,455114
10680,10000,680,455780,370827,71366,12000,0,0,0,1139450,455780
10681,10000,681,456446,371363,71468,12000,0,0,0,1141115,456446
10682,10000,682,457112,371899,71571,12000,0,0,0,1142780,457112
10683,10000,683,478723,385038,74904,12000,0,0,0,1196807,478723
10684,10000,684,479428,385598,75013,12000,0,0,0,1198570,479428
10685,10000,685,480134,386156,75121,12000,0,0,0,1200335,480134
10686,10000,686,480839,386716,75230,12000,0,0,0,1202097,480839
10687,10000,687,481544,387277,75339,12000,0,0,0,1203860,481544
10688,10000,688,482250,387837,75448,12000,0,0,0,1205625,482250
