id,package_shop_id,package_order,product_id,name_localkey,description_localkey,product_resource_id,buy_limit_type,is_limit,buy_limit_count,is_active
208407,2084,7,2201030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_03,Account,True,1,True
208408,2084,8,2201040,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_24_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_04,Account,True,1,True
208409,2084,9,2201081,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_08_01,Account,True,1,True
208410,2084,10,2201093,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_09_03,Account,True,1,True
208411,2084,11,2201070,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_57_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_07,Account,True,1,True
208412,2084,12,2201053,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_05_03,Account,True,1,True
208413,2084,13,2201015,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_21_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_01_05,Account,True,1,True
208414,2084,14,2201025,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_22_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_02_05,Account,True,1,True
208504,2085,4,2201030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_03,Account,True,1,True
208505,2085,5,2201040,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_24_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_04,Account,True,1,True
208506,2085,6,2201083,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_08_03,Account,True,1,True
208507,2085,7,2201093,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_09_03,Account,True,1,True
208508,2085,8,2201070,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_57_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_07,Account,True,1,True
208509,2085,9,2201053,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_05_03,Account,True,1,True
208510,2085,10,2201012,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_21_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_01_02,Account,True,1,True
208511,2085,11,2201022,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_22_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_02_02,Account,True,1,True
208701,2087,1,2101010,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_54_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_01,Account,True,1,True
208702,2087,2,2101020,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_55_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_02,Account,True,1,True
208703,2087,3,2101030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_56_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_03,Account,True,1,True
208704,2087,4,2201030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_03,Account,True,1,True
208705,2087,5,2201040,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_24_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_04,Account,True,1,True
208706,2087,6,2201083,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_08_03,Account,True,1,True
208707,2087,7,2201093,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_09_03,Account,True,1,True
208708,2087,8,2201070,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_57_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_07,Account,True,1,True
208709,2087,9,2201053,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_05_03,Account,True,1,True
208710,2087,10,2201014,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_21_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_01_04,Account,True,1,True
208711,2087,11,2201024,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_22_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_02_04,Account,True,1,True
208801,2088,1,2101010,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_54_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_01,Account,True,1,True
208802,2088,2,2101020,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_55_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_02,Account,True,1,True
208803,2088,3,2101030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_56_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_03,Account,True,1,True
208804,2088,4,2201030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_03,Account,True,1,True
208805,2088,5,2201040,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_24_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_04,Account,True,1,True
208806,2088,6,2201081,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_08_01,Account,True,1,True
208807,2088,7,2201093,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_09_03,Account,True,1,True
208808,2088,8,2201070,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_57_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_07,Account,True,1,True
208809,2088,9,2201053,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_05_03,Account,True,1,True
208810,2088,10,2201013,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_21_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_01_03,Account,True,1,True
208811,2088,11,2201023,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_22_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_02_03,Account,True,1,True
209101,2091,1,2304010,Locale_InAppShopProduct:PACKAGESHOP_SUMMER_24_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_SUMMER_24_PRODUCT_DESC,icn_inappshop_package_summer_24_01,Account,True,1,True
209102,2091,2,2304020,Locale_InAppShopProduct:PACKAGESHOP_SUMMER_24_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_SUMMER_24_PRODUCT_DESC,icn_inappshop_package_summer_24_02,Account,True,1,True
209103,2091,3,2304030,Locale_InAppShopProduct:PACKAGESHOP_SUMMER_24_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_SUMMER_24_PRODUCT_DESC,icn_inappshop_package_summer_24_03,Account,True,1,True
209104,2091,4,2201030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_03,Account,True,1,True
209105,2091,5,2201040,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_24_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_04,Account,True,1,True
209106,2091,6,2201083,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_08_03,Account,True,1,True
209107,2091,7,2201093,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_09_03,Account,True,1,True
209108,2091,8,2201070,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_57_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_07,Account,True,1,True
209109,2091,9,2201053,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_05_03,Account,True,1,True
209110,2091,10,2201013,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_21_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_01_03,Account,True,1,True
209111,2091,11,2201023,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_22_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_02_03,Account,True,1,True
209201,2092,1,2101010,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_54_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_01,Account,True,1,True
209202,2092,2,2101020,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_55_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_02,Account,True,1,True
209203,2092,3,2101030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_56_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_03,Account,True,1,True
209204,2092,4,2201030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_03,Account,True,1,True
209205,2092,5,2201040,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_24_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_04,Account,True,1,True
209206,2092,6,2201081,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_08_01,Account,True,1,True
209207,2092,7,2201092,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_09_02,Account,True,1,True
209208,2092,8,2201070,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_57_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_07,Account,True,1,True
209209,2092,9,2201052,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_05_02,Account,True,1,True
209210,2092,10,2201014,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_21_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_01_04,Account,True,1,True
209211,2092,11,2201024,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_22_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_02_04,Account,True,1,True
209301,2093,1,2101010,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_54_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_01,Account,True,1,True
209302,2093,2,2101020,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_55_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_02,Account,True,1,True
209303,2093,3,2101030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_56_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_03,Account,True,1,True
209304,2093,4,2201030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_03,Account,True,1,True
209305,2093,5,2201040,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_24_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_04,Account,True,1,True
209306,2093,6,2201083,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_08_03,Account,True,1,True
209307,2093,7,2201091,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_09_01,Account,True,1,True
209308,2093,8,2201070,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_57_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_07,Account,True,1,True
209309,2093,9,2201051,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_05_01,Account,True,1,True
209310,2093,10,2201014,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_21_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_01_04,Account,True,1,True
209311,2093,11,2201024,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_22_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_02_04,Account,True,1,True
209401,2094,1,2305010,Locale_InAppShopProduct:PACKAGESHOP_KIT_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_collection_01,Account,True,1,True
209402,2094,2,2305020,Locale_InAppShopProduct:PACKAGESHOP_KIT_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_collection_02,Account,True,1,True
209403,2094,3,2305030,Locale_InAppShopProduct:PACKAGESHOP_KIT_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_collection_03,Account,True,1,True
209701,2097,1,2101010,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_54_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_ce004_01,Account,True,1,True
209702,2097,2,2101020,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_55_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_ce004_02,Account,True,1,True
209703,2097,3,2101030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_56_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_ce004_03,Account,True,1,True
209704,2097,4,2201030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce004_03,Account,True,1,True
209705,2097,5,2201100,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_60_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce004_10,Account,True,1,True
209706,2097,6,2201081,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce004_08_01,Account,True,1,True
209707,2097,7,2201095,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce004_09_05,Account,True,1,True
209708,2097,8,2201110,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_61_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce004_11,Account,True,1,True
209709,2097,9,2201055,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce004_05_05,Account,True,1,True
209710,2097,10,2201011,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_21_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce004_01_01,Account,True,1,True
209711,2097,11,2201021,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_22_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce004_02_01,Account,True,1,True
209801,2098,1,2306010,Locale_InAppShopProduct:PACKAGESHOP_SPECIAL_06_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_SPECIAL_06_PRODUCT_DESC,icn_inappshop_package_special_ce004_01,Account,True,1,True
209802,2098,2,2306020,Locale_InAppShopProduct:PACKAGESHOP_SPECIAL_06_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_SPECIAL_06_PRODUCT_DESC,icn_inappshop_package_special_ce004_02,Account,True,1,True
209803,2098,3,2306030,Locale_InAppShopProduct:PACKAGESHOP_SPECIAL_06_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_SPECIAL_06_PRODUCT_DESC,icn_inappshop_package_special_ce004_03,Account,True,1,True
209804,2098,4,2201030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce004_03,Account,True,1,True
209805,2098,5,2201100,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_60_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce004_10,Account,True,1,True
209806,2098,6,2201081,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce004_08_01,Account,True,1,True
209807,2098,7,2201095,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce004_09_05,Account,True,1,True
209808,2098,8,2201110,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_61_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce004_11,Account,True,1,True
209809,2098,9,2201055,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce004_05_05,Account,True,1,True
209810,2098,10,2201011,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_21_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce004_01_01,Account,True,1,True
209811,2098,11,2201021,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_22_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce004_02_01,Account,True,1,True
209904,2099,4,2201030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce004_03,Account,True,1,True
209905,2099,5,2201100,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_60_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce004_10,Account,True,1,True
209906,2099,6,2201083,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce004_08_03,Account,True,1,True
209907,2099,7,2201095,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce004_09_05,Account,True,1,True
209908,2099,8,2201110,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_61_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce004_11,Account,True,1,True
209909,2099,9,2201055,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce004_05_05,Account,True,1,True
209910,2099,10,2201014,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_21_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce004_01_04,Account,True,1,True
209911,2099,11,2201024,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_22_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce004_02_04,Account,True,1,True
210001,2100,1,2101010,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_54_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_01,Account,True,1,True
210002,2100,2,2101020,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_55_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_02,Account,True,1,True
210003,2100,3,2101030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_56_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_03,Account,True,1,True
210004,2100,4,2201030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_03,Account,True,1,True
210005,2100,5,2201100,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_60_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_10,Account,True,1,True
210006,2100,6,2201083,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_08_03,Account,True,1,True
210007,2100,7,2201093,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_09_03,Account,True,1,True
210008,2100,8,2201110,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_61_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_11,Account,True,1,True
210009,2100,9,2201053,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_05_03,Account,True,1,True
210010,2100,10,2201014,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_21_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_01_04,Account,True,1,True
210011,2100,11,2201024,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_22_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_02_04,Account,True,1,True
210101,2101,1,2101010,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_54_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_01,Account,True,1,True
210102,2101,2,2101020,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_55_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_02,Account,True,1,True
210103,2101,3,2101030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_56_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_03,Account,True,1,True
210104,2101,4,2201030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_03,Account,True,1,True
210105,2101,5,2201100,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_60_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_10,Account,True,1,True
