id,resource_id,monster_scale,iscollide,col_type,grade,behavior_tree,monsteraction_group_id,stat_mvspd,stat_hp,stat_atk,stat_def,stat_projspd,stat_projsize,stat_coldmg,randomdrop_group_id,randomdrop_amount,drop_radius,deathaction_group_id,spawneffect_resource_id,hiteffect_resource_id,deatheffect_resource_id,resistance_attract,resistance_knockback,resistance_paralysis,drop_item/0/drop_item_id,drop_item/0/drop_item_amount,drop_item/1/drop_item_id,drop_item/1/drop_item_amount,drop_item/2/drop_item_id,drop_item/2/drop_item_amount
139001,NKS_monster_beg006,858993459,True,Ground,Normal,,900602,-1717986918,500,7,1,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,True,True,True,100801,1,0,0,0,0
139002,NKS_monster_beg006,858993459,True,Ground,Normal,,900602,-1717986918,800,7,1,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,True,True,True,100801,1,0,0,0,0
139003,NKS_monster_beg006,858993459,True,Ground,Normal,,900602,-1717986918,1500,7,1,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,True,True,True,100801,1,0,0,0,0
140100,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-1717986918,1,2,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140101,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-1717986918,5,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140102,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-1717986918,5,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140103,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,-1717986918,5,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140104,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,-1717986918,5,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140105,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,0,10,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140106,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,0,10,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140107,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,0,10,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140108,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,0,10,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140109,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,858993459,20,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140110,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,858993459,20,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140111,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,858993459,20,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140112,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,858993459,20,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140113,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,1717986918,35,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140114,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,1717986918,35,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140115,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,1717986918,35,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140116,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,1717986918,35,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140117,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,0,35,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140118,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,0,35,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140119,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,0,35,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140120,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,0,35,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140121,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-1717986918,35,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140122,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-1717986918,35,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140123,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,-1717986918,35,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140124,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,-1717986918,35,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140125,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-858993459,35,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140126,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-858993459,35,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140127,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,-858993459,35,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140128,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,-858993459,35,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140129,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,0,35,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140130,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,0,35,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140131,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,0,35,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140132,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,0,35,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140133,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,0,35,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140134,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,0,35,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140135,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,0,35,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140136,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,0,35,8,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140137,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-1717986918,35,8,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140138,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-1717986918,35,8,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140139,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,-1717986918,35,8,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
140140,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,-1717986918,35,8,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
142001,NKS_monster_eta001,-1717986918,True,Fly,Normal,,11,0,5,8,1,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
142002,NKS_monster_eta001,-1717986918,True,Fly,Normal,,11,0,12,8,1,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
148001,NKS_monster_emg003,-858993459,True,Ground,Normal,,900600,-1717986918,26,8,1,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
149001,NKS_monster_eea003,-858993459,True,Ground,Normal,,900602,-1717986918,800,8,1,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,True,True,True,100801,1,0,0,0,0
149002,NKS_monster_eea003,-858993459,True,Ground,Normal,,900602,-1717986918,1200,8,1,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,True,True,True,100801,1,0,0,0,0
149003,NKS_monster_eea003,-858993459,True,Ground,Normal,,900602,-1717986918,2400,8,1,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,True,True,True,100801,1,0,0,0,0
150100,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-1717986918,1,2,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150101,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-1717986918,6,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150102,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-1717986918,6,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150103,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,-1717986918,6,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150104,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,-1717986918,6,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150105,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,0,12,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150106,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,0,12,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150107,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,0,12,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150108,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,0,12,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150109,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,858993459,22,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150110,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,858993459,22,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150111,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,858993459,22,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150112,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,858993459,22,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150113,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,1717986918,40,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150114,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,1717986918,40,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150115,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,1717986918,40,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150116,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,1717986918,40,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150117,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,0,40,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150118,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,0,40,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150119,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,0,40,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150120,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,0,40,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150121,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-1717986918,40,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150122,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-1717986918,40,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150123,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,-1717986918,40,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150124,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,-1717986918,40,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150125,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-858993459,40,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150126,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-858993459,40,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150127,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,-858993459,40,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150128,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,-858993459,40,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150129,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,0,40,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150130,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,0,40,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150131,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,0,40,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150132,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,0,40,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150133,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,0,40,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150134,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,0,40,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150135,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,0,40,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150136,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,0,40,9,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150137,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-1717986918,40,9,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150138,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-1717986918,40,9,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150139,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,-1717986918,40,9,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
150140,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,-1717986918,40,9,0,1,1,6,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
152001,NKS_monster_bma004,-1717986918,True,Fly,Normal,,11,0,6,9,1,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
152002,NKS_monster_bma004,-1717986918,True,Fly,Normal,,11,0,13,9,1,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
158001,NKS_monster_emg003,-858993459,True,Ground,Normal,,900600,-1717986918,35,9,1,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
159001,NKS_monster_bca002,0,True,Ground,Normal,,900603,-1717986918,1500,9,1,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_03,True,True,True,100801,1,0,0,0,0
159002,NKS_monster_ecg003,-1717986918,True,Ground,Normal,,900603,-1717986918,3000,9,1,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_03,True,True,True,100801,1,0,0,0,0
159003,NKS_monster_beg006,858993459,True,Ground,Normal,,900603,-1717986918,5500,9,1,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,True,True,True,100801,1,0,0,0,0
160100,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-1717986918,1,2,0,1,1,6,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
160101,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,858993459,30,10,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
160102,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,858993459,30,10,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
160103,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,858993459,30,10,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
160104,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,858993459,30,10,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
160105,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,1717986918,35,10,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
160106,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,1717986918,35,10,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
160107,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,1717986918,35,10,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
160108,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,1717986918,35,10,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
160109,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,0,45,10,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160110,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,0,45,10,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160111,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,0,45,10,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160112,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,0,45,10,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160113,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-1717986918,98,10,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160114,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-1717986918,98,10,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
