id,livewallpaper_type,sub_type,order,name_localkey,description_localkey,live_wallpaper_resource_id,thumbnail_resource_id,si_resource_id,bgm_resource_id,is_secret,condition_type,condition_resource_id,condition_id
50183,SkillCutScene,None,30128,Locale_LiveWallpaper:live_wallpaper_name_50183,Locale_LiveWallpaper:live_wallpaper_description_50183,livewallpaper/EventScene_c183_cutscene,EventScene_c183_cutscene_mi,EventScene_c183_cutscene_si,bgm_Speed_01,True,Character,183,218304.0
50182,SkillCutScene,None,30129,Locale_LiveWallpaper:live_wallpaper_name_50182,Locale_LiveWallpaper:live_wallpaper_description_50182,livewallpaper/EventScene_c182_cutscene,EventScene_c182_cutscene_mi,EventScene_c182_cutscene_si,bgm_Speed_01,True,Character,182,218204.0
50016,SkillCutScene,None,30130,Locale_LiveWallpaper:live_wallpaper_name_50016,Locale_LiveWallpaper:live_wallpaper_description_50016,livewallpaper/EventScene_c016_cutscene,EventScene_c016_cutscene_mi,EventScene_c016_cutscene_si,bgm_Speed_01,True,Character,16,201604.0
50290,SkillCutScene,None,30131,Locale_LiveWallpaper:live_wallpaper_name_50290,Locale_LiveWallpaper:live_wallpaper_description_50290,livewallpaper/EventScene_c290_cutscene,EventScene_c290_cutscene_mi,EventScene_c290_cutscene_si,bgm_Speed_01,True,Character,290,129004.0
50354,SkillCutScene,None,30132,Locale_LiveWallpaper:live_wallpaper_name_50354,Locale_LiveWallpaper:live_wallpaper_description_50354,livewallpaper/EventScene_c354_cutscene,EventScene_c354_cutscene_mi,EventScene_c354_cutscene_si,bgm_Speed_01,True,Character,354,235404.0
50355,SkillCutScene,None,30133,Locale_LiveWallpaper:live_wallpaper_name_50355,Locale_LiveWallpaper:live_wallpaper_description_50355,livewallpaper/EventScene_c355_cutscene,EventScene_c355_cutscene_mi,EventScene_c355_cutscene_si,bgm_Speed_01,True,Character,355,235504.0
50835,SkillCutScene,None,30134,Locale_LiveWallpaper:live_wallpaper_name_50835,Locale_LiveWallpaper:live_wallpaper_description_50835,livewallpaper/EventScene_c835_cutscene,EventScene_c835_cutscene_mi,EventScene_c835_cutscene_si,bgm_Speed_01,True,Character,835,583504.0
50834,SkillCutScene,None,30135,Locale_LiveWallpaper:live_wallpaper_name_50834,Locale_LiveWallpaper:live_wallpaper_description_50834,livewallpaper/EventScene_c834_cutscene,EventScene_c834_cutscene_mi,EventScene_c834_cutscene_si,bgm_Speed_01,True,Character,834,583404.0
50836,SkillCutScene,None,30136,Locale_LiveWallpaper:live_wallpaper_name_50836,Locale_LiveWallpaper:live_wallpaper_description_50836,livewallpaper/EventScene_c836_cutscene,EventScene_c836_cutscene_mi,EventScene_c836_cutscene_si,bgm_Speed_01,True,Character,836,583603.0
50412,SkillCutScene,None,30137,Locale_LiveWallpaper:live_wallpaper_name_50412,Locale_LiveWallpaper:live_wallpaper_description_50412,livewallpaper/EventScene_c412_cutscene,EventScene_c412_cutscene_mi,EventScene_c412_cutscene_si,bgm_Speed_01,True,Character,412,141204.0
50993,SkillCutScene,None,30138,Locale_LiveWallpaper:live_wallpaper_name_50993,Locale_LiveWallpaper:live_wallpaper_description_50993,livewallpaper/EventScene_c993_cutscene,EventScene_c993_cutscene_mi,EventScene_c993_cutscene_si,bgm_Speed_01,True,None,993,0.0
50520,SkillCutScene,None,30139,Locale_LiveWallpaper:live_wallpaper_name_50520,Locale_LiveWallpaper:live_wallpaper_description_50520,livewallpaper/EventScene_c520_cutscene,EventScene_c520_cutscene_mi,EventScene_c520_cutscene_si,bgm_Speed_01,True,Character,520,352004.0
50521,SkillCutScene,None,30140,Locale_LiveWallpaper:live_wallpaper_name_50521,Locale_LiveWallpaper:live_wallpaper_description_50521,livewallpaper/EventScene_c521_cutscene,EventScene_c521_cutscene_mi,EventScene_c521_cutscene_si,bgm_Speed_01,True,Character,521,352104.0
50513,SkillCutScene,None,30141,Locale_LiveWallpaper:live_wallpaper_name_50513,Locale_LiveWallpaper:live_wallpaper_description_50513,livewallpaper/EventScene_c513_cutscene,EventScene_c513_cutscene_mi,EventScene_c513_cutscene_si,bgm_Speed_01,True,Character,513,451304.0
50162,SkillCutScene,None,30142,Locale_LiveWallpaper:live_wallpaper_name_50162,Locale_LiveWallpaper:live_wallpaper_description_50162,livewallpaper/EventScene_c162_cutscene,EventScene_c162_cutscene_mi,EventScene_c162_cutscene_si,bgm_Speed_01,True,Character,162,116204.0
50590,SkillCutScene,None,30143,Locale_LiveWallpaper:live_wallpaper_name_50590,Locale_LiveWallpaper:live_wallpaper_description_50590,livewallpaper/EventScene_c590_cutscene,EventScene_c590_cutscene_mi,EventScene_c590_cutscene_si,bgm_Speed_01,True,Character,590,159004.0
50581,SkillCutScene,None,30144,Locale_LiveWallpaper:live_wallpaper_name_50581,Locale_LiveWallpaper:live_wallpaper_description_50581,livewallpaper/EventScene_c581_cutscene,EventScene_c581_cutscene_mi,EventScene_c581_cutscene_si,bgm_Speed_01,True,Character,581,258104.0
50041,SkillCutScene,None,30145,Locale_LiveWallpaper:live_wallpaper_name_50041,Locale_LiveWallpaper:live_wallpaper_description_50041,livewallpaper/EventScene_c041_cutscene,EventScene_c041_cutscene_mi,EventScene_c041_cutscene_si,bgm_Speed_01,True,Character,41,204104.0
50850,SkillCutScene,None,30146,Locale_LiveWallpaper:live_wallpaper_name_50850,Locale_LiveWallpaper:live_wallpaper_description_50850,livewallpaper/EventScene_c850_cutscene,EventScene_c850_cutscene_mi,EventScene_c850_cutscene_si,bgm_Speed_01,True,Character,850,585004.0
50851,SkillCutScene,None,30147,Locale_LiveWallpaper:live_wallpaper_name_50851,Locale_LiveWallpaper:live_wallpaper_description_50851,livewallpaper/EventScene_c851_cutscene,EventScene_c851_cutscene_mi,EventScene_c851_cutscene_si,bgm_Speed_01,True,Character,851,585104.0
50852,SkillCutScene,None,30148,Locale_LiveWallpaper:live_wallpaper_name_50852,Locale_LiveWallpaper:live_wallpaper_description_50852,livewallpaper/EventScene_c852_cutscene,EventScene_c852_cutscene_mi,EventScene_c852_cutscene_si,bgm_Speed_01,True,Character,852,585203.0
50532,SkillCutScene,None,30149,Locale_LiveWallpaper:live_wallpaper_name_50532,Locale_LiveWallpaper:live_wallpaper_description_50532,livewallpaper/EventScene_c532_cutscene,EventScene_c532_cutscene_mi,EventScene_c532_cutscene_si,bgm_Speed_01,True,Character,532,253204.0
50234,SkillCutScene,None,30150,Locale_LiveWallpaper:live_wallpaper_name_50234,Locale_LiveWallpaper:live_wallpaper_description_50234,livewallpaper/EventScene_c234_cutscene,EventScene_c234_cutscene_mi,EventScene_c234_cutscene_si,bgm_Speed_01,True,Character,234,423404.0
50502,SkillCutScene,None,30151,Locale_LiveWallpaper:live_wallpaper_name_50502,Locale_LiveWallpaper:live_wallpaper_description_50502,livewallpaper/EventScene_c502_cutscene,EventScene_c502_cutscene_mi,EventScene_c502_cutscene_si,bgm_Speed_01,True,Character,502,150204.0
50093,SkillCutScene,None,30152,Locale_LiveWallpaper:live_wallpaper_name_50093,Locale_LiveWallpaper:live_wallpaper_description_50093,livewallpaper/EventScene_c093_cutscene,EventScene_c093_cutscene_mi,EventScene_c093_cutscene_si,bgm_Speed_01,True,Character,93,209304.0
50094,SkillCutScene,None,30153,Locale_LiveWallpaper:live_wallpaper_name_50094,Locale_LiveWallpaper:live_wallpaper_description_50094,livewallpaper/EventScene_c094_cutscene,EventScene_c094_cutscene_mi,EventScene_c094_cutscene_si,bgm_Speed_01,True,Character,94,209404.0
50095,SkillCutScene,None,30154,Locale_LiveWallpaper:live_wallpaper_name_50095,Locale_LiveWallpaper:live_wallpaper_description_50095,livewallpaper/EventScene_c095_cutscene,EventScene_c095_cutscene_mi,EventScene_c095_cutscene_si,bgm_Speed_01,True,Character,95,209504.0
50143,SkillCutScene,None,30155,Locale_LiveWallpaper:live_wallpaper_name_50143,Locale_LiveWallpaper:live_wallpaper_description_50143,livewallpaper/EventScene_c143_cutscene,EventScene_c143_cutscene_mi,EventScene_c143_cutscene_si,bgm_Speed_01,True,Character,143,314304.0
50315,SkillCutScene,None,30156,Locale_LiveWallpaper:live_wallpaper_name_50315,Locale_LiveWallpaper:live_wallpaper_description_50315,livewallpaper/EventScene_c315_cutscene,EventScene_c315_cutscene_mi,EventScene_c315_cutscene_si,bgm_Speed_01,True,Character,315,331504.0
5010101,SkillCutScene,None,40001,Locale_LiveWallpaper:live_wallpaper_name_5010101,Locale_LiveWallpaper:live_wallpaper_description_5010101,livewallpaper/EventScene_c101_01_cutscene,EventScene_c101_01_cutscene_mi,EventScene_c101_01_cutscene_si,bgm_Speed_01,True,Costume,101,80001.0
5026001,SkillCutScene,None,40002,Locale_LiveWallpaper:live_wallpaper_name_5026001,Locale_LiveWallpaper:live_wallpaper_description_5026001,livewallpaper/EventScene_c260_01_cutscene,EventScene_c260_01_cutscene_mi,EventScene_c260_01_cutscene_si,bgm_Speed_01,True,Costume,260,30018.0
5081002,SkillCutScene,None,40003,Locale_LiveWallpaper:live_wallpaper_name_5081002,Locale_LiveWallpaper:live_wallpaper_description_5081002,livewallpaper/EventScene_c810_02_cutscene,EventScene_c810_02_cutscene_mi,EventScene_c810_02_cutscene_si,bgm_Speed_01,True,Costume,810,90002.0
5020001,SkillCutScene,None,40004,Locale_LiveWallpaper:live_wallpaper_name_5020001,Locale_LiveWallpaper:live_wallpaper_description_5020001,livewallpaper/EventScene_c200_01_cutscene,EventScene_c200_01_cutscene_mi,EventScene_c200_01_cutscene_si,bgm_Speed_01,True,Costume,200,70002.0
5023301,SkillCutScene,None,40005,Locale_LiveWallpaper:live_wallpaper_name_5023301,Locale_LiveWallpaper:live_wallpaper_description_5023301,livewallpaper/EventScene_c233_01_cutscene,EventScene_c233_01_cutscene_mi,EventScene_c233_01_cutscene_si,bgm_Speed_01,True,Costume,233,50007.0
5043002,SkillCutScene,None,40006,Locale_LiveWallpaper:live_wallpaper_name_5043002,Locale_LiveWallpaper:live_wallpaper_description_5043002,livewallpaper/EventScene_c430_02_cutscene,EventScene_c430_02_cutscene_mi,EventScene_c430_02_cutscene_si,bgm_Speed_01,True,Costume,430,50010.0
5082101,SkillCutScene,None,40007,Locale_LiveWallpaper:live_wallpaper_name_5082101,Locale_LiveWallpaper:live_wallpaper_description_5082101,livewallpaper/EventScene_c821_01_cutscene,EventScene_c821_01_cutscene_mi,EventScene_c821_01_cutscene_si,bgm_Speed_01,True,Costume,821,110003.0
5033001,SkillCutScene,None,40008,Locale_LiveWallpaper:live_wallpaper_name_5033001,Locale_LiveWallpaper:live_wallpaper_description_5033001,livewallpaper/EventScene_c330_01_cutscene,EventScene_c330_01_cutscene_mi,EventScene_c330_01_cutscene_si,bgm_Speed_01,True,Costume,330,120001.0
5026002,SkillCutScene,None,40009,Locale_LiveWallpaper:live_wallpaper_name_5026002,Locale_LiveWallpaper:live_wallpaper_description_5026002,livewallpaper/EventScene_c260_02_cutscene,EventScene_c260_02_cutscene_mi,EventScene_c260_02_cutscene_si,bgm_Speed_01,True,Costume,260,120002.0
5011202,SkillCutScene,None,40010,Locale_LiveWallpaper:live_wallpaper_name_5011202,Locale_LiveWallpaper:live_wallpaper_description_5011202,livewallpaper/EventScene_c112_02_cutscene,EventScene_c112_02_cutscene_mi,EventScene_c112_02_cutscene_si,bgm_Speed_01,True,Costume,112,10009.0
5032101,SkillCutScene,None,40011,Locale_LiveWallpaper:live_wallpaper_name_5032101,Locale_LiveWallpaper:live_wallpaper_description_5032101,livewallpaper/EventScene_c321_01_cutscene,EventScene_c321_01_cutscene_mi,EventScene_c321_01_cutscene_si,bgm_Speed_01,True,Costume,321,30029.0
5083003,SkillCutScene,None,40012,Locale_LiveWallpaper:live_wallpaper_name_5083003,Locale_LiveWallpaper:live_wallpaper_description_5083003,livewallpaper/EventScene_c830_03_cutscene,EventScene_c830_03_cutscene_mi,EventScene_c830_03_cutscene_si,bgm_Speed_01,True,Costume,830,110011.0
5047001,SkillCutScene,None,40013,Locale_LiveWallpaper:live_wallpaper_name_5047001,Locale_LiveWallpaper:live_wallpaper_description_5047001,livewallpaper/EventScene_c470_01_cutscene,EventScene_c470_01_cutscene_mi,EventScene_c470_01_cutscene_si,bgm_Speed_01,True,Costume,470,50012.0
5051101,SkillCutScene,None,40014,Locale_LiveWallpaper:live_wallpaper_name_5051101,Locale_LiveWallpaper:live_wallpaper_description_5051101,livewallpaper/EventScene_c511_01_cutscene,EventScene_c511_01_cutscene_mi,EventScene_c511_01_cutscene_si,bgm_Speed_01,True,Costume,511,50015.0
5022501,SkillCutScene,None,40015,Locale_LiveWallpaper:live_wallpaper_name_5022501,Locale_LiveWallpaper:live_wallpaper_description_5022501,livewallpaper/EventScene_c225_01_cutscene,EventScene_c225_01_cutscene_mi,EventScene_c225_01_cutscene_si,bgm_Speed_01,True,Costume,225,30033.0
5045001,SkillCutScene,None,40016,Locale_LiveWallpaper:live_wallpaper_name_5045001,Locale_LiveWallpaper:live_wallpaper_description_5045001,livewallpaper/EventScene_c450_02_cutscene,EventScene_c450_02_cutscene_mi,EventScene_c450_02_cutscene_si,bgm_Speed_01,True,Costume,450,30036.0
5035202,SkillCutScene,None,40017,Locale_LiveWallpaper:live_wallpaper_name_5035202,Locale_LiveWallpaper:live_wallpaper_description_5035202,livewallpaper/EventScene_c352_02_cutscene,EventScene_c352_02_cutscene_mi,EventScene_c352_02_cutscene_si,bgm_Speed_01,True,Costume,352,30037.0
5051301,SkillCutScene,None,40018,Locale_LiveWallpaper:live_wallpaper_name_5051301,Locale_LiveWallpaper:live_wallpaper_description_5051301,livewallpaper/EventScene_c513_01_cutscene,EventScene_c513_01_cutscene_mi,EventScene_c513_01_cutscene_si,bgm_Speed_01,True,Costume,513,50016.0
5016201,SkillCutScene,None,40019,Locale_LiveWallpaper:live_wallpaper_name_5016201,Locale_LiveWallpaper:live_wallpaper_description_5016201,livewallpaper/EventScene_c162_01_cutscene,EventScene_c162_01_cutscene_mi,EventScene_c162_01_cutscene_si,bgm_Speed_01,True,Costume,162,30043.0
5085003,SkillCutScene,None,40021,Locale_LiveWallpaper:live_wallpaper_name_5085003,Locale_LiveWallpaper:live_wallpaper_description_5085003,livewallpaper/EventScene_c850_03_cutscene,EventScene_c850_03_cutscene_mi,EventScene_c850_03_cutscene_si,bgm_Speed_01,True,Costume,850,110020.0
5022201,SkillCutScene,None,40022,Locale_LiveWallpaper:live_wallpaper_name_5022201,Locale_LiveWallpaper:live_wallpaper_description_5022201,livewallpaper/EventScene_c222_01_cutscene,EventScene_c222_01_cutscene_mi,EventScene_c222_01_cutscene_si,bgm_Speed_01,True,Costume,222,110023.0
5001601,SkillCutScene,None,40023,Locale_LiveWallpaper:live_wallpaper_name_5001601,Locale_LiveWallpaper:live_wallpaper_description_5001601,livewallpaper/EventScene_c016_01_cutscene,EventScene_c016_01_cutscene_mi,EventScene_c016_01_cutscene_si,bgm_Speed_01,True,Costume,16,10014.0
5027201,SkillCutScene,None,40024,Locale_LiveWallpaper:live_wallpaper_name_5027201,Locale_LiveWallpaper:live_wallpaper_description_5027201,livewallpaper/EventScene_c272_01_cutscene,EventScene_c272_01_cutscene_mi,EventScene_c272_01_cutscene_si,bgm_Speed_01,True,Costume,272,70006.0
7007201,FavoriteItem,None,70001,Locale_LiveWallpaper:live_wallpaper_name_7007201,Locale_LiveWallpaper:live_wallpaper_description_7007201,favoriteitem/FavoriteItemScene_c072_00,FavoriteItemScene_c072_00_mi,FavoriteItemScene_c072_00_si,bgm_Speed_01,True,FavoriteItem,72,200101.0
7021001,FavoriteItem,None,70002,Locale_LiveWallpaper:live_wallpaper_name_7021001,Locale_LiveWallpaper:live_wallpaper_description_7021001,favoriteitem/FavoriteItemScene_c210_00,FavoriteItemScene_c210_00_mi,FavoriteItemScene_c210_00_si,bgm_Speed_01,True,FavoriteItem,210,200201.0
7014201,FavoriteItem,None,70003,Locale_LiveWallpaper:live_wallpaper_name_7014201,Locale_LiveWallpaper:live_wallpaper_description_7014201,favoriteitem/FavoriteItemScene_c142_00,FavoriteItemScene_c142_00_mi,FavoriteItemScene_c142_00_si,bgm_Speed_01,True,FavoriteItem,142,200301.0
7010001,FavoriteItem,None,70004,Locale_LiveWallpaper:live_wallpaper_name_7010001,Locale_LiveWallpaper:live_wallpaper_description_7010001,favoriteitem/FavoriteItemScene_c100_00,FavoriteItemScene_c100_00_mi,FavoriteItemScene_c100_00_si,bgm_Speed_01,True,FavoriteItem,100,200401.0
7011201,FavoriteItem,None,70005,Locale_LiveWallpaper:live_wallpaper_name_7011201,Locale_LiveWallpaper:live_wallpaper_description_7011201,favoriteitem/FavoriteItemScene_c112_00,FavoriteItemScene_c112_00_mi,FavoriteItemScene_c112_00_si,bgm_Speed_01,True,FavoriteItem,112,200501.0
7003201,FavoriteItem,None,70006,Locale_LiveWallpaper:live_wallpaper_name_7003201,Locale_LiveWallpaper:live_wallpaper_description_7003201,favoriteitem/FavoriteItemScene_c032_00,FavoriteItemScene_c032_00_mi,FavoriteItemScene_c032_00_si,bgm_Speed_01,True,FavoriteItem,32,200601.0
7035201,FavoriteItem,None,70007,Locale_LiveWallpaper:live_wallpaper_name_7035201,Locale_LiveWallpaper:live_wallpaper_description_7035201,favoriteitem/FavoriteItemScene_c352_00,FavoriteItemScene_c352_00_mi,FavoriteItemScene_c352_00_si,bgm_Speed_01,True,FavoriteItem,352,200701.0
7010101,FavoriteItem,None,70008,Locale_LiveWallpaper:live_wallpaper_name_7010101,Locale_LiveWallpaper:live_wallpaper_description_7010101,favoriteitem/FavoriteItemScene_c101_00,FavoriteItemScene_c101_00_mi,FavoriteItemScene_c101_00_si,bgm_Speed_01,True,FavoriteItem,101,200801.0
7014101,FavoriteItem,None,70009,Locale_LiveWallpaper:live_wallpaper_name_7014101,Locale_LiveWallpaper:live_wallpaper_description_7014101,favoriteitem/FavoriteItemScene_c141_00,FavoriteItemScene_c141_00_mi,FavoriteItemScene_c141_00_si,bgm_Speed_01,True,FavoriteItem,141,200901.0
7003001,FavoriteItem,None,70010,Locale_LiveWallpaper:live_wallpaper_name_7003001,Locale_LiveWallpaper:live_wallpaper_description_7003001,favoriteitem/FavoriteItemScene_c030_00,FavoriteItemScene_c030_00_mi,FavoriteItemScene_c030_00_si,bgm_Speed_01,True,FavoriteItem,30,201001.0
7019201,FavoriteItem,None,70011,Locale_LiveWallpaper:live_wallpaper_name_7019201,Locale_LiveWallpaper:live_wallpaper_description_7019201,favoriteitem/FavoriteItemScene_c192_00,FavoriteItemScene_c192_00_mi,FavoriteItemScene_c192_00_si,bgm_Speed_01,True,FavoriteItem,192,201101.0
7015001,FavoriteItem,None,70012,Locale_LiveWallpaper:live_wallpaper_name_7015001,Locale_LiveWallpaper:live_wallpaper_description_7015001,favoriteitem/FavoriteItemScene_c150_00,FavoriteItemScene_c150_00_mi,FavoriteItemScene_c150_00_si,bgm_Speed_01,True,FavoriteItem,150,201201.0
7055001,FavoriteItem,None,70013,Locale_LiveWallpaper:live_wallpaper_name_7055001,Locale_LiveWallpaper:live_wallpaper_description_7055001,favoriteitem/FavoriteItemScene_c550_00,FavoriteItemScene_c550_00_mi,FavoriteItemScene_c550_00_si,bgm_Speed_01,True,FavoriteItem,550,201301.0
