id,grade,lv,level_hp,level_defence
10765,soft,765,1601020,99849
10766,soft,766,1602980,99970
10767,soft,767,1604940,100090
10768,soft,768,1606900,100211
10769,soft,769,1608857,100332
10770,soft,770,1610817,100453
10771,soft,771,1612777,100574
10772,soft,772,1614737,100695
10773,soft,773,1616695,100815
10774,soft,774,1618655,100936
10775,soft,775,1620615,101057
10776,soft,776,1622575,101178
10777,soft,777,1624535,101299
10778,soft,778,1626492,101420
10779,soft,779,1628452,101540
10780,soft,780,1630412,101661
10781,soft,781,1632372,101782
10782,soft,782,1634330,101903
10783,soft,783,1712927,106751
10784,soft,784,1714887,106872
10785,soft,785,1716847,106993
10786,soft,786,1718805,107114
10787,soft,787,1720765,107234
10788,soft,788,1722725,107355
10789,soft,789,1724685,107476
10790,soft,790,1726645,107597
10791,soft,791,1728602,107718
10792,soft,792,1730562,107839
10793,soft,793,1732522,107959
10794,soft,794,1734482,108080
10795,soft,795,1736440,108201
10796,soft,796,1738400,108322
10797,soft,797,1740360,108443
10798,soft,798,1742320,108564
10799,soft,799,1744277,108685
10800,soft,800,1746237,108805
10801,soft,801,1748197,108926
10802,soft,802,1750157,109047
10803,soft,803,1834547,114252
10804,soft,804,1836605,114378
10805,soft,805,1838662,114505
10806,soft,806,1840720,114632
10807,soft,807,1842777,114759
10808,soft,808,1844835,114886
10809,soft,809,1846892,115013
10810,soft,810,1848950,115140
10811,soft,811,1851007,115267
10812,soft,812,1853065,115394
10813,soft,813,1855122,115520
10814,soft,814,1857180,115647
10815,soft,815,1859237,115774
10816,soft,816,1861295,115901
10817,soft,817,1863352,116028
10818,soft,818,1865410,116155
10819,soft,819,1867467,116282
10820,soft,820,1869525,116409
10821,soft,821,1871582,116535
10822,soft,822,1873640,116662
10823,soft,823,1964207,122248
10824,soft,824,1966265,122374
10825,soft,825,1968322,122501
10826,soft,826,1970380,122628
10827,soft,827,1972437,122755
10828,soft,828,1974495,122882
10829,soft,829,1976622,123020
10830,soft,830,1978680,123147
10831,soft,831,1980737,123274
10832,soft,832,1982795,123401
10833,soft,833,1984850,123528
10834,soft,834,1986907,123655
10835,soft,835,1988965,123782
10836,soft,836,1991022,123908
10837,soft,837,1993080,124035
10838,soft,838,1995137,124162
10839,soft,839,1997195,124289
10840,soft,840,1999252,124416
10841,soft,841,2001310,124543
10842,soft,842,2003367,124670
10843,soft,843,2100417,130655
10844,soft,844,2102572,130788
10845,soft,845,2104727,130921
10846,soft,846,2106882,131054
10847,soft,847,2109040,131187
10848,soft,848,2111195,131320
10849,soft,849,2113350,131452
10850,soft,850,2115505,131585
10851,soft,851,2117660,131718
10852,soft,852,2119815,131851
10853,soft,853,2121970,131984
10854,soft,854,2124127,132117
10855,soft,855,2126282,132250
10856,soft,856,2128437,132383
10857,soft,857,2130592,132516
10858,soft,858,2132747,132649
10859,soft,859,2134902,132782
10860,soft,860,2137057,132915
10861,soft,861,2139212,133048
10862,soft,862,2141370,133181
10863,soft,863,2245320,139591
10864,soft,864,2247475,139724
10865,soft,865,2249632,139857
10866,soft,866,2251787,139990
10867,soft,867,2253942,140123
10868,soft,868,2256097,140256
10869,soft,869,2258252,140389
10870,soft,870,2260407,140522
10871,soft,871,2262562,140654
10872,soft,872,2264720,140787
10873,soft,873,2266875,140920
10874,soft,874,2269030,141053
10875,soft,875,2271185,141186
10876,soft,876,2273340,141319
10877,soft,877,2275495,141452
10878,soft,878,2277650,141585
10879,soft,879,2279807,141718
10880,soft,880,2281962,141851
10881,soft,881,2284117,141984
10882,soft,882,2286272,142117
10883,soft,883,2397465,148974
10884,soft,884,2399717,149113
10885,soft,885,2401970,149252
10886,soft,886,2404225,149391
10887,soft,887,2406477,149530
10888,soft,888,2408730,149669
10889,soft,889,2410985,149808
10890,soft,890,2413237,149947
10891,soft,891,2415490,150086
10892,soft,892,2417745,150225
10893,soft,893,2419997,150364
10894,soft,894,2422250,150503
10895,soft,895,2424505,150642
10896,soft,896,2426757,150781
10897,soft,897,2429010,150920
10898,soft,898,2431265,151059
10899,soft,899,2433517,151198
10900,soft,900,2435770,151337
10901,soft,901,2438025,151476
10902,soft,902,2440277,151615
10903,soft,903,2559170,158947
10904,soft,904,2561422,159086
10905,soft,905,2563677,159225
10906,soft,906,2565930,159364
10907,soft,907,2568182,159503
10908,soft,908,2570437,159642
10909,soft,909,2572690,159781
10910,soft,910,2574942,159920
10911,soft,911,2577197,160059
10912,soft,912,2579450,160198
10913,soft,913,2581702,160337
10914,soft,914,2583957,160476
10915,soft,915,2586210,160615
10916,soft,916,2588462,160754
10917,soft,917,2590717,160893
10918,soft,918,2592970,161032
10919,soft,919,2595222,161171
10920,soft,920,2597545,161321
10921,soft,921,2599800,161460
10922,soft,922,2602052,161599
10923,soft,923,2729032,169431
10924,soft,924,2731382,169576
10925,soft,925,2733735,169721
10926,soft,926,2736085,169866
10927,soft,927,2738437,170011
10928,soft,928,2740787,170156
10929,soft,929,2743140,170301
10930,soft,930,2745492,170446
10931,soft,931,2747842,170591
10932,soft,932,2750195,170736
10933,soft,933,2752545,170881
10934,soft,934,2754897,171026
10935,soft,935,2757247,171171
10936,soft,936,2759600,171316
10937,soft,937,2761950,171461
10938,soft,938,2764302,171606
10939,soft,939,2766652,171751
10940,soft,940,2769005,171896
10941,soft,941,2771355,172041
10942,soft,942,2773707,172186
10943,soft,943,2909270,180547
10944,soft,944,2911620,180692
10945,soft,945,2913972,180837
10946,soft,946,2916322,180982
10947,soft,947,2918675,181127
10948,soft,948,2921025,181272
10949,soft,949,2923377,181417
10950,soft,950,2925727,181562
10951,soft,951,2928080,181707
10952,soft,952,2930430,181852
10953,soft,953,2932782,181997
10954,soft,954,2935132,182142
10955,soft,955,2937485,182287
10956,soft,956,2939835,182432
10957,soft,957,2942187,182577
10958,soft,958,2944537,182722
10959,soft,959,2946890,182867
10960,soft,960,2949240,183012
10961,soft,961,2951592,183157
10962,soft,962,2953942,183302
10963,soft,963,3098515,192219
10964,soft,964,3100962,192370
10965,soft,965,3103412,192521
10966,soft,966,3105862,192672
10967,soft,967,3108310,192823
10968,soft,968,3110760,192974
10969,soft,969,3113210,193125
10970,soft,970,3115660,193276
10971,soft,971,3118107,193427
10972,soft,972,3120557,193578
10973,soft,973,3123007,193729
10974,soft,974,3125455,193880
10975,soft,975,3127905,194031
10976,soft,976,3130355,194182
10977,soft,977,3132802,194333
10978,soft,978,3135252,194484
10979,soft,979,3137702,194635
10980,soft,980,3140152,194786
10981,soft,981,3142600,194938
10982,soft,982,3145050,195089
10983,soft,983,3299177,204595
10984,soft,984,3301627,204746
10985,soft,985,3304075,204897
10986,soft,986,3306525,205048
10987,soft,987,3308975,205199
10988,soft,988,3311425,205350
10989,soft,989,3313872,205501
10990,soft,990,3316322,205652
10991,soft,991,3318772,205803
10992,soft,992,3321220,205955
10993,soft,993,3323670,206106
10994,soft,994,3326120,206257
10995,soft,995,3328567,206408
10996,soft,996,3331017,206559
10997,soft,997,3333467,206710
10998,soft,998,3335917,206861
10999,soft,999,3338365,207012
11000,soft,1000,3340815,207163
20601,medium,601,3363360,52935
20602,medium,602,3369230,53026
20603,medium,603,3525280,55432
20604,medium,604,3531550,55529
20605,medium,605,3537820,55625
20606,medium,606,3544090,55722
20607,medium,607,3550640,55830
20608,medium,608,3556910,55927
20609,medium,609,3563180,56023
20610,medium,610,3569450,56120
20611,medium,611,3575720,56217
20612,medium,612,3581990,56313
20613,medium,613,3588260,56410
20614,medium,614,3594530,56507
20615,medium,615,3600800,56603
20616,medium,616,3607070,56700
20617,medium,617,3613340,56797
20618,medium,618,3619610,56893
20619,medium,619,3625880,56990
20620,medium,620,3632150,57087
20621,medium,621,3638420,57183
20622,medium,622,3644690,57280
20623,medium,623,3814490,59899
20624,medium,624,3820760,59995
20625,medium,625,3827030,60092
20626,medium,626,3833300,60189
20627,medium,627,3839570,60285
20628,medium,628,3845840,60382
20629,medium,629,3852110,60479
20630,medium,630,3858390,60575
20631,medium,631,3864660,60672
20632,medium,632,3870930,60769
20633,medium,633,3877200,60865
20634,medium,634,3883470,60962
20635,medium,635,3889740,61059
20636,medium,636,3896010,61155
20637,medium,637,3902280,61252
20638,medium,638,3908550,61349
20639,medium,639,3914820,61445
20640,medium,640,3921090,61542
20641,medium,641,3927360,61639
20642,medium,642,3933630,61735
20643,medium,643,4117890,64576
20644,medium,644,4124550,64679
20645,medium,645,4131210,64782
20646,medium,646,4137880,64884
20647,medium,647,4144540,64987
20648,medium,648,4151200,65090
20649,medium,649,4158140,65204
20650,medium,650,4164800,65307
20651,medium,651,4171460,65409
20652,medium,652,4178130,65512
20653,medium,653,4184790,65615
20654,medium,654,4191450,65718
20655,medium,655,4198110,65820
20656,medium,656,4204770,65923
20657,medium,657,4211440,66026
20658,medium,658,4218100,66128
20659,medium,659,4224760,66231
20660,medium,660,4231420,66334
20661,medium,661,4238080,66437
20662,medium,662,4244750,66539
20663,medium,663,4444550,69620
20664,medium,664,4451210,69722
20665,medium,665,4457870,69825
20666,medium,666,4464530,69928
20667,medium,667,4471190,70030
20668,medium,668,4477860,70133
20669,medium,669,4484520,70236
20670,medium,670,4491180,70339
20671,medium,671,4497840,70441
20672,medium,672,4504500,70544
20673,medium,673,4511170,70647
20674,medium,674,4517830,70749
20675,medium,675,4524490,70852
20676,medium,676,4531150,70955
20677,medium,677,4537810,71058
20678,medium,678,4544480,71160
20679,medium,679,4551140,71263
20680,medium,680,4557800,71366
20681,medium,681,4564460,71468
20682,medium,682,4571120,71571
20683,medium,683,4787230,74904
20684,medium,684,4794280,75013
20685,medium,685,4801340,75121
20686,medium,686,4808390,75230
20687,medium,687,4815440,75339
20688,medium,688,4822500,75448
20689,medium,689,4829550,75556
20690,medium,690,4836610,75665
20691,medium,691,4843660,75774
20692,medium,692,4850710,75883
20693,medium,693,4857770,75991
20694,medium,694,4864820,76100
20695,medium,695,4871880,76209
20696,medium,696,4878930,76318
20697,medium,697,4885980,76426
20698,medium,698,4893310,76547
20699,medium,699,4900370,76655
20700,medium,700,4907420,76764
20701,medium,701,4914480,76873
20702,medium,702,4921530,76982
20703,medium,703,5155150,80584
20704,medium,704,5162200,80693
20705,medium,705,5169260,80801
20706,medium,706,5176310,80910
20707,medium,707,5183370,81019
20708,medium,708,5190420,81128
20709,medium,709,5197470,81236
20710,medium,710,5204530,81345
20711,medium,711,5211580,81454
20712,medium,712,5218640,81563
20713,medium,713,5225690,81671
20714,medium,714,5232740,81780
20715,medium,715,5239800,81889
20716,medium,716,5246850,81998
20717,medium,717,5253900,82106
20718,medium,718,5260960,82215
20719,medium,719,5268010,82324
20720,medium,720,5275070,82433
20721,medium,721,5282120,82541
20722,medium,722,5289170,82650
20723,medium,723,5541170,86536
20724,medium,724,5548620,86651
20725,medium,725,5556070,86766
20726,medium,726,5563510,86881
20727,medium,727,5570960,86996
20728,medium,728,5578400,87110
20729,medium,729,5585850,87225
20730,medium,730,5593290,87340
20731,medium,731,5600740,87455
20732,medium,732,5608190,87570
20733,medium,733,5615630,87684
20734,medium,734,5623080,87799
20735,medium,735,5630520,87914
20736,medium,736,5637970,88029
20737,medium,737,5645420,88144
20738,medium,738,5652860,88258
20739,medium,739,5660310,88373
20740,medium,740,5667750,88488
20741,medium,741,5675200,88603
20742,medium,742,5682640,88718
20743,medium,743,5954320,92907
20744,medium,744,5961760,93022
20745,medium,745,5969210,93137
20746,medium,746,5976650,93252
20747,medium,747,5984100,93366
20748,medium,748,5991550,93481
20749,medium,749,5998990,93596
20750,medium,750,6006440,93711
20751,medium,751,6013880,93825
20752,medium,752,6021330,93940
20753,medium,753,6028770,94055
20754,medium,754,6036220,94170
20755,medium,755,6043670,94285
20756,medium,756,6051110,94399
20757,medium,757,6058830,94526
20758,medium,758,6066280,94640
20759,medium,759,6073730,94755
20760,medium,760,6081170,94870
20761,medium,761,6088620,94985
20762,medium,762,6096060,95100
20763,medium,763,6388410,99607
20764,medium,764,6396250,99728
20765,medium,765,6404080,99849
20766,medium,766,6411920,99970
20767,medium,767,6419760,100090
20768,medium,768,6427600,100211
20769,medium,769,6435430,100332
20770,medium,770,6443270,100453
20771,medium,771,6451110,100574
20772,medium,772,6458950,100695
20773,medium,773,6466780,100815
20774,medium,774,6474620,100936
20775,medium,775,6482460,101057
20776,medium,776,6490300,101178
20777,medium,777,6498140,101299
20778,medium,778,6505970,101420
20779,medium,779,6513810,101540
20780,medium,780,6521650,101661
20781,medium,781,6529490,101782
20782,medium,782,6537320,101903
20783,medium,783,6851710,106751
20784,medium,784,6859550,106872
20785,medium,785,6867390,106993
20786,medium,786,6875220,107114
20787,medium,787,6883060,107234
20788,medium,788,6890900,107355
20789,medium,789,6898740,107476
20790,medium,790,6906580,107597
20791,medium,791,6914410,107718
20792,medium,792,6922250,107839
20793,medium,793,6930090,107959
20794,medium,794,6937930,108080
20795,medium,795,6945760,108201
20796,medium,796,6953600,108322
20797,medium,797,6961440,108443
20798,medium,798,6969280,108564
20799,medium,799,6977110,108685
20800,medium,800,6984950,108805
20801,medium,801,6992790,108926
20802,medium,802,7000630,109047
20803,medium,803,7338190,114252
20804,medium,804,7346420,114378
20805,medium,805,7354650,114505
20806,medium,806,7362880,114632
20807,medium,807,7371110,114759
20808,medium,808,7379340,114886
20809,medium,809,7387570,115013
20810,medium,810,7395800,115140
20811,medium,811,7404030,115267
20812,medium,812,7412260,115394
20813,medium,813,7420490,115520
20814,medium,814,7428720,115647
20815,medium,815,7436950,115774
20816,medium,816,7445180,115901
20817,medium,817,7453410,116028
20818,medium,818,7461640,116155
20819,medium,819,7469870,116282
20820,medium,820,7478100,116409
20821,medium,821,7486330,116535
20822,medium,822,7494560,116662
20823,medium,823,7856830,122248
20824,medium,824,7865060,122374
20825,medium,825,7873290,122501
20826,medium,826,7881520,122628
20827,medium,827,7889750,122755
20828,medium,828,7897980,122882
20829,medium,829,7906490,123020
20830,medium,830,7914720,123147
20831,medium,831,7922950,123274
20832,medium,832,7931180,123401
20833,medium,833,7939400,123528
20834,medium,834,7947630,123655
20835,medium,835,7955860,123782
20836,medium,836,7964090,123908
20837,medium,837,7972320,124035
20838,medium,838,7980550,124162
20839,medium,839,7988780,124289
20840,medium,840,7997010,124416
20841,medium,841,8005240,124543
20842,medium,842,8013470,124670
20843,medium,843,8401670,130655
20844,medium,844,8410290,130788
20845,medium,845,8418910,130921
20846,medium,846,8427530,131054
20847,medium,847,8436160,131187
20848,medium,848,8444780,131320
20849,medium,849,8453400,131452
20850,medium,850,8462020,131585
20851,medium,851,8470640,131718
20852,medium,852,8479260,131851
20853,medium,853,8487880,131984
20854,medium,854,8496510,132117
20855,medium,855,8505130,132250
20856,medium,856,8513750,132383
20857,medium,857,8522370,132516
20858,medium,858,8530990,132649
20859,medium,859,8539610,132782
20860,medium,860,8548230,132915
20861,medium,861,8556850,133048
20862,medium,862,8565480,133181
20863,medium,863,8981280,139591
20864,medium,864,8989900,139724
20865,medium,865,8998530,139857
20866,medium,866,9007150,139990
20867,medium,867,9015770,140123
20868,medium,868,9024390,140256
20869,medium,869,9033010,140389
20870,medium,870,9041630,140522
20871,medium,871,9050250,140654
20872,medium,872,9058880,140787
20873,medium,873,9067500,140920
20874,medium,874,9076120,141053
20875,medium,875,9084740,141186
20876,medium,876,9093360,141319
20877,medium,877,9101980,141452
20878,medium,878,9110600,141585
20879,medium,879,9119230,141718
20880,medium,880,9127850,141851
20881,medium,881,9136470,141984
20882,medium,882,9145090,142117
20883,medium,883,9589860,148974
20884,medium,884,9598870,149113
20885,medium,885,9607880,149252
20886,medium,886,9616900,149391
20887,medium,887,9625910,149530
20888,medium,888,9634920,149669
20889,medium,889,9643940,149808
20890,medium,890,9652950,149947
20891,medium,891,9661960,150086
20892,medium,892,9670980,150225
20893,medium,893,9679990,150364
20894,medium,894,9689000,150503
20895,medium,895,9698020,150642
20896,medium,896,9707030,150781
20897,medium,897,9716040,150920
20898,medium,898,9725060,151059
20899,medium,899,9734070,151198
20900,medium,900,9743080,151337
20901,medium,901,9752100,151476
20902,medium,902,9761110,151615
20903,medium,903,10236680,158947
20904,medium,904,10245690,159086
20905,medium,905,10254710,159225
20906,medium,906,10263720,159364
20907,medium,907,10272730,159503
20908,medium,908,10281750,159642
20909,medium,909,10290760,159781
20910,medium,910,10299770,159920
20911,medium,911,10308790,160059
20912,medium,912,10317800,160198
20913,medium,913,10326810,160337
20914,medium,914,10335830,160476
20915,medium,915,10344840,160615
20916,medium,916,10353850,160754
20917,medium,917,10362870,160893
20918,medium,918,10371880,161032
20919,medium,919,10380890,161171
20920,medium,920,10390180,161321
20921,medium,921,10399200,161460
20922,medium,922,10408210,161599
20923,medium,923,10916130,169431
20924,medium,924,10925530,169576
20925,medium,925,10934940,169721
20926,medium,926,10944340,169866
20927,medium,927,10953750,170011
20928,medium,928,10963150,170156
20929,medium,929,10972560,170301
20930,medium,930,10981970,170446
20931,medium,931,10991370,170591
20932,medium,932,11000780,170736
20933,medium,933,11010180,170881
20934,medium,934,11019590,171026
20935,medium,935,11028990,171171
20936,medium,936,11038400,171316
20937,medium,937,11047800,171461
20938,medium,938,11057210,171606
20939,medium,939,11066610,171751
20940,medium,940,11076020,171896
20941,medium,941,11085420,172041
20942,medium,942,11094830,172186
20943,medium,943,11637080,180547
20944,medium,944,11646480,180692
20945,medium,945,11655890,180837
20946,medium,946,11665290,180982
20947,medium,947,11674700,181127
20948,medium,948,11684100,181272
20949,medium,949,11693510,181417
20950,medium,950,11702910,181562
20951,medium,951,11712320,181707
20952,medium,952,11721720,181852
20953,medium,953,11731130,181997
20954,medium,954,11740530,182142
20955,medium,955,11749940,182287
20956,medium,956,11759340,182432
20957,medium,957,11768750,182577
20958,medium,958,11778150,182722
20959,medium,959,11787560,182867
20960,medium,960,11796960,183012
20961,medium,961,11806370,183157
20962,medium,962,11815770,183302
20963,medium,963,12394060,192219
20964,medium,964,12403850,192370
20965,medium,965,12413650,192521
20966,medium,966,12423450,192672
20967,medium,967,12433240,192823
20968,medium,968,12443040,192974
20969,medium,969,12452840,193125
20970,medium,970,12462640,193276
20971,medium,971,12472430,193427
20972,medium,972,12482230,193578
20973,medium,973,12492030,193729
20974,medium,974,12501820,193880
20975,medium,975,12511620,194031
20976,medium,976,12521420,194182
20977,medium,977,12531210,194333
20978,medium,978,12541010,194484
20979,medium,979,12550810,194635
20980,medium,980,12560610,194786
20981,medium,981,12570400,194938
20982,medium,982,12580200,195089
20983,medium,983,13196710,204595
20984,medium,984,13206510,204746
20985,medium,985,13216300,204897
20986,medium,986,13226100,205048
20987,medium,987,13235900,205199
20988,medium,988,13245700,205350
20989,medium,989,13255490,205501
20990,medium,990,13265290,205652
20991,medium,991,13275090,205803
20992,medium,992,13284880,205955
20993,medium,993,13294680,206106
20994,medium,994,13304480,206257
20995,medium,995,13314270,206408
20996,medium,996,13324070,206559
20997,medium,997,13333870,206710
20998,medium,998,13343670,206861
20999,medium,999,13353460,207012
21000,medium,1000,13363260,207163
30601,hard,601,8408400,52935
30602,hard,602,8423075,53026
30603,hard,603,8813200,55432
30604,hard,604,8828875,55529
30605,hard,605,8844550,55625
30606,hard,606,8860225,55722
30607,hard,607,8876600,55830
30608,hard,608,8892275,55927
30609,hard,609,8907950,56023
30610,hard,610,8923625,56120
30611,hard,611,8939300,56217
30612,hard,612,8954975,56313
30613,hard,613,8970650,56410
30614,hard,614,8986325,56507
30615,hard,615,9002000,56603
30616,hard,616,9017675,56700
30617,hard,617,9033350,56797
30618,hard,618,9049025,56893
30619,hard,619,9064700,56990
30620,hard,620,9080375,57087
30621,hard,621,9096050,57183
30622,hard,622,9111725,57280
30623,hard,623,9536225,59899
30624,hard,624,9551900,59995
30625,hard,625,9567575,60092
30626,hard,626,9583250,60189
30627,hard,627,9598925,60285
30628,hard,628,9614600,60382
30629,hard,629,9630275,60479
30630,hard,630,9645975,60575
30631,hard,631,9661650,60672
30632,hard,632,9677325,60769
30633,hard,633,9693000,60865
30634,hard,634,9708675,60962
30635,hard,635,9724350,61059
30636,hard,636,9740025,61155
30637,hard,637,9755700,61252
30638,hard,638,9771375,61349
30639,hard,639,9787050,61445
30640,hard,640,9802725,61542
30641,hard,641,9818400,61639
30642,hard,642,9834075,61735
30643,hard,643,10294725,64576
30644,hard,644,10311375,64679
30645,hard,645,10328025,64782
30646,hard,646,10344700,64884
30647,hard,647,10361350,64987
30648,hard,648,10378000,65090
30649,hard,649,10395350,65204
30650,hard,650,10412000,65307
30651,hard,651,10428650,65409
30652,hard,652,10445325,65512
30653,hard,653,10461975,65615
30654,hard,654,10478625,65718
30655,hard,655,10495275,65820
30656,hard,656,10511925,65923
30657,hard,657,10528600,66026
30658,hard,658,10545250,66128
30659,hard,659,10561900,66231
30660,hard,660,10578550,66334
30661,hard,661,10595200,66437
30662,hard,662,10611875,66539
30663,hard,663,11111375,69620
30664,hard,664,11128025,69722
30665,hard,665,11144675,69825
30666,hard,666,11161325,69928
30667,hard,667,11177975,70030
30668,hard,668,11194650,70133
30669,hard,669,11211300,70236
30670,hard,670,11227950,70339
30671,hard,671,11244600,70441
30672,hard,672,11261250,70544
30673,hard,673,11277925,70647
30674,hard,674,11294575,70749
30675,hard,675,11311225,70852
30676,hard,676,11327875,70955
30677,hard,677,11344525,71058
30678,hard,678,11361200,71160
30679,hard,679,11377850,71263
30680,hard,680,11394500,71366
30681,hard,681,11411150,71468
30682,hard,682,11427800,71571
30683,hard,683,11968075,74904
30684,hard,684,11985700,75013
30685,hard,685,12003350,75121
30686,hard,686,12020975,75230
30687,hard,687,12038600,75339
30688,hard,688,12056250,75448
30689,hard,689,12073875,75556
30690,hard,690,12091525,75665
30691,hard,691,12109150,75774
30692,hard,692,12126775,75883
30693,hard,693,12144425,75991
30694,hard,694,12162050,76100
30695,hard,695,12179700,76209
30696,hard,696,12197325,76318
30697,hard,697,12214950,76426
30698,hard,698,12233275,76547
30699,hard,699,12250925,76655
30700,hard,700,12268550,76764
30701,hard,701,12286200,76873
30702,hard,702,12303825,76982
30703,hard,703,12887875,80584
30704,hard,704,12905500,80693
30705,hard,705,12923150,80801
30706,hard,706,12940775,80910
30707,hard,707,12958425,81019
30708,hard,708,12976050,81128
30709,hard,709,12993675,81236
30710,hard,710,13011325,81345
30711,hard,711,13028950,81454
30712,hard,712,13046600,81563
30713,hard,713,13064225,81671
30714,hard,714,13081850,81780
30715,hard,715,13099500,81889
30716,hard,716,13117125,81998
30717,hard,717,13134750,82106
30718,hard,718,13152400,82215
30719,hard,719,13170025,82324
30720,hard,720,13187675,82433
30721,hard,721,13205300,82541
30722,hard,722,13222925,82650
30723,hard,723,13852925,86536
30724,hard,724,13871550,86651
30725,hard,725,13890175,86766
30726,hard,726,13908775,86881
30727,hard,727,13927400,86996
30728,hard,728,13946000,87110
30729,hard,729,13964625,87225
30730,hard,730,13983225,87340
30731,hard,731,14001850,87455
30732,hard,732,14020475,87570
30733,hard,733,14039075,87684
30734,hard,734,14057700,87799
30735,hard,735,14076300,87914
30736,hard,736,14094925,88029
30737,hard,737,14113550,88144
30738,hard,738,14132150,88258
30739,hard,739,14150775,88373
30740,hard,740,14169375,88488
30741,hard,741,14188000,88603
30742,hard,742,14206600,88718
30743,hard,743,14885800,92907
30744,hard,744,14904400,93022
30745,hard,745,14923025,93137
30746,hard,746,14941625,93252
30747,hard,747,14960250,93366
30748,hard,748,14978875,93481
30749,hard,749,14997475,93596
30750,hard,750,15016100,93711
30751,hard,751,15034700,93825
30752,hard,752,15053325,93940
30753,hard,753,15071925,94055
30754,hard,754,15090550,94170
30755,hard,755,15109175,94285
30756,hard,756,15127775,94399
30757,hard,757,15147075,94526
30758,hard,758,15165700,94640
30759,hard,759,15184325,94755
30760,hard,760,15202925,94870
30761,hard,761,15221550,94985
30762,hard,762,15240150,95100
30763,hard,763,15971025,99607
30764,hard,764,15990625,99728
30765,hard,765,16010200,99849
30766,hard,766,16029800,99970
30767,hard,767,16049400,100090
30768,hard,768,16069000,100211
30769,hard,769,16088575,100332
30770,hard,770,16108175,100453
30771,hard,771,16127775,100574
30772,hard,772,16147375,100695
30773,hard,773,16166950,100815
30774,hard,774,16186550,100936
30775,hard,775,16206150,101057
30776,hard,776,16225750,101178
30777,hard,777,16245350,101299
30778,hard,778,16264925,101420
30779,hard,779,16284525,101540
30780,hard,780,16304125,101661
30781,hard,781,16323725,101782
30782,hard,782,16343300,101903
30783,hard,783,17129275,106751
30784,hard,784,17148875,106872
30785,hard,785,17168475,106993
30786,hard,786,17188050,107114
30787,hard,787,17207650,107234
30788,hard,788,17227250,107355
30789,hard,789,17246850,107476
30790,hard,790,17266450,107597
30791,hard,791,17286025,107718
30792,hard,792,17305625,107839
30793,hard,793,17325225,107959
30794,hard,794,17344825,108080
30795,hard,795,17364400,108201
30796,hard,796,17384000,108322
30797,hard,797,17403600,108443
30798,hard,798,17423200,108564
30799,hard,799,17442775,108685
30800,hard,800,17462375,108805
30801,hard,801,17481975,108926
30802,hard,802,17501575,109047
30803,hard,803,18345475,114252
30804,hard,804,18366050,114378
30805,hard,805,18386625,114505
30806,hard,806,18407200,114632
30807,hard,807,18427775,114759
30808,hard,808,18448350,114886
30809,hard,809,18468925,115013
30810,hard,810,18489500,115140
30811,hard,811,18510075,115267
30812,hard,812,18530650,115394
30813,hard,813,18551225,115520
30814,hard,814,18571800,115647
30815,hard,815,18592375,115774
30816,hard,816,18612950,115901
30817,hard,817,18633525,116028
30818,hard,818,18654100,116155
30819,hard,819,18674675,116282
30820,hard,820,18695250,116409
30821,hard,821,18715825,116535
30822,hard,822,18736400,116662
30823,hard,823,19642075,122248
30824,hard,824,19662650,122374
30825,hard,825,19683225,122501
30826,hard,826,19703800,122628
30827,hard,827,19724375,122755
30828,hard,828,19744950,122882
30829,hard,829,19766225,123020
30830,hard,830,19786800,123147
30831,hard,831,19807375,123274
30832,hard,832,19827950,123401
30833,hard,833,19848500,123528
30834,hard,834,19869075,123655
30835,hard,835,19889650,123782
30836,hard,836,19910225,123908
30837,hard,837,19930800,124035
30838,hard,838,19951375,124162
30839,hard,839,19971950,124289
30840,hard,840,19992525,124416
30841,hard,841,20013100,124543
30842,hard,842,20033675,124670
30843,hard,843,21004175,130655
30844,hard,844,21025725,130788
30845,hard,845,21047275,130921
30846,hard,846,21068825,131054
30847,hard,847,21090400,131187
30848,hard,848,21111950,131320
30849,hard,849,21133500,131452
30850,hard,850,21155050,131585
30851,hard,851,21176600,131718
30852,hard,852,21198150,131851
30853,hard,853,21219700,131984
30854,hard,854,21241275,132117
30855,hard,855,21262825,132250
30856,hard,856,21284375,132383
30857,hard,857,21305925,132516
30858,hard,858,21327475,132649
30859,hard,859,21349025,132782
30860,hard,860,21370575,132915
30861,hard,861,21392125,133048
30862,hard,862,21413700,133181
30863,hard,863,22453200,139591
30864,hard,864,22474750,139724
30865,hard,865,22496325,139857
30866,hard,866,22517875,139990
30867,hard,867,22539425,140123
30868,hard,868,22560975,140256
30869,hard,869,22582525,140389
30870,hard,870,22604075,140522
30871,hard,871,22625625,140654
30872,hard,872,22647200,140787
30873,hard,873,22668750,140920
30874,hard,874,22690300,141053
30875,hard,875,22711850,141186
30876,hard,876,22733400,141319
30877,hard,877,22754950,141452
30878,hard,878,22776500,141585
30879,hard,879,22798075,141718
30880,hard,880,22819625,141851
30881,hard,881,22841175,141984
30882,hard,882,22862725,142117
30883,hard,883,23974650,148974
30884,hard,884,23997175,149113
30885,hard,885,24019700,149252
30886,hard,886,24042250,149391
30887,hard,887,24064775,149530
30888,hard,888,24087300,149669
30889,hard,889,24109850,149808
30890,hard,890,24132375,149947
30891,hard,891,24154900,150086
30892,hard,892,24177450,150225
30893,hard,893,24199975,150364
30894,hard,894,24222500,150503
30895,hard,895,24245050,150642
30896,hard,896,24267575,150781
