id,main_category_type,order_group_id,name_localkey,description_localkey,main_category_icon_name,sub_category_id,is_hide_if_not_valid,renew_type,date_ui_control,shop_type,shop_category,shop_prefab_name,sub_category_name_localkey,package_shop_id,start_date,end_date
20128,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25041001,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_TRUEFLAVOR_FUNCTION,2128.0,2025-04-10T03:00:00,2025-04-23T14:59:59
20129,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25042402,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_UNBREAKABLESPHERE_FUNCTION,2129.0,2025-04-23T16:00:00,2025-05-14T19:59:59
20130,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25050101,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2130.0,2025-04-30T20:00:00,2025-05-21T19:59:59
20131,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25042403,True,NoRenew,True,InAppShop,StepUpPackageShop,package_stepup_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2131.0,2025-04-23T16:00:00,2025-05-14T19:59:59
20132,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25042401,True,NoRenew,True,InAppShop,CustomPackageShop,package_custom_layout_002,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_01_FUNCTION,2132.0,2025-04-23T16:00:00,2025-06-11T14:59:59
20133,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25051501,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_ARCANEARCHIVE_FUNCTION,2133.0,2025-05-15T03:00:00,2025-05-28T19:59:59
20134,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25052901,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_LORDFORJUSTICE_FUNCTION,2134.0,2025-05-29T03:00:00,2025-06-11T14:59:59
20135,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25061202,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_CE006_FUNCTION,2135.0,2025-06-11T16:00:00,2025-07-02T19:59:59
20136,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25061901,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2136.0,2025-06-18T20:00:00,2025-07-09T19:59:59
20137,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25061203,True,NoRenew,True,InAppShop,StepUpPackageShop,package_stepup_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2137.0,2025-06-11T16:00:00,2025-07-09T19:59:59
20138,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25061201,True,NoRenew,True,InAppShop,CustomPackageShop,package_custom_layout_002,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_01_FUNCTION,2138.0,2025-06-11T16:00:00,2025-07-16T19:59:59
20139,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25070302,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_OVERTHEHORIZON_FUNCTION,2139.0,2025-07-03T03:00:00,2025-07-16T19:59:59
20140,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25070301,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_CE002_FUNCTION,2140.0,2025-07-03T03:00:00,2025-07-30T19:59:59
20141,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25071001,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2141.0,2025-07-09T20:00:00,2025-07-30T19:59:59
20142,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25071702,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_BOOMTHEGHOST_FUNCTION,2142.0,2025-07-17T03:00:00,2025-08-06T19:59:59
20143,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25072401,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2143.0,2025-07-23T20:00:00,2025-08-13T19:59:59
20144,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25071703,True,NoRenew,True,InAppShop,StepUpPackageShop,package_stepup_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2144.0,2025-07-17T03:00:00,2025-08-13T19:59:59
20145,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25071701,True,NoRenew,True,InAppShop,CustomPackageShop,package_custom_layout_002,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_01_FUNCTION,2145.0,2025-07-17T03:00:00,2025-08-13T19:59:59
20146,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25080702,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_THERAPIST_FUNCTION,2146.0,2025-08-07T03:00:00,2025-09-03T19:59:59
20147,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25080705,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_PERFECTIONIST_FUNCTION,2147.0,2025-08-13T20:00:00,2025-09-03T19:59:59
20148,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25080704,True,NoRenew,True,InAppShop,StepUpPackageShop,package_stepup_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2148.0,2025-08-13T20:00:00,2025-09-03T19:59:59
20149,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25080701,True,NoRenew,True,InAppShop,CustomPackageShop,package_custom_layout_002,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_01_FUNCTION,2149.0,2025-08-13T20:00:00,2025-09-23T14:59:59
20150,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25080703,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_PUREMONSTER_FUNCTION,2150.0,2025-08-20T20:00:00,2025-09-10T19:59:59
20151,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25090402,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_COINSINRUSH_FUNCTION,2151.0,2025-09-04T03:00:00,2025-09-23T14:59:59
20152,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25090404,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2152.0,2025-09-10T20:00:00,2025-10-01T19:59:59
20153,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25090403,True,NoRenew,True,InAppShop,StepUpPackageShop,package_stepup_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2153.0,2025-09-04T03:00:00,2025-09-23T14:59:59
30000,RenewPackageTab,300,Locale_System:CASH_SHOP_NORMAL_PACKAGE_NAME,Locale_System:CASH_SHOP_NORMAL_PACKAGE_DESC,ele_logo_package_renew_s,1,True,NoRenew,False,InAppShop,RenewPackageShop,package_renew_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_ALWAYS_01_FUNCTION,3005.0,,
30001,RenewPackageTab,300,Locale_System:CASH_SHOP_NORMAL_PACKAGE_NAME,Locale_System:CASH_SHOP_NORMAL_PACKAGE_DESC,ele_logo_package_renew_s,2,False,AutoDay,True,InAppShop,RenewPackageShop,package_renew_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_DAILY_FUNCTION,3001.0,,
30002,RenewPackageTab,300,Locale_System:CASH_SHOP_NORMAL_PACKAGE_NAME,Locale_System:CASH_SHOP_NORMAL_PACKAGE_DESC,ele_logo_package_renew_s,3,False,AutoWeek,True,InAppShop,RenewPackageShop,package_renew_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_WEEKLY_FUNCTION,3002.0,,
30003,RenewPackageTab,300,Locale_System:CASH_SHOP_NORMAL_PACKAGE_NAME,Locale_System:CASH_SHOP_NORMAL_PACKAGE_DESC,ele_logo_package_renew_s,4,False,AutoMonth,True,InAppShop,RenewPackageShop,package_renew_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_MONTLY_FUNCTION,3003.0,,
39001,PassCostumeTab,390,Locale_System:PASS_COSTUME_SHOP_NAME,Locale_System:PASS_COSTUME_SHOP_DESCRIPTION,ele_logo_costume_timelimit_s,25013001,False,NoRenew,True,InAppShop,PassCostumeShop,costume_pass_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_COSTUME_RETURN_FUNCTION,139001.0,2025-01-30T03:00:00,2025-02-19T14:59:59
39002,PassCostumeTab,390,Locale_System:PASS_COSTUME_SHOP_NAME,Locale_System:PASS_COSTUME_SHOP_DESCRIPTION,ele_logo_costume_timelimit_s,25022001,False,NoRenew,True,InAppShop,PassCostumeShop,costume_pass_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_COSTUME_RETURN_FUNCTION,139002.0,2025-02-19T16:00:00,2025-03-12T19:59:59
39003,PassCostumeTab,390,Locale_System:PASS_COSTUME_SHOP_NAME,Locale_System:PASS_COSTUME_SHOP_DESCRIPTION,ele_logo_costume_timelimit_s,25042401,False,NoRenew,True,InAppShop,PassCostumeShop,costume_pass_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_COSTUME_RETURN_FUNCTION,139003.0,2025-04-23T16:00:00,2025-05-14T19:59:59
39004,PassCostumeTab,390,Locale_System:PASS_COSTUME_SHOP_NAME,Locale_System:PASS_COSTUME_SHOP_DESCRIPTION,ele_logo_costume_timelimit_s,25070301,False,NoRenew,True,InAppShop,PassCostumeShop,costume_pass_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_COSTUME_RETURN_FUNCTION,139004.0,2025-07-03T03:00:00,2025-07-17T02:59:59
39005,PassCostumeTab,390,Locale_System:PASS_COSTUME_SHOP_NAME,Locale_System:PASS_COSTUME_SHOP_DESCRIPTION,ele_logo_costume_timelimit_s,25071701,False,NoRenew,True,InAppShop,PassCostumeShop,costume_pass_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_COSTUME_RETURN_FUNCTION,139005.0,2025-07-17T03:00:00,2025-08-06T19:59:59
39006,PassCostumeTab,390,Locale_System:PASS_COSTUME_SHOP_NAME,Locale_System:PASS_COSTUME_SHOP_DESCRIPTION,ele_logo_costume_timelimit_s,25090401,False,NoRenew,True,InAppShop,PassCostumeShop,costume_pass_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_COSTUME_RETURN_FUNCTION,139006.0,2025-09-04T03:00:00,2025-09-23T14:59:59
40005,CostumeTab,400,Locale_System:COSTUME_SHOP_NAME,Locale_System:COSTUME_SHOP_DESCRIPTION,ele_logo_costume_s,1,True,NoRenew,False,InAppShop,CostumeShop,costume_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_COSTUME_REGULAR_FUNCTION,100001.0,,
50001,CampaignPackageTab,500,Locale_System:CASH_SHOP_CAMPAIGN_PACKAGE_01_NAME,,ele_logo_campaign_s,1,True,NoRenew,True,InAppShop,CampaignPackageShop,campaign_layout_001,,,,
50101,CampaignPackageTab,501,Locale_System:CASH_SHOP_CAMPAIGN_PACKAGE_02_NAME,,ele_logo_campaign_s,1,True,NoRenew,True,InAppShop,CampaignPackageShop,campaign_layout_001,,,,
60001,MonthlyAmountTab,600,Locale_System:CASH_SHOP_MONTHLY_AMOUNT_NAME,Locale_System:CASH_SHOP_MONTHLY_AMOUNT_DESC,ele_logo_monthly_s,1,False,NoRenew,True,InAppShop,MonthlyAmountShop,monthly_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_MONTHLY_KIT_FUNCTION,,,
100001,JewelTab,1000,Locale_System:cash_shop_name_localkey,Locale_System:cash_shop_description_localkey,ele_logo_jewel_s,1,False,NoRenew,True,InAppShop,JewelShop,jewel_layout_001,,,,
