id,use_function_id_list/0,hurt_function_id_list/0,functions/0/function,functions/1/function,functions/2/function,functions/3/function,functions/4/function,functions/5/function,functions/6/function,functions/7/function,functions/8/function,functions/9/function,functions/10/function,functions/11/function,functions/12/function,functions/13/function,functions/14/function,functions/15/function,functions/16/function,functions/17/function,functions/18/function,functions/19/function,icon
2281206,0,0,228120601,228120604,228120603,228120602,228120107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stathp_01
2281207,0,0,228120701,228120704,228120703,228120702,228120107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stathp_01
2281208,0,0,228120801,228120804,228120803,228120802,228120107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stathp_01
2281209,0,0,228120901,228120904,228120903,228120902,228120107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stathp_01
2281210,0,0,228121001,228121004,228121003,228121002,228120107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stathp_01
2382101,0,0,238210101,238210102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_bonusrange_01
2382102,0,0,238210201,238210202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_bonusrange_01
2382103,0,0,238210301,238210302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_bonusrange_01
2382104,0,0,238210401,238210402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_bonusrange_01
2382105,0,0,238210501,238210502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_bonusrange_01
2382106,0,0,238210601,238210602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_bonusrange_01
2382107,0,0,238210701,238210702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_bonusrange_01
2382108,0,0,238210801,238210802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_bonusrange_01
2382109,0,0,238210901,238210902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_bonusrange_01
2382110,0,0,238211001,238211002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_bonusrange_01
2382201,0,0,238220101,238220102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statshotcount_01
2382202,0,0,238220201,238220202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statshotcount_01
2382203,0,0,238220301,238220302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statshotcount_01
2382204,0,0,238220401,238220402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statshotcount_01
2382205,0,0,238220501,238220502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statshotcount_01
2382206,0,0,238220601,238220602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statshotcount_01
2382207,0,0,238220701,238220702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statshotcount_01
2382208,0,0,238220801,238220802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statshotcount_01
2382209,0,0,238220901,238220902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statshotcount_01
2382210,0,0,238221001,238221002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statshotcount_01
2313101,0,0,231310101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2313102,0,0,231310201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2313103,0,0,231310301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2313104,0,0,231310401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2313105,0,0,231310501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2313106,0,0,231310601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2313107,0,0,231310701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2313108,0,0,231310801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2313109,0,0,231310901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2313110,0,0,231311001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2313201,0,0,231320101,231320102,231320103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statreloadtime_01
2313202,0,0,231320201,231320102,231320203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statreloadtime_01
2313203,0,0,231320301,231320102,231320303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statreloadtime_01
2313204,0,0,231320401,231320102,231320403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statreloadtime_01
2313205,0,0,231320501,231320102,231320503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statreloadtime_01
2313206,0,0,231320601,231320102,231320603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statreloadtime_01
2313207,0,0,231320701,231320102,231320703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statreloadtime_01
2313208,0,0,231320801,231320102,231320803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statreloadtime_01
2313209,0,0,231320901,231320102,231320903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statreloadtime_01
2313210,0,0,231321001,231320102,231321003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statreloadtime_01
2500101,0,0,250010101,250010102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01	
2500102,0,0,250010201,250010202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01	
2500103,0,0,250010301,250010302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01	
2500104,0,0,250010401,250010402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01	
2500105,0,0,250010501,250010502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01	
2500106,0,0,250010601,250010602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01	
2500107,0,0,250010701,250010702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01	
2500108,0,0,250010801,250010802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01	
2500109,0,0,250010901,250010902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01	
2500110,0,0,250011001,250011002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01	
2500201,0,0,250020101,250020102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_burstgaugespeedup_01
2500202,0,0,250020201,250020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_burstgaugespeedup_01
2500203,0,0,250020301,250020302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_burstgaugespeedup_01
2500204,0,0,250020401,250020402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_burstgaugespeedup_01
2500205,0,0,250020501,250020502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_burstgaugespeedup_01
2500206,0,0,250020601,250020602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_burstgaugespeedup_01
2500207,0,0,250020701,250020702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_burstgaugespeedup_01
2500208,0,0,250020801,250020802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_burstgaugespeedup_01
2500209,0,0,250020901,250020902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_burstgaugespeedup_01
2500210,0,0,250021001,250021002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_burstgaugespeedup_01
2310101,0,0,231010101,231010102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_debuffimmune_01
2310102,0,0,231010201,231010202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_debuffimmune_01
2310103,0,0,231010301,231010302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_debuffimmune_01
2310104,0,0,231010401,231010402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_debuffimmune_01
2310105,0,0,231010501,231010502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_debuffimmune_01
2310106,0,0,231010601,231010602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_debuffimmune_01
2310107,0,0,231010701,231010702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_debuffimmune_01
2310108,0,0,231010801,231010802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_debuffimmune_01
2310109,0,0,231010901,231010902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_debuffimmune_01
2310110,0,0,231011001,231011002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_debuffimmune_01
2310201,0,0,231020101,231020102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stathp_01
2310202,0,0,231020201,231020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stathp_01
2310203,0,0,231020301,231020302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stathp_01
2310204,0,0,231020401,231020402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stathp_01
2310205,0,0,231020501,231020502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stathp_01
2310206,0,0,231020601,231020602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stathp_01
2310207,0,0,231020701,231020702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stathp_01
2310208,0,0,231020801,231020802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stathp_01
2310209,0,0,231020901,231020902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stathp_01
2310210,0,0,231021001,231021002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stathp_01
4015011,0,0,400150101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_defup_01
4015021,0,0,400150201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_defup_01
4015031,0,0,400150301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_defup_01
4015041,0,0,400150401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_defup_01
4015051,0,0,400150501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_defup_01
4015061,0,0,400150601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_defup_01
4015071,0,0,400150701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_defup_01
4015081,0,0,400150801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_defup_01
4015091,0,0,400150901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_defup_01
4015101,0,0,400151001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_defup_01
4015012,0,0,400150102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
4015022,0,0,400150202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
4015032,0,0,400150302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
4015042,0,0,400150402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
4015052,0,0,400150502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
4015062,0,0,400150602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
4015072,0,0,400150702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
4015082,0,0,400150802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
4015092,0,0,400150902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
4015102,0,0,400151002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2821101,0,0,282110101,282110102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_chargedamage_01
2821102,0,0,282110201,282110202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_chargedamage_01
2821103,0,0,282110301,282110302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_chargedamage_01
2821104,0,0,282110401,282110402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_chargedamage_01
2821105,0,0,282110501,282110502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_chargedamage_01
2821106,0,0,282110601,282110602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_chargedamage_01
2821107,0,0,282110701,282110702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_chargedamage_01
2821108,0,0,282110801,282110802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_chargedamage_01
2821109,0,0,282110901,282110902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_chargedamage_01
2821110,0,0,282111001,282111002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_chargedamage_01
2821201,0,0,282120101,282120102,282120103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_damage_01
2821202,0,0,282120201,282120202,282120103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_damage_01
2821203,0,0,282120301,282120302,282120103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_damage_01
2821204,0,0,282120401,282120402,282120103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_damage_01
2821205,0,0,282120501,282120502,282120103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_damage_01
2821206,0,0,282120601,282120602,282120103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_damage_01
2821207,0,0,282120701,282120702,282120103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_damage_01
2821208,0,0,282120801,282120802,282120103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_damage_01
2821209,0,0,282120901,282120902,282120103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_damage_01
2821210,0,0,282121001,282121002,282120103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_damage_01
2820101,0,0,282010101,282010102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healshare_01
2820102,0,0,282010201,282010202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healshare_01
2820103,0,0,282010301,282010302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healshare_01
2820104,0,0,282010401,282010402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healshare_01
2820105,0,0,282010501,282010502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healshare_01
2820106,0,0,282010601,282010602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healshare_01
2820107,0,0,282010701,282010702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healshare_01
2820108,0,0,282010801,282010802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healshare_01
2820109,0,0,282010901,282010902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healshare_01
2820110,0,0,282011001,282011002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healshare_01
2820201,0,0,282020101,282020102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healshare_01
2820202,0,0,282020201,282020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healshare_01
2820203,0,0,282020301,282020302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healshare_01
2820204,0,0,282020401,282020402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healshare_01
2820205,0,0,282020501,282020502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healshare_01
2820206,0,0,282020601,282020602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healshare_01
2820207,0,0,282020701,282020702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healshare_01
2820208,0,0,282020801,282020802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healshare_01
2820209,0,0,282020901,282020902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healshare_01
2820210,0,0,282021001,282021002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healshare_01
2822101,0,0,282210101,282210102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkdown_01
2822102,0,0,282210201,282210202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkdown_01
2822103,0,0,282210301,282210302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkdown_01
2822104,0,0,282210401,282210402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkdown_01
2822105,0,0,282210501,282210502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkdown_01
2822106,0,0,282210601,282210602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkdown_01
2822107,0,0,282210701,282210702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkdown_01
2822108,0,0,282210801,282210802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkdown_01
2822109,0,0,282210901,282210902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkdown_01
2822110,0,0,282211001,282211002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkdown_01
2043101,0,0,204310101,204310102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statpenetration_01
2043102,0,0,204310201,204310202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statpenetration_01
2043103,0,0,204310301,204310302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statpenetration_01
2043104,0,0,204310401,204310402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statpenetration_01
2043105,0,0,204310501,204310502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statpenetration_01
2043106,0,0,204310601,204310602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statpenetration_01
2043107,0,0,204310701,204310702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statpenetration_01
2043108,0,0,204310801,204310802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statpenetration_01
2043109,0,0,204310901,204310902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statpenetration_01
2043110,0,0,204311001,204311002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statpenetration_01
2043201,0,0,204320101,204320102,204320103,204320104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statreloadtime_01
2043202,0,0,204320201,204320202,204320103,204320104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statreloadtime_01
2043203,0,0,204320301,204320302,204320103,204320104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statreloadtime_01
2043204,0,0,204320401,204320402,204320103,204320104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statreloadtime_01
2043205,0,0,204320501,204320502,204320103,204320104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statreloadtime_01
2043206,0,0,204320601,204320602,204320103,204320104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statreloadtime_01
2043207,0,0,204320701,204320702,204320103,204320104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statreloadtime_01
2043208,0,0,204320801,204320802,204320103,204320104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statreloadtime_01
2043209,0,0,204320901,204320902,204320103,204320104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statreloadtime_01
2043210,0,0,204321001,204321002,204320103,204320104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statreloadtime_01
2550101,0,0,255010101,255010105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_damageshare_01
2550102,0,0,255010201,255010205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_damageshare_01
2550103,0,0,255010301,255010305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_damageshare_01
2550104,0,0,255010401,255010405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_damageshare_01
2550105,0,0,255010501,255010505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_damageshare_01
2550106,0,0,255010601,255010605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_damageshare_01
2550107,0,0,255010701,255010705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_damageshare_01
2550108,0,0,255010801,255010805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_damageshare_01
2550109,0,0,255010901,255010905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_damageshare_01
2550110,0,0,255011001,255011005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_damageshare_01
2550201,0,0,255020101,255020103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healcover_01
2550202,0,0,255020201,255020203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healcover_01
2550203,0,0,255020301,255020303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healcover_01
2550204,0,0,255020401,255020403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healcover_01
2550205,0,0,255020501,255020503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healcover_01
2550206,0,0,255020601,255020603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healcover_01
2550207,0,0,255020701,255020703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healcover_01
2550208,0,0,255020801,255020803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healcover_01
2550209,0,0,255020901,255020903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healcover_01
2550210,0,0,255021001,255021003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healcover_01
2901101,0,0,290110101,290110103,290110102,290110104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_heal_01
2901102,0,0,290110101,290110103,290110102,290110104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_heal_01
2901103,0,0,290110101,290110103,290110102,290110104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_heal_01
2901104,0,0,290110101,290110103,290110102,290110104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_heal_01
2901105,0,0,290110101,290110103,290110102,290110104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_heal_01
2901106,0,0,290110101,290110103,290110102,290110104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_heal_01
2901107,0,0,290110101,290110103,290110102,290110104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_heal_01
2901108,0,0,290110101,290110103,290110102,290110104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_heal_01
2901109,0,0,290110101,290110103,290110102,290110104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_heal_01
2901110,0,0,290110101,290110103,290110102,290110104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_heal_01
2901201,0,0,290120101,290120102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_defup_01
2901202,0,0,290120101,290120102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_defup_01
2901203,0,0,290120101,290120102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_defup_01
2901204,0,0,290120101,290120102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_defup_01
2901205,0,0,290120101,290120102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_defup_01
2901206,0,0,290120101,290120102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_defup_01
