id,VersionGroup,GroupId,SubGroupId,ClearedStageId,CloseStageId,TriggerValue,CloseValue,CharResourceId,Title_TextLocale,TextLocale,TextLocation,Background,AddonResource/0,FieldMovingRouteControl,UnmaskControl,UnmaskInputControl,NextId,SaveTutorial,ReconnectionTutorialId,ReconnectionTriggerValue,SkipButtonControl,UnmaskKeyList/0,IsShow,MarkHiddenItemId/0,HiddenItemMarkResource,UnmaskKeyList/1,UnmaskKeyList/2,UnmaskKeyList/3,UnmaskKeyList/4,TriggerValueExtraKey,CloseValueExtraKey,UnmaskTextLocale
290014,0,2900,None,6001004,0,None,TouchPartySetButton,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_field_03_title,Locale_Tutorial:tuto_lost_sector_field_03_description,Bottom,1,None,False,True,True,290015,False,0,None,True,tuto_lost_sector_field_03,,StartSquadMarker,ContentsTutorialUnmask_Circle_01,,,,,,,
290015,0,2900,None,6001004,0,EnterLostSectorPartySetView,None,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_field_04_title,Locale_Tutorial:tuto_lost_sector_field_04_description,Middle,1,None,False,True,False,290016,False,0,None,True,tuto_lost_sector_field_04,,,,,,,,,,
290016,0,2900,None,6001004,0,None,TouchAutoSettingButton,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_field_05_title,Locale_Tutorial:tuto_lost_sector_field_05_description,Middle,1,None,False,True,True,290017,False,0,None,True,tuto_auto_setting_button,,,,,,,,,,
290017,0,2900,None,6001004,0,TouchAutoSettingButton,TouchSavePartySetButton,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_field_06_title,Locale_Tutorial:tuto_lost_sector_field_06_description,Middle,1,None,False,True,True,290018,True,290019,None,True,tuto_save_party_set_button,,,,,,,,,,
290018,0,2900,None,6001004,0,OpenLostSectorHud,TouchExplorationButton,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_field_07_title,Locale_Tutorial:tuto_lost_sector_field_07_description,Middle,1,None,False,True,True,0,True,1,None,True,tuto_exploration_button,,,,,,,,,,
290019,0,2900,None,6001004,0,FinishLobbyAnimation,TouchArkButton,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_re_start_title,Locale_Tutorial:tuto_lost_sector_re_start_description,Top,1,None,False,True,True,290020,False,0,FinishLobbyAnimation,True,tuto_ark_button,,,,,,,,,,
290020,0,2900,None,6001004,0,EnterArkView,TouchLostSectorButton,,,,None,1,None,False,True,True,290021,False,0,None,True,tuto_lost_sector_button,,,,,,,,,,
290021,0,2900,None,6001004,0,EnterLostSectorMainView,TouchLostSectorStageButton,,,,None,1,None,False,True,True,290022,False,0,None,True,tuto_lost_sector_stage_button,,,,,,,,,,
290022,0,2900,None,6001004,0,EnterLostSectorStagePopup,TouchLostSectorExplorationButton,,,,None,1,None,False,True,True,290023,False,0,None,True,tuto_lost_sector_exploration_button,,,,,,,,,,
290023,0,2900,None,6001004,0,OpenLostSectorHud,TouchExplorationButton,si_c907_00_s,Locale_Tutorial:tuto_lost_sector_field_07_title,Locale_Tutorial:tuto_lost_sector_field_07_description,Middle,1,None,False,True,True,0,True,1,None,True,tuto_exploration_button,,,,,,,,,,
3000013,3,3000,None,6001004,0,EnterSimulationRoomTitleView,None,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_01_title,Locale_Tutorial:tuto_simulation_room_01_description,Middle,0,None,False,True,False,3000023,True,1,None,True,,,,,,,,,,,
3000023,3,3000,None,6001004,0,None,TouchSimulationRoomLevelButton,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_02_title,Locale_Tutorial:tuto_simulation_room_02_description,Middle,1,None,False,True,True,3000033,True,1,None,True,tuto_simulation_room_02,,,,,,,,,,
3000033,3,3000,None,6001004,0,EnterSimulationRoomLevelPopup,None,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_03_title,Locale_Tutorial:tuto_simulation_room_03_description,Top,1,None,False,True,False,3000043,True,1,None,True,tuto_simulation_room_03,,,,,,,,,,
3000043,3,3000,None,6001004,0,None,None,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_04_title,Locale_Tutorial:tuto_simulation_room_04_description,Top,1,None,False,True,False,3000053,True,1,None,True,tuto_simulation_room_04,,,,,,,,,,
3000053,3,3000,None,6001004,0,None,None,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_05_title,Locale_Tutorial:tuto_simulation_room_05_description,Top,1,None,False,True,False,3000063,True,1,None,True,tuto_simulation_room_05,,,,,,,,,,
3000063,3,3000,None,6001004,0,None,TouchSimulationRoomStartButton,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_06_title,Locale_Tutorial:tuto_simulation_room_06_description,Top,1,None,False,True,True,3000073,True,1,None,True,tuto_simulation_room_06,,,,,,,,,,
3000073,3,3000,None,6001004,0,EnterSimulationRoomStageView,None,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_07_title,Locale_Tutorial:tuto_simulation_room_07_description,Middle,1,None,False,True,False,3000083,True,1,None,True,tuto_simulation_event_slot,,,,,,,,,,
3000083,3,3000,None,6001004,0,None,None,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_09_title,Locale_Tutorial:tuto_simulation_room_09_description,Middle,1,None,False,True,False,3000093,True,1,None,True,,,,,,,,,,,
3000093,3,3000,None,6001004,0,None,TouchSimulationEventSlot,,,,None,1,None,False,True,True,3000103,True,1,None,True,tuto_simulation_event_slot_first_touch,,,,,,,,,,
3000103,3,3000,None,6001004,0,EnterStageSelectView,TouchTemaPresetSlot,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_11_title,Locale_Tutorial:tuto_simulation_room_11_description,Top,1,None,False,True,True,3000113,True,1,None,True,tuto_simulation_room_11,,,,,,,,,,
3000113,3,3000,None,6001004,0,EnterSimulationRoomPartySetView,TouchAutoSettingButton,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_12_title,Locale_Tutorial:tuto_simulation_room_12_description,Top,1,None,False,True,True,3000123,True,1,None,True,tuto_auto_setting_button,,,,,,,,,,
3000123,3,3000,None,6001004,0,TouchAutoSettingButton,TouchSavePartySetButton,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_13_title,Locale_Tutorial:tuto_simulation_room_13_description,Top,1,None,False,True,True,3000133,True,1,None,True,tuto_save_party_set_button,,,,,,,,,,
3000133,3,3000,None,6001004,0,EnterSimulationRoomStageView,None,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_14_title,Locale_Tutorial:tuto_simulation_room_14_description,Top,1,None,False,True,False,3000143,True,1,None,True,tuto_fast_battle_button,,,,,,,,,,
3000143,3,3000,None,6001004,0,None,None,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_15_title,Locale_Tutorial:tuto_simulation_room_15_description,Top,1,None,False,True,False,3000153,True,1,None,True,tuto_simulation_room_15,,,,,,,,,,
3000153,3,3000,None,6001004,0,None,None,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_16_title,Locale_Tutorial:tuto_simulation_room_16_description,Top,1,None,False,True,False,3000163,True,1,None,True,,,,,,,,,,,
3000163,3,3000,None,6001004,0,None,TouchFastBattleButton,,,,None,1,None,False,True,True,3000173,True,1,None,True,tuto_fast_battle_button_touch,,,,,,,,,,
3000173,3,3000,None,6001004,0,EnterBuffSelectPopup,None,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_17_title,Locale_Tutorial:tuto_simulation_room_17_description,Top,1,None,False,True,False,3000183,True,1,None,True,tuto_simulation_room_buff_list_spot,,,,,,,,,,
3000183,3,3000,None,6001004,0,None,None,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_18_title,Locale_Tutorial:tuto_simulation_room_18_description,Top,1,None,False,True,False,3000193,True,1,None,True,,,,,,,,,,,
3000193,3,3000,None,6001004,0,None,TouchBuffSlot,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_19_title,Locale_Tutorial:tuto_simulation_room_19_description,Top,1,None,False,True,True,3000203,True,1,None,True,tuto_simulation_room_buff_slot_spot,,,,,,,,,,
3000203,3,3000,None,6001004,0,TouchBuffSlot,TouchConfirmButton,,,,None,1,None,False,True,True,3000213,True,1,None,True,tuto_simulation_room_buff_confirm_spot,,,,,,,,,,
3000213,3,3000,None,6001004,0,TouchConfirmButton,None,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_29_title,Locale_Tutorial:tuto_simulation_room_29_description,Top,1,None,False,True,False,3000223,True,1,None,True,tuto_simulation_room_buff_chain,,,,,,,,,,
3000223,3,3000,None,6001004,0,None,None,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_30_title,Locale_Tutorial:tuto_simulation_room_30_description,Top,1,None,False,True,False,3000233,True,1,None,True,tuto_simulation_room_buff_chain_obtain,,,,,,,,,,
3000233,3,3000,None,6001004,0,None,None,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_31_title,Locale_Tutorial:tuto_simulation_room_31_description,Top,1,None,False,True,False,3000243,True,1,None,True,tuto_simulation_room_buff_chain,,,,,,,,,,
3000243,3,3000,None,6001004,0,None,None,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_32_title,Locale_Tutorial:tuto_simulation_room_32_description,Top,1,None,False,True,False,3000253,True,1,None,True,,,,,,,,,,,
3000253,3,3000,None,6001004,0,None,None,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_21_title,Locale_Tutorial:tuto_simulation_room_21_description,Middle,1,None,False,True,False,3000263,True,1,None,True,tuto_simulation_event_slot,,,,,,,,,,
3000263,3,3000,None,6001004,0,None,None,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_22_title,Locale_Tutorial:tuto_simulation_room_22_description,Middle,1,None,False,True,False,3000273,True,1,None,True,tuto_simulation_event_slot,,,,,,,,,,
3000273,3,3000,None,6001004,0,None,TouchSimulationEventSlot,,,,None,1,None,False,True,True,3000283,True,1,None,True,tuto_simulation_event_slot_first_touch,,,,,,,,,,
3000283,3,3000,None,6001004,0,EnterBuffSelectPopup,None,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_24_title,Locale_Tutorial:tuto_simulation_room_24_description,Top,1,None,False,True,False,3000293,True,1,None,True,tuto_simulation_room_buff_list_heal,,,,,,,,,,
3000293,3,3000,None,6001004,0,None,TouchBuffSlot,,,,None,1,None,False,True,True,3000303,True,1,None,True,tuto_simulation_room_buff_slot_heal,,,,,,,,,,
3000303,3,3000,None,6001004,0,TouchBuffSlot,TouchConfirmButton,,,,None,1,None,False,True,True,3000313,True,1,None,True,tuto_simulation_room_buff_confirm_heal,,,,,,,,,,
3000313,3,3000,None,6001004,0,EnterSimulationRoomResultPopup,TouchResultPopupConfirmButton,,,,None,1,None,False,True,True,3000323,True,1,None,True,tuto_simulation_room_result_popup_confirm,,,,,,,,,,
3000323,3,3000,None,6001004,0,TouchResultPopupConfirmButton,None,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_27_title,Locale_Tutorial:tuto_simulation_room_27_description,Top,1,None,False,True,False,3000333,True,1,None,True,tuto_simulation_event_slot,,,,,,,,,,
3000333,3,3000,None,6001004,0,None,TouchSimulationEventSlot,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_28_title,Locale_Tutorial:tuto_simulation_room_28_description,Top,1,None,False,True,True,3000343,True,1,None,True,tuto_simulation_event_slot_first_touch,,,,,,,,,,
3000343,3,3000,None,6001004,0,EnterStageSelectView,TouchBattleEntry,,,,None,1,None,False,True,True,3000353,True,1,None,True,tuto_battle_enter,,,,,,,,,,
3000353,3,3000,None,6001004,0,EnterBuffSelectPopup,TouchBuffSlot,,,,None,1,None,False,True,True,3000363,True,1,None,True,tuto_simulation_room_buff_slot_spot,,,,,,,,,,
3000363,3,3000,None,6001004,0,TouchBuffSlot,TouchConfirmButton,,,,None,1,None,False,True,True,3000373,True,1,None,True,tuto_simulation_room_buff_confirm_spot,,,,,,,,,,
3000373,3,3000,None,6001004,0,TouchConfirmButton,TouchGiveUpButton,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_33_title,Locale_Tutorial:tuto_simulation_room_33_description,Top,1,None,False,True,True,3000383,True,1,None,True,tuto_simulation_room_give_up_button,,,,,,,,,,
3000383,3,3000,None,6001004,0,EnterAlertPopup,ConfirmButtonTouch,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_34_title,Locale_Tutorial:tuto_simulation_room_34_description,Top,1,None,False,True,True,3000393,True,1,None,True,tuto_outpostbuilding_04,,,,,,,,,,
3000393,3,3000,None,6001004,0,ConfirmButtonTouch,None,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_35_title,Locale_Tutorial:tuto_simulation_room_35_description,Top,0,None,False,True,False,3000403,True,1,None,True,,,,,,,,,,,
3000403,3,3000,None,6001004,0,None,TouchBuffLegacySlot,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_36_title,Locale_Tutorial:tuto_simulation_room_36_description,Top,1,None,False,True,True,3000413,True,1,None,True,tuto_simulation_buff_legacy_btn,,,,,,,,,,
3000413,3,3000,None,6001004,0,TouchBuffLegacySlot,TouchBuffLegacyConfirmButton,,,,None,1,None,False,True,True,3000423,True,1,None,True,tuto_simulation_buff_legacy_confirm_btn,,,,,,,,,,
3000423,3,3000,None,6001004,0,EnterSimulationRoomTitleView,None,si_c900_00_s,Locale_Tutorial:tuto_simulation_room_41_title,Locale_Tutorial:tuto_simulation_room_41_description,Top,1,None,False,True,False,0,True,1,None,True,,,,,,,,,,,
301001,0,3010,None,6001004,0,TouchSimulationOverClockModeBtn,FinishSimulationOverClockModeAnimation,,,,None,0,None,False,True,False,301002,True,1,None,False,,,,,,,,,,,
301002,0,3010,None,6001004,0,FinishSimulationOverClockModeAnimation,None,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_01_title,Locale_Tutorial:tuto_simulation_room_oc_01_description,Bottom,1,None,False,True,True,301003,True,1,None,True,,,,,,,,,,,
301003,0,3010,None,6001004,0,None,None,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_01_title,Locale_Tutorial:tuto_simulation_room_oc_02_description,Bottom,1,None,False,True,True,301004,True,1,None,True,,,,,,,,,,,
301004,0,3010,None,6001004,0,None,EnterSimulationOverClockModeOptionPopup,,,,None,1,None,False,True,True,301005,True,1,None,True,tuto_overclock_popup_open_btn,,,,,,,,,,
301005,0,3010,None,6001004,0,EnterSimulationOverClockModeOptionPopup,None,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_01_title,Locale_Tutorial:tuto_simulation_room_oc_03_description,Bottom,0,None,False,True,True,301006,True,1,None,True,,,,,,,,,,,
301006,0,3010,None,6001004,0,None,None,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_01_title,Locale_Tutorial:tuto_simulation_room_oc_04_description,Bottom,0,None,False,True,True,301007,True,1,None,True,,,,,,,,,,,
301007,0,3010,None,6001004,0,None,None,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_02_title,Locale_Tutorial:tuto_simulation_room_oc_05_description,Bottom,0,None,False,True,True,301008,True,1,None,True,,,,,,,,,,,
301008,0,3010,None,6001004,0,None,None,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_03_01_title,Locale_Tutorial:tuto_simulation_room_oc_06_description,Bottom,1,None,False,True,False,301009,True,1,None,True,tuto_overclock_option_type_group,,,,,,,,,,
301009,0,3010,None,6001004,0,None,None,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_03_01_title,Locale_Tutorial:tuto_simulation_room_oc_07_description,Bottom,1,OverClockOption_01,False,True,True,301010,True,1,None,True,,,,,,,,,,,
301010,0,3010,None,6001004,0,None,None,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_04_title,Locale_Tutorial:tuto_simulation_room_oc_08_description,Bottom,1,None,False,True,False,301011,True,1,None,True,tuto_overclock_option_level_group,,,,,,,,,,
301011,0,3010,None,6001004,0,None,None,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_04_title,Locale_Tutorial:tuto_simulation_room_oc_09_description,Bottom,1,OverClockOption_02,False,True,True,301012,True,1,None,True,,,,,,,,,,,
301012,0,3010,None,6001004,0,None,None,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_05_title,Locale_Tutorial:tuto_simulation_room_oc_11_description,Top,1,OverClockOption_03,False,True,True,301013,True,1,None,True,,,,,,,,,,,
301013,0,3010,None,6001004,0,None,None,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_07_title,Locale_Tutorial:tuto_simulation_room_oc_10_description,Top,1,None,False,True,False,301014,True,1,None,True,tuto_overclock_option_difficulty,,,,,,,,,,
301014,0,3010,None,6001004,0,None,None,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_06_title,Locale_Tutorial:tuto_simulation_room_oc_12_description,Top,1,OverClockOption_04,False,True,True,301015,True,1,None,True,,,,,,,,,,,
301015,0,3010,None,6001004,0,None,None,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_08_title,Locale_Tutorial:tuto_simulation_room_oc_13_description,Bottom,1,None,False,True,True,301016,True,1,None,True,,,,,,,,,,,
301016,0,3010,None,6001004,0,None,None,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_08_title,Locale_Tutorial:tuto_simulation_room_oc_14_description,Bottom,1,None,False,True,True,301017,True,1,None,True,,,,,,,,,,,
301017,0,3010,None,6001004,0,None,None,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_01_title,Locale_Tutorial:tuto_simulation_room_oc_17_description,Bottom,1,None,False,True,True,0,True,1,None,True,,,,,,,,,,,
301018,0,3010,OverClock,6001004,0,None,None,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_01_title,Locale_Tutorial:tuto_simulation_room_oc_02_description,Bottom,1,None,False,True,True,301019,True,1,None,True,,,,,,,,,,,
301019,0,3010,OverClock,6001004,0,None,None,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_03_01_title,Locale_Tutorial:tuto_simulation_room_oc_06_description,Bottom,1,None,False,True,False,301020,True,1,None,True,tuto_overclock_option_type_group,,,,,,,,,,
301020,0,3010,OverClock,6001004,0,None,None,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_03_01_title,Locale_Tutorial:tuto_simulation_room_oc_07_description,Bottom,1,OverClockOption_01,False,True,True,301021,True,1,None,True,,,,,,,,,,,
301021,0,3010,OverClock,6001004,0,None,None,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_04_title,Locale_Tutorial:tuto_simulation_room_oc_08_description,Bottom,1,None,False,True,False,301022,True,1,None,True,tuto_overclock_option_level_group,,,,,,,,,,
301022,0,3010,OverClock,6001004,0,None,None,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_04_title,Locale_Tutorial:tuto_simulation_room_oc_09_description,Bottom,1,OverClockOption_02,False,True,True,301023,True,1,None,True,,,,,,,,,,,
301023,0,3010,OverClock,6001004,0,None,None,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_05_title,Locale_Tutorial:tuto_simulation_room_oc_11_description,Top,1,OverClockOption_03,False,True,True,301024,True,1,None,True,,,,,,,,,,,
301024,0,3010,OverClock,6001004,0,None,None,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_07_title,Locale_Tutorial:tuto_simulation_room_oc_10_description,Top,1,None,False,True,False,301025,True,1,None,True,tuto_overclock_option_difficulty,,,,,,,,,,
301025,0,3010,OverClock,6001004,0,None,None,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_06_title,Locale_Tutorial:tuto_simulation_room_oc_12_description,Top,1,OverClockOption_04,False,True,True,301026,True,1,None,True,,,,,,,,,,,
301026,0,3010,OverClock,6001004,0,None,None,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_08_title,Locale_Tutorial:tuto_simulation_room_oc_13_description,Bottom,1,None,False,True,True,0,True,1,None,True,,,,,,,,,,,
310001,0,3100,None,6004006,6004007,EnterField,None,si_c907_00_s,Locale_Tutorial:tuto_equip_levelup_12_title,Locale_Tutorial:tuto_equip_levelup_12_description,Top,1,None,False,True,False,310002,True,1,None,True,,,,,,,,,,,
310002,0,3100,None,6004006,6004007,None,None,si_c907_00_s,Locale_Tutorial:tuto_equip_levelup_13_title,Locale_Tutorial:tuto_equip_levelup_13_description,Top,1,unmask_equip_levelup_01,False,True,False,310003,False,0,None,True,,,,,,,,,,,
310003,0,3100,None,6004006,6004007,None,None,si_c907_00_s,Locale_Tutorial:tuto_equip_levelup_14_title,Locale_Tutorial:tuto_equip_levelup_14_description,Top,1,None,False,True,False,0,True,1,None,True,,,,,,,,,,,
320001,0,3200,None,6001004,0,EnterSkillInfoPopup,None,si_c907_00_s,Locale_Tutorial:tuto_skill_level_up_01_title,Locale_Tutorial:tuto_skill_level_up_01_description,Top,1,None,False,True,True,320002,True,1,None,True,,,,,,,,,,,
320002,0,3200,None,6001004,0,None,TouchSkillLevelUpButton,si_c907_00_s,,,None,1,None,False,True,True,320003,True,1,None,True,tuto_skill_level_up_02,,,,,,,,,,
320003,0,3200,None,6001004,0,EnterSkillLevelUpPopup,None,si_c907_00_s,Locale_Tutorial:tuto_skill_level_up_03_title,Locale_Tutorial:tuto_skill_level_up_03_description,Top,1,None,False,True,False,320004,True,1,None,True,tuto_skill_level_up_03,,,,,,,,,,
320004,0,3200,None,6001004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_skill_level_up_04_title,Locale_Tutorial:tuto_skill_level_up_04_description,Top,1,None,False,True,False,0,True,1,None,True,tuto_skill_level_up_04,,,,,,,,,,
330001,0,3300,None,6002016,0,EnterBuildingListPopup,None,si_c907_00_s,Locale_Tutorial:tuto_outpost_build_01_title,Locale_Tutorial:tuto_outpost_build_01_description,Bottom,0,None,False,True,True,330002,True,1,None,True,,,,,,,,,,,
330002,0,3300,None,6002016,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_outpost_build_02_title,Locale_Tutorial:tuto_outpost_build_02_description,Bottom,0,None,False,True,True,330003,True,1,None,True,,,,,,,,,,,
330003,0,3300,None,6002016,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_outpost_build_03_title,Locale_Tutorial:tuto_outpost_build_03_description,Bottom,1,None,False,True,False,330004,True,1,None,True,tuto_building_condition_tap,,,,,,,,,,
330004,0,3300,None,6002016,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_outpost_build_04_title,Locale_Tutorial:tuto_outpost_build_04_description,Bottom,1,None,False,True,False,330005,True,1,None,True,tuto_building_material,,,,,,,,,,
330005,0,3300,None,6002016,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_outpost_build_05_title,Locale_Tutorial:tuto_outpost_build_05_description,Bottom,1,None,False,True,False,330006,True,1,None,True,tuto_building_material,,,,,,,,,,
330006,0,3300,None,6002016,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_outpost_build_06_title,Locale_Tutorial:tuto_outpost_build_06_description,Bottom,1,None,False,True,True,0,True,1,None,True,,,,,,,,,,,
340001,0,3400,None,6003021,0,EnterRookieArenaView,None,si_c902_00_s,Locale_Tutorial:tuto_rookie_arena_01_title,Locale_Tutorial:tuto_rookie_arena_01_description,Top,0,None,False,True,True,340002,True,1,None,True,,,,,,,,,,,
340002,0,3400,None,6003021,0,None,None,si_c902_00_s,Locale_Tutorial:tuto_rookie_arena_02_title,Locale_Tutorial:tuto_rookie_arena_02_description,Top,0,None,False,True,True,340003,False,0,None,True,,,,,,,,,,,
340003,0,3400,None,6003021,0,None,None,si_c902_00_s,Locale_Tutorial:tuto_rookie_arena_03_title,Locale_Tutorial:tuto_rookie_arena_03_description,Top,0,None,False,True,True,340004,False,0,None,True,,,,,,,,,,,
340004,0,3400,None,6003021,0,None,None,si_c902_00_s,Locale_Tutorial:tuto_rookie_arena_04_title,Locale_Tutorial:tuto_rookie_arena_04_description,Top,1,None,False,True,False,340005,False,0,None,True,tuto_rookie_arena_squad_info,,,,,,,,,,
340005,0,3400,None,6003021,0,None,None,si_c902_00_s,Locale_Tutorial:tuto_rookie_arena_05_title,Locale_Tutorial:tuto_rookie_arena_05_description,Top,1,None,False,True,False,340006,False,0,None,True,tuto_rookie_arena_squad_info,,,,,,,,,,
340006,0,3400,None,6003021,0,None,TouchArenaSquadSettingButton,si_c902_00_s,Locale_Tutorial:tuto_rookie_arena_06_title,Locale_Tutorial:tuto_rookie_arena_06_description,Top,1,None,False,True,True,340007,False,0,None,True,tuto_arena_squad_setting_button_touch,,,,,,,,,,
340007,0,3400,None,6003021,0,EnterRookieArenaSquadSettingView,TouchAutoSettingButton,si_c902_00_s,Locale_Tutorial:tuto_rookie_arena_07_title,Locale_Tutorial:tuto_rookie_arena_07_description,Top,1,None,False,True,True,340008,False,0,None,True,tuto_auto_setting_button,,,,,,,,,,
340008,0,3400,None,6003021,0,TouchAutoSettingButton,None,si_c902_00_s,Locale_Tutorial:tuto_rookie_arena_08_title,Locale_Tutorial:tuto_rookie_arena_08_description,Bottom,1,None,False,True,False,340009,False,0,None,True,tuto_team_setting_slot,,,,,,,,,,
340009,0,3400,None,6003021,0,None,TouchDefensePartySetButton,si_c902_00_s,Locale_Tutorial:tuto_rookie_arena_08_title,Locale_Tutorial:tuto_rookie_arena_08_description,Bottom,1,None,False,True,True,340010,False,0,None,True,tuto_defence_setting_button,,,,,,,,,,
340010,0,3400,None,6003021,0,EnterAlertPopup,ConfirmButtonTouch,,,,None,1,None,False,True,True,340011,False,0,None,True,tuto_outpostbuilding_04,,,,,,,,,,
340011,0,3400,None,6003021,0,ConfirmButtonTouch,TouchAutoSettingButton,,,,None,1,None,False,True,True,340012,False,0,None,True,tuto_auto_setting_button,,,,,,,,,,
340012,0,3400,None,6003021,0,TouchAutoSettingButton,TouchSavePartySetButton,,,,None,1,None,False,True,True,340013,False,0,None,True,tuto_save_party_set_button,,,,,,,,,,
340013,0,3400,None,6003021,0,EnterRookieArenaView,None,si_c902_00_s,Locale_Tutorial:tuto_rookie_arena_09_title,Locale_Tutorial:tuto_rookie_arena_09_description,Top,1,None,False,True,False,340014,False,0,None,True,tuto_rookie_arena_squad_info,,,,,,,,,,
340014,0,3400,None,6003021,0,None,None,si_c902_00_s,Locale_Tutorial:tuto_rookie_arena_10_title,Locale_Tutorial:tuto_rookie_arena_10_description,Top,1,None,False,True,False,340015,False,0,None,True,tuto_arena_rival_list,,,,,,,,,,
340015,0,3400,None,6003021,0,None,None,si_c902_00_s,Locale_Tutorial:tuto_rookie_arena_11_title,Locale_Tutorial:tuto_rookie_arena_11_description,Top,1,None,False,True,False,340016,False,0,None,True,tuto_arena_battle_enter,,,,,,,,,,
340016,0,3400,None,6003021,0,None,None,si_c902_00_s,Locale_Tutorial:tuto_rookie_arena_12_title,Locale_Tutorial:tuto_rookie_arena_12_description,Bottom,1,None,False,True,False,340017,False,0,None,True,tuto_arena_ticket_tab,,,,,,,,,,
340017,0,3400,None,6003021,0,None,None,si_c902_00_s,Locale_Tutorial:tuto_rookie_arena_13_title,Locale_Tutorial:tuto_rookie_arena_13_description,Bottom,1,None,False,True,True,0,True,1,None,True,,,,,,,,,,,
3500011,1,3500,None,6011018,0,EnterSpecialArenaView,None,si_c902_00_s,Locale_Tutorial:tuto_special_arena_01_title,Locale_Tutorial:tuto_special_arena_01_description,Top,0,None,False,True,True,3500021,True,1,None,True,,,,,,,,,,,
3500021,1,3500,None,6011018,0,None,None,si_c902_00_s,Locale_Tutorial:tuto_special_arena_03_title,Locale_Tutorial:tuto_special_arena_03_description,Top,0,None,False,True,True,3500031,False,0,None,True,,,,,,,,,,,
3500031,1,3500,None,6011018,0,None,None,si_c902_00_s,Locale_Tutorial:tuto_special_arena_04_title,Locale_Tutorial:tuto_special_arena_04_description,Top,0,None,False,True,True,3500041,False,0,None,True,,,,,,,,,,,
