id,manager_id,dialog_event_id,selection_dialog_group_id,selection_dialog_id,is_consume_stamina,selection_event_type,selection_event_value_list/0/event_target_heroine,selection_event_value_list/0/event_value,selection_event_value_list/0/event_result_grade,selection_event_value_list/1/event_target_heroine,selection_event_value_list/1/event_value,selection_event_value_list/1/event_result_grade,selection_event_value_list/2/event_target_heroine,selection_event_value_list/2/event_value,selection_event_value_list/2/event_result_grade,selection_event_value_list/3/event_target_heroine,selection_event_value_list/3/event_value,selection_event_value_list/3/event_result_grade,selection_event_value_list/4/event_target_heroine,selection_event_value_list/4/event_value,selection_event_value_list/4/event_result_grade,is_use_select_condition,select_dialog_condition_list/0/select_condition_dialog_event
snowfall_speech_ludmilla_05_21,1001,snowfall_speech_ludmilla_05,snowfall_speech_ludmilla_05,snowfall_speech_ludmilla_05_21,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_06_27,1001,snowfall_speech_ludmilla_06,snowfall_speech_ludmilla_06,snowfall_speech_ludmilla_06_27,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_06_28,1001,snowfall_speech_ludmilla_06,snowfall_speech_ludmilla_06,snowfall_speech_ludmilla_06_28,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_07_22,1001,snowfall_speech_ludmilla_07,snowfall_speech_ludmilla_07,snowfall_speech_ludmilla_07_22,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_07_23,1001,snowfall_speech_ludmilla_07,snowfall_speech_ludmilla_07,snowfall_speech_ludmilla_07_23,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_08_17,1001,snowfall_speech_ludmilla_08,snowfall_speech_ludmilla_08,snowfall_speech_ludmilla_08_17,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_08_18,1001,snowfall_speech_ludmilla_08,snowfall_speech_ludmilla_08,snowfall_speech_ludmilla_08_18,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_09_16,1001,snowfall_speech_ludmilla_09,snowfall_speech_ludmilla_09,snowfall_speech_ludmilla_09_16,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_09_17,1001,snowfall_speech_ludmilla_09,snowfall_speech_ludmilla_09,snowfall_speech_ludmilla_09_17,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_10_18,1001,snowfall_speech_ludmilla_10,snowfall_speech_ludmilla_10,snowfall_speech_ludmilla_10_18,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_10_19,1001,snowfall_speech_ludmilla_10,snowfall_speech_ludmilla_10,snowfall_speech_ludmilla_10_19,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_11_19,1001,snowfall_speech_ludmilla_11,snowfall_speech_ludmilla_11,snowfall_speech_ludmilla_11_19,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_11_20,1001,snowfall_speech_ludmilla_11,snowfall_speech_ludmilla_11,snowfall_speech_ludmilla_11_20,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_12_14,1001,snowfall_speech_ludmilla_12,snowfall_speech_ludmilla_12,snowfall_speech_ludmilla_12_14,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_12_15,1001,snowfall_speech_ludmilla_12,snowfall_speech_ludmilla_12,snowfall_speech_ludmilla_12_15,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_13_21,1001,snowfall_speech_ludmilla_13,snowfall_speech_ludmilla_13,snowfall_speech_ludmilla_13_21,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_13_22,1001,snowfall_speech_ludmilla_13,snowfall_speech_ludmilla_13,snowfall_speech_ludmilla_13_22,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_14_22,1001,snowfall_speech_ludmilla_14,snowfall_speech_ludmilla_14,snowfall_speech_ludmilla_14_22,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_14_23,1001,snowfall_speech_ludmilla_14,snowfall_speech_ludmilla_14,snowfall_speech_ludmilla_14_23,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_15_26,1001,snowfall_speech_ludmilla_15,snowfall_speech_ludmilla_15,snowfall_speech_ludmilla_15_26,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_15_27,1001,snowfall_speech_ludmilla_15,snowfall_speech_ludmilla_15,snowfall_speech_ludmilla_15_27,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_16_18,1001,snowfall_speech_ludmilla_16,snowfall_speech_ludmilla_16,snowfall_speech_ludmilla_16_18,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_16_19,1001,snowfall_speech_ludmilla_16,snowfall_speech_ludmilla_16,snowfall_speech_ludmilla_16_19,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_17_19,1001,snowfall_speech_ludmilla_17,snowfall_speech_ludmilla_17,snowfall_speech_ludmilla_17_19,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_17_20,1001,snowfall_speech_ludmilla_17,snowfall_speech_ludmilla_17,snowfall_speech_ludmilla_17_20,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_18_19,1001,snowfall_speech_ludmilla_18,snowfall_speech_ludmilla_18,snowfall_speech_ludmilla_18_19,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_18_20,1001,snowfall_speech_ludmilla_18,snowfall_speech_ludmilla_18,snowfall_speech_ludmilla_18_20,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_19_21,1001,snowfall_speech_ludmilla_19,snowfall_speech_ludmilla_19,snowfall_speech_ludmilla_19_21,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_19_22,1001,snowfall_speech_ludmilla_19,snowfall_speech_ludmilla_19,snowfall_speech_ludmilla_19_22,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_20_12,1001,snowfall_speech_ludmilla_20,snowfall_speech_ludmilla_20,snowfall_speech_ludmilla_20_12,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_20_13,1001,snowfall_speech_ludmilla_20,snowfall_speech_ludmilla_20,snowfall_speech_ludmilla_20_13,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_21_19,1001,snowfall_speech_ludmilla_21,snowfall_speech_ludmilla_21,snowfall_speech_ludmilla_21_19,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_21_20,1001,snowfall_speech_ludmilla_21,snowfall_speech_ludmilla_21,snowfall_speech_ludmilla_21_20,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_22_19,1001,snowfall_speech_ludmilla_22,snowfall_speech_ludmilla_22,snowfall_speech_ludmilla_22_19,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_22_20,1001,snowfall_speech_ludmilla_22,snowfall_speech_ludmilla_22,snowfall_speech_ludmilla_22_20,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_23_16,1001,snowfall_speech_ludmilla_23,snowfall_speech_ludmilla_23,snowfall_speech_ludmilla_23_16,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_23_17,1001,snowfall_speech_ludmilla_23,snowfall_speech_ludmilla_23,snowfall_speech_ludmilla_23_17,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_24_24,1001,snowfall_speech_ludmilla_24,snowfall_speech_ludmilla_24,snowfall_speech_ludmilla_24_24,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_24_25,1001,snowfall_speech_ludmilla_24,snowfall_speech_ludmilla_24,snowfall_speech_ludmilla_24_25,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_25_17,1001,snowfall_speech_ludmilla_25,snowfall_speech_ludmilla_25,snowfall_speech_ludmilla_25_17,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_25_18,1001,snowfall_speech_ludmilla_25,snowfall_speech_ludmilla_25,snowfall_speech_ludmilla_25_18,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_26_23,1001,snowfall_speech_ludmilla_26,snowfall_speech_ludmilla_26,snowfall_speech_ludmilla_26_23,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_26_24,1001,snowfall_speech_ludmilla_26,snowfall_speech_ludmilla_26,snowfall_speech_ludmilla_26_24,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_27_18,1001,snowfall_speech_ludmilla_27,snowfall_speech_ludmilla_27,snowfall_speech_ludmilla_27_18,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_27_19,1001,snowfall_speech_ludmilla_27,snowfall_speech_ludmilla_27,snowfall_speech_ludmilla_27_19,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_28_19,1001,snowfall_speech_ludmilla_28,snowfall_speech_ludmilla_28,snowfall_speech_ludmilla_28_19,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_28_20,1001,snowfall_speech_ludmilla_28,snowfall_speech_ludmilla_28,snowfall_speech_ludmilla_28_20,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_29_15,1001,snowfall_speech_ludmilla_29,snowfall_speech_ludmilla_29,snowfall_speech_ludmilla_29_15,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_29_16,1001,snowfall_speech_ludmilla_29,snowfall_speech_ludmilla_29,snowfall_speech_ludmilla_29_16,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_30_18,1001,snowfall_speech_ludmilla_30,snowfall_speech_ludmilla_30,snowfall_speech_ludmilla_30_18,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_30_19,1001,snowfall_speech_ludmilla_30,snowfall_speech_ludmilla_30,snowfall_speech_ludmilla_30_19,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_31_21,1001,snowfall_speech_ludmilla_31,snowfall_speech_ludmilla_31,snowfall_speech_ludmilla_31_21,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_31_22,1001,snowfall_speech_ludmilla_31,snowfall_speech_ludmilla_31,snowfall_speech_ludmilla_31_22,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_32_11,1001,snowfall_speech_ludmilla_32,snowfall_speech_ludmilla_32,snowfall_speech_ludmilla_32_11,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_32_12,1001,snowfall_speech_ludmilla_32,snowfall_speech_ludmilla_32,snowfall_speech_ludmilla_32_12,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_ludmilla_33_9,1001,snowfall_speech_ludmilla_33,snowfall_speech_ludmilla_33,snowfall_speech_ludmilla_33_9,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_speech_ludmilla_33_10,1001,snowfall_speech_ludmilla_33,snowfall_speech_ludmilla_33,snowfall_speech_ludmilla_33_10,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_01_12,1001,snowfall_speech_emma_01,snowfall_speech_emma_01,snowfall_speech_emma_01_12,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_01_13,1001,snowfall_speech_emma_01,snowfall_speech_emma_01,snowfall_speech_emma_01_13,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_02_12,1001,snowfall_speech_emma_02,snowfall_speech_emma_02,snowfall_speech_emma_02_12,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_02_13,1001,snowfall_speech_emma_02,snowfall_speech_emma_02,snowfall_speech_emma_02_13,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_03_13,1001,snowfall_speech_emma_03,snowfall_speech_emma_03,snowfall_speech_emma_03_13,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_03_14,1001,snowfall_speech_emma_03,snowfall_speech_emma_03,snowfall_speech_emma_03_14,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_04_12,1001,snowfall_speech_emma_04,snowfall_speech_emma_04,snowfall_speech_emma_04_12,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_04_13,1001,snowfall_speech_emma_04,snowfall_speech_emma_04,snowfall_speech_emma_04_13,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_05_16,1001,snowfall_speech_emma_05,snowfall_speech_emma_05,snowfall_speech_emma_05_16,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_05_17,1001,snowfall_speech_emma_05,snowfall_speech_emma_05,snowfall_speech_emma_05_17,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_07_12,1001,snowfall_speech_emma_07,snowfall_speech_emma_07,snowfall_speech_emma_07_12,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_07_13,1001,snowfall_speech_emma_07,snowfall_speech_emma_07,snowfall_speech_emma_07_13,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_08_10,1001,snowfall_speech_emma_08,snowfall_speech_emma_08,snowfall_speech_emma_08_10,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_08_11,1001,snowfall_speech_emma_08,snowfall_speech_emma_08,snowfall_speech_emma_08_11,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_09_17,1001,snowfall_speech_emma_09,snowfall_speech_emma_09,snowfall_speech_emma_09_17,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_09_18,1001,snowfall_speech_emma_09,snowfall_speech_emma_09,snowfall_speech_emma_09_18,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_10_9,1001,snowfall_speech_emma_10,snowfall_speech_emma_10,snowfall_speech_emma_10_9,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_10_10,1001,snowfall_speech_emma_10,snowfall_speech_emma_10,snowfall_speech_emma_10_10,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_11_17,1001,snowfall_speech_emma_11,snowfall_speech_emma_11,snowfall_speech_emma_11_17,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_11_18,1001,snowfall_speech_emma_11,snowfall_speech_emma_11,snowfall_speech_emma_11_18,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_12_15,1001,snowfall_speech_emma_12,snowfall_speech_emma_12,snowfall_speech_emma_12_15,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_12_16,1001,snowfall_speech_emma_12,snowfall_speech_emma_12,snowfall_speech_emma_12_16,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_13_12,1001,snowfall_speech_emma_13,snowfall_speech_emma_13,snowfall_speech_emma_13_12,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_13_13,1001,snowfall_speech_emma_13,snowfall_speech_emma_13,snowfall_speech_emma_13_13,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_14_12,1001,snowfall_speech_emma_14,snowfall_speech_emma_14,snowfall_speech_emma_14_12,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_14_13,1001,snowfall_speech_emma_14,snowfall_speech_emma_14,snowfall_speech_emma_14_13,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_15_14,1001,snowfall_speech_emma_15,snowfall_speech_emma_15,snowfall_speech_emma_15_14,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_15_15,1001,snowfall_speech_emma_15,snowfall_speech_emma_15,snowfall_speech_emma_15_15,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_16_11,1001,snowfall_speech_emma_16,snowfall_speech_emma_16,snowfall_speech_emma_16_11,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_16_12,1001,snowfall_speech_emma_16,snowfall_speech_emma_16,snowfall_speech_emma_16_12,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_17_12,1001,snowfall_speech_emma_17,snowfall_speech_emma_17,snowfall_speech_emma_17_12,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_17_13,1001,snowfall_speech_emma_17,snowfall_speech_emma_17,snowfall_speech_emma_17_13,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_18_11,1001,snowfall_speech_emma_18,snowfall_speech_emma_18,snowfall_speech_emma_18_11,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_18_12,1001,snowfall_speech_emma_18,snowfall_speech_emma_18,snowfall_speech_emma_18_12,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_19_14,1001,snowfall_speech_emma_19,snowfall_speech_emma_19,snowfall_speech_emma_19_14,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_19_15,1001,snowfall_speech_emma_19,snowfall_speech_emma_19,snowfall_speech_emma_19_15,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_20_11,1001,snowfall_speech_emma_20,snowfall_speech_emma_20,snowfall_speech_emma_20_11,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_20_12,1001,snowfall_speech_emma_20,snowfall_speech_emma_20,snowfall_speech_emma_20_12,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_21_13,1001,snowfall_speech_emma_21,snowfall_speech_emma_21,snowfall_speech_emma_21_13,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_21_14,1001,snowfall_speech_emma_21,snowfall_speech_emma_21,snowfall_speech_emma_21_14,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_22_18,1001,snowfall_speech_emma_22,snowfall_speech_emma_22,snowfall_speech_emma_22_18,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_22_19,1001,snowfall_speech_emma_22,snowfall_speech_emma_22,snowfall_speech_emma_22_19,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_23_12,1001,snowfall_speech_emma_23,snowfall_speech_emma_23,snowfall_speech_emma_23_12,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_23_13,1001,snowfall_speech_emma_23,snowfall_speech_emma_23,snowfall_speech_emma_23_13,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_24_12,1001,snowfall_speech_emma_24,snowfall_speech_emma_24,snowfall_speech_emma_24_12,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_24_13,1001,snowfall_speech_emma_24,snowfall_speech_emma_24,snowfall_speech_emma_24_13,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_25_15,1001,snowfall_speech_emma_25,snowfall_speech_emma_25,snowfall_speech_emma_25_15,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_25_16,1001,snowfall_speech_emma_25,snowfall_speech_emma_25,snowfall_speech_emma_25_16,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_26_18,1001,snowfall_speech_emma_26,snowfall_speech_emma_26,snowfall_speech_emma_26_18,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_26_19,1001,snowfall_speech_emma_26,snowfall_speech_emma_26,snowfall_speech_emma_26_19,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_27_12,1001,snowfall_speech_emma_27,snowfall_speech_emma_27,snowfall_speech_emma_27_12,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_27_13,1001,snowfall_speech_emma_27,snowfall_speech_emma_27,snowfall_speech_emma_27_13,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_28_9,1001,snowfall_speech_emma_28,snowfall_speech_emma_28,snowfall_speech_emma_28_9,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_28_10,1001,snowfall_speech_emma_28,snowfall_speech_emma_28,snowfall_speech_emma_28_10,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_29_14,1001,snowfall_speech_emma_29,snowfall_speech_emma_29,snowfall_speech_emma_29_14,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_29_15,1001,snowfall_speech_emma_29,snowfall_speech_emma_29,snowfall_speech_emma_29_15,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_30_12,1001,snowfall_speech_emma_30,snowfall_speech_emma_30,snowfall_speech_emma_30_12,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_30_13,1001,snowfall_speech_emma_30,snowfall_speech_emma_30,snowfall_speech_emma_30_13,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_31_12,1001,snowfall_speech_emma_31,snowfall_speech_emma_31,snowfall_speech_emma_31_12,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_31_13,1001,snowfall_speech_emma_31,snowfall_speech_emma_31,snowfall_speech_emma_31_13,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_32_15,1001,snowfall_speech_emma_32,snowfall_speech_emma_32,snowfall_speech_emma_32_15,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_32_16,1001,snowfall_speech_emma_32,snowfall_speech_emma_32,snowfall_speech_emma_32_16,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_33_17,1001,snowfall_speech_emma_33,snowfall_speech_emma_33,snowfall_speech_emma_33_17,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_33_18,1001,snowfall_speech_emma_33,snowfall_speech_emma_33,snowfall_speech_emma_33_18,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_34_16,1001,snowfall_speech_emma_34,snowfall_speech_emma_34,snowfall_speech_emma_34_16,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_34_17,1001,snowfall_speech_emma_34,snowfall_speech_emma_34,snowfall_speech_emma_34_17,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_35_14,1001,snowfall_speech_emma_35,snowfall_speech_emma_35,snowfall_speech_emma_35_14,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_35_15,1001,snowfall_speech_emma_35,snowfall_speech_emma_35,snowfall_speech_emma_35_15,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_36_14,1001,snowfall_speech_emma_36,snowfall_speech_emma_36,snowfall_speech_emma_36_14,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_emma_36_15,1001,snowfall_speech_emma_36,snowfall_speech_emma_36,snowfall_speech_emma_36_15,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_37_13,1001,snowfall_speech_emma_37,snowfall_speech_emma_37,snowfall_speech_emma_37_13,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_speech_emma_37_14,1001,snowfall_speech_emma_37,snowfall_speech_emma_37,snowfall_speech_emma_37_14,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_01_16,1001,snowfall_speech_mica_01,snowfall_speech_mica_01,snowfall_speech_mica_01_16,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_01_17,1001,snowfall_speech_mica_01,snowfall_speech_mica_01,snowfall_speech_mica_01_17,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
