id,name_localkey,description_localkey,skill_icon,skill_ani_number,weapon_type,prefer_target,show_lock_on,attack_type,fire_type,casting_time,break_object_hp_raito,skill_value_type_01,skill_value_01,skill_value_type_02,skill_value_02,shot_count,delay_time,shot_timing,penetration,projectile_speed,projectile_hp_ratio,projectile_radius_object,projectile_radius,spot_explosion_range,is_destroyable_projectile,relate_anim,deceleration_rate,target_character_ratio,target_cover_ratio,target_nothing_ratio,calling_group_id,target_count,object_position_type,object_position/0,object_position/1,object_position/2,is_using_timeline,control_gauge,weapon_object_enum,object_resource/0,linked_parts,break_object/0,break_object/1,cancel_type,break_object/2,break_object/3,break_object/4,break_object/5,break_object/6,break_object/7,break_object/8,object_resource/1,object_position/3,object_position/4,object_position/5,break_object/9,break_object/10,break_object/11,control_parts/0,control_parts/1,move_object/0,move_object/1,move_object/2,move_object/3,control_parts/2,control_parts/3,control_parts/4,control_parts/5
520132,,,,Shot_18,AR,Random,False,Energy,Instant,0,0,Percent,0,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,False,30,0,0,100,0,0,None,0.0,0.0,0.0,False,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520133,,,,Shot_16,RL,Random,False,Energy,ProjectileCurve,100,0,Percent,50000,None,0,1,50,Concurrence,0,2000.0,10000,5,200,500,False,False,0,0,100,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520134,Locale_Skill:sk_name_landeater_Shot_01,Locale_Skill:sk_desc_landeater_Energy_Shot_01,proj_multi_shot,Shot_01,RL,HighAttack,False,Energy,ProjectileCurve,100,0,Percent,2000,None,0,1,50,Concurrence,0,2000.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520135,Locale_Skill:sk_name_landeater_Shot_02,Locale_Skill:sk_desc_landeater_Energy_Shot_02,proj_multi_shot,Shot_02,RL,Random,False,Energy,ProjectileCurve,50,0,Percent,3000,None,0,1,50,Concurrence,0,500.0,3000,2,200,0,True,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520136,Locale_Skill:sk_name_landeater_Shot_03,Locale_Skill:sk_desc_landeater_Energy_Shot_03,shield_move,Shot_03,RL,Random,False,Energy,Barrier,400,0,Percent,100,Integer,2500,1,50,Concurrence,0,2000.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_03,monsterskill_installbarrier_ebg001_fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520137,Locale_Skill:sk_name_landeater_Shot_04,Locale_Skill:sk_desc_landeater_Energy_Shot_04_1,laser_shot,Shot_04,RL,Random,True,Energy,Instant,300,0,Percent,8000,None,0,1,50,Concurrence,0,0.0,0,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520138,Locale_Skill:sk_name_landeater_Shot_05,Locale_Skill:sk_desc_landeater_Energy_Shot_05_1,proj_multi_shot,Shot_05,RL,HighAttack,True,Energy,ProjectileCurve,400,0,Percent,8000,None,0,1,50,Concurrence,0,2500.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520139,,,,Shot_06,RL,HighAttack,True,Energy,ProjectileCurve,200,0,Percent,15000,None,0,1,50,Concurrence,0,2500.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520140,,,,Shot_07,RL,Random,False,Energy,ProjectileCurve,50,0,Percent,3000,None,0,1,50,Concurrence,0,600.0,3000,2,200,0,True,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520141,,,,Shot_08,AR,Random,True,Energy,InstantAll_FrontRay,200,0,Percent,15000,None,0,1,50,Concurrence,1,2500.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520142,,,,Shot_09,AR,Random,True,Energy,InstantAll_FrontRay,200,0,Percent,15000,None,0,1,50,Concurrence,1,2500.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520143,Locale_Skill:sk_name_landeater_Shot_11,Locale_Skill:sk_desc_landeater_Energy_Shot_10,proj_multi_shot,Shot_10,AR,Random,True,Energy,InstantAll_FrontRay,200,0,Percent,15000,None,0,1,50,Concurrence,1,2500.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520144,Locale_Skill:sk_name_landeater_Shot_11_1,Locale_Skill:sk_desc_landeater_Energy_Shot_11,proj_multi_shot,Shot_11,AR,Random,True,Energy,InstantAll_FrontRay,400,2,Percent,15000,None,0,1,50,Concurrence,1,2500.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_04,,,break_col_04,break_col_05,BreakCol,break_col_06,,,,,,,,,,,,,,,,,,,,,,,
520145,Locale_Skill:sk_name_landeater_Shot_12,Locale_Skill:sk_desc_landeater_Energy_Shot_12,gatling_shot,Shot_12,AR,HighAttack,False,Energy,Instant,50,0,Percent,600,None,0,5,10,Sequence,0,0.0,0,0,0,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520146,,,,Shot_13,AR,HighAttack,False,Energy,Instant,50,0,Percent,600,None,0,5,10,Sequence,0,0.0,0,0,0,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520147,,,,Shot_14,RL,Random,True,Energy,Instant,300,20,Percent,8000,None,0,1,50,Concurrence,0,0.0,0,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_03,,,break_col_02,break_col_03,BreakCol,,,,,,,,,,,,,,,,,,,,,,,,
520148,,,,Shot_15,RL,HighAttack,True,Energy,ProjectileCurve,400,20,Percent,8000,None,0,1,50,Concurrence,0,2500.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_04,,,break_col_05,break_col_06,BreakCol,,,,,,,,,,,,,,,,,,,,,,,,
520149,,,,Shot_16,AR,Random,False,Metal,Instant,0,0,Percent,0,None,0,1,0,Concurrence,0,0.0,0,0,100,0,False,True,30,0,0,100,0,0,None,0.0,0.0,0.0,False,0,weapon_object_08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520150,,,,Shot_19,AR,Random,False,Metal,Instant,0,0,Percent,0,None,0,1,0,Concurrence,0,0.0,0,0,100,0,False,True,30,0,0,100,0,0,None,0.0,0.0,0.0,False,0,weapon_object_08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520151,,,,Shot_20,RL,Random,False,Energy,Barrier,100,0,Percent,100,Integer,2500,1,50,Concurrence,0,2000.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_03,monsterskill_installbarrier_ebg001_fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520152,Locale_Skill:sk_name_landeater_Shot_01,Locale_Skill:sk_desc_landeater_Energy_Shot_01,proj_multi_shot,Shot_01,RL,HighAttack,False,Energy,ProjectileCurve,100,0,Percent,2000,None,0,1,50,Concurrence,0,2000.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520153,Locale_Skill:sk_name_landeater_Shot_02,Locale_Skill:sk_desc_landeater_Energy_Shot_02,proj_multi_shot,Shot_02,RL,Random,False,Energy,ProjectileCurve,50,0,Percent,3000,None,0,1,50,Concurrence,0,500.0,3000,2,200,0,True,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520154,Locale_Skill:sk_name_landeater_Shot_03,Locale_Skill:sk_desc_landeater_Energy_Shot_03,shield_move,Shot_03,RL,Random,False,Energy,Barrier,400,0,Percent,100,Integer,2500,1,50,Concurrence,0,2000.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_03,monsterskill_installbarrier_ebg001_fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520155,Locale_Skill:sk_name_landeater_Shot_04,Locale_Skill:sk_desc_landeater_Energy_Shot_04_1,laser_shot,Shot_04,RL,Random,True,Energy,Instant,300,0,Percent,8000,None,0,1,50,Concurrence,0,0.0,0,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520156,Locale_Skill:sk_name_landeater_Shot_05,Locale_Skill:sk_desc_landeater_Energy_Shot_05_1,proj_multi_shot,Shot_05,RL,HighAttack,True,Energy,ProjectileCurve,400,0,Percent,8000,None,0,1,50,Concurrence,0,2500.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520157,,,,Shot_06,RL,HighAttack,True,Energy,ProjectileCurve,200,0,Percent,15000,None,0,1,50,Concurrence,0,2500.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520158,,,,Shot_07,RL,Random,False,Energy,ProjectileCurve,50,0,Percent,3000,None,0,1,50,Concurrence,0,600.0,3000,2,200,0,True,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520159,,,,Shot_08,AR,Random,True,Energy,InstantAll_FrontRay,200,0,Percent,15000,None,0,1,50,Concurrence,1,2500.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520160,,,,Shot_09,AR,Random,True,Energy,InstantAll_FrontRay,200,0,Percent,15000,None,0,1,50,Concurrence,1,2500.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520161,Locale_Skill:sk_name_landeater_Shot_11,Locale_Skill:sk_desc_landeater_Energy_Shot_10,proj_multi_shot,Shot_10,AR,Random,True,Energy,InstantAll_FrontRay,200,0,Percent,15000,None,0,1,50,Concurrence,1,2500.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520162,Locale_Skill:sk_name_landeater_Shot_11_1,Locale_Skill:sk_desc_landeater_Energy_Shot_11,proj_multi_shot,Shot_11,AR,Random,True,Energy,InstantAll_FrontRay,400,2,Percent,15000,None,0,1,50,Concurrence,1,2500.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_04,,,break_col_04,break_col_05,BreakCol,break_col_06,,,,,,,,,,,,,,,,,,,,,,,
520163,Locale_Skill:sk_name_landeater_Shot_12,Locale_Skill:sk_desc_landeater_Energy_Shot_12,gatling_shot,Shot_12,AR,HighAttack,False,Energy,Instant,50,0,Percent,600,None,0,5,10,Sequence,0,0.0,0,0,0,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520164,,,,Shot_13,AR,HighAttack,False,Energy,Instant,50,0,Percent,600,None,0,5,10,Sequence,0,0.0,0,0,0,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520165,,,,Shot_14,RL,Random,True,Energy,Instant,300,20,Percent,8000,None,0,1,50,Concurrence,0,0.0,0,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_03,,,break_col_02,break_col_03,BreakCol,,,,,,,,,,,,,,,,,,,,,,,,
520166,,,,Shot_15,RL,HighAttack,True,Energy,ProjectileCurve,400,20,Percent,8000,None,0,1,50,Concurrence,0,2500.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_04,,,break_col_05,break_col_06,BreakCol,,,,,,,,,,,,,,,,,,,,,,,,
520167,,,,Shot_20,RL,Random,False,Energy,Barrier,100,0,Percent,100,Integer,2500,1,50,Concurrence,0,2000.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_03,monsterskill_installbarrier_ebg001_fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520168,,,,Shot_21,AR,Random,False,Energy,Instant,500,20,Percent,0,None,0,1,10,Sequence,0,0.0,0,0,0,0,False,True,30,0,0,100,0,0,None,0.0,0.0,0.0,False,0,weapon_object_05,,,break_col_01,break_col_02,BreakCol,break_col_03,,,,,,,,,,,,,,,,,,,,,,,
520169,,,,Shot_22,AR,Random,False,Energy,Instant,500,15,Percent,0,None,0,1,10,Sequence,0,0.0,0,0,0,0,False,True,30,0,0,100,0,0,None,0.0,0.0,0.0,False,0,weapon_object_05,,,break_col_04,break_col_05,BreakCol,break_col_06,counter_col_01,counter_col_02,counter_col_03,,,,,,,,,,,,,,,,,,,,
520170,,,,Shot_23,AR,Random,False,Energy,Instant,500,15,Percent,0,None,0,1,10,Sequence,0,0.0,0,0,0,0,False,True,30,0,0,100,0,0,None,0.0,0.0,0.0,False,0,weapon_object_05,,,break_col_01,break_col_04,BreakCol,break_col_07,break_col_08,counter_col_02,counter_col_03,counter_col_05,counter_col_06,,,,,,,,,,,,,,,,,,
520171,,,,Shot_24,AR,Random,False,Energy,Instant,500,10,Percent,0,None,0,1,10,Sequence,0,0.0,0,0,0,0,False,True,30,0,0,100,0,0,None,0.0,0.0,0.0,False,0,weapon_object_05,,,break_col_04,break_col_05,BreakCol,break_col_06,break_col_09,counter_col_01,counter_col_02,counter_col_03,counter_col_07,counter_col_08,,,,,,,,,,,,,,,,,
520201,Locale_Skill:sk_name_stormbringer_Shot_01,Locale_Skill:sk_desc_stormbringer_Energy_Shot_01,gatling_shot,Shot_01,AR,Random,False,Energy,Instant,10,0,Percent,3400,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,False,30,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520202,Locale_Skill:sk_name_stormbringer_Shot_02,Locale_Skill:sk_desc_stormbringer_Energy_Shot_02,proj_multi_shot,Shot_02,RL,Random,False,Energy,ProjectileCurve,50,0,Percent,700,None,0,4,50,Concurrence,0,2000.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520203,Locale_Skill:sk_name_stormbringer_Shot_03,Locale_Skill:sk_desc_stormbringer_Energy_Shot_03,laser_shot,Shot_03,SR,Random,False,Energy,Instant,300,5,Percent,7500,None,0,1,50,Concurrence,1,0.0,0,0,0,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,break_col_04,break_col_05,BreakCol,break_col_06,,,,,,,,,,,,,,,,,,,,,,,
520204,Locale_Skill:sk_name_stormbringer_Shot_04,Locale_Skill:sk_desc_stormbringer_Energy_Shot_04,bombing_shot_all,Shot_04,SR,Random,True,Energy,InstantAll,300,5,Percent,10500,None,0,1,50,Concurrence,0,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_02,,,break_col_01,break_col_05,BreakCol,break_col_06,,,,,,,,,,,,,,,,,,,,,,,
520205,Locale_Skill:sk_name_stormbringer_Shot_05,Locale_Skill:sk_desc_stormbringer_Energy_Shot_05,thunder,Shot_05,SR,Random,True,Energy,InstantNumber,300,5,Percent,15000,Integer,3,1,50,Concurrence,0,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_02,,,break_col_02,break_col_03,BreakCol,break_col_04,,,,,,,,,,,,,,,,,,,,,,,
520206,Locale_Skill:sk_name_stormbringer_Shot_06,Locale_Skill:sk_desc_stormbringer_Energy_Shot_06,stun_shot,Shot_06,SR,Random,True,Energy,InstantAll,300,0,Percent,5000,None,0,1,50,Concurrence,0,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520207,Locale_Skill:sk_name_stormbringer_Shot_07,Locale_Skill:sk_desc_stormbringer_Energy_Shot_07,proj_multi_shot,Shot_07,RL,Random,False,Energy,ProjectileCurve,50,0,Percent,700,None,0,4,50,Concurrence,0,2000.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520208,Locale_Skill:sk_name_stormbringer_Shot_01,Locale_Skill:sk_desc_stormbringer_Energy_Shot_01,gatling_shot,Shot_01,AR,HighAttack,False,Energy,Instant,50,0,Percent,3000,None,0,2,10,Sequence,0,0.0,0,0,0,0,False,False,30,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520209,Locale_Skill:sk_name_stormbringer_Shot_03,Locale_Skill:sk_desc_stormbringer_Energy_Shot_03,laser_shot,Shot_03,SR,Random,True,Energy,Instant,150,0,Percent,6000,None,0,1,10,Concurrence,0,0.0,0,0,0,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520210,Locale_Skill:sk_name_stormbringer_Shot_04,Locale_Skill:sk_desc_stormbringer_Energy_Shot_04,bombing_shot_all,Shot_04,SR,Random,False,Energy,InstantAll,150,0,Percent,6000,None,0,1,50,Concurrence,1,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_02,,,break_col_21,,BreakCol,,,,,,,,,,,,,,,,,,,,,,,,
520211,Locale_Skill:sk_name_stormbringer_Shot_06,Locale_Skill:sk_desc_stormbringer_Energy_Shot_08,stun_shot,Shot_06,SR,Random,False,Energy,InstantAll,10,0,Percent,15000,None,0,1,50,Concurrence,1,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520212,Locale_Skill:sk_name_stormbringer_Shot_05,Locale_Skill:sk_desc_stormbringer_Energy_Shot_05,thunder,Shot_05,SR,Random,False,Energy,InstantNumber,150,5,Percent,6000,Integer,3,1,50,Concurrence,1,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_02,,,break_col_21,,BreakCol,,,,,,,,,,,,,,,,,,,,,,,,
520213,Locale_Skill:sk_name_stormbringer_Shot_05,Locale_Skill:sk_desc_stormbringer_Energy_Shot_05,thunder,Shot_08,SR,Random,False,Energy,InstantNumber,300,5,Percent,6000,Integer,3,1,50,Concurrence,1,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_02,,,break_col_21,,BreakCol,,,,,,,,,,,,,,,,,,,,,,,,
520214,Locale_Skill:sk_name_stormbringer_Shot_05,Locale_Skill:sk_desc_stormbringer_Energy_Shot_05,thunder,Shot_09,SR,Random,False,Energy,InstantNumber,300,5,Percent,6000,Integer,3,1,50,Concurrence,1,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_02,,,break_col_21,,BreakCol,,,,,,,,,,,,,,,,,,,,,,,,
520215,Locale_Skill:sk_name_stormbringer_Shot_02,Locale_Skill:sk_desc_laitance_None_Shot_02,proj_multi_shot,Shot_02,RL,Random,False,Energy,ProjectileCurve,200,10,Percent,7000,None,0,3,10,Sequence,0,2000.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,break_col_14,counter_col_16,BreakCol,,,,,,,,,,,,,,,,,,,,,,,,
520216,,,,Shot_07,RL,Random,False,Energy,ProjectileCurve,200,10,Percent,7000,None,0,3,10,Sequence,0,2000.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,counter_col_17,break_col_15,BreakCol,,,,,,,,,,,,,,,,,,,,,,,,
520217,,,,Shot_10,RL,Random,False,Energy,ProjectileCurve,200,10,Percent,7000,None,0,3,10,Sequence,0,2000.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,break_col_10,counter_col_12,BreakCol,,,,,,,,,,,,,,,,,,,,,,,,
520218,,,,Shot_11,RL,Random,False,Energy,ProjectileCurve,200,10,Percent,7000,None,0,3,10,Sequence,0,2000.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,counter_col_13,break_col_11,BreakCol,,,,,,,,,,,,,,,,,,,,,,,,
520219,,,,Shot_12,RL,Random,False,Energy,ProjectileCurve,200,10,Percent,7000,None,0,3,10,Sequence,0,2000.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,break_col_10,counter_col_13,BreakCol,,,,,,,,,,,,,,,,,,,,,,,,
520220,,,,Shot_13,RL,Random,False,Energy,ProjectileCurve,200,10,Percent,7000,None,0,3,10,Sequence,0,2000.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,counter_col_10,break_col_13,BreakCol,,,,,,,,,,,,,,,,,,,,,,,,
520221,,,,Shot_14,RL,Random,False,Energy,ProjectileCurve,200,10,Percent,7000,None,0,3,10,Sequence,0,2000.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,break_col_11,counter_col_12,BreakCol,,,,,,,,,,,,,,,,,,,,,,,,
520222,,,,Shot_15,RL,Random,False,Energy,ProjectileCurve,200,10,Percent,7000,None,0,3,10,Sequence,0,2000.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,counter_col_11,break_col_12,BreakCol,,,,,,,,,,,,,,,,,,,,,,,,
520223,Locale_Skill:sk_name_stormbringer_Shot_01,Locale_Skill:sk_desc_stormbringer_Energy_Shot_01,gatling_shot,Shot_01,AR,Random,False,Energy,Instant,50,0,Percent,1000,None,0,2,10,Sequence,0,0.0,0,0,0,0,False,False,30,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520224,Locale_Skill:sk_name_stormbringer_Shot_03,Locale_Skill:sk_desc_stormbringer_Energy_Shot_03,laser_shot,Shot_03,SR,Random,True,Energy,Instant,50,0,Percent,4000,None,0,1,50,Concurrence,0,0.0,0,0,0,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520225,Locale_Skill:sk_name_stormbringer_Shot_04,Locale_Skill:sk_desc_stormbringer_coop_Energy_Shot_04,bombing_shot_all,Shot_04,SR,Random,False,Energy,InstantAll,150,0,Percent,5300,None,0,1,50,Concurrence,1,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_02,,,break_col_21,,BreakCol,,,,,,,,,,,,,,,,,,,,,,,,
520226,Locale_Skill:sk_name_stormbringer_Shot_06,Locale_Skill:sk_desc_stormbringer_Energy_Shot_06,stun_shot,Shot_06,SR,Random,False,Energy,InstantAll,10,0,Percent,900,None,0,1,50,Concurrence,1,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520227,,,,Shot_05,SR,Random,False,Energy,InstantNumber,150,5,Percent,1700,Integer,3,1,50,Concurrence,1,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_02,,,break_col_10,break_col_11,BreakCol,break_col_07,break_col_08,break_col_12,break_col_13,break_col_14,break_col_15,break_col_16,,,,,break_col_17,break_col_18,break_col_19,,,,,,,,,,
520228,,,,Shot_08,SR,Random,False,Energy,InstantNumber,300,5,Percent,3000,Integer,3,1,50,Concurrence,1,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_02,,,counter_col_10,counter_col_11,BreakCol,counter_col_07,counter_col_08,counter_col_12,counter_col_13,counter_col_14,counter_col_15,counter_col_16,,,,,counter_col_17,counter_col_18,counter_col_19,,,,,,,,,,
520229,,,,Shot_09,SR,Random,False,Energy,InstantNumber,300,5,Percent,3000,Integer,3,1,50,Concurrence,1,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_02,,,break_col_21,,BreakCol,,,,,,,,,,,,,,,,,,,,,,,,
520230,Locale_Skill:sk_name_stormbringer_Shot_02,Locale_Skill:sk_desc_laitance_None_Shot_02,proj_multi_shot,Shot_02,RL,Random,False,Energy,ProjectileCurve,30,0,Percent,1500,None,0,3,10,Sequence,0,3000.0,10000,2,100,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520231,,,,Shot_07,AR,Random,False,Energy,Instant,200,30,Percent,3000,None,0,1,50,Concurrence,0,0.0,0,0,0,0,False,False,0,0,0,100,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,break_col_10,break_col_07,BreakCol,break_col_12,counter_col_08,counter_col_11,counter_col_13,,,,,,,,,,,,,,,,,,,,
520232,,,,Shot_10,AR,Random,False,Energy,Instant,200,30,Percent,3000,None,0,1,50,Concurrence,0,0.0,0,0,0,0,False,False,0,0,0,100,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,break_col_17,break_col_14,BreakCol,break_col_18,counter_col_16,counter_col_15,counter_col_19,,,,,,,,,,,,,,,,,,,,
520233,,,,Shot_11,AR,Random,False,Energy,Instant,200,30,Percent,3000,None,0,1,50,Concurrence,0,0.0,0,0,0,0,False,False,0,0,0,100,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,break_col_08,break_col_11,BreakCol,break_col_13,counter_col_07,counter_col_10,counter_col_12,,,,,,,,,,,,,,,,,,,,
520234,,,,Shot_12,AR,Random,False,Energy,Instant,200,30,Percent,3000,None,0,1,50,Concurrence,0,0.0,0,0,0,0,False,False,0,0,0,100,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,break_col_16,break_col_15,BreakCol,break_col_19,counter_col_17,counter_col_14,counter_col_18,,,,,,,,,,,,,,,,,,,,
