id,wave_path_group_id,spawn_start_time,spawn_monster_id,spawn_count,spawn_delay,starting_point_group,starting_point_type,starting_point_min_order,starting_point_max_order,forced_starting_point_index
910590705,9105907,3960,1001108025,3,140,C,InOrder,1.0,3.0,
910590706,9105907,5040,1001107025,6,120,C,InOrder,1.0,3.0,
910590801,9105908,100,1001108025,2,160,C,InOrder,4.0,6.0,
910590802,9105908,1060,1001107025,4,140,C,InOrder,4.0,6.0,
910590803,9105908,1880,1001102025,3,140,C,InOrder,4.0,6.0,
910590804,9105908,2960,1001101025,6,120,C,InOrder,4.0,6.0,
910590805,9105908,3960,1001108025,3,140,C,InOrder,4.0,6.0,
910590806,9105908,5040,1001107025,6,120,C,InOrder,4.0,6.0,
910590901,9105909,100,1001108025,2,160,C,InOrder,7.0,9.0,
910590902,9105909,1060,1001107025,4,140,C,InOrder,7.0,9.0,
910590903,9105909,1880,1001102025,3,140,C,InOrder,7.0,9.0,
910590904,9105909,2960,1001101025,6,120,C,InOrder,7.0,9.0,
910590905,9105909,3960,1001108025,3,140,C,InOrder,7.0,9.0,
910590906,9105909,5040,1001107025,6,120,C,InOrder,7.0,9.0,
910591001,9105910,100,1001108025,2,160,D,InOrder,1.0,3.0,
910591002,9105910,1060,1001107025,4,140,D,InOrder,1.0,3.0,
910591003,9105910,1880,1001102025,3,140,D,InOrder,1.0,3.0,
910591004,9105910,2960,1001101025,6,120,D,InOrder,1.0,3.0,
910591005,9105910,3960,1001108025,3,140,D,InOrder,1.0,3.0,
910591006,9105910,5040,1001107025,6,120,D,InOrder,1.0,3.0,
910591101,9105911,100,1001108025,2,160,D,InOrder,4.0,6.0,
910591102,9105911,1060,1001107025,4,140,D,InOrder,4.0,6.0,
910591103,9105911,1880,1001102025,3,140,D,InOrder,4.0,6.0,
910591104,9105911,2960,1001101025,6,120,D,InOrder,4.0,6.0,
910591105,9105911,3960,1001108025,3,140,D,InOrder,4.0,6.0,
910591106,9105911,5040,1001107025,6,120,D,InOrder,4.0,6.0,
910591201,9105912,100,1001108025,2,160,D,InOrder,7.0,9.0,
910591202,9105912,1060,1001107025,4,140,D,InOrder,7.0,9.0,
910591203,9105912,1880,1001102025,3,140,D,InOrder,7.0,9.0,
910591204,9105912,2960,1001101025,6,120,D,InOrder,7.0,9.0,
910591205,9105912,3960,1001108025,3,140,D,InOrder,7.0,9.0,
910591206,9105912,5040,1001107025,6,120,D,InOrder,7.0,9.0,
910600101,9106001,100,1001115026,1,200,A,InOrder,1.0,3.0,
910600102,9106001,800,1001102026,6,160,A,InOrder,1.0,3.0,
910600103,9106001,1200,1001115026,1,200,A,InOrder,1.0,3.0,
910600104,9106001,1900,1001201026,1,160,A,Forced,,,1.0
910600105,9106001,2500,1001115026,1,200,A,InOrder,1.0,3.0,
910600106,9106001,3200,1001104026,6,160,A,InOrder,1.0,3.0,
910600107,9106001,3600,1001115026,1,200,A,InOrder,1.0,3.0,
910600108,9106001,4300,1001202026,1,160,A,Forced,,,1.0
910600201,9106002,100,1001115026,1,200,A,InOrder,4.0,6.0,
910600202,9106002,800,1001102026,6,160,A,InOrder,4.0,6.0,
910600203,9106002,1200,1001115026,1,200,A,InOrder,4.0,6.0,
910600204,9106002,1900,1001201026,1,160,A,Forced,,,4.0
910600205,9106002,2500,1001115026,1,200,A,InOrder,4.0,6.0,
910600206,9106002,3200,1001104026,6,160,A,InOrder,4.0,6.0,
910600207,9106002,3600,1001115026,1,200,A,InOrder,4.0,6.0,
910600208,9106002,4300,1001202026,1,160,A,Forced,,,4.0
910600301,9106003,100,1001115026,1,200,A,InOrder,7.0,9.0,
910600302,9106003,800,1001102026,6,160,A,InOrder,7.0,9.0,
910600303,9106003,1200,1001115026,1,200,A,InOrder,7.0,9.0,
910600304,9106003,1900,1001201026,1,160,A,Forced,,,7.0
910600305,9106003,2500,1001115026,1,200,A,InOrder,7.0,9.0,
910600306,9106003,3200,1001104026,6,160,A,InOrder,7.0,9.0,
910600307,9106003,3600,1001115026,1,200,A,InOrder,7.0,9.0,
910600308,9106003,4300,1001202026,1,160,A,Forced,,,7.0
910600401,9106004,100,1001115026,1,200,B,InOrder,1.0,3.0,
910600402,9106004,800,1001102026,6,160,B,InOrder,1.0,3.0,
910600403,9106004,1200,1001115026,1,200,B,InOrder,1.0,3.0,
910600404,9106004,1900,1001201026,1,160,B,Forced,,,1.0
910600405,9106004,2500,1001115026,1,200,B,InOrder,1.0,3.0,
910600406,9106004,3200,1001104026,6,160,B,InOrder,1.0,3.0,
910600407,9106004,3600,1001115026,1,200,B,InOrder,1.0,3.0,
910600408,9106004,4300,1001202026,1,160,B,Forced,,,1.0
910600501,9106005,100,1001115026,1,200,B,InOrder,4.0,6.0,
910600502,9106005,800,1001102026,6,160,B,InOrder,4.0,6.0,
910600503,9106005,1200,1001115026,1,200,B,InOrder,4.0,6.0,
910600504,9106005,1900,1001201026,1,160,B,Forced,,,4.0
910600505,9106005,2500,1001115026,1,200,B,InOrder,4.0,6.0,
910600506,9106005,3200,1001104026,6,160,B,InOrder,4.0,6.0,
910600507,9106005,3600,1001115026,1,200,B,InOrder,4.0,6.0,
910600508,9106005,4300,1001202026,1,160,B,Forced,,,4.0
910600601,9106006,100,1001115026,1,200,B,InOrder,7.0,9.0,
910600602,9106006,800,1001102026,6,160,B,InOrder,7.0,9.0,
910600603,9106006,1200,1001115026,1,200,B,InOrder,7.0,9.0,
910600604,9106006,1900,1001201026,1,160,B,Forced,,,7.0
910600605,9106006,2500,1001115026,1,200,B,InOrder,7.0,9.0,
910600606,9106006,3200,1001104026,6,160,B,InOrder,7.0,9.0,
910600607,9106006,3600,1001115026,1,200,B,InOrder,7.0,9.0,
910600608,9106006,4300,1001202026,1,160,B,Forced,,,7.0
910600701,9106007,100,1001115026,1,200,C,InOrder,1.0,3.0,
910600702,9106007,800,1001102026,6,160,C,InOrder,1.0,3.0,
910600703,9106007,1200,1001115026,1,200,C,InOrder,1.0,3.0,
910600704,9106007,1900,1001201026,1,160,C,Forced,,,1.0
910600705,9106007,2500,1001115026,1,200,C,InOrder,1.0,3.0,
910600706,9106007,3200,1001104026,6,160,C,InOrder,1.0,3.0,
910600707,9106007,3600,1001115026,1,200,C,InOrder,1.0,3.0,
910600708,9106007,4300,1001202026,1,160,C,Forced,,,1.0
910600801,9106008,100,1001115026,1,200,C,InOrder,4.0,6.0,
910600802,9106008,800,1001102026,6,160,C,InOrder,4.0,6.0,
910600803,9106008,1200,1001115026,1,200,C,InOrder,4.0,6.0,
910600804,9106008,1900,1001201026,1,160,C,Forced,,,4.0
910600805,9106008,2500,1001115026,1,200,C,InOrder,4.0,6.0,
910600806,9106008,3200,1001104026,6,160,C,InOrder,4.0,6.0,
910600807,9106008,3600,1001115026,1,200,C,InOrder,4.0,6.0,
910600808,9106008,4300,1001202026,1,160,C,Forced,,,4.0
910600901,9106009,100,1001115026,1,200,C,InOrder,7.0,9.0,
910600902,9106009,800,1001102026,6,160,C,InOrder,7.0,9.0,
910600903,9106009,1200,1001115026,1,200,C,InOrder,7.0,9.0,
910600904,9106009,1900,1001201026,1,160,C,Forced,,,7.0
910600905,9106009,2500,1001115026,1,200,C,InOrder,7.0,9.0,
910600906,9106009,3200,1001104026,6,160,C,InOrder,7.0,9.0,
910600907,9106009,3600,1001115026,1,200,C,InOrder,7.0,9.0,
910600908,9106009,4300,1001202026,1,160,C,Forced,,,7.0
910601001,9106010,100,1001115026,1,200,D,InOrder,1.0,3.0,
910601002,9106010,800,1001102026,6,160,D,InOrder,1.0,3.0,
910601003,9106010,1200,1001115026,1,200,D,InOrder,1.0,3.0,
910601004,9106010,1900,1001201026,1,160,D,Forced,,,1.0
910601005,9106010,2500,1001115026,1,200,D,InOrder,1.0,3.0,
910601006,9106010,3200,1001104026,6,160,D,InOrder,1.0,3.0,
910601007,9106010,3600,1001115026,1,200,D,InOrder,1.0,3.0,
910601008,9106010,4300,1001202026,1,160,D,Forced,,,1.0
910601101,9106011,100,1001115026,1,200,D,InOrder,4.0,6.0,
910601102,9106011,800,1001102026,6,160,D,InOrder,4.0,6.0,
910601103,9106011,1200,1001115026,1,200,D,InOrder,4.0,6.0,
910601104,9106011,1900,1001201026,1,160,D,Forced,,,4.0
910601105,9106011,2500,1001115026,1,200,D,InOrder,4.0,6.0,
910601106,9106011,3200,1001104026,6,160,D,InOrder,4.0,6.0,
910601107,9106011,3600,1001115026,1,200,D,InOrder,4.0,6.0,
910601108,9106011,4300,1001202026,1,160,D,Forced,,,4.0
910601201,9106012,100,1001115026,1,200,D,InOrder,7.0,9.0,
910601202,9106012,800,1001102026,6,160,D,InOrder,7.0,9.0,
910601203,9106012,1200,1001115026,1,200,D,InOrder,7.0,9.0,
910601204,9106012,1900,1001201026,1,160,D,Forced,,,7.0
910601205,9106012,2500,1001115026,1,200,D,InOrder,7.0,9.0,
910601206,9106012,3200,1001104026,6,160,D,InOrder,7.0,9.0,
910601207,9106012,3600,1001115026,1,200,D,InOrder,7.0,9.0,
910601208,9106012,4300,1001202026,1,160,D,Forced,,,7.0
910610101,9106101,100,1001102026,3,140,A,InOrder,1.0,3.0,
910610102,9106101,1180,1001102026,3,140,A,InOrder,1.0,3.0,
910610103,9106101,2260,1001108026,2,160,A,InOrder,1.0,3.0,
910610104,9106101,4020,1001111026,16,80,A,InOrder,1.0,3.0,
910610201,9106102,100,1001102026,3,140,A,InOrder,4.0,6.0,
910610202,9106102,1180,1001102026,3,140,A,InOrder,4.0,6.0,
910610203,9106102,2260,1001108026,2,160,A,InOrder,4.0,6.0,
910610204,9106102,4020,1001111026,16,80,A,InOrder,4.0,6.0,
910610301,9106103,100,1001102026,3,140,A,InOrder,7.0,9.0,
910610302,9106103,1180,1001102026,3,140,A,InOrder,7.0,9.0,
910610303,9106103,2260,1001108026,2,160,A,InOrder,7.0,9.0,
910610304,9106103,4020,1001111026,16,80,A,InOrder,7.0,9.0,
910610401,9106104,100,1001102026,3,140,B,InOrder,1.0,3.0,
910610402,9106104,1180,1001102026,3,140,B,InOrder,1.0,3.0,
910610403,9106104,2260,1001108026,2,160,B,InOrder,1.0,3.0,
910610404,9106104,4020,1001111026,16,80,B,InOrder,1.0,3.0,
910610501,9106105,100,1001102026,3,140,B,InOrder,4.0,6.0,
910610502,9106105,1180,1001102026,3,140,B,InOrder,4.0,6.0,
910610503,9106105,2260,1001108026,2,160,B,InOrder,4.0,6.0,
910610504,9106105,4020,1001111026,16,80,B,InOrder,4.0,6.0,
910610601,9106106,100,1001102026,3,140,B,InOrder,7.0,9.0,
910610602,9106106,1180,1001102026,3,140,B,InOrder,7.0,9.0,
910610603,9106106,2260,1001108026,2,160,B,InOrder,7.0,9.0,
910610604,9106106,4020,1001111026,16,80,B,InOrder,7.0,9.0,
910610701,9106107,100,1001102026,3,140,C,InOrder,1.0,3.0,
910610702,9106107,1180,1001102026,3,140,C,InOrder,1.0,3.0,
910610703,9106107,2260,1001108026,2,160,C,InOrder,1.0,3.0,
910610704,9106107,4020,1001111026,16,80,C,InOrder,1.0,3.0,
910610801,9106108,100,1001102026,3,140,C,InOrder,4.0,6.0,
910610802,9106108,1180,1001102026,3,140,C,InOrder,4.0,6.0,
910610803,9106108,2260,1001108026,2,160,C,InOrder,4.0,6.0,
910610804,9106108,4020,1001111026,16,80,C,InOrder,4.0,6.0,
910610901,9106109,100,1001102026,3,140,C,InOrder,7.0,9.0,
910610902,9106109,1180,1001102026,3,140,C,InOrder,7.0,9.0,
910610903,9106109,2260,1001108026,2,160,C,InOrder,7.0,9.0,
910610904,9106109,4020,1001111026,16,80,C,InOrder,7.0,9.0,
910611001,9106110,100,1001102026,3,140,D,InOrder,1.0,3.0,
910611002,9106110,1180,1001102026,3,140,D,InOrder,1.0,3.0,
910611003,9106110,2260,1001108026,2,160,D,InOrder,1.0,3.0,
910611004,9106110,4020,1001111026,16,80,D,InOrder,1.0,3.0,
910611101,9106111,100,1001102026,3,140,D,InOrder,4.0,6.0,
910611102,9106111,1180,1001102026,3,140,D,InOrder,4.0,6.0,
910611103,9106111,2260,1001108026,2,160,D,InOrder,4.0,6.0,
910611104,9106111,4020,1001111026,16,80,D,InOrder,4.0,6.0,
910611201,9106112,100,1001102026,3,140,D,InOrder,7.0,9.0,
910611202,9106112,1180,1001102026,3,140,D,InOrder,7.0,9.0,
910611203,9106112,2260,1001108026,2,160,D,InOrder,7.0,9.0,
910611204,9106112,4020,1001111026,16,80,D,InOrder,7.0,9.0,
910620101,9106201,100,1001106026,20,80,A,InOrder,1.0,3.0,
910620102,9106201,2820,1001112026,20,80,A,InOrder,1.0,3.0,
910620201,9106202,100,1001106026,20,80,A,InOrder,4.0,6.0,
910620202,9106202,2820,1001112026,20,80,A,InOrder,4.0,6.0,
910620301,9106203,100,1001106026,20,80,A,InOrder,7.0,9.0,
910620302,9106203,2820,1001112026,20,80,A,InOrder,7.0,9.0,
910620401,9106204,100,1001106026,20,80,B,InOrder,1.0,3.0,
910620402,9106204,2820,1001112026,20,80,B,InOrder,1.0,3.0,
910620501,9106205,100,1001106026,20,80,B,InOrder,4.0,6.0,
910620502,9106205,2820,1001112026,20,80,B,InOrder,4.0,6.0,
910620601,9106206,100,1001106026,20,80,B,InOrder,7.0,9.0,
910620602,9106206,2820,1001112026,20,80,B,InOrder,7.0,9.0,
910620701,9106207,100,1001106026,20,80,C,InOrder,1.0,3.0,
910620702,9106207,2820,1001112026,20,80,C,InOrder,1.0,3.0,
910620801,9106208,100,1001106026,20,80,C,InOrder,4.0,6.0,
910620802,9106208,2820,1001112026,20,80,C,InOrder,4.0,6.0,
910620901,9106209,100,1001106026,20,80,C,InOrder,7.0,9.0,
910620902,9106209,2820,1001112026,20,80,C,InOrder,7.0,9.0,
910621001,9106210,100,1001106026,20,80,D,InOrder,1.0,3.0,
910621002,9106210,2820,1001112026,20,80,D,InOrder,1.0,3.0,
910621101,9106211,100,1001106026,20,80,D,InOrder,4.0,6.0,
910621102,9106211,2820,1001112026,20,80,D,InOrder,4.0,6.0,
910621201,9106212,100,1001106026,20,80,D,InOrder,7.0,9.0,
910621202,9106212,2820,1001112026,20,80,D,InOrder,7.0,9.0,
910630101,9106301,100,1001115027,1,200,A,InOrder,1.0,3.0,
910630102,9106301,700,1001113027,3,160,A,InOrder,1.0,3.0,
910630103,9106301,1100,1001115027,1,200,A,InOrder,1.0,3.0,
910630104,9106301,1700,1001113027,3,160,A,InOrder,1.0,3.0,
910630105,9106301,2520,1001115027,1,200,A,InOrder,1.0,3.0,
910630106,9106301,3520,1001115027,1,200,A,InOrder,1.0,3.0,
910630107,9106301,4120,1001111027,4,140,A,InOrder,1.0,3.0,
910630108,9106301,5120,1001111027,4,140,A,InOrder,1.0,3.0,
910630201,9106302,100,1001115027,1,200,A,InOrder,4.0,6.0,
910630202,9106302,700,1001113027,3,160,A,InOrder,4.0,6.0,
910630203,9106302,1100,1001115027,1,200,A,InOrder,4.0,6.0,
910630204,9106302,1700,1001113027,3,160,A,InOrder,4.0,6.0,
910630205,9106302,2520,1001115027,1,200,A,InOrder,4.0,6.0,
910630206,9106302,3520,1001115027,1,200,A,InOrder,4.0,6.0,
910630207,9106302,4120,1001111027,4,140,A,InOrder,4.0,6.0,
910630208,9106302,5120,1001111027,4,140,A,InOrder,4.0,6.0,
910630301,9106303,100,1001115027,1,200,A,InOrder,7.0,9.0,
910630302,9106303,700,1001113027,3,160,A,InOrder,7.0,9.0,
910630303,9106303,1100,1001115027,1,200,A,InOrder,7.0,9.0,
910630304,9106303,1700,1001113027,3,160,A,InOrder,7.0,9.0,
910630305,9106303,2520,1001115027,1,200,A,InOrder,7.0,9.0,
910630306,9106303,3520,1001115027,1,200,A,InOrder,7.0,9.0,
910630307,9106303,4120,1001111027,4,140,A,InOrder,7.0,9.0,
910630308,9106303,5120,1001111027,4,140,A,InOrder,7.0,9.0,
910630401,9106304,100,1001115027,1,200,B,InOrder,1.0,3.0,
910630402,9106304,700,1001113027,3,160,B,InOrder,1.0,3.0,
910630403,9106304,1100,1001115027,1,200,B,InOrder,1.0,3.0,
910630404,9106304,1700,1001113027,3,160,B,InOrder,1.0,3.0,
910630405,9106304,2520,1001115027,1,200,B,InOrder,1.0,3.0,
910630406,9106304,3520,1001115027,1,200,B,InOrder,1.0,3.0,
910630407,9106304,4120,1001111027,4,140,B,InOrder,1.0,3.0,
910630408,9106304,5120,1001111027,4,140,B,InOrder,1.0,3.0,
910630501,9106305,100,1001115027,1,200,B,InOrder,4.0,6.0,
910630502,9106305,700,1001113027,3,160,B,InOrder,4.0,6.0,
910630503,9106305,1100,1001115027,1,200,B,InOrder,4.0,6.0,
910630504,9106305,1700,1001113027,3,160,B,InOrder,4.0,6.0,
910630505,9106305,2520,1001115027,1,200,B,InOrder,4.0,6.0,
910630506,9106305,3520,1001115027,1,200,B,InOrder,4.0,6.0,
910630507,9106305,4120,1001111027,4,140,B,InOrder,4.0,6.0,
910630508,9106305,5120,1001111027,4,140,B,InOrder,4.0,6.0,
910630601,9106306,100,1001115027,1,200,B,InOrder,7.0,9.0,
910630602,9106306,700,1001113027,3,160,B,InOrder,7.0,9.0,
910630603,9106306,1100,1001115027,1,200,B,InOrder,7.0,9.0,
910630604,9106306,1700,1001113027,3,160,B,InOrder,7.0,9.0,
910630605,9106306,2520,1001115027,1,200,B,InOrder,7.0,9.0,
910630606,9106306,3520,1001115027,1,200,B,InOrder,7.0,9.0,
910630607,9106306,4120,1001111027,4,140,B,InOrder,7.0,9.0,
910630608,9106306,5120,1001111027,4,140,B,InOrder,7.0,9.0,
910630701,9106307,100,1001115027,1,200,C,InOrder,1.0,3.0,
910630702,9106307,700,1001113027,3,160,C,InOrder,1.0,3.0,
910630703,9106307,1100,1001115027,1,200,C,InOrder,1.0,3.0,
910630704,9106307,1700,1001113027,3,160,C,InOrder,1.0,3.0,
910630705,9106307,2520,1001115027,1,200,C,InOrder,1.0,3.0,
910630706,9106307,3520,1001115027,1,200,C,InOrder,1.0,3.0,
910630707,9106307,4120,1001111027,4,140,C,InOrder,1.0,3.0,
910630708,9106307,5120,1001111027,4,140,C,InOrder,1.0,3.0,
910630801,9106308,100,1001115027,1,200,C,InOrder,4.0,6.0,
910630802,9106308,700,1001113027,3,160,C,InOrder,4.0,6.0,
910630803,9106308,1100,1001115027,1,200,C,InOrder,4.0,6.0,
910630804,9106308,1700,1001113027,3,160,C,InOrder,4.0,6.0,
910630805,9106308,2520,1001115027,1,200,C,InOrder,4.0,6.0,
910630806,9106308,3520,1001115027,1,200,C,InOrder,4.0,6.0,
910630807,9106308,4120,1001111027,4,140,C,InOrder,4.0,6.0,
910630808,9106308,5120,1001111027,4,140,C,InOrder,4.0,6.0,
910630901,9106309,100,1001115027,1,200,C,InOrder,7.0,9.0,
910630902,9106309,700,1001113027,3,160,C,InOrder,7.0,9.0,
910630903,9106309,1100,1001115027,1,200,C,InOrder,7.0,9.0,
910630904,9106309,1700,1001113027,3,160,C,InOrder,7.0,9.0,
910630905,9106309,2520,1001115027,1,200,C,InOrder,7.0,9.0,
910630906,9106309,3520,1001115027,1,200,C,InOrder,7.0,9.0,
910630907,9106309,4120,1001111027,4,140,C,InOrder,7.0,9.0,
910630908,9106309,5120,1001111027,4,140,C,InOrder,7.0,9.0,
910631001,9106310,100,1001115027,1,200,D,InOrder,1.0,3.0,
910631002,9106310,700,1001113027,3,160,D,InOrder,1.0,3.0,
910631003,9106310,1100,1001115027,1,200,D,InOrder,1.0,3.0,
910631004,9106310,1700,1001113027,3,160,D,InOrder,1.0,3.0,
910631005,9106310,2520,1001115027,1,200,D,InOrder,1.0,3.0,
910631006,9106310,3520,1001115027,1,200,D,InOrder,1.0,3.0,
910631007,9106310,4120,1001111027,4,140,D,InOrder,1.0,3.0,
910631008,9106310,5120,1001111027,4,140,D,InOrder,1.0,3.0,
910631101,9106311,100,1001115027,1,200,D,InOrder,4.0,6.0,
910631102,9106311,700,1001113027,3,160,D,InOrder,4.0,6.0,
910631103,9106311,1100,1001115027,1,200,D,InOrder,4.0,6.0,
910631104,9106311,1700,1001113027,3,160,D,InOrder,4.0,6.0,
910631105,9106311,2520,1001115027,1,200,D,InOrder,4.0,6.0,
910631106,9106311,3520,1001115027,1,200,D,InOrder,4.0,6.0,
910631107,9106311,4120,1001111027,4,140,D,InOrder,4.0,6.0,
910631108,9106311,5120,1001111027,4,140,D,InOrder,4.0,6.0,
910631201,9106312,100,1001115027,1,200,D,InOrder,7.0,9.0,
910631202,9106312,700,1001113027,3,160,D,InOrder,7.0,9.0,
910631203,9106312,1100,1001115027,1,200,D,InOrder,7.0,9.0,
910631204,9106312,1700,1001113027,3,160,D,InOrder,7.0,9.0,
910631205,9106312,2520,1001115027,1,200,D,InOrder,7.0,9.0,
910631206,9106312,3520,1001115027,1,200,D,InOrder,7.0,9.0,
910631207,9106312,4120,1001111027,4,140,D,InOrder,7.0,9.0,
910631208,9106312,5120,1001111027,4,140,D,InOrder,7.0,9.0,
910640101,9106401,100,1001113027,1,200,A,InOrder,1.0,3.0,
910640102,9106401,1100,1001111027,8,120,A,InOrder,1.0,3.0,
910640103,9106401,1300,1001113027,1,200,A,InOrder,1.0,3.0,
910640104,9106401,2300,1001111027,8,120,A,InOrder,1.0,3.0,
910640105,9106401,2940,1001102027,3,160,A,InOrder,1.0,3.0,
910640106,9106401,4260,1001111027,5,140,A,InOrder,1.0,3.0,
910640107,9106401,4140,1001102027,3,160,A,InOrder,1.0,3.0,
910640108,9106401,5460,1001111027,5,140,A,InOrder,1.0,3.0,
910640201,9106402,100,1001113027,1,200,A,InOrder,4.0,6.0,
910640202,9106402,1100,1001111027,8,120,A,InOrder,4.0,6.0,
910640203,9106402,1300,1001113027,1,200,A,InOrder,4.0,6.0,
910640204,9106402,2300,1001111027,8,120,A,InOrder,4.0,6.0,
910640205,9106402,2940,1001102027,3,160,A,InOrder,4.0,6.0,
910640206,9106402,4260,1001111027,5,140,A,InOrder,4.0,6.0,
910640207,9106402,4140,1001102027,3,160,A,InOrder,4.0,6.0,
910640208,9106402,5460,1001111027,5,140,A,InOrder,4.0,6.0,
910640301,9106403,100,1001113027,1,200,A,InOrder,7.0,9.0,
910640302,9106403,1100,1001111027,8,120,A,InOrder,7.0,9.0,
910640303,9106403,1300,1001113027,1,200,A,InOrder,7.0,9.0,
910640304,9106403,2300,1001111027,8,120,A,InOrder,7.0,9.0,
910640305,9106403,2940,1001102027,3,160,A,InOrder,7.0,9.0,
910640306,9106403,4260,1001111027,5,140,A,InOrder,7.0,9.0,
910640307,9106403,4140,1001102027,3,160,A,InOrder,7.0,9.0,
910640308,9106403,5460,1001111027,5,140,A,InOrder,7.0,9.0,
910640401,9106404,100,1001113027,1,200,B,InOrder,1.0,3.0,
910640402,9106404,1100,1001111027,8,120,B,InOrder,1.0,3.0,
910640403,9106404,1300,1001113027,1,200,B,InOrder,1.0,3.0,
910640404,9106404,2300,1001111027,8,120,B,InOrder,1.0,3.0,
910640405,9106404,2940,1001102027,3,160,B,InOrder,1.0,3.0,
910640406,9106404,4260,1001111027,5,140,B,InOrder,1.0,3.0,
910640407,9106404,4140,1001102027,3,160,B,InOrder,1.0,3.0,
910640408,9106404,5460,1001111027,5,140,B,InOrder,1.0,3.0,
910640501,9106405,100,1001113027,1,200,B,InOrder,4.0,6.0,
910640502,9106405,1100,1001111027,8,120,B,InOrder,4.0,6.0,
910640503,9106405,1300,1001113027,1,200,B,InOrder,4.0,6.0,
910640504,9106405,2300,1001111027,8,120,B,InOrder,4.0,6.0,
910640505,9106405,2940,1001102027,3,160,B,InOrder,4.0,6.0,
910640506,9106405,4260,1001111027,5,140,B,InOrder,4.0,6.0,
910640507,9106405,4140,1001102027,3,160,B,InOrder,4.0,6.0,
910640508,9106405,5460,1001111027,5,140,B,InOrder,4.0,6.0,
910640601,9106406,100,1001113027,1,200,B,InOrder,7.0,9.0,
910640602,9106406,1100,1001111027,8,120,B,InOrder,7.0,9.0,
910640603,9106406,1300,1001113027,1,200,B,InOrder,7.0,9.0,
910640604,9106406,2300,1001111027,8,120,B,InOrder,7.0,9.0,
910640605,9106406,2940,1001102027,3,160,B,InOrder,7.0,9.0,
910640606,9106406,4260,1001111027,5,140,B,InOrder,7.0,9.0,
910640607,9106406,4140,1001102027,3,160,B,InOrder,7.0,9.0,
910640608,9106406,5460,1001111027,5,140,B,InOrder,7.0,9.0,
910640701,9106407,100,1001113027,1,200,C,InOrder,1.0,3.0,
910640702,9106407,1100,1001111027,8,120,C,InOrder,1.0,3.0,
910640703,9106407,1300,1001113027,1,200,C,InOrder,1.0,3.0,
910640704,9106407,2300,1001111027,8,120,C,InOrder,1.0,3.0,
910640705,9106407,2940,1001102027,3,160,C,InOrder,1.0,3.0,
910640706,9106407,4260,1001111027,5,140,C,InOrder,1.0,3.0,
910640707,9106407,4140,1001102027,3,160,C,InOrder,1.0,3.0,
910640708,9106407,5460,1001111027,5,140,C,InOrder,1.0,3.0,
910640801,9106408,100,1001113027,1,200,C,InOrder,4.0,6.0,
910640802,9106408,1100,1001111027,8,120,C,InOrder,4.0,6.0,
910640803,9106408,1300,1001113027,1,200,C,InOrder,4.0,6.0,
910640804,9106408,2300,1001111027,8,120,C,InOrder,4.0,6.0,
910640805,9106408,2940,1001102027,3,160,C,InOrder,4.0,6.0,
910640806,9106408,4260,1001111027,5,140,C,InOrder,4.0,6.0,
910640807,9106408,4140,1001102027,3,160,C,InOrder,4.0,6.0,
910640808,9106408,5460,1001111027,5,140,C,InOrder,4.0,6.0,
910640901,9106409,100,1001113027,1,200,C,InOrder,7.0,9.0,
910640902,9106409,1100,1001111027,8,120,C,InOrder,7.0,9.0,
910640903,9106409,1300,1001113027,1,200,C,InOrder,7.0,9.0,
910640904,9106409,2300,1001111027,8,120,C,InOrder,7.0,9.0,
910640905,9106409,2940,1001102027,3,160,C,InOrder,7.0,9.0,
910640906,9106409,4260,1001111027,5,140,C,InOrder,7.0,9.0,
910640907,9106409,4140,1001102027,3,160,C,InOrder,7.0,9.0,
910640908,9106409,5460,1001111027,5,140,C,InOrder,7.0,9.0,
910641001,9106410,100,1001113027,1,200,D,InOrder,1.0,3.0,
910641002,9106410,1100,1001111027,8,120,D,InOrder,1.0,3.0,
910641003,9106410,1300,1001113027,1,200,D,InOrder,1.0,3.0,
910641004,9106410,2300,1001111027,8,120,D,InOrder,1.0,3.0,
910641005,9106410,2940,1001102027,3,160,D,InOrder,1.0,3.0,
910641006,9106410,4260,1001111027,5,140,D,InOrder,1.0,3.0,
910641007,9106410,4140,1001102027,3,160,D,InOrder,1.0,3.0,
910641008,9106410,5460,1001111027,5,140,D,InOrder,1.0,3.0,
910641101,9106411,100,1001113027,1,200,D,InOrder,4.0,6.0,
910641102,9106411,1100,1001111027,8,120,D,InOrder,4.0,6.0,
910641103,9106411,1300,1001113027,1,200,D,InOrder,4.0,6.0,
910641104,9106411,2300,1001111027,8,120,D,InOrder,4.0,6.0,
910641105,9106411,2940,1001102027,3,160,D,InOrder,4.0,6.0,
910641106,9106411,4260,1001111027,5,140,D,InOrder,4.0,6.0,
910641107,9106411,4140,1001102027,3,160,D,InOrder,4.0,6.0,
910641108,9106411,5460,1001111027,5,140,D,InOrder,4.0,6.0,
910641201,9106412,100,1001113027,1,200,D,InOrder,7.0,9.0,
910641202,9106412,1100,1001111027,8,120,D,InOrder,7.0,9.0,
910641203,9106412,1300,1001113027,1,200,D,InOrder,7.0,9.0,
910641204,9106412,2300,1001111027,8,120,D,InOrder,7.0,9.0,
910641205,9106412,2940,1001102027,3,160,D,InOrder,7.0,9.0,
910641206,9106412,4260,1001111027,5,140,D,InOrder,7.0,9.0,
910641207,9106412,4140,1001102027,3,160,D,InOrder,7.0,9.0,
