id,wave_id,spawner_index,monster_group,monster_id,target_monster,delay_time,spawn_monster_group_dead,despawn_monster_group_dead,spawn_area_condition
16054,16,54,4,5001,False,0.0,3.0,5.0,
16055,16,55,4,5001,False,0.0,3.0,5.0,
16056,16,56,4,5001,False,0.0,3.0,5.0,
16057,16,57,4,5001,False,0.0,3.0,5.0,
16058,16,58,4,5001,False,0.0,3.0,5.0,
16059,16,59,4,5001,False,0.0,3.0,5.0,
16060,16,60,4,5001,False,0.0,3.0,5.0,
16061,16,61,4,5001,False,0.0,3.0,5.0,
16062,16,62,4,5001,False,0.0,3.0,5.0,
16063,16,63,4,5001,False,0.0,3.0,5.0,
16064,16,64,4,5001,False,0.0,3.0,5.0,
16065,16,65,4,5001,False,0.0,3.0,5.0,
16066,16,66,4,5001,False,0.0,3.0,5.0,
16067,16,67,4,5001,False,0.0,3.0,5.0,
16068,16,68,4,5001,False,0.0,3.0,5.0,
16069,16,69,4,5001,False,0.0,3.0,5.0,
16070,16,70,4,5001,False,0.0,3.0,5.0,
16071,16,71,4,5001,False,0.0,3.0,5.0,
16072,16,72,4,5001,False,0.0,3.0,5.0,
16073,16,73,4,5001,False,0.0,3.0,5.0,
16074,16,74,4,5001,False,0.0,3.0,5.0,
16075,16,75,4,5001,False,0.0,3.0,5.0,
16076,16,76,4,5001,False,0.0,3.0,5.0,
16077,16,77,4,5001,False,0.0,3.0,5.0,
16078,16,78,4,5001,False,0.0,3.0,5.0,
16079,16,79,4,5001,False,0.0,3.0,5.0,
16080,16,80,4,5001,False,0.0,3.0,5.0,
16081,16,81,4,5001,False,0.0,3.0,5.0,
16082,16,82,4,5001,False,0.0,3.0,5.0,
16083,16,83,4,5001,False,0.0,3.0,5.0,
16084,16,84,4,5001,False,0.0,3.0,5.0,
16085,16,85,4,5001,False,0.0,3.0,5.0,
16086,16,86,4,5001,False,0.0,3.0,5.0,
16087,16,87,4,5001,False,0.0,3.0,5.0,
16088,16,88,4,5001,False,0.0,3.0,5.0,
16089,16,89,4,5001,False,0.0,3.0,5.0,
16090,16,90,4,5001,False,0.0,3.0,5.0,
16091,16,91,4,5001,False,0.0,3.0,5.0,
16092,16,92,4,5001,False,0.0,3.0,5.0,
16093,16,93,4,5001,False,0.0,3.0,5.0,
16094,16,94,4,5001,False,0.0,3.0,5.0,
16095,16,95,4,5001,False,0.0,3.0,5.0,
16096,16,96,4,5001,False,0.0,3.0,5.0,
16097,16,97,4,5001,False,0.0,3.0,5.0,
16098,16,98,4,5001,False,0.0,3.0,5.0,
16099,16,99,4,5001,False,0.0,3.0,5.0,
16100,16,100,4,5001,False,0.0,3.0,5.0,
16101,16,101,4,5001,False,0.0,3.0,5.0,
16102,16,102,4,5001,False,0.0,3.0,5.0,
16103,16,103,4,5001,False,0.0,3.0,5.0,
16104,16,104,4,5001,False,0.0,3.0,5.0,
16105,16,105,4,5001,False,0.0,3.0,5.0,
16106,16,106,4,5001,False,0.0,3.0,5.0,
16107,16,107,4,5001,False,0.0,3.0,5.0,
16108,16,108,4,5001,False,0.0,3.0,5.0,
16109,16,109,4,5001,False,0.0,3.0,5.0,
16110,16,110,5,2002,False,0.0,3.0,,
16111,16,111,5,2002,False,0.0,3.0,,
16112,16,112,5,2002,False,0.0,3.0,,
16113,16,113,5,2002,False,0.0,3.0,,
16114,16,114,5,3001,False,50.0,3.0,,
16115,16,115,5,3001,False,50.0,3.0,,
16116,16,116,5,3001,False,100.0,3.0,,
16117,16,117,5,3001,False,100.0,3.0,,
16118,16,118,5,3001,False,150.0,3.0,,
16119,16,119,5,3001,False,150.0,3.0,,
16120,16,120,5,3001,False,200.0,3.0,,
16121,16,121,5,3001,False,200.0,3.0,,
16122,16,122,6,3001,False,0.0,5.0,,
16123,16,123,6,3001,False,0.0,5.0,,
16124,16,124,6,3001,False,0.0,5.0,,
16125,16,125,6,3001,False,0.0,5.0,,
16126,16,126,6,3001,False,0.0,5.0,,
16127,16,127,6,3001,False,0.0,5.0,,
16128,16,128,6,3001,False,0.0,5.0,,
16129,16,129,6,3001,False,0.0,5.0,,
16130,16,130,6,3001,False,0.0,5.0,,
16131,16,131,6,3001,False,0.0,5.0,,
16132,16,132,6,3001,False,0.0,5.0,,
16133,16,133,6,3001,False,0.0,5.0,,
16134,16,134,3,3002,False,50.0,,,
16135,16,135,3,3002,False,50.0,,,
16136,16,136,3,3002,False,50.0,,,
16137,16,137,3,3002,False,50.0,,,
16138,16,138,7,3002,False,10.0,6.0,,
16139,16,139,7,3002,False,20.0,6.0,,
16140,16,140,7,3001,False,30.0,6.0,,
16141,16,141,7,3002,False,40.0,6.0,,
16142,16,142,7,3001,False,50.0,6.0,,
16143,16,143,7,3002,False,60.0,6.0,,
16144,16,144,7,3001,False,70.0,6.0,,
16145,16,145,7,3001,False,80.0,6.0,,
16146,16,146,7,3002,False,90.0,6.0,,
16147,16,147,7,3001,False,100.0,6.0,,
16148,16,148,7,3002,False,110.0,6.0,,
16149,16,149,7,3002,False,120.0,6.0,,
16150,16,150,7,3001,False,130.0,6.0,,
16151,16,151,7,3002,False,140.0,6.0,,
16152,16,152,7,3001,False,150.0,6.0,,
16153,16,153,7,3002,False,160.0,6.0,,
16154,16,154,7,3001,False,170.0,6.0,,
16155,16,155,7,3002,False,180.0,6.0,,
16156,16,156,7,3001,False,190.0,6.0,,
16157,16,157,7,3002,False,200.0,6.0,,
16158,16,158,7,3001,False,210.0,6.0,,
17001,17,1,1,1001,True,0.0,,,
17002,17,2,2,4001,False,0.0,,,
17003,17,3,2,4001,False,0.0,,,
17004,17,4,2,4001,False,0.0,,,
17005,17,5,2,4001,False,0.0,,,
17006,17,6,2,4001,False,0.0,,,
17007,17,7,2,4001,False,0.0,,,
17008,17,8,2,4001,False,0.0,,,
17009,17,9,2,4001,False,0.0,,,
17010,17,10,2,4001,False,0.0,,,
17011,17,11,2,4001,False,0.0,,,
17012,17,12,2,4001,False,0.0,,,
17013,17,13,2,4001,False,0.0,,,
17014,17,14,2,4001,False,0.0,,,
17015,17,15,2,4001,False,0.0,,,
17016,17,16,2,4001,False,0.0,,,
17017,17,17,2,4001,False,0.0,,,
17018,17,18,2,4001,False,0.0,,,
17019,17,19,2,4001,False,0.0,,,
17020,17,20,2,4001,False,0.0,,,
17021,17,21,2,4001,False,0.0,,,
17022,17,22,2,4001,False,0.0,,,
17023,17,23,2,4001,False,0.0,,,
17024,17,24,2,4001,False,0.0,,,
17025,17,25,2,4001,False,0.0,,,
17026,17,26,2,4001,False,0.0,,,
17027,17,27,2,4001,False,0.0,,,
17028,17,28,2,4001,False,0.0,,,
17029,17,29,2,4001,False,0.0,,,
17030,17,30,2,4001,False,0.0,,,
17031,17,31,2,4001,False,0.0,,,
17032,17,32,2,4001,False,0.0,,,
17033,17,33,2,4001,False,0.0,,,
17034,17,34,2,4001,False,0.0,,,
17035,17,35,2,4001,False,0.0,,,
17036,17,36,2,4001,False,0.0,,,
17037,17,37,2,4001,False,0.0,,,
17038,17,38,2,4001,False,0.0,,,
17039,17,39,2,4001,False,0.0,,,
17040,17,40,2,4001,False,0.0,,,
17041,17,41,2,4001,False,0.0,,,
17042,17,42,2,4001,False,0.0,,,
17043,17,43,2,4001,False,0.0,,,
17044,17,44,2,4001,False,0.0,,,
17045,17,45,2,4001,False,0.0,,,
17046,17,46,2,4001,False,0.0,,,
17047,17,47,2,4001,False,0.0,,,
17048,17,48,2,4001,False,0.0,,,
17049,17,49,2,4001,False,0.0,,,
17050,17,50,2,4001,False,0.0,,,
17051,17,51,2,4001,False,0.0,,,
17052,17,52,2,4001,False,0.0,,,
17053,17,53,2,4001,False,0.0,,,
17054,17,54,2,4001,False,0.0,,,
17055,17,55,2,4001,False,0.0,,,
17056,17,56,2,4001,False,0.0,,,
17057,17,57,2,4001,False,0.0,,,
17058,17,58,2,4001,False,0.0,,,
17059,17,59,2,4001,False,0.0,,,
17060,17,60,2,4001,False,0.0,,,
17061,17,61,2,4001,False,0.0,,,
17062,17,62,2,4001,False,0.0,,,
17063,17,63,2,4001,False,0.0,,,
17064,17,64,2,4001,False,0.0,,,
17065,17,65,2,4001,False,0.0,,,
17066,17,66,2,4001,False,0.0,,,
17067,17,67,2,4001,False,0.0,,,
17068,17,68,2,4001,False,0.0,,,
17069,17,69,2,4001,False,0.0,,,
17070,17,70,2,4001,False,0.0,,,
17071,17,71,2,4001,False,0.0,,,
17072,17,72,2,4001,False,0.0,,,
17073,17,73,2,4001,False,0.0,,,
17074,17,74,3,2003,False,0.0,,,
17075,17,75,4,2003,False,0.0,,,
17076,17,76,3,2003,False,0.0,,,
17077,17,77,6,2003,False,0.0,,,
17078,17,78,7,2003,False,0.0,,,
17079,17,79,5,2003,False,0.0,,,
17080,17,80,3,2003,False,0.0,,,
17081,17,81,3,2003,False,0.0,,,
17082,17,82,8,3001,False,0.0,4.0,,
17083,17,83,8,3001,False,0.0,4.0,,
17084,17,84,8,3001,False,0.0,4.0,,
17085,17,85,8,3001,False,0.0,4.0,,
17086,17,86,8,3001,False,0.0,4.0,,
17087,17,87,8,3001,False,0.0,4.0,,
17088,17,88,9,3001,False,0.0,5.0,,
17089,17,89,9,3001,False,0.0,5.0,,
17090,17,90,9,3001,False,0.0,5.0,,
17091,17,91,9,3001,False,0.0,5.0,,
17092,17,92,9,3001,False,0.0,5.0,,
17093,17,93,9,3001,False,0.0,5.0,,
17094,17,94,10,3001,False,0.0,7.0,,
17095,17,95,10,3001,False,0.0,7.0,,
17096,17,96,10,3001,False,0.0,7.0,,
17097,17,97,10,3001,False,0.0,7.0,,
17098,17,98,10,3001,False,0.0,7.0,,
17099,17,99,10,3001,False,0.0,7.0,,
17100,17,100,11,3001,False,0.0,6.0,,
17101,17,101,11,3001,False,0.0,6.0,,
17102,17,102,11,3001,False,0.0,6.0,,
17103,17,103,11,3001,False,0.0,6.0,,
17104,17,104,11,3001,False,0.0,6.0,,
17105,17,105,11,3001,False,0.0,6.0,,
17106,17,106,12,3002,False,15.0,3.0,,
17107,17,107,12,3002,False,30.0,3.0,,
17108,17,108,12,3002,False,45.0,3.0,,
17109,17,109,12,3002,False,60.0,3.0,,
17110,17,110,12,3002,False,75.0,3.0,,
17111,17,111,12,3002,False,90.0,3.0,,
17112,17,112,12,3002,False,105.0,3.0,,
17113,17,113,12,3002,False,120.0,3.0,,
17114,17,114,13,3001,False,0.0,12.0,,
17115,17,115,13,3001,False,10.0,12.0,,
17116,17,116,13,3001,False,20.0,12.0,,
17117,17,117,13,3001,False,30.0,12.0,,
17118,17,118,13,3001,False,40.0,12.0,,
17119,17,119,13,3001,False,50.0,12.0,,
17120,17,120,13,3001,False,60.0,12.0,,
17121,17,121,13,3001,False,70.0,12.0,,
17122,17,122,13,3001,False,80.0,12.0,,
17123,17,123,13,3001,False,90.0,12.0,,
17124,17,124,13,3001,False,100.0,12.0,,
17125,17,125,13,3001,False,110.0,12.0,,
17126,17,126,13,3001,False,120.0,12.0,,
17127,17,127,13,3001,False,130.0,12.0,,
17128,17,128,13,3001,False,140.0,12.0,,
17129,17,129,13,3001,False,150.0,12.0,,
17130,17,130,13,3001,False,160.0,12.0,,
17131,17,131,13,3001,False,170.0,12.0,,
17132,17,132,13,3001,False,180.0,12.0,,
17133,17,133,13,3001,False,190.0,12.0,,
17134,17,134,13,3001,False,200.0,12.0,,
17135,17,135,13,3001,False,210.0,12.0,,
17136,17,136,13,3001,False,220.0,12.0,,
17137,17,137,13,3001,False,230.0,12.0,,
18001,18,1,1,1003,True,0.0,,,
18002,18,2,2,5001,False,0.0,,,
18003,18,3,2,5001,False,0.0,,,
18004,18,4,2,5001,False,0.0,,,
18005,18,5,2,5001,False,0.0,,,
18006,18,6,2,5001,False,0.0,,,
18007,18,7,2,5001,False,0.0,,,
18008,18,8,2,5001,False,0.0,,,
18009,18,9,2,5001,False,0.0,,,
18010,18,10,2,5001,False,0.0,,,
18011,18,11,2,5001,False,0.0,,,
18012,18,12,2,5001,False,0.0,,,
18013,18,13,2,5001,False,0.0,,,
18014,18,14,2,5001,False,0.0,,,
18015,18,15,2,5001,False,0.0,,,
18016,18,16,2,5001,False,0.0,,,
18017,18,17,2,5001,False,0.0,,,
18018,18,18,2,5001,False,0.0,,,
18019,18,19,2,5001,False,0.0,,,
18020,18,20,2,5001,False,0.0,,,
18021,18,21,2,5001,False,0.0,,,
18022,18,22,2,5001,False,0.0,,,
18023,18,23,2,5001,False,0.0,,,
18024,18,24,2,5001,False,0.0,,,
18025,18,25,2,5001,False,0.0,,,
18026,18,26,2,5001,False,0.0,,,
18027,18,27,2,5001,False,0.0,,,
18028,18,28,2,5001,False,0.0,,,
18029,18,29,2,5001,False,0.0,,,
18030,18,30,2,5001,False,0.0,,,
18031,18,31,2,5001,False,0.0,,,
18032,18,32,2,5001,False,0.0,,,
18033,18,33,2,5001,False,0.0,,,
18034,18,34,2,5001,False,0.0,,,
18035,18,35,2,5001,False,0.0,,,
18036,18,36,2,5001,False,0.0,,,
18037,18,37,2,5001,False,0.0,,,
18038,18,38,3,3001,False,0.0,,,
18039,18,39,3,3001,False,0.0,,,
18040,18,40,3,3001,False,0.0,,,
18041,18,41,3,3001,False,0.0,,,
18042,18,42,3,3001,False,0.0,,,
18043,18,43,4,3002,False,0.0,3.0,,
18044,18,44,4,3002,False,10.0,3.0,,
18045,18,45,4,3002,False,20.0,3.0,,
18046,18,46,4,3002,False,30.0,3.0,,
18047,18,47,4,3002,False,40.0,3.0,,
18048,18,48,4,3002,False,50.0,3.0,,
18049,18,49,4,3002,False,60.0,3.0,,
18050,18,50,4,3002,False,70.0,3.0,,
18051,18,51,4,3002,False,80.0,3.0,,
18052,18,52,4,3002,False,90.0,3.0,,
18053,18,53,4,3002,False,100.0,3.0,,
18054,18,54,4,3002,False,110.0,3.0,,
18055,18,55,5,3001,False,0.0,4.0,,
18056,18,56,5,3001,False,0.0,4.0,,
18057,18,57,5,3001,False,0.0,4.0,,
18058,18,58,5,3001,False,0.0,4.0,,
18059,18,59,5,3001,False,0.0,4.0,,
18060,18,60,5,3001,False,0.0,4.0,,
18061,18,61,5,3001,False,0.0,4.0,,
18062,18,62,5,3001,False,0.0,4.0,,
18063,18,63,5,3001,False,0.0,4.0,,
18064,18,64,5,3001,False,0.0,4.0,,
18065,18,65,5,3001,False,0.0,4.0,,
18066,18,66,5,3001,False,0.0,4.0,,
18067,18,67,6,3002,False,10.0,5.0,,
18068,18,68,6,3002,False,20.0,5.0,,
18069,18,69,6,3002,False,30.0,5.0,,
18070,18,70,6,3002,False,40.0,5.0,,
18071,18,71,6,3002,False,50.0,5.0,,
18072,18,72,6,3002,False,60.0,5.0,,
18073,18,73,6,3002,False,70.0,5.0,,
18074,18,74,6,3002,False,80.0,5.0,,
18075,18,75,6,3002,False,90.0,5.0,,
18076,18,76,6,3002,False,100.0,5.0,,
18077,18,77,6,3002,False,110.0,5.0,,
18078,18,78,6,3002,False,120.0,5.0,,
18079,18,79,7,3001,False,0.0,6.0,,
18080,18,80,7,3001,False,0.0,6.0,,
18081,18,81,7,3001,False,0.0,6.0,,
18082,18,82,7,3001,False,0.0,6.0,,
18083,18,83,7,3001,False,0.0,6.0,,
18084,18,84,7,3001,False,0.0,6.0,,
18085,18,85,7,3001,False,0.0,6.0,,
18086,18,86,7,3001,False,0.0,6.0,,
18087,18,87,7,3001,False,0.0,6.0,,
18088,18,88,7,3001,False,0.0,6.0,,
18089,18,89,7,3001,False,0.0,6.0,,
18090,18,90,7,3001,False,0.0,6.0,,
19001,19,1,1,1002,True,0.0,,,
19002,19,2,2,5001,False,0.0,,,
19003,19,3,2,5001,False,0.0,,,
19004,19,4,2,5001,False,0.0,,,
19005,19,5,2,5001,False,0.0,,,
19006,19,6,3,3001,False,0.0,,,
19007,19,7,3,3001,False,0.0,,,
19008,19,8,3,3001,False,0.0,,,
19009,19,9,3,3001,False,0.0,,,
19010,19,10,3,3001,False,0.0,,,
19011,19,11,4,2004,False,0.0,3.0,,
19012,19,12,4,2004,False,0.0,3.0,,
19013,19,13,4,2004,False,0.0,3.0,,
19014,19,14,4,2004,False,0.0,3.0,,
19015,19,15,4,3001,False,0.0,3.0,,
19016,19,16,4,3001,False,0.0,3.0,,
19017,19,17,4,3001,False,0.0,3.0,,
19018,19,18,4,3001,False,0.0,3.0,,
19019,19,19,4,3001,False,0.0,3.0,,
19020,19,20,5,2001,False,0.0,4.0,,
19021,19,21,5,2001,False,0.0,4.0,,
19022,19,22,5,2001,False,0.0,4.0,,
19023,19,23,5,2001,False,0.0,4.0,,
19024,19,24,5,2001,False,0.0,4.0,,
19025,19,25,5,2001,False,0.0,4.0,,
19026,19,26,5,3001,False,0.0,4.0,,
19027,19,27,5,3001,False,0.0,4.0,,
19028,19,28,5,3001,False,0.0,4.0,,
19029,19,29,5,3001,False,0.0,4.0,,
19030,19,30,5,3001,False,0.0,4.0,,
19031,19,31,5,3001,False,0.0,4.0,,
19032,19,32,5,3001,False,0.0,4.0,,
19033,19,33,5,3001,False,0.0,4.0,,
19034,19,34,6,3001,False,10.0,5.0,,
19035,19,35,6,3001,False,20.0,5.0,,
19036,19,36,6,3001,False,30.0,5.0,,
19037,19,37,6,3001,False,40.0,5.0,,
19038,19,38,6,3001,False,50.0,5.0,,
19039,19,39,6,3001,False,60.0,5.0,,
19040,19,40,6,3001,False,70.0,5.0,,
19041,19,41,6,3001,False,80.0,5.0,,
19042,19,42,6,3001,False,90.0,5.0,,
19043,19,43,6,3001,False,100.0,5.0,,
19044,19,44,6,3001,False,110.0,5.0,,
19045,19,45,6,3001,False,120.0,5.0,,
19046,19,46,6,3001,False,130.0,5.0,,
19047,19,47,6,3001,False,140.0,5.0,,
19048,19,48,6,3001,False,150.0,5.0,,
19049,19,49,6,3001,False,160.0,5.0,,
19050,19,50,6,3001,False,170.0,5.0,,
19051,19,51,6,3001,False,180.0,5.0,,
19052,19,52,6,3001,False,190.0,5.0,,
19053,19,53,6,3001,False,200.0,5.0,,
19054,19,54,6,3001,False,210.0,5.0,,
19055,19,55,6,3001,False,220.0,5.0,,
19056,19,56,6,3001,False,230.0,5.0,,
19057,19,57,6,3001,False,240.0,5.0,,
19058,19,58,7,3001,False,0.0,6.0,,
19059,19,59,7,3001,False,0.0,6.0,,
19060,19,60,7,3001,False,0.0,6.0,,
19061,19,61,7,3001,False,0.0,6.0,,
19062,19,62,7,3001,False,0.0,6.0,,
19063,19,63,7,3001,False,0.0,6.0,,
19064,19,64,7,3001,False,0.0,6.0,,
19065,19,65,7,3001,False,0.0,6.0,,
20001,20,1,1,1001,True,0.0,,,
20002,20,2,2,4001,False,0.0,,,
20003,20,3,2,4001,False,0.0,,,
20004,20,4,2,4001,False,0.0,,,
20005,20,5,2,4001,False,0.0,,,
20006,20,6,2,4001,False,0.0,,,
20007,20,7,2,4001,False,0.0,,,
20008,20,8,2,4001,False,0.0,,,
20009,20,9,2,4001,False,0.0,,,
20010,20,10,2,4001,False,0.0,,,
20011,20,11,2,4001,False,0.0,,,
20012,20,12,2,4001,False,0.0,,,
20013,20,13,2,4001,False,0.0,,,
20014,20,14,2,4001,False,0.0,,,
20015,20,15,2,4001,False,0.0,,,
20016,20,16,2,4001,False,0.0,,,
20017,20,17,2,4001,False,0.0,,,
20018,20,18,2,4001,False,0.0,,,
20019,20,19,2,4001,False,0.0,,,
20020,20,20,2,4001,False,0.0,,,
20021,20,21,2,4001,False,0.0,,,
20022,20,22,2,4001,False,0.0,,,
20023,20,23,2,4001,False,0.0,,,
20024,20,24,2,4001,False,0.0,,,
20025,20,25,2,4001,False,0.0,,,
20026,20,26,3,2002,False,0.0,,,
20027,20,27,3,2002,False,0.0,,,
20028,20,28,3,2002,False,0.0,,,
20029,20,29,3,2002,False,0.0,,,
20030,20,30,4,3001,False,0.0,,,
20031,20,31,4,3002,False,0.0,,,
20032,20,32,4,3001,False,0.0,,,
20033,20,33,4,3001,False,0.0,,,
20034,20,34,4,3002,False,0.0,,,
20035,20,35,4,3001,False,0.0,,,
20036,20,36,4,3002,False,0.0,,,
20037,20,37,4,3001,False,0.0,,,
20038,20,38,4,3001,False,0.0,,,
20039,20,39,4,3002,False,0.0,,,
20040,20,40,4,3001,False,0.0,,,
20041,20,41,4,3002,False,0.0,,,
20042,20,42,4,3001,False,0.0,,,
20043,20,43,4,3001,False,0.0,,,
20044,20,44,4,3002,False,0.0,,,
20045,20,45,4,3001,False,0.0,,,
20046,20,46,4,3002,False,0.0,,,
20047,20,47,4,3001,False,0.0,,,
20048,20,48,5,3001,False,100.0,4.0,,
20049,20,49,5,3001,False,100.0,4.0,,
20050,20,50,5,3002,False,100.0,4.0,,
20051,20,51,5,3001,False,100.0,4.0,,
20052,20,52,5,3001,False,100.0,4.0,,
20053,20,53,5,3001,False,100.0,4.0,,
20054,20,54,5,3002,False,100.0,4.0,,
20055,20,55,5,3001,False,100.0,4.0,,
20056,20,56,5,3001,False,100.0,4.0,,
20057,20,57,5,3001,False,100.0,4.0,,
20058,20,58,5,3002,False,100.0,4.0,,
20059,20,59,5,3001,False,100.0,4.0,,
20060,20,60,5,3001,False,100.0,4.0,,
20061,20,61,5,3001,False,100.0,4.0,,
20062,20,62,5,3002,False,100.0,4.0,,
20063,20,63,5,3001,False,100.0,4.0,,
20064,20,64,5,3001,False,100.0,4.0,,
20065,20,65,5,3001,False,100.0,4.0,,
20066,20,66,6,2002,False,0.0,3.0,,
20067,20,67,6,2002,False,0.0,3.0,,
20068,20,68,7,3002,False,0.0,3.0,,
20069,20,69,7,3002,False,0.0,3.0,,
20070,20,70,7,3001,False,0.0,3.0,,
20071,20,71,7,3001,False,0.0,3.0,,
20072,20,72,7,3002,False,0.0,3.0,,
20073,20,73,7,3002,False,0.0,3.0,,
20074,20,74,7,3001,False,0.0,3.0,,
20075,20,75,7,3001,False,0.0,3.0,,
20076,20,76,7,3002,False,0.0,3.0,,
20077,20,77,7,3002,False,0.0,3.0,,
20078,20,78,7,3001,False,0.0,3.0,,
20079,20,79,7,3001,False,0.0,3.0,,
20080,20,80,7,3002,False,0.0,3.0,,
20081,20,81,7,3002,False,0.0,3.0,,
20082,20,82,7,3001,False,0.0,3.0,,
20083,20,83,7,3001,False,0.0,3.0,,
20084,20,84,7,3002,False,0.0,3.0,,
20085,20,85,7,3002,False,0.0,3.0,,
20086,20,86,8,3001,False,100.0,7.0,,
20087,20,87,8,3001,False,100.0,7.0,,
20088,20,88,8,3002,False,100.0,7.0,,
20089,20,89,8,3001,False,100.0,7.0,,
20090,20,90,8,3001,False,100.0,7.0,,
20091,20,91,8,3002,False,100.0,7.0,,
20092,20,92,8,3001,False,100.0,7.0,,
20093,20,93,8,3001,False,100.0,7.0,,
20094,20,94,8,3002,False,100.0,7.0,,
20095,20,95,8,3001,False,100.0,7.0,,
20096,20,96,8,3001,False,100.0,7.0,,
20097,20,97,8,3002,False,100.0,7.0,,
20098,20,98,8,3001,False,100.0,7.0,,
20099,20,99,8,3001,False,100.0,7.0,,
20100,20,100,8,3002,False,100.0,7.0,,
20101,20,101,8,3001,False,100.0,7.0,,
20102,20,102,8,3001,False,100.0,7.0,,
20103,20,103,8,3002,False,100.0,7.0,,
20104,20,104,9,3002,False,10.0,8.0,,
20105,20,105,9,3001,False,20.0,8.0,,
20106,20,106,9,3002,False,30.0,8.0,,
20107,20,107,9,3001,False,40.0,8.0,,
20108,20,108,9,3002,False,50.0,8.0,,
20109,20,109,9,3001,False,60.0,8.0,,
20110,20,110,9,3002,False,70.0,8.0,,
20111,20,111,9,3001,False,80.0,8.0,,
20112,20,112,9,3002,False,90.0,8.0,,
20113,20,113,9,3001,False,100.0,8.0,,
20114,20,114,9,3002,False,110.0,8.0,,
20115,20,115,9,3001,False,120.0,8.0,,
20116,20,116,9,3002,False,130.0,8.0,,
20117,20,117,9,3001,False,140.0,8.0,,
20118,20,118,9,3002,False,150.0,8.0,,
20119,20,119,9,3001,False,160.0,8.0,,
20120,20,120,10,3001,False,50.0,9.0,,
20121,20,121,10,3001,False,50.0,9.0,,
20122,20,122,10,3001,False,50.0,9.0,,
20123,20,123,10,3001,False,50.0,9.0,,
20124,20,124,10,3002,False,100.0,9.0,,
20125,20,125,10,3002,False,100.0,9.0,,
20126,20,126,10,3002,False,100.0,9.0,,
20127,20,127,10,3002,False,100.0,9.0,,
20128,20,128,10,3001,False,150.0,9.0,,
20129,20,129,10,3001,False,150.0,9.0,,
20130,20,130,10,3001,False,150.0,9.0,,
20131,20,131,10,3001,False,150.0,9.0,,
21001,21,1,1,1002,True,,,,
21002,21,2,2,5001,False,,,4.0,1.0
21003,21,3,2,5001,False,,,4.0,1.0
21004,21,4,2,5001,False,,,4.0,1.0
21005,21,5,2,5001,False,,,4.0,1.0
21006,21,6,3,2002,False,,,,1.0
21007,21,7,3,2002,False,,,,1.0
21008,21,8,3,2002,False,,,,1.0
21009,21,9,3,2002,False,,,,1.0
21010,21,10,4,3001,False,,3.0,,
21011,21,11,4,3001,False,,3.0,,
21012,21,12,4,3001,False,,3.0,,
21013,21,13,4,3001,False,,3.0,,
21014,21,14,4,3001,False,,3.0,,
21015,21,15,5,5001,False,,,6.0,2.0
21016,21,16,5,5001,False,,,6.0,2.0
21017,21,17,5,5001,False,,,6.0,2.0
21018,21,18,5,5001,False,,,6.0,2.0
21019,21,19,6,3001,False,,,,2.0
21020,21,20,6,3001,False,,,,2.0
21021,21,21,6,3001,False,,,,2.0
21022,21,22,6,3001,False,,,,2.0
21023,21,23,6,3001,False,,,,2.0
21024,21,24,6,3001,False,,,,2.0
21025,21,25,6,3001,False,,,,2.0
21026,21,26,6,3001,False,,,,2.0
21027,21,27,6,3001,False,,,,2.0
21028,21,28,6,3001,False,,,,2.0
21029,21,29,6,3001,False,,,,2.0
21030,21,30,6,3001,False,,,,2.0
21031,21,31,6,3001,False,,,,2.0
21032,21,32,6,3001,False,,,,2.0
21033,21,33,6,3001,False,,,,2.0
21034,21,34,6,3001,False,,,,2.0
21035,21,35,7,5001,False,,,8.0,3.0
21036,21,36,7,5001,False,,,8.0,3.0
21037,21,37,7,5001,False,,,8.0,3.0
21038,21,38,7,5001,False,,,8.0,3.0
21039,21,39,7,5001,False,,,8.0,3.0
21040,21,40,7,5001,False,,,8.0,3.0
21041,21,41,7,5001,False,,,8.0,3.0
21042,21,42,7,5001,False,,,8.0,3.0
21043,21,43,8,2003,False,150.0,,,3.0
21044,21,44,8,2003,False,150.0,,,3.0
21045,21,45,8,2003,False,150.0,,,3.0
21046,21,46,8,2003,False,150.0,,,3.0
21047,21,47,8,3001,False,200.0,,,3.0
21048,21,48,8,3001,False,200.0,,,3.0
21049,21,49,8,3001,False,200.0,,,3.0
21050,21,50,8,3001,False,200.0,,,3.0
21051,21,51,8,3001,False,200.0,,,3.0
21052,21,52,8,3001,False,200.0,,,3.0
21053,21,53,9,3001,False,0.0,,,4.0
21054,21,54,9,3001,False,0.0,,,4.0
21055,21,55,9,3001,False,0.0,,,4.0
21056,21,56,9,3001,False,0.0,,,4.0
21057,21,57,9,3001,False,0.0,,,4.0
21058,21,58,9,3001,False,0.0,,,4.0
21059,21,59,9,3001,False,0.0,,,4.0
21060,21,60,9,3001,False,0.0,,,4.0
21061,21,61,9,3001,False,0.0,,,4.0
21062,21,62,9,3001,False,0.0,,,4.0
21063,21,63,9,3001,False,0.0,,,4.0
21064,21,64,9,3001,False,0.0,,,4.0
21065,21,65,9,3001,False,0.0,,,4.0
21066,21,66,9,3001,False,0.0,,,4.0
21067,21,67,9,3001,False,0.0,,,4.0
21068,21,68,9,3001,False,0.0,,,4.0
21069,21,69,10,5001,False,0.0,,11.0,5.0
21070,21,70,10,5001,False,0.0,,11.0,5.0
21071,21,71,10,5001,False,0.0,,11.0,5.0
