id,sector,parents_id,name_localkey,monster_stage_lv,dynamic_object_stage_lv,standard_battle_power,stage_stat_increase_group_id,is_use_quick_battle,spot_autocontrol,field_monster_id,spot_id,enter_scenario,exit_scenario
6134011,33,0,Locale_Stage:6133011_name,323,293,333940,40000,True,True,12100201,6133011,0,0
6134012,33,0,Locale_Stage:6133012_name,333,303,334010,40000,False,True,23100201,6133012,0,0
6134013,33,0,Locale_Stage:6133013_name,352,322,491250,40000,True,True,22200301,6133013,0,0
6134014,33,0,Locale_Stage:6133014_name,352,322,491300,40000,True,True,22200301,6133014,0,0
6134015,33,0,Locale_Stage:6133015_name,362,332,491400,40000,False,True,23200301,6133015,0,0
6134016,33,0,Locale_Stage:6133016_name,352,322,491450,40000,True,True,32200401,6133016,0,0
6134017,33,0,Locale_Stage:6133017_name,352,322,491500,40000,True,True,12200101,6133017,0,0
6134018,33,0,Locale_Stage:6133018_name,362,332,491600,40000,False,True,33100101,6133018,0,0
6135001,34,0,Locale_Stage:6134001_name,364,334,513400,40000,True,True,12200101,6134001,0,0
6135002,34,0,Locale_Stage:6134002_name,364,334,513450,40000,True,True,22100201,6134002,0,0
6135003,34,0,Locale_Stage:6134003_name,367,337,513550,40000,False,True,13200301,6134003,0,0
6135004,34,0,Locale_Stage:6134004_name,262,232,174620,40000,True,True,12100201,6134004,0,0
6135005,34,0,Locale_Stage:6134005_name,264,234,174650,40000,False,True,13200301,6134005,0,0
6135006,34,0,Locale_Stage:6134006_name,262,232,174670,40000,True,True,32200401,6134006,0,0
6135007,34,0,Locale_Stage:6134007_name,262,232,174690,40000,True,True,22200301,6134007,0,0
6135008,34,0,Locale_Stage:6134008_name,364,334,513850,40000,True,True,32200501,6134008,0,0
6135009,34,0,Locale_Stage:6134009_name,364,334,513900,40000,True,True,22200301,6134009,0,0
6135010,34,0,Locale_Stage:6134010_name,367,337,514000,40000,False,True,23200301,6134010,0,0
6135011,34,0,Locale_Stage:6134011_name,305,275,262160,40000,True,True,22200301,6134011,0,0
6135012,34,0,Locale_Stage:6134012_name,305,275,262190,40000,True,True,12100201,6134012,0,0
6135013,34,0,Locale_Stage:6134013_name,308,278,262240,40000,False,True,33100101,6134013,0,0
6135014,34,0,Locale_Stage:6134014_name,364,334,514250,40000,True,True,32200501,6134014,0,0
6135015,34,0,Locale_Stage:6134015_name,364,334,514300,40000,True,True,32200401,6134015,0,0
6135016,34,0,Locale_Stage:6134016_name,367,337,514400,40000,False,True,23100201,6134016,0,0
6135017,34,0,Locale_Stage:6134017_name,364,334,514450,40000,True,True,22100201,6134017,0,0
6135018,34,0,Locale_Stage:6134018_name,364,334,514500,40000,True,True,12100201,6134018,0,0
6135019,34,0,Locale_Stage:6134019_name,367,337,514600,40000,False,True,13200301,6134019,0,0
6136001,35,0,Locale_Stage:6135001_name,377,347,568250,40000,True,True,22100201,6135001,0,0
6136002,35,0,Locale_Stage:6135002_name,377,347,568300,40000,True,True,32200501,6135002,0,0
6136003,35,0,Locale_Stage:6135003_name,382,352,568400,40000,False,True,23200301,6135003,0,0
6136004,35,0,Locale_Stage:6135004_name,377,347,568450,40000,True,True,12100201,6135004,0,0
6136005,35,0,Locale_Stage:6135005_name,377,347,568500,40000,True,True,22200301,6135005,0,0
6136006,35,0,Locale_Stage:6135006_name,382,352,568600,40000,False,True,33100101,6135006,0,0
6136007,35,0,Locale_Stage:6135007_name,377,347,568650,40000,True,True,32200401,6135007,0,0
6136008,35,0,Locale_Stage:6135008_name,377,347,568700,40000,True,True,22100201,6135008,0,0
6136009,35,0,Locale_Stage:6135009_name,382,352,568800,40000,False,True,23200301,6135009,0,0
6137001,36,0,Locale_Stage:6136001_name,387,357,568850,40000,True,True,32200501,6136001,0,0
6137002,36,0,Locale_Stage:6136002_name,387,357,568900,40000,True,True,22200301,6136002,0,0
6137003,36,0,Locale_Stage:6136003_name,392,362,569000,40000,False,True,13200301,6136003,0,0
6137004,36,0,Locale_Stage:6136004_name,387,357,569050,40000,True,True,12200101,6136004,0,0
6137005,36,0,Locale_Stage:6136005_name,387,357,569100,40000,True,True,32200501,6136005,0,0
6137006,36,0,Locale_Stage:6136006_name,392,362,569200,40000,False,True,33200601,6136006,0,0
6137007,36,0,Locale_Stage:6136007_name,387,357,569250,40000,True,True,12100201,6136007,0,0
6137008,36,0,Locale_Stage:6136008_name,387,357,569300,40000,True,True,32200501,6136008,0,0
6137009,36,0,Locale_Stage:6136009_name,392,362,569400,40000,False,True,23200301,6136009,0,0
6138001,37,0,Locale_Stage:6137001_name,397,367,583150,40000,True,True,12200101,6137001,0,0
6138002,37,0,Locale_Stage:6137002_name,397,367,583200,40000,True,True,22100201,6137002,0,0
6138003,37,0,Locale_Stage:6137003_name,397,367,583250,40000,True,True,22200301,6137003,0,0
6138004,37,0,Locale_Stage:6137004_name,402,372,583350,40000,False,True,33100101,6137004,0,0
6138005,37,0,Locale_Stage:6137005_name,397,367,583400,40000,True,True,12200101,6137005,0,0
6138006,37,0,Locale_Stage:6137006_name,397,367,583450,40000,True,True,22100201,6137006,0,0
6138007,37,0,Locale_Stage:6137007_name,397,367,583500,40000,True,True,22200301,6137007,0,0
6138008,37,0,Locale_Stage:6137008_name,402,372,583600,40000,False,True,33200601,6137008,0,0
6138009,37,0,Locale_Stage:6137009_name,402,372,583700,40000,False,True,23100201,6137009,0,0
6138010,37,0,Locale_Stage:6137010_name,397,367,583750,40000,True,True,32200401,6137010,0,0
6138011,37,0,Locale_Stage:6137011_name,397,367,583800,40000,True,True,32200401,6137011,0,0
6138012,37,0,Locale_Stage:6137012_name,402,372,583900,40000,False,True,23200301,6137012,0,0
6139001,38,0,Locale_Stage:6138001_name,412,377,627200,40000,False,True,13100101,6138001,0,0
6139002,38,0,Locale_Stage:6138002_name,412,377,627300,40000,False,True,13100101,6138002,0,0
6139003,38,0,Locale_Stage:6138003_name,412,377,627400,40000,False,True,33200601,6138003,0,0
6139004,38,0,Locale_Stage:6138004_name,412,377,627500,40000,False,True,33200601,6138004,0,0
