id,group_id,category,condition_id,shortcut_type,shortcut_value,name_localkey,description_localkey,next_main_quest_id,reward_id,target_chapter_id,header_bg_resource_id,scenario_type,episode_id,condition_ui_localkey
316,1080,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_316,Locale_MainQuest:main_quest_description_localkey_316,317,1300316,27.0,,Dialog,d_main_26_09,Locale_MainQuest:condition_ui_localkey_government
317,1080,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_317,Locale_MainQuest:main_quest_description_localkey_317,318,1300317,27.0,,Dialog,d_main_26_10,Locale_MainQuest:condition_ui_localkey_andersen
318,1080,Campaign_View,0,None,0,Locale_MainQuest:main_quest_name_localkey_318,Locale_MainQuest:main_quest_description_localkey_318,319,1300318,27.0,,Dialog,d_main_26_11,
319,1080,Campaign_Clear,6026050,None,0,Locale_MainQuest:main_quest_name_localkey_319,Locale_MainQuest:main_quest_description_localkey_319,320,1300319,27.0,,,,
320,1090,Lobby_Enter,0,None,0,Locale_MainQuest:main_quest_name_localkey_320,Locale_MainQuest:main_quest_description_localkey_320,321,1300320,27.0,,Dialog,d_main_26af_01,
321,1090,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_321,Locale_MainQuest:main_quest_description_localkey_321,322,1300321,27.0,,Dialog,d_main_26af_02,Locale_MainQuest:condition_ui_localkey_andersen
322,1090,Campaign_View,0,None,0,Locale_MainQuest:main_quest_name_localkey_322,Locale_MainQuest:main_quest_description_localkey_322,323,1300322,27.0,,Dialog,d_main_26af_03,
323,1090,Campaign_Clear,6027003,None,0,Locale_MainQuest:main_quest_name_localkey_323,Locale_MainQuest:main_quest_description_localkey_323,324,1300323,28.0,,,,
324,1090,Campaign_Clear,6027012,None,0,Locale_MainQuest:main_quest_name_localkey_324,Locale_MainQuest:main_quest_description_localkey_324,325,1300324,28.0,,,,
325,1090,Campaign_Clear,6027015,None,0,Locale_MainQuest:main_quest_name_localkey_325,Locale_MainQuest:main_quest_description_localkey_325,326,1300325,28.0,,,,
326,1090,Campaign_Clear,6027020,None,0,Locale_MainQuest:main_quest_name_localkey_326,Locale_MainQuest:main_quest_description_localkey_326,327,1300326,28.0,,,,
327,1090,Campaign_Clear,6027023,None,0,Locale_MainQuest:main_quest_name_localkey_327,Locale_MainQuest:main_quest_description_localkey_327,328,1300327,28.0,,,,
328,1090,Campaign_Clear,6027030,None,0,Locale_MainQuest:main_quest_name_localkey_328,Locale_MainQuest:main_quest_description_localkey_328,329,1300328,28.0,,,,
329,1090,Campaign_Clear,6027033,None,0,Locale_MainQuest:main_quest_name_localkey_329,Locale_MainQuest:main_quest_description_localkey_329,330,1300329,28.0,,,,
330,1090,Campaign_Clear,6027046,None,0,Locale_MainQuest:main_quest_name_localkey_330,Locale_MainQuest:main_quest_description_localkey_330,331,1300330,28.0,,,,
331,1090,Campaign_Clear,6027052,None,0,Locale_MainQuest:main_quest_name_localkey_331,Locale_MainQuest:main_quest_description_localkey_331,332,1300331,28.0,,,,
332,1100,Campaign_Clear,6028003,None,0,Locale_MainQuest:main_quest_name_localkey_332,Locale_MainQuest:main_quest_description_localkey_332,333,1300332,29.0,,,,
333,1100,Campaign_Clear,6028009,None,0,Locale_MainQuest:main_quest_name_localkey_333,Locale_MainQuest:main_quest_description_localkey_333,334,1300333,29.0,,,,
334,1100,Campaign_Clear,6028019,None,0,Locale_MainQuest:main_quest_name_localkey_334,Locale_MainQuest:main_quest_description_localkey_334,335,1300334,29.0,,,,
335,1100,Campaign_Clear,6028028,None,0,Locale_MainQuest:main_quest_name_localkey_335,Locale_MainQuest:main_quest_description_localkey_335,336,1300335,29.0,,,,
336,1100,Campaign_Clear,6028033,None,0,Locale_MainQuest:main_quest_name_localkey_336,Locale_MainQuest:main_quest_description_localkey_336,337,1300336,29.0,,,,
337,1100,Campaign_Clear,6028034,None,0,Locale_MainQuest:main_quest_name_localkey_337,Locale_MainQuest:main_quest_description_localkey_337,338,1300337,29.0,,,,
338,1100,Campaign_Clear,6028040,None,0,Locale_MainQuest:main_quest_name_localkey_338,Locale_MainQuest:main_quest_description_localkey_338,339,1300338,29.0,,,,
339,1100,Campaign_Clear,6028045,None,0,Locale_MainQuest:main_quest_name_localkey_339,Locale_MainQuest:main_quest_description_localkey_339,340,1300339,29.0,,,,
340,1100,Campaign_Clear,6028046,None,0,Locale_MainQuest:main_quest_name_localkey_340,Locale_MainQuest:main_quest_description_localkey_340,341,1300340,29.0,,,,
341,1100,Campaign_Clear,6028048,None,0,Locale_MainQuest:main_quest_name_localkey_341,Locale_MainQuest:main_quest_description_localkey_341,342,1300341,29.0,,,,
342,1100,Campaign_Clear,6028050,None,0,Locale_MainQuest:main_quest_name_localkey_342,Locale_MainQuest:main_quest_description_localkey_342,343,1300342,29.0,,,,
343,1110,Lobby_Enter,0,None,0,Locale_MainQuest:main_quest_name_localkey_343,Locale_MainQuest:main_quest_description_localkey_343,344,1300343,29.0,,Dialog,d_main_28_af_01,
344,1110,Campaign_View,0,None,0,Locale_MainQuest:main_quest_name_localkey_344,Locale_MainQuest:main_quest_description_localkey_344,345,1300344,29.0,,Dialog,d_main_28_af_02,
345,1110,Campaign_Clear,6029003,None,0,Locale_MainQuest:main_quest_name_localkey_345,Locale_MainQuest:main_quest_description_localkey_345,346,1300345,30.0,,,,
346,1110,Campaign_Clear,6029006,None,0,Locale_MainQuest:main_quest_name_localkey_346,Locale_MainQuest:main_quest_description_localkey_346,347,1300346,30.0,,,,
347,1110,Campaign_Clear,6029010,None,0,Locale_MainQuest:main_quest_name_localkey_347,Locale_MainQuest:main_quest_description_localkey_347,348,1300347,30.0,,,,
348,1110,Campaign_Clear,6029020,None,0,Locale_MainQuest:main_quest_name_localkey_348,Locale_MainQuest:main_quest_description_localkey_348,349,1300348,30.0,,,,
349,1110,Campaign_Clear,6029027,None,0,Locale_MainQuest:main_quest_name_localkey_349,Locale_MainQuest:main_quest_description_localkey_349,350,1300349,30.0,,,,
350,1110,Campaign_Clear,6029030,None,0,Locale_MainQuest:main_quest_name_localkey_350,Locale_MainQuest:main_quest_description_localkey_350,351,1300350,30.0,,,,
351,1110,Campaign_Clear,6029036,None,0,Locale_MainQuest:main_quest_name_localkey_351,Locale_MainQuest:main_quest_description_localkey_351,352,1300351,30.0,,,,
352,1110,Campaign_Clear,6029045,None,0,Locale_MainQuest:main_quest_name_localkey_352,Locale_MainQuest:main_quest_description_localkey_352,353,1300352,30.0,,,,
353,1110,Campaign_Clear,6029050,None,0,Locale_MainQuest:main_quest_name_localkey_353,Locale_MainQuest:main_quest_description_localkey_353,354,1300353,30.0,,,,
354,1120,Campaign_Clear,6030006,None,0,Locale_MainQuest:main_quest_name_localkey_354,Locale_MainQuest:main_quest_description_localkey_354,355,1300354,31.0,,,,
355,1120,Campaign_Clear,6030013,None,0,Locale_MainQuest:main_quest_name_localkey_355,Locale_MainQuest:main_quest_description_localkey_355,356,1300355,31.0,,,,
356,1120,Campaign_Clear,6030019,None,0,Locale_MainQuest:main_quest_name_localkey_356,Locale_MainQuest:main_quest_description_localkey_356,357,1300356,31.0,,,,
357,1120,Campaign_Clear,6030026,None,0,Locale_MainQuest:main_quest_name_localkey_357,Locale_MainQuest:main_quest_description_localkey_357,358,1300357,31.0,,,,
358,1120,Campaign_Clear,6030029,None,0,Locale_MainQuest:main_quest_name_localkey_358,Locale_MainQuest:main_quest_description_localkey_358,359,1300358,31.0,,,,
359,1120,Campaign_Clear,6030032,None,0,Locale_MainQuest:main_quest_name_localkey_359,Locale_MainQuest:main_quest_description_localkey_359,360,1300359,31.0,,,,
360,1120,Campaign_Clear,6030042,None,0,Locale_MainQuest:main_quest_name_localkey_360,Locale_MainQuest:main_quest_description_localkey_360,361,1300360,31.0,,,,
361,1120,Campaign_Clear,6030045,None,0,Locale_MainQuest:main_quest_name_localkey_361,Locale_MainQuest:main_quest_description_localkey_361,362,1300361,31.0,,,,
362,1120,Campaign_Clear,6030050,None,0,Locale_MainQuest:main_quest_name_localkey_362,Locale_MainQuest:main_quest_description_localkey_362,363,1300362,31.0,,,,
363,1120,Lobby_Enter,0,None,0,Locale_MainQuest:main_quest_name_localkey_363,Locale_MainQuest:main_quest_description_localkey_363,364,1300363,31.0,,Dialog,d_main_30_af_01,
364,1120,Ark_View,0,None,0,Locale_MainQuest:main_quest_name_localkey_364,Locale_MainQuest:main_quest_description_localkey_364,365,1300364,31.0,,Dialog,d_main_30_af_02,
365,1120,Lobby_Enter,0,None,0,Locale_MainQuest:main_quest_name_localkey_365,Locale_MainQuest:main_quest_description_localkey_365,366,1300365,31.0,,Dialog,d_main_30_af_03,
366,1130,Campaign_Clear,6031003,None,0,Locale_MainQuest:main_quest_name_localkey_366,Locale_MainQuest:main_quest_description_localkey_366,367,1300366,32.0,,,,
367,1130,Campaign_Clear,6031006,None,0,Locale_MainQuest:main_quest_name_localkey_367,Locale_MainQuest:main_quest_description_localkey_367,368,1300367,32.0,,,,
368,1130,Campaign_Clear,6031009,None,0,Locale_MainQuest:main_quest_name_localkey_368,Locale_MainQuest:main_quest_description_localkey_368,369,1300368,32.0,,,,
369,1130,Campaign_Clear,6031016,None,0,Locale_MainQuest:main_quest_name_localkey_369,Locale_MainQuest:main_quest_description_localkey_369,370,1300369,32.0,,,,
370,1130,Campaign_Clear,6031019,None,0,Locale_MainQuest:main_quest_name_localkey_370,Locale_MainQuest:main_quest_description_localkey_370,371,1300370,32.0,,,,
371,1130,Campaign_Clear,6031022,None,0,Locale_MainQuest:main_quest_name_localkey_371,Locale_MainQuest:main_quest_description_localkey_371,372,1300371,32.0,,,,
372,1130,Campaign_Clear,6031031,None,0,Locale_MainQuest:main_quest_name_localkey_372,Locale_MainQuest:main_quest_description_localkey_372,373,1300372,32.0,,,,
373,1130,Campaign_Clear,6031034,None,0,Locale_MainQuest:main_quest_name_localkey_373,Locale_MainQuest:main_quest_description_localkey_373,374,1300373,32.0,,,,
374,1130,Campaign_Clear,6031050,None,0,Locale_MainQuest:main_quest_name_localkey_374,Locale_MainQuest:main_quest_description_localkey_374,375,1300374,32.0,,,,
375,1140,Campaign_Clear,6032003,None,0,Locale_MainQuest:main_quest_name_localkey_375,Locale_MainQuest:main_quest_description_localkey_375,376,1300375,33.0,,,,
376,1140,Campaign_Clear,6032006,None,0,Locale_MainQuest:main_quest_name_localkey_376,Locale_MainQuest:main_quest_description_localkey_376,377,1300376,33.0,,,,
377,1140,Campaign_Clear,6032012,None,0,Locale_MainQuest:main_quest_name_localkey_377,Locale_MainQuest:main_quest_description_localkey_377,378,1300377,33.0,,,,
378,1140,Campaign_Clear,6032020,None,0,Locale_MainQuest:main_quest_name_localkey_378,Locale_MainQuest:main_quest_description_localkey_378,379,1300378,33.0,,,,
379,1140,Campaign_Clear,6032031,None,0,Locale_MainQuest:main_quest_name_localkey_379,Locale_MainQuest:main_quest_description_localkey_379,380,1300379,33.0,,,,
380,1140,Campaign_Clear,6032036,None,0,Locale_MainQuest:main_quest_name_localkey_380,Locale_MainQuest:main_quest_description_localkey_380,381,1300380,33.0,,,,
381,1140,Campaign_Clear,6032043,None,0,Locale_MainQuest:main_quest_name_localkey_381,Locale_MainQuest:main_quest_description_localkey_381,382,1300381,33.0,,,,
382,1140,Campaign_Clear,6032049,None,0,Locale_MainQuest:main_quest_name_localkey_382,Locale_MainQuest:main_quest_description_localkey_382,383,1300382,33.0,,,,
383,1140,Campaign_Clear,6032052,None,0,Locale_MainQuest:main_quest_name_localkey_383,Locale_MainQuest:main_quest_description_localkey_383,384,1300383,33.0,,,,
384,1140,Lobby_Enter,0,None,0,Locale_MainQuest:main_quest_name_localkey_384,Locale_MainQuest:main_quest_description_localkey_384,385,1300384,33.0,,Dialog,d_main_32_af_01,
385,1140,Campaign_View,0,None,0,Locale_MainQuest:main_quest_name_localkey_385,Locale_MainQuest:main_quest_description_localkey_385,386,1300385,33.0,,Dialog,d_main_32_af_02,
386,1150,Campaign_Clear,6033005,None,0,Locale_MainQuest:main_quest_name_localkey_386,Locale_MainQuest:main_quest_description_localkey_386,387,1300386,34.0,,,,
387,1150,Campaign_Clear,6033008,None,0,Locale_MainQuest:main_quest_name_localkey_387,Locale_MainQuest:main_quest_description_localkey_387,388,1300387,34.0,,,,
388,1150,Campaign_Clear,6033011,None,0,Locale_MainQuest:main_quest_name_localkey_388,Locale_MainQuest:main_quest_description_localkey_388,389,1300388,34.0,,,,
389,1150,Campaign_Clear,6033018,None,0,Locale_MainQuest:main_quest_name_localkey_389,Locale_MainQuest:main_quest_description_localkey_389,390,1300389,34.0,,,,
390,1150,Campaign_Clear,6033021,None,0,Locale_MainQuest:main_quest_name_localkey_390,Locale_MainQuest:main_quest_description_localkey_390,391,1300390,34.0,,,,
391,1150,Campaign_Clear,6033024,None,0,Locale_MainQuest:main_quest_name_localkey_391,Locale_MainQuest:main_quest_description_localkey_391,392,1300391,34.0,,,,
392,1150,Campaign_Clear,6033031,None,0,Locale_MainQuest:main_quest_name_localkey_392,Locale_MainQuest:main_quest_description_localkey_392,393,1300392,34.0,,,,
393,1150,Campaign_Clear,6033034,None,0,Locale_MainQuest:main_quest_name_localkey_393,Locale_MainQuest:main_quest_description_localkey_393,394,1300393,34.0,,,,
394,1150,Campaign_Clear,6033039,None,0,Locale_MainQuest:main_quest_name_localkey_394,Locale_MainQuest:main_quest_description_localkey_394,395,1300394,34.0,,,,
395,1150,Campaign_Clear,6033042,None,0,Locale_MainQuest:main_quest_name_localkey_395,Locale_MainQuest:main_quest_description_localkey_395,396,1300395,34.0,,,,
396,1160,Campaign_Clear,6034003,None,0,Locale_MainQuest:main_quest_name_localkey_396,Locale_MainQuest:main_quest_description_localkey_396,397,1300396,35.0,,,,
397,1160,Campaign_Clear,6034006,None,0,Locale_MainQuest:main_quest_name_localkey_397,Locale_MainQuest:main_quest_description_localkey_397,398,1300397,35.0,,,,
398,1160,Campaign_Clear,6034009,None,0,Locale_MainQuest:main_quest_name_localkey_398,Locale_MainQuest:main_quest_description_localkey_398,399,1300398,35.0,,,,
399,1160,Campaign_Clear,6034015,None,0,Locale_MainQuest:main_quest_name_localkey_399,Locale_MainQuest:main_quest_description_localkey_399,400,1300399,35.0,,,,
400,1160,Campaign_Clear,6034018,None,0,Locale_MainQuest:main_quest_name_localkey_400,Locale_MainQuest:main_quest_description_localkey_400,401,1300400,35.0,,,,
401,1160,Campaign_Clear,6034025,None,0,Locale_MainQuest:main_quest_name_localkey_401,Locale_MainQuest:main_quest_description_localkey_401,402,1300401,35.0,,,,
402,1160,Campaign_Clear,6034035,None,0,Locale_MainQuest:main_quest_name_localkey_402,Locale_MainQuest:main_quest_description_localkey_402,403,1300402,35.0,,,,
403,1160,Campaign_Clear,6034040,None,0,Locale_MainQuest:main_quest_name_localkey_403,Locale_MainQuest:main_quest_description_localkey_403,404,1300403,35.0,,,,
404,1160,Campaign_Clear,6034046,None,0,Locale_MainQuest:main_quest_name_localkey_404,Locale_MainQuest:main_quest_description_localkey_404,405,1300404,35.0,,,,
405,1160,Lobby_Enter,0,None,0,Locale_MainQuest:main_quest_name_localkey_405,Locale_MainQuest:main_quest_description_localkey_405,406,1300405,35.0,,Dialog,d_main_34_af_01,
406,1160,Ark_View,0,None,0,Locale_MainQuest:main_quest_name_localkey_406,Locale_MainQuest:main_quest_description_localkey_406,407,1300406,35.0,,Dialog,d_main_34_af_02,
407,1170,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_407,Locale_MainQuest:main_quest_description_localkey_407,408,1300407,,,Dialog,d_main_35bf_01,Locale_MainQuest:condition_ui_localkey_elysion
408,1170,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_408,Locale_MainQuest:main_quest_description_localkey_408,409,1300408,36.0,,Dialog,d_main_35bf_02,Locale_MainQuest:condition_ui_localkey_cityroad
409,1170,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_409,Locale_MainQuest:main_quest_description_localkey_409,410,1300409,36.0,,Dialog,d_main_35bf_03,Locale_MainQuest:condition_ui_localkey_andersen
410,1170,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_410,Locale_MainQuest:main_quest_description_localkey_410,411,1300410,36.0,,Dialog,d_main_35bf_04,Locale_MainQuest:condition_ui_localkey_elysionlaboratory
411,1170,Outpost_Select,22401,None,0,Locale_MainQuest:main_quest_name_localkey_411,Locale_MainQuest:main_quest_description_localkey_411,412,1300411,36.0,,Dialog,d_main_35bf_05,
412,1170,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_412,Locale_MainQuest:main_quest_description_localkey_412,413,1300412,36.0,,Dialog,d_main_35bf_06,Locale_MainQuest:condition_ui_localkey_elysionlaboratory
413,1170,Campaign_View,0,None,0,Locale_MainQuest:main_quest_name_localkey_413,Locale_MainQuest:main_quest_description_localkey_413,414,1300413,36.0,,Dialog,d_main_35bf_07,
414,1170,Campaign_Clear,6035003,None,0,Locale_MainQuest:main_quest_name_localkey_414,Locale_MainQuest:main_quest_description_localkey_414,415,1300414,36.0,,,,
415,1170,Campaign_Clear,6035010,None,0,Locale_MainQuest:main_quest_name_localkey_415,Locale_MainQuest:main_quest_description_localkey_415,416,1300415,36.0,,,,
416,1170,Campaign_Clear,6035013,None,0,Locale_MainQuest:main_quest_name_localkey_416,Locale_MainQuest:main_quest_description_localkey_416,417,1300416,36.0,,,,
417,1170,Campaign_Clear,6035019,None,0,Locale_MainQuest:main_quest_name_localkey_417,Locale_MainQuest:main_quest_description_localkey_417,418,1300417,36.0,,,,
418,1170,Campaign_Clear,6035022,None,0,Locale_MainQuest:main_quest_name_localkey_418,Locale_MainQuest:main_quest_description_localkey_418,419,1300418,36.0,,,,
419,1170,Campaign_Clear,6035028,None,0,Locale_MainQuest:main_quest_name_localkey_419,Locale_MainQuest:main_quest_description_localkey_419,420,1300419,36.0,,,,
420,1170,Campaign_Clear,6035031,None,0,Locale_MainQuest:main_quest_name_localkey_420,Locale_MainQuest:main_quest_description_localkey_420,421,1300420,36.0,,,,
421,1170,Campaign_Clear,6035034,None,0,Locale_MainQuest:main_quest_name_localkey_421,Locale_MainQuest:main_quest_description_localkey_421,422,1300421,36.0,,,,
422,1170,Campaign_Clear,6035044,None,0,Locale_MainQuest:main_quest_name_localkey_422,Locale_MainQuest:main_quest_description_localkey_422,423,1300422,36.0,,,,
423,1180,Campaign_Clear,6036003,None,0,Locale_MainQuest:main_quest_name_localkey_423,Locale_MainQuest:main_quest_description_localkey_423,424,1300423,37.0,,,,
424,1180,Campaign_Clear,6036011,None,0,Locale_MainQuest:main_quest_name_localkey_424,Locale_MainQuest:main_quest_description_localkey_424,425,1300424,37.0,,,,
425,1180,Campaign_Clear,6036016,None,0,Locale_MainQuest:main_quest_name_localkey_425,Locale_MainQuest:main_quest_description_localkey_425,426,1300425,37.0,,,,
426,1180,Campaign_Clear,6036019,None,0,Locale_MainQuest:main_quest_name_localkey_426,Locale_MainQuest:main_quest_description_localkey_426,427,1300426,37.0,,,,
427,1180,Campaign_Clear,6036022,None,0,Locale_MainQuest:main_quest_name_localkey_427,Locale_MainQuest:main_quest_description_localkey_427,428,1300427,37.0,,,,
428,1180,Campaign_Clear,6036027,None,0,Locale_MainQuest:main_quest_name_localkey_428,Locale_MainQuest:main_quest_description_localkey_428,429,1300428,37.0,,,,
429,1180,Campaign_Clear,6036036,None,0,Locale_MainQuest:main_quest_name_localkey_429,Locale_MainQuest:main_quest_description_localkey_429,430,1300429,37.0,,,,
430,1180,Campaign_Clear,6036042,None,0,Locale_MainQuest:main_quest_name_localkey_430,Locale_MainQuest:main_quest_description_localkey_430,431,1300430,37.0,,,,
431,1180,Campaign_Clear,6036045,None,0,Locale_MainQuest:main_quest_name_localkey_431,Locale_MainQuest:main_quest_description_localkey_431,432,1300431,37.0,,,,
432,1190,Campaign_Clear,6037005,None,0,Locale_MainQuest:main_quest_name_localkey_432,Locale_MainQuest:main_quest_description_localkey_432,433,1300432,38.0,,,,
433,1190,Campaign_Clear,6037007,None,0,Locale_MainQuest:main_quest_name_localkey_433,Locale_MainQuest:main_quest_description_localkey_433,434,1300433,38.0,,,,
434,1190,Campaign_Clear,6037010,None,0,Locale_MainQuest:main_quest_name_localkey_434,Locale_MainQuest:main_quest_description_localkey_434,435,1300434,38.0,,,,
435,1190,Campaign_Clear,6037017,None,0,Locale_MainQuest:main_quest_name_localkey_435,Locale_MainQuest:main_quest_description_localkey_435,436,1300435,38.0,,,,
436,1190,Campaign_Clear,6037020,None,0,Locale_MainQuest:main_quest_name_localkey_436,Locale_MainQuest:main_quest_description_localkey_436,437,1300436,38.0,,,,
437,1190,Campaign_Clear,6037023,None,0,Locale_MainQuest:main_quest_name_localkey_437,Locale_MainQuest:main_quest_description_localkey_437,438,1300437,38.0,,,,
438,1190,Campaign_Clear,6037038,None,0,Locale_MainQuest:main_quest_name_localkey_438,Locale_MainQuest:main_quest_description_localkey_438,439,1300438,38.0,,,,
439,1190,Campaign_Clear,6037044,None,0,Locale_MainQuest:main_quest_name_localkey_439,Locale_MainQuest:main_quest_description_localkey_439,440,1300439,38.0,,,,
440,1200,Campaign_Clear,6038003,None,0,Locale_MainQuest:main_quest_name_localkey_440,Locale_MainQuest:main_quest_description_localkey_440,441,1300440,39.0,,,,
441,1200,Campaign_Clear,6038006,None,0,Locale_MainQuest:main_quest_name_localkey_441,Locale_MainQuest:main_quest_description_localkey_441,442,1300441,39.0,,,,
442,1200,Campaign_Clear,6038013,None,0,Locale_MainQuest:main_quest_name_localkey_442,Locale_MainQuest:main_quest_description_localkey_442,443,1300442,39.0,,,,
443,1200,Campaign_Clear,6038018,None,0,Locale_MainQuest:main_quest_name_localkey_443,Locale_MainQuest:main_quest_description_localkey_443,444,1300443,39.0,,,,
444,1200,Campaign_Clear,6038023,None,0,Locale_MainQuest:main_quest_name_localkey_444,Locale_MainQuest:main_quest_description_localkey_444,445,1300444,39.0,,,,
445,1200,Campaign_Clear,6038028,None,0,Locale_MainQuest:main_quest_name_localkey_445,Locale_MainQuest:main_quest_description_localkey_445,446,1300445,39.0,,,,
446,1200,Campaign_Clear,6038033,None,0,Locale_MainQuest:main_quest_name_localkey_446,Locale_MainQuest:main_quest_description_localkey_446,447,1300446,39.0,,,,
447,1200,Campaign_Clear,6038040,None,0,Locale_MainQuest:main_quest_name_localkey_447,Locale_MainQuest:main_quest_description_localkey_447,448,1300447,39.0,,,,
448,1200,Campaign_Clear,6038045,None,0,Locale_MainQuest:main_quest_name_localkey_448,Locale_MainQuest:main_quest_description_localkey_448,449,1300448,39.0,,,,
449,1300,Campaign_Clear,6039003,None,0,Locale_MainQuest:main_quest_name_localkey_449,Locale_MainQuest:main_quest_description_localkey_449,450,1300449,40.0,,,,
450,1300,Campaign_Clear,6039008,None,0,Locale_MainQuest:main_quest_name_localkey_450,Locale_MainQuest:main_quest_description_localkey_450,451,1300450,40.0,,,,
451,1300,Campaign_Clear,6039014,None,0,Locale_MainQuest:main_quest_name_localkey_451,Locale_MainQuest:main_quest_description_localkey_451,452,1300451,40.0,,,,
452,1300,Campaign_Clear,6039017,None,0,Locale_MainQuest:main_quest_name_localkey_452,Locale_MainQuest:main_quest_description_localkey_452,453,1300452,40.0,,,,
453,1300,Campaign_Clear,6039021,None,0,Locale_MainQuest:main_quest_name_localkey_453,Locale_MainQuest:main_quest_description_localkey_453,454,1300453,40.0,,,,
454,1300,Campaign_Clear,6039027,None,0,Locale_MainQuest:main_quest_name_localkey_454,Locale_MainQuest:main_quest_description_localkey_454,455,1300454,40.0,,,,
455,1300,Campaign_Clear,6039030,None,0,Locale_MainQuest:main_quest_name_localkey_455,Locale_MainQuest:main_quest_description_localkey_455,456,1300455,40.0,,,,
456,1300,Campaign_Clear,6039033,None,0,Locale_MainQuest:main_quest_name_localkey_456,Locale_MainQuest:main_quest_description_localkey_456,457,1300456,40.0,,,,
457,1300,Campaign_Clear,6039038,None,0,Locale_MainQuest:main_quest_name_localkey_457,Locale_MainQuest:main_quest_description_localkey_457,458,1300457,40.0,,,,
458,1300,Campaign_Clear,6039041,None,0,Locale_MainQuest:main_quest_name_localkey_458,Locale_MainQuest:main_quest_description_localkey_458,459,1300458,40.0,,,,
459,1300,Campaign_Clear,6039044,None,0,Locale_MainQuest:main_quest_name_localkey_459,Locale_MainQuest:main_quest_description_localkey_459,460,1300459,40.0,,,,
460,1300,Lobby_Enter,0,None,0,Locale_MainQuest:main_quest_name_localkey_460,Locale_MainQuest:main_quest_description_localkey_460,461,1300460,40.0,,Dialog,d_main_39_af_01,
461,1300,Ark_View,0,None,0,Locale_MainQuest:main_quest_name_localkey_461,Locale_MainQuest:main_quest_description_localkey_461,462,1300461,40.0,,Dialog,d_main_39_af_02,
462,1300,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_462,Locale_MainQuest:main_quest_description_localkey_462,463,1300462,40.0,,Dialog,d_main_39_af_03,Locale_MainQuest:condition_ui_localkey_outerrim
463,1300,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_463,Locale_MainQuest:main_quest_description_localkey_463,464,1300463,40.0,,Dialog,d_main_39_af_04,Locale_MainQuest:condition_ui_localkey_baddream
464,1300,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_464,Locale_MainQuest:main_quest_description_localkey_464,465,1300464,40.0,,Dialog,d_main_39_af_05,Locale_MainQuest:condition_ui_localkey_practiceroom
465,1300,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_465,Locale_MainQuest:main_quest_description_localkey_465,466,1300465,40.0,,Dialog,d_main_39_af_06,Locale_MainQuest:condition_ui_localkey_hospital
466,1300,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_466,Locale_MainQuest:main_quest_description_localkey_466,467,1300466,40.0,,Dialog,d_main_39_af_07,Locale_MainQuest:condition_ui_localkey_tetraline
467,1300,Outpost_View,0,None,0,Locale_MainQuest:main_quest_name_localkey_467,Locale_MainQuest:main_quest_description_localkey_467,468,1300467,40.0,,Dialog,d_main_39_af_08,
468,1400,Campaign_Clear,6040003,None,0,Locale_MainQuest:main_quest_name_localkey_468,Locale_MainQuest:main_quest_description_localkey_468,469,1300468,41.0,,,,
469,1400,Campaign_Clear,6040006,None,0,Locale_MainQuest:main_quest_name_localkey_469,Locale_MainQuest:main_quest_description_localkey_469,470,1300469,41.0,,,,
470,1400,Campaign_Clear,6040009,None,0,Locale_MainQuest:main_quest_name_localkey_470,Locale_MainQuest:main_quest_description_localkey_470,471,1300470,41.0,,,,
471,1400,Campaign_Clear,6040014,None,0,Locale_MainQuest:main_quest_name_localkey_471,Locale_MainQuest:main_quest_description_localkey_471,472,1300471,41.0,,,,
472,1400,Campaign_Clear,6040019,None,0,Locale_MainQuest:main_quest_name_localkey_472,Locale_MainQuest:main_quest_description_localkey_472,473,1300472,41.0,,,,
473,1400,Campaign_Clear,6040022,None,0,Locale_MainQuest:main_quest_name_localkey_473,Locale_MainQuest:main_quest_description_localkey_473,474,1300473,41.0,,,,
474,1400,Campaign_Clear,6040029,None,0,Locale_MainQuest:main_quest_name_localkey_474,Locale_MainQuest:main_quest_description_localkey_474,475,1300474,41.0,,,,
475,1400,Campaign_Clear,6040032,None,0,Locale_MainQuest:main_quest_name_localkey_475,Locale_MainQuest:main_quest_description_localkey_475,476,1300475,41.0,,,,
476,1400,Campaign_Clear,6040039,None,0,Locale_MainQuest:main_quest_name_localkey_476,Locale_MainQuest:main_quest_description_localkey_476,477,1300476,41.0,,,,
477,1400,Campaign_Clear,6040041,None,0,Locale_MainQuest:main_quest_name_localkey_477,Locale_MainQuest:main_quest_description_localkey_477,478,1300477,41.0,,,,
