id,open_condition_list/0/open_condition_type,open_condition_list/0/open_condition_value,open_condition_list/1/open_condition_type,open_condition_list/1/open_condition_value,short_name,ticket_item_type,ticket_item_id,ticket_item_count,monster_stage_lv,dynamic_object_stage_lv,spot_autocontrol,standard_battle_power,stage_stat_increase_group_id,is_use_quick_battle,spot_id,clear_reward_id,enter_scenario,exit_scenario,fixed_play_character_id,character_lv,quick_battle_type,quick_battle_try_max_count
103020109,EventDungeonStageClear,103020108,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,0,0,92,82,True,23400,40000,False,6502121,0,0,0,0,0,StandardBattlePower,1
103020110,EventDungeonStageClear,103020109,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,0,0,96,86,True,25400,40000,False,6502122,0,0,0,0,0,StandardBattlePower,1
103020111,EventDungeonStageClear,103020110,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,0,0,102,90,True,27900,40000,False,6502123,0,0,0,0,0,StandardBattlePower,1
103020112,EventDungeonStageClear,103020111,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,108,94,True,32900,40000,False,6502124,0,0,event_freezeacpu_epilogue,0,0,None,1
103810101,None,0,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,0,0,10,8,True,2100,40000,False,6502701,0,event_dirtybackyard_01_s,event_dirtybackyard_01_e,0,0,None,1
103810102,EventDungeonStageClear,103810101,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,0,0,18,14,True,3500,40000,False,6502702,0,0,0,0,0,None,1
103810103,EventDungeonStageClear,103810102,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,0,0,22,18,True,3900,40000,False,6502703,0,event_dirtybackyard_02_s,event_dirtybackyard_02_e,0,0,None,1
103810104,EventDungeonStageClear,103810103,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,0,0,28,26,True,5000,40000,False,6502704,0,0,0,0,0,None,1
103810105,EventDungeonStageClear,103810104,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,0,0,34,30,True,5600,40000,False,6502705,0,event_dirtybackyard_03_s,event_dirtybackyard_03_e,0,0,None,1
103810106,EventDungeonStageClear,103810105,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,0,0,40,36,True,6100,40000,False,6502706,0,event_dirtybackyard_intermission_01,0,0,0,None,1
103810107,EventDungeonStageClear,103810106,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,0,0,44,42,True,8300,40000,False,6502707,0,0,0,0,0,None,1
103810108,EventDungeonStageClear,103810107,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,0,0,50,46,True,9500,40000,False,6502708,0,event_dirtybackyard_04_s,event_dirtybackyard_04_e,0,0,None,1
103810109,EventDungeonStageClear,103810108,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,0,0,54,50,True,10700,40000,False,6502709,0,0,0,0,0,None,1
103810110,EventDungeonStageClear,103810109,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,0,0,58,54,True,11800,40000,False,6502710,0,event_dirtybackyard_05_s,event_dirtybackyard_05_e,0,0,None,1
103810111,EventDungeonStageClear,103810110,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,0,0,62,56,True,12900,40000,False,6502711,0,0,0,0,0,None,1
103810112,EventDungeonStageClear,103810111,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,68,58,True,14800,40000,False,6502712,6129112,event_dirtybackyard_06_s,event_dirtybackyard_06_e,0,0,None,1
103820101,EventDungeonStageClear,103810112,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,0,0,72,60,True,15800,40000,False,6502713,0,0,0,0,0,StandardBattlePower,1
103820102,EventDungeonStageClear,103820101,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,0,0,74,62,True,16300,40000,False,6502714,0,0,0,0,0,StandardBattlePower,1
103820103,EventDungeonStageClear,103820102,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,0,0,76,64,True,16700,40000,False,6502715,0,0,0,0,0,StandardBattlePower,1
103820104,EventDungeonStageClear,103820103,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,0,0,78,66,True,17200,40000,False,6502716,0,0,0,0,0,StandardBattlePower,1
103820105,EventDungeonStageClear,103820104,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,0,0,80,70,True,17600,40000,False,6502717,0,0,0,0,0,StandardBattlePower,1
103820106,EventDungeonStageClear,103820105,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,0,0,82,74,True,18300,40000,False,6502718,0,0,0,0,0,StandardBattlePower,1
103820107,EventDungeonStageClear,103820106,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,0,0,84,78,True,20200,40000,False,6502719,0,0,0,0,0,StandardBattlePower,1
103820108,EventDungeonStageClear,103820107,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,0,0,88,80,True,21500,40000,False,6502720,0,0,0,0,0,StandardBattlePower,1
103820109,EventDungeonStageClear,103820108,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,0,0,92,82,True,23400,40000,False,6502721,0,0,0,0,0,StandardBattlePower,1
103820110,EventDungeonStageClear,103820109,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,0,0,96,86,True,25400,40000,False,6502722,0,0,0,0,0,StandardBattlePower,1
103820111,EventDungeonStageClear,103820110,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,0,0,102,90,True,27900,40000,False,6502723,0,0,0,0,0,StandardBattlePower,1
103820112,EventDungeonStageClear,103820111,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,108,94,True,32900,40000,False,6502724,0,0,event_dirtybackyard_epilogue,0,0,None,1
103710101,None,0,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,0,0,10,8,True,2100,40000,False,6502601,0,event_lionheart_01_s,event_lionheart_01_e,0,0,None,1
103710102,EventDungeonStageClear,103710101,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,0,0,18,14,True,3500,40000,False,6502602,0,0,0,0,0,None,1
103710103,EventDungeonStageClear,103710102,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,0,0,22,18,True,3900,40000,False,6502603,0,event_lionheart_02_s,event_lionheart_02_e,0,0,None,1
103710104,EventDungeonStageClear,103710103,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,0,0,28,26,True,5000,40000,False,6502604,0,0,0,0,0,None,1
103710105,EventDungeonStageClear,103710104,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,0,0,34,30,True,5600,40000,False,6502605,0,event_lionheart_03_s,event_lionheart_03_e,0,0,None,1
103710106,EventDungeonStageClear,103710105,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,0,0,40,36,True,6100,40000,False,6502606,0,event_lionheart_intermission_01,0,0,0,None,1
103710107,EventDungeonStageClear,103710106,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,0,0,44,42,True,8300,40000,False,6502607,0,0,0,0,0,None,1
103710108,EventDungeonStageClear,103710107,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,0,0,50,46,True,9500,40000,False,6502608,0,event_lionheart_04_s,event_lionheart_04_e,0,0,None,1
103710109,EventDungeonStageClear,103710108,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,0,0,54,50,True,10700,40000,False,6502609,0,0,0,0,0,None,1
103710110,EventDungeonStageClear,103710109,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,0,0,58,54,True,11800,40000,False,6502610,0,event_lionheart_05_s,event_lionheart_05_e,0,0,None,1
103710111,EventDungeonStageClear,103710110,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,0,0,62,56,True,12900,40000,False,6502611,0,0,0,0,0,None,1
103710112,EventDungeonStageClear,103710111,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,68,58,True,14800,40000,False,6502612,6128112,event_lionheart_06_s,event_lionheart_06_e,0,0,None,1
103720101,EventDungeonStageClear,103710112,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,0,0,72,60,True,15800,40000,False,6502613,0,0,0,0,0,StandardBattlePower,1
103720102,EventDungeonStageClear,103720101,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,0,0,74,62,True,16300,40000,False,6502614,0,0,0,0,0,StandardBattlePower,1
103720103,EventDungeonStageClear,103720102,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,0,0,76,64,True,16700,40000,False,6502615,0,0,0,0,0,StandardBattlePower,1
103720104,EventDungeonStageClear,103720103,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,0,0,78,66,True,17200,40000,False,6502616,0,0,0,0,0,StandardBattlePower,1
103720105,EventDungeonStageClear,103720104,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,0,0,80,70,True,17600,40000,False,6502617,0,0,0,0,0,StandardBattlePower,1
103720106,EventDungeonStageClear,103720105,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,0,0,82,74,True,18300,40000,False,6502618,0,0,0,0,0,StandardBattlePower,1
103720107,EventDungeonStageClear,103720106,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,0,0,84,78,True,20200,40000,False,6502619,0,0,0,0,0,StandardBattlePower,1
103720108,EventDungeonStageClear,103720107,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,0,0,88,80,True,21500,40000,False,6502620,0,0,0,0,0,StandardBattlePower,1
103720109,EventDungeonStageClear,103720108,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,0,0,92,82,True,23400,40000,False,6502621,0,0,0,0,0,StandardBattlePower,1
103720110,EventDungeonStageClear,103720109,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,0,0,96,86,True,25400,40000,False,6502622,0,0,0,0,0,StandardBattlePower,1
103720111,EventDungeonStageClear,103720110,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,0,0,102,90,True,27900,40000,False,6502623,0,0,0,0,0,StandardBattlePower,1
103720112,EventDungeonStageClear,103720111,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,108,94,True,32900,40000,False,6502624,0,0,event_lionheart_epilogue,0,0,None,1
104510101,None,0,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,0,0,10,8,True,2100,40000,False,6503301,6137101,event_lastkingdom1_01_s,event_lastkingdom1_01_e,0,0,None,1
104510102,EventDungeonStageClear,104510101,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,0,0,14,14,True,3000,40000,False,6503302,0,0,0,0,0,None,1
104510103,EventDungeonStageClear,104510102,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,0,0,22,18,True,3900,40000,False,6503303,6137103,event_lastkingdom1_02_s,event_lastkingdom1_02_e,0,0,None,1
104510104,EventDungeonStageClear,104510103,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,0,0,28,26,True,4800,40000,False,6503304,0,0,0,0,0,None,1
104510105,EventDungeonStageClear,104510104,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,0,0,34,30,True,5500,40000,False,6503305,6137105,event_lastkingdom1_03_s,event_lastkingdom1_03_e,0,0,None,1
104510107,EventDungeonStageClear,104510106,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,0,0,40,36,True,6200,40000,False,6503306,6137107,event_lastkingdom1_intermission,0,0,0,None,1
104510109,EventDungeonStageClear,104510108,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,0,0,42,42,True,7200,40000,False,6503307,0,0,0,0,0,None,1
104510110,EventDungeonStageClear,104510109,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,0,0,47,46,True,8800,40000,False,6503308,6137110,event_lastkingdom1_04_s,event_lastkingdom1_04_e,0,0,None,1
104510111,EventDungeonStageClear,104510110,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,0,0,53,50,True,10100,40000,False,6503309,0,0,0,0,0,None,1
104510112,EventDungeonStageClear,104510111,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,0,0,58,54,True,11500,40000,False,6503310,6137112,event_lastkingdom1_05_s,event_lastkingdom1_05_e,0,0,None,1
104510113,EventDungeonStageClear,104510112,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,0,0,62,56,True,12900,40000,False,6503311,0,0,0,0,0,None,1
104510114,EventDungeonStageClear,104510113,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,68,58,True,14800,40000,False,6503312,6137114,event_lastkingdom1_06_s,event_lastkingdom1_06_e,0,0,None,1
104610101,None,0,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,0,0,10,8,True,2100,40000,False,6503313,6138101,event_lastkingdom2_01_s,event_lastkingdom2_01_e,0,0,None,1
104610103,EventDungeonStageClear,104610102,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,0,0,14,14,True,3000,40000,False,6503314,0,0,0,0,0,None,1
104610104,EventDungeonStageClear,104610103,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,0,0,22,18,True,3900,40000,False,6503315,6138104,event_lastkingdom2_02_s,event_lastkingdom2_02_e,0,0,None,1
104610105,EventDungeonStageClear,104610104,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,0,0,28,26,True,4800,40000,False,6503316,0,0,0,0,0,None,1
104610106,EventDungeonStageClear,104610105,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,0,0,34,30,True,5500,40000,False,6503317,6138106,event_lastkingdom2_03_s,event_lastkingdom2_03_e,0,0,None,1
104610107,EventDungeonStageClear,104610106,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,0,0,40,36,True,6200,40000,False,6503318,0,0,0,0,0,None,1
104610108,EventDungeonStageClear,104610107,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,0,0,42,42,True,7200,40000,False,6503319,6138108,event_lastkingdom2_intermission,0,0,0,None,1
104610109,EventDungeonStageClear,104610108,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,0,0,47,46,True,8800,40000,False,6503320,0,0,0,0,0,None,1
104610110,EventDungeonStageClear,104610109,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,0,0,53,50,True,10100,40000,False,6503321,6138110,event_lastkingdom2_04_s,event_lastkingdom2_04_e,0,0,None,1
104610112,EventDungeonStageClear,104610111,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,0,0,58,54,True,11500,40000,False,6503322,0,0,0,0,0,None,1
104610113,EventDungeonStageClear,104610112,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,0,0,62,56,True,12900,40000,False,6503323,6138113,event_lastkingdom2_05_s,event_lastkingdom2_05_e,0,0,None,1
104610115,EventDungeonStageClear,104610114,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,68,58,True,14800,40000,False,6503324,6138115,event_lastkingdom2_06_s,event_lastkingdom2_06_e,0,0,None,1
104620101,EventDungeonStageClear,104610115,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,0,0,72,60,True,15800,40000,False,6503325,6138201,0,0,0,0,StandardBattlePower,1
104620102,EventDungeonStageClear,104620101,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,0,0,74,62,True,16300,40000,False,6503326,0,0,0,0,0,StandardBattlePower,1
104620103,EventDungeonStageClear,104620102,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,0,0,76,64,True,16700,40000,False,6503327,0,0,0,0,0,StandardBattlePower,1
104620104,EventDungeonStageClear,104620103,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,0,0,78,66,True,17200,40000,False,6503328,0,0,0,0,0,StandardBattlePower,1
104620105,EventDungeonStageClear,104620104,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,0,0,80,70,True,17600,40000,False,6503329,6138205,0,0,0,0,StandardBattlePower,1
104620106,EventDungeonStageClear,104620105,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,0,0,82,74,True,18300,40000,False,6503330,0,0,0,0,0,StandardBattlePower,1
104620107,EventDungeonStageClear,104620106,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,0,0,84,78,True,20200,40000,False,6503331,0,0,0,0,0,StandardBattlePower,1
104620108,EventDungeonStageClear,104620107,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,0,0,88,80,True,21500,40000,False,6503332,0,0,0,0,0,StandardBattlePower,1
104620109,EventDungeonStageClear,104620108,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,0,0,92,82,True,23400,40000,False,6503333,6138209,0,0,0,0,StandardBattlePower,1
104620110,EventDungeonStageClear,104620109,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,0,0,96,86,True,25400,40000,False,6503334,0,0,0,0,0,StandardBattlePower,1
104620111,EventDungeonStageClear,104620110,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,0,0,102,90,True,27900,40000,False,6503335,0,0,0,0,0,StandardBattlePower,1
104620112,EventDungeonStageClear,104620111,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,108,94,True,32900,40000,False,6503336,6138212,0,event_lastkingdom2_epilogue,0,0,None,1
103610101,None,0,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,0,0,10,8,True,2100,40000,False,6502501,0,event_newyearnewsword_01_s,event_newyearnewsword_01_e,0,0,None,1
103610102,EventDungeonStageClear,103610101,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,0,0,18,14,True,3500,40000,False,6502502,0,0,0,0,0,None,1
103610103,EventDungeonStageClear,103610102,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,0,0,22,18,True,3900,40000,False,6502503,0,event_newyearnewsword_02_s,event_newyearnewsword_02_e,0,0,None,1
103610104,EventDungeonStageClear,103610103,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,0,0,28,26,True,5000,40000,False,6502504,0,0,0,0,0,None,1
103610105,EventDungeonStageClear,103610104,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,0,0,34,30,True,5600,40000,False,6502505,0,event_newyearnewsword_03_s,event_newyearnewsword_03_e,0,0,None,1
103610106,EventDungeonStageClear,103610105,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,0,0,40,36,True,6100,40000,False,6502506,0,event_newyearnewsword_intermission_01,0,0,0,None,1
103610107,EventDungeonStageClear,103610106,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,0,0,44,42,True,8300,40000,False,6502507,0,0,0,0,0,None,1
103610108,EventDungeonStageClear,103610107,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,0,0,50,46,True,9500,40000,False,6502508,0,event_newyearnewsword_04_s,event_newyearnewsword_04_e,0,0,None,1
103610109,EventDungeonStageClear,103610108,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,0,0,54,50,True,10700,40000,False,6502509,0,0,0,0,0,None,1
103610110,EventDungeonStageClear,103610109,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,0,0,58,54,True,11800,40000,False,6502510,0,event_newyearnewsword_05_s,event_newyearnewsword_05_e,0,0,None,1
103610111,EventDungeonStageClear,103610110,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,0,0,62,56,True,12900,40000,False,6502511,0,0,0,0,0,None,1
103610112,EventDungeonStageClear,103610111,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,68,58,True,14800,40000,False,6502512,6127112,event_newyearnewsword_06_s,event_newyearnewsword_06_e,0,0,None,1
103620101,EventDungeonStageClear,103610112,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,0,0,72,60,True,15800,40000,False,6502513,0,0,0,0,0,StandardBattlePower,1
103620102,EventDungeonStageClear,103620101,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,0,0,74,62,True,16300,40000,False,6502514,0,0,0,0,0,StandardBattlePower,1
103620103,EventDungeonStageClear,103620102,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,0,0,76,64,True,16700,40000,False,6502515,0,0,0,0,0,StandardBattlePower,1
103620104,EventDungeonStageClear,103620103,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,0,0,78,66,True,17200,40000,False,6502516,0,0,0,0,0,StandardBattlePower,1
103620105,EventDungeonStageClear,103620104,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,0,0,80,70,True,17600,40000,False,6502517,0,0,0,0,0,StandardBattlePower,1
103620106,EventDungeonStageClear,103620105,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,0,0,82,74,True,18300,40000,False,6502518,0,0,0,0,0,StandardBattlePower,1
103620107,EventDungeonStageClear,103620106,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,0,0,84,78,True,20200,40000,False,6502519,0,0,0,0,0,StandardBattlePower,1
103620108,EventDungeonStageClear,103620107,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,0,0,88,80,True,21500,40000,False,6502520,0,0,0,0,0,StandardBattlePower,1
103620109,EventDungeonStageClear,103620108,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,0,0,92,82,True,23400,40000,False,6502521,0,0,0,0,0,StandardBattlePower,1
103620110,EventDungeonStageClear,103620109,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,0,0,96,86,True,25400,40000,False,6502522,0,0,0,0,0,StandardBattlePower,1
103620111,EventDungeonStageClear,103620110,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,0,0,102,90,True,27900,40000,False,6502523,0,0,0,0,0,StandardBattlePower,1
103620112,EventDungeonStageClear,103620111,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,108,94,True,32900,40000,False,6502524,0,0,event_newyearnewsword_epilogue,0,0,None,1
103410101,None,0,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,0,0,10,8,True,2100,40000,False,6502401,0,event_neverland1_01_s,event_neverland1_01_e,0,0,None,1
103410102,EventDungeonStageClear,103410101,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,0,0,14,14,True,3000,40000,False,6502402,6125102,0,0,0,0,None,1
103410103,EventDungeonStageClear,103410102,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,0,0,22,18,True,3900,40000,False,6502403,0,event_neverland1_02_s,event_neverland1_02_e,0,0,None,1
103410104,EventDungeonStageClear,103410103,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,0,0,28,26,True,4800,40000,False,6502404,6125104,0,0,0,0,None,1
103410105,EventDungeonStageClear,103410104,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,0,0,34,30,True,5500,40000,False,6502405,0,event_neverland1_03_s,event_neverland1_03_e,0,0,None,1
103410106,EventDungeonStageClear,103410105,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,0,0,40,36,True,6200,40000,False,6502406,6125106,event_neverland1_Intermission_01,0,0,0,None,1
103410107,EventDungeonStageClear,103410106,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,0,0,42,42,True,7200,40000,False,6502407,0,0,0,0,0,None,1
103410108,EventDungeonStageClear,103410107,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,0,0,47,46,True,8800,40000,False,6502408,6125108,event_neverland1_04_s,event_neverland1_04_e,0,0,None,1
103410109,EventDungeonStageClear,103410108,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,0,0,53,50,True,10100,40000,False,6502409,0,0,0,0,0,None,1
103410110,EventDungeonStageClear,103410109,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,0,0,58,54,True,11500,40000,False,6502410,6125110,event_neverland1_05_s,event_neverland1_05_e,0,0,None,1
103410111,EventDungeonStageClear,103410110,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,0,0,62,56,True,12900,40000,False,6502411,0,0,0,0,0,None,1
103410112,EventDungeonStageClear,103410111,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,68,58,True,14800,40000,False,6502412,6125112,event_neverland1_06_s,event_neverland1_06_e,0,0,None,1
