id,group_id,skill_level,next_level_id,level_up_cost_id,icon,name_localkey,description_localkey,info_description_localkey,description_value_list/0/description_value,description_value_list/1/description_value,description_value_list/2/description_value,description_value_list/3/description_value,description_value_list/4/description_value,description_value_list/5/description_value,description_value_list/6/description_value,description_value_list/7/description_value,description_value_list/8/description_value,description_value_list/9/description_value,description_value_list/10/description_value
1111208,11112,8,1111209,50209,,Locale_Skill:21112_name,Locale_Skill:21112_description_1,Locale_Skill:skill_name_1003,2,120,7.44,120,,,,,,,
1111209,11112,9,1111210,50210,,Locale_Skill:21112_name,Locale_Skill:21112_description_1,Locale_Skill:skill_name_1003,2,120,7.85,120,,,,,,,
1111210,11112,10,0,0,,Locale_Skill:21112_name,Locale_Skill:21112_description_1,Locale_Skill:skill_name_1003,2,120,8.27,120,,,,,,,
2111201,21112,1,2111202,50202,icn_skill_defup_01,Locale_Skill:21112_name,Locale_Skill:21112_description_1,Locale_Skill:skill_name_1003,2,120,4.55,120,,,,,,,
2111202,21112,2,2111203,50203,icn_skill_defup_01,Locale_Skill:21112_name,Locale_Skill:21112_description_1,Locale_Skill:skill_name_1003,2,120,4.96,120,,,,,,,
2111203,21112,3,2111204,50204,icn_skill_defup_01,Locale_Skill:21112_name,Locale_Skill:21112_description_1,Locale_Skill:skill_name_1003,2,120,5.37,120,,,,,,,
2111204,21112,4,2111205,50205,icn_skill_defup_01,Locale_Skill:21112_name,Locale_Skill:21112_description_1,Locale_Skill:skill_name_1003,2,120,5.79,120,,,,,,,
2111205,21112,5,2111206,50206,icn_skill_defup_01,Locale_Skill:21112_name,Locale_Skill:21112_description_1,Locale_Skill:skill_name_1003,2,120,6.2,120,,,,,,,
2111206,21112,6,2111207,50207,icn_skill_defup_01,Locale_Skill:21112_name,Locale_Skill:21112_description_1,Locale_Skill:skill_name_1003,2,120,6.61,120,,,,,,,
2111207,21112,7,2111208,50208,icn_skill_defup_01,Locale_Skill:21112_name,Locale_Skill:21112_description_1,Locale_Skill:skill_name_1003,2,120,7.03,120,,,,,,,
2111208,21112,8,2111209,50209,icn_skill_defup_01,Locale_Skill:21112_name,Locale_Skill:21112_description_1,Locale_Skill:skill_name_1003,2,120,7.44,120,,,,,,,
2111209,21112,9,2111210,50210,icn_skill_defup_01,Locale_Skill:21112_name,Locale_Skill:21112_description_1,Locale_Skill:skill_name_1003,2,120,7.85,120,,,,,,,
2111210,21112,10,0,0,icn_skill_defup_01,Locale_Skill:21112_name,Locale_Skill:21112_description_1,Locale_Skill:skill_name_1003,2,120,8.27,120,,,,,,,
1111301,11113,1,1111302,50302,icn_skill_c111_ult,Locale_Skill:11113_name,Locale_Skill:11113_description_1,Locale_Skill:skill_name_1001,21.4,15,8.08,10,,,,,,,
1111302,11113,2,1111303,50303,icn_skill_c111_ult,Locale_Skill:11113_name,Locale_Skill:11113_description_1,Locale_Skill:skill_name_1001,23.35,15,8.81,10,,,,,,,
1111303,11113,3,1111304,50304,icn_skill_c111_ult,Locale_Skill:11113_name,Locale_Skill:11113_description_1,Locale_Skill:skill_name_1001,25.29,15,9.55,10,,,,,,,
1111304,11113,4,1111305,50305,icn_skill_c111_ult,Locale_Skill:11113_name,Locale_Skill:11113_description_1,Locale_Skill:skill_name_1001,27.24,15,10.28,10,,,,,,,
1111305,11113,5,1111306,50306,icn_skill_c111_ult,Locale_Skill:11113_name,Locale_Skill:11113_description_1,Locale_Skill:skill_name_1001,29.18,15,11.02,10,,,,,,,
1111306,11113,6,1111307,50307,icn_skill_c111_ult,Locale_Skill:11113_name,Locale_Skill:11113_description_1,Locale_Skill:skill_name_1001,31.13,15,11.75,10,,,,,,,
1111307,11113,7,1111308,50308,icn_skill_c111_ult,Locale_Skill:11113_name,Locale_Skill:11113_description_1,Locale_Skill:skill_name_1001,33.08,15,12.48,10,,,,,,,
1111308,11113,8,1111309,50309,icn_skill_c111_ult,Locale_Skill:11113_name,Locale_Skill:11113_description_1,Locale_Skill:skill_name_1001,35.02,15,13.22,10,,,,,,,
1111309,11113,9,1111310,50310,icn_skill_c111_ult,Locale_Skill:11113_name,Locale_Skill:11113_description_1,Locale_Skill:skill_name_1001,36.97,15,13.95,10,,,,,,,
1111310,11113,10,0,0,icn_skill_c111_ult,Locale_Skill:11113_name,Locale_Skill:11113_description_1,Locale_Skill:skill_name_1001,38.91,15,14.69,10,,,,,,,
1112301,11123,1,1112302,20302,icn_skill_c112_ult,Locale_Skill:11123_name,Locale_Skill:11123_description,Locale_Skill:skill_name_1001,1,231.42,9.91,10,,,,,,,
1112302,11123,2,1112303,20303,icn_skill_c112_ult,Locale_Skill:11123_name,Locale_Skill:11123_description,Locale_Skill:skill_name_1001,1,257.14,11.02,10,,,,,,,
1112303,11123,3,1112304,20304,icn_skill_c112_ult,Locale_Skill:11123_name,Locale_Skill:11123_description,Locale_Skill:skill_name_1001,1,282.85,12.12,10,,,,,,,
1112304,11123,4,1112305,20305,icn_skill_c112_ult,Locale_Skill:11123_name,Locale_Skill:11123_description,Locale_Skill:skill_name_1001,1,308.57,13.22,10,,,,,,,
1112305,11123,5,1112306,20306,icn_skill_c112_ult,Locale_Skill:11123_name,Locale_Skill:11123_description,Locale_Skill:skill_name_1001,1,334.28,14.32,10,,,,,,,
1112306,11123,6,1112307,20307,icn_skill_c112_ult,Locale_Skill:11123_name,Locale_Skill:11123_description,Locale_Skill:skill_name_1001,1,360,15.42,10,,,,,,,
1112307,11123,7,1112308,20308,icn_skill_c112_ult,Locale_Skill:11123_name,Locale_Skill:11123_description,Locale_Skill:skill_name_1001,1,385.71,16.53,10,,,,,,,
1112308,11123,8,1112309,20309,icn_skill_c112_ult,Locale_Skill:11123_name,Locale_Skill:11123_description,Locale_Skill:skill_name_1001,1,411.42,17.63,10,,,,,,,
1112309,11123,9,1112310,20310,icn_skill_c112_ult,Locale_Skill:11123_name,Locale_Skill:11123_description,Locale_Skill:skill_name_1001,1,437.14,18.73,10,,,,,,,
1112310,11123,10,0,0,icn_skill_c112_ult,Locale_Skill:11123_name,Locale_Skill:11123_description,Locale_Skill:skill_name_1001,1,462.85,19.83,10,,,,,,,
1311101,13111,1,1311102,10102,icn_skill_healcover_01,Locale_Skill:13111_name,Locale_Skill:13111_description,Locale_Skill:skill_name_1002,9.77,2,1,,,,,,,,
1311102,13111,2,1311103,10103,icn_skill_healcover_01,Locale_Skill:13111_name,Locale_Skill:13111_description,Locale_Skill:skill_name_1002,10.66,2,1,,,,,,,,
1311103,13111,3,1311104,10104,icn_skill_healcover_01,Locale_Skill:13111_name,Locale_Skill:13111_description,Locale_Skill:skill_name_1002,11.55,2,1,,,,,,,,
1311104,13111,4,1311105,10105,icn_skill_healcover_01,Locale_Skill:13111_name,Locale_Skill:13111_description,Locale_Skill:skill_name_1002,12.43,2,1,,,,,,,,
1311105,13111,5,1311106,10106,icn_skill_healcover_01,Locale_Skill:13111_name,Locale_Skill:13111_description,Locale_Skill:skill_name_1002,13.32,2,1,,,,,,,,
1311106,13111,6,1311107,10107,icn_skill_healcover_01,Locale_Skill:13111_name,Locale_Skill:13111_description,Locale_Skill:skill_name_1002,14.21,2,1,,,,,,,,
1311107,13111,7,1311108,10108,icn_skill_healcover_01,Locale_Skill:13111_name,Locale_Skill:13111_description,Locale_Skill:skill_name_1002,15.1,2,1,,,,,,,,
1311108,13111,8,1311109,10109,icn_skill_healcover_01,Locale_Skill:13111_name,Locale_Skill:13111_description,Locale_Skill:skill_name_1002,15.99,2,1,,,,,,,,
1311109,13111,9,1311110,10110,icn_skill_healcover_01,Locale_Skill:13111_name,Locale_Skill:13111_description,Locale_Skill:skill_name_1002,16.88,2,1,,,,,,,,
1311110,13111,10,0,0,icn_skill_healcover_01,Locale_Skill:13111_name,Locale_Skill:13111_description,Locale_Skill:skill_name_1002,17.76,2,1,,,,,,,,
1311301,13113,1,1311302,10302,icn_skill_c311_ult,Locale_Skill:13113_name,Locale_Skill:13113_description,Locale_Skill:skill_name_1001,1,7.47,10,,,,,,,,
1311302,13113,2,1311303,10303,icn_skill_c311_ult,Locale_Skill:13113_name,Locale_Skill:13113_description,Locale_Skill:skill_name_1001,1,8.15,10,,,,,,,,
1311303,13113,3,1311304,10304,icn_skill_c311_ult,Locale_Skill:13113_name,Locale_Skill:13113_description,Locale_Skill:skill_name_1001,1,8.83,10,,,,,,,,
1311304,13113,4,1311305,10305,icn_skill_c311_ult,Locale_Skill:13113_name,Locale_Skill:13113_description,Locale_Skill:skill_name_1001,1,9.51,10,,,,,,,,
1311305,13113,5,1311306,10306,icn_skill_c311_ult,Locale_Skill:13113_name,Locale_Skill:13113_description,Locale_Skill:skill_name_1001,1,10.19,10,,,,,,,,
1311306,13113,6,1311307,10307,icn_skill_c311_ult,Locale_Skill:13113_name,Locale_Skill:13113_description,Locale_Skill:skill_name_1001,1,10.87,10,,,,,,,,
1311307,13113,7,1311308,10308,icn_skill_c311_ult,Locale_Skill:13113_name,Locale_Skill:13113_description,Locale_Skill:skill_name_1001,1,11.55,10,,,,,,,,
1311308,13113,8,1311309,10309,icn_skill_c311_ult,Locale_Skill:13113_name,Locale_Skill:13113_description,Locale_Skill:skill_name_1001,1,12.23,10,,,,,,,,
1311309,13113,9,1311310,10310,icn_skill_c311_ult,Locale_Skill:13113_name,Locale_Skill:13113_description,Locale_Skill:skill_name_1001,1,12.91,10,,,,,,,,
1311310,13113,10,0,0,icn_skill_c311_ult,Locale_Skill:13113_name,Locale_Skill:13113_description,Locale_Skill:skill_name_1001,1,13.59,10,,,,,,,,
2111101,21111,1,2111102,50102,icn_skill_atkdown_01,Locale_Skill:21111_name,Locale_Skill:21111_description,Locale_Skill:skill_name_1002,10,1,5,10,5,10,,,,,
2111102,21111,2,2111103,50103,icn_skill_atkdown_01,Locale_Skill:21111_name,Locale_Skill:21111_description,Locale_Skill:skill_name_1002,10,1,5.45,10,5.45,10,,,,,
2111103,21111,3,2111104,50104,icn_skill_atkdown_01,Locale_Skill:21111_name,Locale_Skill:21111_description,Locale_Skill:skill_name_1002,10,1,5.9,10,5.9,10,,,,,
2111104,21111,4,2111105,50105,icn_skill_atkdown_01,Locale_Skill:21111_name,Locale_Skill:21111_description,Locale_Skill:skill_name_1002,10,1,6.36,10,6.36,10,,,,,
2111105,21111,5,2111106,50106,icn_skill_atkdown_01,Locale_Skill:21111_name,Locale_Skill:21111_description,Locale_Skill:skill_name_1002,10,1,6.81,10,6.81,10,,,,,
2111106,21111,6,2111107,50107,icn_skill_atkdown_01,Locale_Skill:21111_name,Locale_Skill:21111_description,Locale_Skill:skill_name_1002,10,1,7.27,10,7.27,10,,,,,
2111107,21111,7,2111108,50108,icn_skill_atkdown_01,Locale_Skill:21111_name,Locale_Skill:21111_description,Locale_Skill:skill_name_1002,10,1,7.72,10,7.72,10,,,,,
2111108,21111,8,2111109,50109,icn_skill_atkdown_01,Locale_Skill:21111_name,Locale_Skill:21111_description,Locale_Skill:skill_name_1002,10,1,8.18,10,8.18,10,,,,,
2111109,21111,9,2111110,50110,icn_skill_atkdown_01,Locale_Skill:21111_name,Locale_Skill:21111_description,Locale_Skill:skill_name_1002,10,1,8.63,10,8.63,10,,,,,
2111110,21111,10,0,0,icn_skill_atkdown_01,Locale_Skill:21111_name,Locale_Skill:21111_description,Locale_Skill:skill_name_1002,10,1,9.09,10,9.09,10,,,,,
2112101,21121,1,2112102,20102,icn_skill_atkup_01,Locale_Skill:21121_name,Locale_Skill:21121_description,Locale_Skill:skill_name_1002,12.99,10,5.56,10,,,,,,,
2112102,21121,2,2112103,20103,icn_skill_atkup_01,Locale_Skill:21121_name,Locale_Skill:21121_description,Locale_Skill:skill_name_1002,14.43,10,6.18,10,,,,,,,
2112103,21121,3,2112104,20104,icn_skill_atkup_01,Locale_Skill:21121_name,Locale_Skill:21121_description,Locale_Skill:skill_name_1002,15.88,10,6.8,10,,,,,,,
2112104,21121,4,2112105,20105,icn_skill_atkup_01,Locale_Skill:21121_name,Locale_Skill:21121_description,Locale_Skill:skill_name_1002,17.32,10,7.42,10,,,,,,,
2112105,21121,5,2112106,20106,icn_skill_atkup_01,Locale_Skill:21121_name,Locale_Skill:21121_description,Locale_Skill:skill_name_1002,18.76,10,8.04,10,,,,,,,
2112106,21121,6,2112107,20107,icn_skill_atkup_01,Locale_Skill:21121_name,Locale_Skill:21121_description,Locale_Skill:skill_name_1002,20.21,10,8.66,10,,,,,,,
2112107,21121,7,2112108,20108,icn_skill_atkup_01,Locale_Skill:21121_name,Locale_Skill:21121_description,Locale_Skill:skill_name_1002,21.65,10,9.28,10,,,,,,,
2112108,21121,8,2112109,20109,icn_skill_atkup_01,Locale_Skill:21121_name,Locale_Skill:21121_description,Locale_Skill:skill_name_1002,23.1,10,9.9,10,,,,,,,
2112109,21121,9,2112110,20110,icn_skill_atkup_01,Locale_Skill:21121_name,Locale_Skill:21121_description,Locale_Skill:skill_name_1002,24.54,10,10.51,10,,,,,,,
2112110,21121,10,0,0,icn_skill_atkup_01,Locale_Skill:21121_name,Locale_Skill:21121_description,Locale_Skill:skill_name_1002,25.98,10,11.13,10,,,,,,,
2112201,21122,1,2112202,20202,icn_skill_stataccuracycircle_01,Locale_Skill:21122_name,Locale_Skill:21122_description,Locale_Skill:skill_name_1003,1.71,10,1,,,,,,,,
2112202,21122,2,2112203,20203,icn_skill_stataccuracycircle_01,Locale_Skill:21122_name,Locale_Skill:21122_description,Locale_Skill:skill_name_1003,1.9,10,1,,,,,,,,
2112203,21122,3,2112204,20204,icn_skill_stataccuracycircle_01,Locale_Skill:21122_name,Locale_Skill:21122_description,Locale_Skill:skill_name_1003,2.1,10,1,,,,,,,,
2112204,21122,4,2112205,20205,icn_skill_stataccuracycircle_01,Locale_Skill:21122_name,Locale_Skill:21122_description,Locale_Skill:skill_name_1003,2.29,10,1,,,,,,,,
2112205,21122,5,2112206,20206,icn_skill_stataccuracycircle_01,Locale_Skill:21122_name,Locale_Skill:21122_description,Locale_Skill:skill_name_1003,2.48,10,1,,,,,,,,
2112206,21122,6,2112207,20207,icn_skill_stataccuracycircle_01,Locale_Skill:21122_name,Locale_Skill:21122_description,Locale_Skill:skill_name_1003,2.67,10,1,,,,,,,,
2112207,21122,7,2112208,20208,icn_skill_stataccuracycircle_01,Locale_Skill:21122_name,Locale_Skill:21122_description,Locale_Skill:skill_name_1003,2.86,10,1,,,,,,,,
2112208,21122,8,2112209,20209,icn_skill_stataccuracycircle_01,Locale_Skill:21122_name,Locale_Skill:21122_description,Locale_Skill:skill_name_1003,3.05,10,1,,,,,,,,
2112209,21122,9,2112210,20210,icn_skill_stataccuracycircle_01,Locale_Skill:21122_name,Locale_Skill:21122_description,Locale_Skill:skill_name_1003,3.24,10,1,,,,,,,,
2112210,21122,10,0,0,icn_skill_stataccuracycircle_01,Locale_Skill:21122_name,Locale_Skill:21122_description,Locale_Skill:skill_name_1003,3.43,10,1,,,,,,,,
2311201,23112,1,2311202,10202,icn_skill_defup_01,Locale_Skill:23112_name,Locale_Skill:23112_description_1,Locale_Skill:skill_name_1003,2.4,15,5,,,,,,,,
2311202,23112,2,2311203,10203,icn_skill_defup_01,Locale_Skill:23112_name,Locale_Skill:23112_description_1,Locale_Skill:skill_name_1003,2.62,15,5,,,,,,,,
2311203,23112,3,2311204,10204,icn_skill_defup_01,Locale_Skill:23112_name,Locale_Skill:23112_description_1,Locale_Skill:skill_name_1003,2.84,15,5,,,,,,,,
2311204,23112,4,2311205,10205,icn_skill_defup_01,Locale_Skill:23112_name,Locale_Skill:23112_description_1,Locale_Skill:skill_name_1003,3.06,15,5,,,,,,,,
2311205,23112,5,2311206,10206,icn_skill_defup_01,Locale_Skill:23112_name,Locale_Skill:23112_description_1,Locale_Skill:skill_name_1003,3.28,15,5,,,,,,,,
2311206,23112,6,2311207,10207,icn_skill_defup_01,Locale_Skill:23112_name,Locale_Skill:23112_description_1,Locale_Skill:skill_name_1003,3.5,15,5,,,,,,,,
2311207,23112,7,2311208,10208,icn_skill_defup_01,Locale_Skill:23112_name,Locale_Skill:23112_description_1,Locale_Skill:skill_name_1003,3.71,15,5,,,,,,,,
2311208,23112,8,2311209,10209,icn_skill_defup_01,Locale_Skill:23112_name,Locale_Skill:23112_description_1,Locale_Skill:skill_name_1003,3.93,15,5,,,,,,,,
2311209,23112,9,2311210,10210,icn_skill_defup_01,Locale_Skill:23112_name,Locale_Skill:23112_description_1,Locale_Skill:skill_name_1003,4.15,15,5,,,,,,,,
2311210,23112,10,0,0,icn_skill_defup_01,Locale_Skill:23112_name,Locale_Skill:23112_description_1,Locale_Skill:skill_name_1003,4.37,15,5,,,,,,,,
2800101,28001,1,2800102,20102,icn_skill_statreloadtime_01,Locale_Skill:28001_name,Locale_Skill:28001_description,Locale_Skill:skill_name_1002,20,20.32,10,8.13,10,,,,,,
2800102,28001,2,2800103,20103,icn_skill_statreloadtime_01,Locale_Skill:28001_name,Locale_Skill:28001_description,Locale_Skill:skill_name_1002,20,22.17,10,8.87,10,,,,,,
2800103,28001,3,2800104,20104,icn_skill_statreloadtime_01,Locale_Skill:28001_name,Locale_Skill:28001_description,Locale_Skill:skill_name_1002,20,24.02,10,9.6,10,,,,,,
2800104,28001,4,2800105,20105,icn_skill_statreloadtime_01,Locale_Skill:28001_name,Locale_Skill:28001_description,Locale_Skill:skill_name_1002,20,25.87,10,10.34,10,,,,,,
2800105,28001,5,2800106,20106,icn_skill_statreloadtime_01,Locale_Skill:28001_name,Locale_Skill:28001_description,Locale_Skill:skill_name_1002,20,27.72,10,11.08,10,,,,,,
2800106,28001,6,2800107,20107,icn_skill_statreloadtime_01,Locale_Skill:28001_name,Locale_Skill:28001_description,Locale_Skill:skill_name_1002,20,29.56,10,11.82,10,,,,,,
2800107,28001,7,2800108,20108,icn_skill_statreloadtime_01,Locale_Skill:28001_name,Locale_Skill:28001_description,Locale_Skill:skill_name_1002,20,31.41,10,12.56,10,,,,,,
2800108,28001,8,2800109,20109,icn_skill_statreloadtime_01,Locale_Skill:28001_name,Locale_Skill:28001_description,Locale_Skill:skill_name_1002,20,33.26,10,13.3,10,,,,,,
2800109,28001,9,2800110,20110,icn_skill_statreloadtime_01,Locale_Skill:28001_name,Locale_Skill:28001_description,Locale_Skill:skill_name_1002,20,35.11,10,14.04,10,,,,,,
2800110,28001,10,0,0,icn_skill_statreloadtime_01,Locale_Skill:28001_name,Locale_Skill:28001_description,Locale_Skill:skill_name_1002,20,36.96,10,14.78,10,,,,,,
2800201,28002,1,2800202,20202,icn_skill_attention_01,Locale_Skill:28002_name,Locale_Skill:28002_description,Locale_Skill:skill_name_1003,120,3,7,1,8.51,,,,,,
2800202,28002,2,2800203,20203,icn_skill_attention_01,Locale_Skill:28002_name,Locale_Skill:28002_description,Locale_Skill:skill_name_1003,120,3,7,1,8.85,,,,,,
2800203,28002,3,2800204,20204,icn_skill_attention_01,Locale_Skill:28002_name,Locale_Skill:28002_description,Locale_Skill:skill_name_1003,120,3,7,1,9.19,,,,,,
2800204,28002,4,2800205,20205,icn_skill_attention_01,Locale_Skill:28002_name,Locale_Skill:28002_description,Locale_Skill:skill_name_1003,120,3,7,1,9.53,,,,,,
2800205,28002,5,2800206,20206,icn_skill_attention_01,Locale_Skill:28002_name,Locale_Skill:28002_description,Locale_Skill:skill_name_1003,120,3,7,1,9.87,,,,,,
2800206,28002,6,2800207,20207,icn_skill_attention_01,Locale_Skill:28002_name,Locale_Skill:28002_description,Locale_Skill:skill_name_1003,120,3,7,1,10.21,,,,,,
2800207,28002,7,2800208,20208,icn_skill_attention_01,Locale_Skill:28002_name,Locale_Skill:28002_description,Locale_Skill:skill_name_1003,120,3,7,1,10.55,,,,,,
2800208,28002,8,2800209,20209,icn_skill_attention_01,Locale_Skill:28002_name,Locale_Skill:28002_description,Locale_Skill:skill_name_1003,120,3,7,1,10.89,,,,,,
2800209,28002,9,2800210,20210,icn_skill_attention_01,Locale_Skill:28002_name,Locale_Skill:28002_description,Locale_Skill:skill_name_1003,120,3,7,1,11.23,,,,,,
2800210,28002,10,0,0,icn_skill_attention_01,Locale_Skill:28002_name,Locale_Skill:28002_description,Locale_Skill:skill_name_1003,120,3,7,1,11.58,,,,,,
1800301,18003,1,1800302,20302,icn_skill_c800_ult,Locale_Skill:18003_name,Locale_Skill:18003_description,Locale_Skill:skill_name_1001,10,17.82,10,13.46,10,,,,,,
1800302,18003,2,1800303,20303,icn_skill_c800_ult,Locale_Skill:18003_name,Locale_Skill:18003_description,Locale_Skill:skill_name_1001,10,19.62,10,16.53,10,,,,,,
1800303,18003,3,1800304,20304,icn_skill_c800_ult,Locale_Skill:18003_name,Locale_Skill:18003_description,Locale_Skill:skill_name_1001,10,21.42,10,19.59,10,,,,,,
1800304,18003,4,1800305,20305,icn_skill_c800_ult,Locale_Skill:18003_name,Locale_Skill:18003_description,Locale_Skill:skill_name_1001,10,23.22,10,22.65,10,,,,,,
1800305,18003,5,1800306,20306,icn_skill_c800_ult,Locale_Skill:18003_name,Locale_Skill:18003_description,Locale_Skill:skill_name_1001,10,25.02,10,25.71,10,,,,,,
1800306,18003,6,1800307,20307,icn_skill_c800_ult,Locale_Skill:18003_name,Locale_Skill:18003_description,Locale_Skill:skill_name_1001,10,26.82,10,28.77,10,,,,,,
1800307,18003,7,1800308,20308,icn_skill_c800_ult,Locale_Skill:18003_name,Locale_Skill:18003_description,Locale_Skill:skill_name_1001,10,28.62,10,31.83,10,,,,,,
1800308,18003,8,1800309,20309,icn_skill_c800_ult,Locale_Skill:18003_name,Locale_Skill:18003_description,Locale_Skill:skill_name_1001,10,30.42,10,34.89,10,,,,,,
1800309,18003,9,1800310,20310,icn_skill_c800_ult,Locale_Skill:18003_name,Locale_Skill:18003_description,Locale_Skill:skill_name_1001,10,32.22,10,37.95,10,,,,,,
1800310,18003,10,0,0,icn_skill_c800_ult,Locale_Skill:18003_name,Locale_Skill:18003_description,Locale_Skill:skill_name_1001,10,34.02,10,41.02,10,,,,,,
2801101,28011,1,2801102,10102,icn_skill_atkup_01,Locale_Skill:28011_name,Locale_Skill:28011_description,Locale_Skill:skill_name_1002,3.78,5,3,,,,,,,,
2801102,28011,2,2801103,10103,icn_skill_atkup_01,Locale_Skill:28011_name,Locale_Skill:28011_description,Locale_Skill:skill_name_1002,4.07,5,3,,,,,,,,
2801103,28011,3,2801104,10104,icn_skill_atkup_01,Locale_Skill:28011_name,Locale_Skill:28011_description,Locale_Skill:skill_name_1002,4.36,5,3,,,,,,,,
2801104,28011,4,2801105,10105,icn_skill_atkup_01,Locale_Skill:28011_name,Locale_Skill:28011_description,Locale_Skill:skill_name_1002,4.65,5,3,,,,,,,,
2801105,28011,5,2801106,10106,icn_skill_atkup_01,Locale_Skill:28011_name,Locale_Skill:28011_description,Locale_Skill:skill_name_1002,4.94,5,3,,,,,,,,
2801106,28011,6,2801107,10107,icn_skill_atkup_01,Locale_Skill:28011_name,Locale_Skill:28011_description,Locale_Skill:skill_name_1002,5.23,5,3,,,,,,,,
2801107,28011,7,2801108,10108,icn_skill_atkup_01,Locale_Skill:28011_name,Locale_Skill:28011_description,Locale_Skill:skill_name_1002,5.52,5,3,,,,,,,,
2801108,28011,8,2801109,10109,icn_skill_atkup_01,Locale_Skill:28011_name,Locale_Skill:28011_description,Locale_Skill:skill_name_1002,5.81,5,3,,,,,,,,
2801109,28011,9,2801110,10110,icn_skill_atkup_01,Locale_Skill:28011_name,Locale_Skill:28011_description,Locale_Skill:skill_name_1002,6.1,5,3,,,,,,,,
2801110,28011,10,0,0,icn_skill_atkup_01,Locale_Skill:28011_name,Locale_Skill:28011_description,Locale_Skill:skill_name_1002,6.4,5,3,,,,,,,,
2801201,28012,1,2801202,10202,icn_skill_statexplosion_01,Locale_Skill:28012_name,Locale_Skill:28012_description,Locale_Skill:skill_name_1003,18,15.21,10,100,1,,,,,,
2801202,28012,2,2801203,10203,icn_skill_statexplosion_01,Locale_Skill:28012_name,Locale_Skill:28012_description,Locale_Skill:skill_name_1003,18,17.81,10,100,1,,,,,,
2801203,28012,3,2801204,10204,icn_skill_statexplosion_01,Locale_Skill:28012_name,Locale_Skill:28012_description,Locale_Skill:skill_name_1003,18,20.41,10,100,1,,,,,,
2801204,28012,4,2801205,10205,icn_skill_statexplosion_01,Locale_Skill:28012_name,Locale_Skill:28012_description,Locale_Skill:skill_name_1003,18,23.01,10,100,1,,,,,,
2801205,28012,5,2801206,10206,icn_skill_statexplosion_01,Locale_Skill:28012_name,Locale_Skill:28012_description,Locale_Skill:skill_name_1003,18,25.61,10,100,1,,,,,,
2801206,28012,6,2801207,10207,icn_skill_statexplosion_01,Locale_Skill:28012_name,Locale_Skill:28012_description,Locale_Skill:skill_name_1003,18,28.21,10,100,1,,,,,,
2801207,28012,7,2801208,10208,icn_skill_statexplosion_01,Locale_Skill:28012_name,Locale_Skill:28012_description,Locale_Skill:skill_name_1003,18,30.81,10,100,1,,,,,,
2801208,28012,8,2801209,10209,icn_skill_statexplosion_01,Locale_Skill:28012_name,Locale_Skill:28012_description,Locale_Skill:skill_name_1003,18,33.41,10,100,1,,,,,,
2801209,28012,9,2801210,10210,icn_skill_statexplosion_01,Locale_Skill:28012_name,Locale_Skill:28012_description,Locale_Skill:skill_name_1003,18,36.01,10,100,1,,,,,,
2801210,28012,10,0,0,icn_skill_statexplosion_01,Locale_Skill:28012_name,Locale_Skill:28012_description,Locale_Skill:skill_name_1003,18,38.61,10,100,1,,,,,,
1801301,18013,1,1801302,10302,icn_skill_c801_ult,Locale_Skill:18013_name,Locale_Skill:18013_description_1,Locale_Skill:skill_name_1001,1,936,936,,,,,,,,
1801302,18013,2,1801303,10303,icn_skill_c801_ult,Locale_Skill:18013_name,Locale_Skill:18013_description_1,Locale_Skill:skill_name_1001,1,1008,1008,,,,,,,,
1801303,18013,3,1801304,10304,icn_skill_c801_ult,Locale_Skill:18013_name,Locale_Skill:18013_description_1,Locale_Skill:skill_name_1001,1,1080,1080,,,,,,,,
1801304,18013,4,1801305,10305,icn_skill_c801_ult,Locale_Skill:18013_name,Locale_Skill:18013_description_1,Locale_Skill:skill_name_1001,1,1152,1152,,,,,,,,
1801305,18013,5,1801306,10306,icn_skill_c801_ult,Locale_Skill:18013_name,Locale_Skill:18013_description_1,Locale_Skill:skill_name_1001,1,1224,1224,,,,,,,,
1801306,18013,6,1801307,10307,icn_skill_c801_ult,Locale_Skill:18013_name,Locale_Skill:18013_description_1,Locale_Skill:skill_name_1001,1,1296,1296,,,,,,,,
1801307,18013,7,1801308,10308,icn_skill_c801_ult,Locale_Skill:18013_name,Locale_Skill:18013_description_1,Locale_Skill:skill_name_1001,1,1368,1368,,,,,,,,
1801308,18013,8,1801309,10309,icn_skill_c801_ult,Locale_Skill:18013_name,Locale_Skill:18013_description_1,Locale_Skill:skill_name_1001,1,1440,1440,,,,,,,,
1801309,18013,9,1801310,10310,icn_skill_c801_ult,Locale_Skill:18013_name,Locale_Skill:18013_description_1,Locale_Skill:skill_name_1001,1,1512,1512,,,,,,,,
1801310,18013,10,0,0,icn_skill_c801_ult,Locale_Skill:18013_name,Locale_Skill:18013_description_1,Locale_Skill:skill_name_1001,1,1584,1584,,,,,,,,
2802101,28021,1,2802102,30102,icn_skill_defdown_01,Locale_Skill:28021_name,Locale_Skill:28021_description,Locale_Skill:skill_name_1002,3.03,3,,,,,,,,,
2802102,28021,2,2802103,30103,icn_skill_defdown_01,Locale_Skill:28021_name,Locale_Skill:28021_description,Locale_Skill:skill_name_1002,3.47,3,,,,,,,,,
2802103,28021,3,2802104,30104,icn_skill_defdown_01,Locale_Skill:28021_name,Locale_Skill:28021_description,Locale_Skill:skill_name_1002,3.9,3,,,,,,,,,
