id,group_id,echo_dialog_npc_id,name_tag_color,dialog_localkey,dialog_print_timing,voice,balloon_resource
3191003,31910,unbreakablesphere_010_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_10_3,50,echo_dialog_unbreakablesphere_10_3,
3191004,31910,unbreakablesphere_010_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_10_4,50,echo_dialog_unbreakablesphere_10_4,
3191005,31910,unbreakablesphere_010_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_10_5,50,echo_dialog_unbreakablesphere_10_5,
3191006,31910,unbreakablesphere_010_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_10_6,50,echo_dialog_unbreakablesphere_10_6,
3191007,31910,unbreakablesphere_010_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_10_7,50,echo_dialog_unbreakablesphere_10_7,
3191008,31910,unbreakablesphere_010_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_10_8,50,echo_dialog_unbreakablesphere_10_8,
3191009,31910,unbreakablesphere_010_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_10_9,0,echo_dialog_unbreakablesphere_10_9,
3191101,31911,unbreakablesphere_011_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_11_1,50,echo_dialog_unbreakablesphere_11_1,
3191102,31911,unbreakablesphere_011_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_11_2,50,echo_dialog_unbreakablesphere_11_2,
3191103,31911,unbreakablesphere_011_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_11_3,50,echo_dialog_unbreakablesphere_11_3,
3191104,31911,unbreakablesphere_011_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_11_4,50,echo_dialog_unbreakablesphere_11_4,
3191105,31911,unbreakablesphere_011_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_11_5,50,echo_dialog_unbreakablesphere_11_5,
3191106,31911,unbreakablesphere_011_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_11_6,50,echo_dialog_unbreakablesphere_11_6,
3191107,31911,unbreakablesphere_011_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_11_7,50,echo_dialog_unbreakablesphere_11_7,
3191108,31911,unbreakablesphere_011_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_11_8,50,echo_dialog_unbreakablesphere_11_8,
3191109,31911,unbreakablesphere_011_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_11_9,50,echo_dialog_unbreakablesphere_11_9,
3191110,31911,unbreakablesphere_011_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_11_10,50,echo_dialog_unbreakablesphere_11_10,
3191111,31911,unbreakablesphere_011_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_11_11,50,echo_dialog_unbreakablesphere_11_11,
3191112,31911,unbreakablesphere_011_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_11_12,50,echo_dialog_unbreakablesphere_11_12,
3191113,31911,unbreakablesphere_011_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_11_13,50,echo_dialog_unbreakablesphere_11_13,
3191114,31911,unbreakablesphere_011_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_11_14,50,echo_dialog_unbreakablesphere_11_14,
3191115,31911,unbreakablesphere_011_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_11_15,50,echo_dialog_unbreakablesphere_11_15,
3191116,31911,unbreakablesphere_011_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_11_16,50,echo_dialog_unbreakablesphere_11_16,
3191117,31911,unbreakablesphere_011_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_11_17,50,echo_dialog_unbreakablesphere_11_17,
3191118,31911,unbreakablesphere_011_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_11_18,50,echo_dialog_unbreakablesphere_11_18,
3191119,31911,unbreakablesphere_011_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_11_19,0,echo_dialog_unbreakablesphere_11_19,
3191201,31912,unbreakablesphere_012_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_12_1,50,echo_dialog_unbreakablesphere_12_1,
3191202,31912,unbreakablesphere_012_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_12_2,50,echo_dialog_unbreakablesphere_12_2,
3191203,31912,unbreakablesphere_012_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_12_3,50,echo_dialog_unbreakablesphere_12_3,
3191204,31912,unbreakablesphere_012_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_12_4,50,echo_dialog_unbreakablesphere_12_4,
3191205,31912,unbreakablesphere_012_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_12_5,50,echo_dialog_unbreakablesphere_12_5,
3191206,31912,unbreakablesphere_012_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_12_6,50,echo_dialog_unbreakablesphere_12_6,
3191207,31912,unbreakablesphere_012_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_12_7,50,echo_dialog_unbreakablesphere_12_7,
3191208,31912,unbreakablesphere_012_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_12_8,50,echo_dialog_unbreakablesphere_12_8,
3191209,31912,unbreakablesphere_012_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_12_9,50,echo_dialog_unbreakablesphere_12_9,
3191210,31912,unbreakablesphere_012_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_12_10,50,echo_dialog_unbreakablesphere_12_10,
3191211,31912,unbreakablesphere_012_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_12_11,0,echo_dialog_unbreakablesphere_12_11,
3191301,31913,unbreakablesphere_013_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_13_1,50,echo_dialog_unbreakablesphere_13_1,
3191302,31913,unbreakablesphere_013_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_13_2,50,echo_dialog_unbreakablesphere_13_2,
3191303,31913,unbreakablesphere_013_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_13_3,50,echo_dialog_unbreakablesphere_13_3,
3191304,31913,unbreakablesphere_013_leviathan,0CFF00,Locale_SubScenario:echo_dialog_unbreakablesphere_13_4,50,echo_dialog_unbreakablesphere_13_4,
3191305,31913,unbreakablesphere_013_leviathan,0CFF00,Locale_SubScenario:echo_dialog_unbreakablesphere_13_5,50,echo_dialog_unbreakablesphere_13_5,
3191306,31913,unbreakablesphere_013_leviathan,0CFF00,Locale_SubScenario:echo_dialog_unbreakablesphere_13_6,50,echo_dialog_unbreakablesphere_13_6,
3191307,31913,unbreakablesphere_013_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_13_7,50,echo_dialog_unbreakablesphere_13_7,
3191308,31913,unbreakablesphere_013_leviathan,0CFF00,Locale_SubScenario:echo_dialog_unbreakablesphere_13_8,50,echo_dialog_unbreakablesphere_13_8,
3191309,31913,unbreakablesphere_013_leviathan,0CFF00,Locale_SubScenario:echo_dialog_unbreakablesphere_13_9,50,echo_dialog_unbreakablesphere_13_9,
3191310,31913,unbreakablesphere_013_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_13_10,50,echo_dialog_unbreakablesphere_13_10,
3191311,31913,unbreakablesphere_013_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_13_11,50,echo_dialog_unbreakablesphere_13_11,
3191312,31913,unbreakablesphere_013_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_13_12,50,echo_dialog_unbreakablesphere_13_12,
3191313,31913,unbreakablesphere_013_leviathan,0CFF00,Locale_SubScenario:echo_dialog_unbreakablesphere_13_13,50,echo_dialog_unbreakablesphere_13_13,
3191314,31913,unbreakablesphere_013_leviathan,0CFF00,Locale_SubScenario:echo_dialog_unbreakablesphere_13_14,50,echo_dialog_unbreakablesphere_13_14,
3191315,31913,unbreakablesphere_013_leviathan,0CFF00,Locale_SubScenario:echo_dialog_unbreakablesphere_13_15,50,echo_dialog_unbreakablesphere_13_15,
3191316,31913,unbreakablesphere_013_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_13_16,50,echo_dialog_unbreakablesphere_13_16,
3191317,31913,unbreakablesphere_013_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_13_17,50,echo_dialog_unbreakablesphere_13_17,
3191318,31913,unbreakablesphere_013_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_13_18,50,echo_dialog_unbreakablesphere_13_18,
3191319,31913,unbreakablesphere_013_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_13_19,50,echo_dialog_unbreakablesphere_13_19,
3191320,31913,unbreakablesphere_013_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_13_20,50,echo_dialog_unbreakablesphere_13_20,
3191321,31913,unbreakablesphere_013_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_13_21,50,echo_dialog_unbreakablesphere_13_21,
3191322,31913,unbreakablesphere_013_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_13_22,50,echo_dialog_unbreakablesphere_13_22,
3191323,31913,unbreakablesphere_013_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_13_23,0,echo_dialog_unbreakablesphere_13_23,
3191401,31914,unbreakablesphere_014_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_14_1,50,echo_dialog_unbreakablesphere_14_1,
3191402,31914,unbreakablesphere_014_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_14_2,50,echo_dialog_unbreakablesphere_14_2,
3191403,31914,unbreakablesphere_014_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_14_3,50,echo_dialog_unbreakablesphere_14_3,
3191404,31914,unbreakablesphere_014_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_14_4,50,echo_dialog_unbreakablesphere_14_4,
3191405,31914,unbreakablesphere_014_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_14_5,50,echo_dialog_unbreakablesphere_14_5,
3191406,31914,unbreakablesphere_014_abe,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_14_6,50,echo_dialog_unbreakablesphere_14_6,
3191407,31914,unbreakablesphere_014_abe,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_14_7,50,echo_dialog_unbreakablesphere_14_7,
3191408,31914,unbreakablesphere_014_abe,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_14_8,50,echo_dialog_unbreakablesphere_14_8,
3191409,31914,unbreakablesphere_014_abe,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_14_9,50,echo_dialog_unbreakablesphere_14_9,
3191410,31914,unbreakablesphere_014_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_14_10,50,echo_dialog_unbreakablesphere_14_10,
3191411,31914,unbreakablesphere_014_abe,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_14_11,50,echo_dialog_unbreakablesphere_14_11,
3191412,31914,unbreakablesphere_014_abe,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_14_12,50,echo_dialog_unbreakablesphere_14_12,
3191413,31914,unbreakablesphere_014_abe,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_14_13,50,echo_dialog_unbreakablesphere_14_13,
3191414,31914,unbreakablesphere_014_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_14_14,50,echo_dialog_unbreakablesphere_14_14,
3191415,31914,unbreakablesphere_014_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_14_15,50,echo_dialog_unbreakablesphere_14_15,
3191416,31914,unbreakablesphere_014_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_14_16,50,echo_dialog_unbreakablesphere_14_16,
3191417,31914,unbreakablesphere_014_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_14_17,50,echo_dialog_unbreakablesphere_14_17,
3191418,31914,unbreakablesphere_014_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_14_18,50,echo_dialog_unbreakablesphere_14_18,
3191419,31914,unbreakablesphere_014_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_14_19,50,echo_dialog_unbreakablesphere_14_19,
3191420,31914,unbreakablesphere_014_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_14_20,50,echo_dialog_unbreakablesphere_14_20,
3191421,31914,unbreakablesphere_014_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_14_21,50,echo_dialog_unbreakablesphere_14_21,
3191422,31914,unbreakablesphere_014_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_14_22,0,echo_dialog_unbreakablesphere_14_22,
3191501,31915,unbreakablesphere_015_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_15_1,50,echo_dialog_unbreakablesphere_15_1,
3191502,31915,unbreakablesphere_015_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_15_2,50,echo_dialog_unbreakablesphere_15_2,
3191503,31915,unbreakablesphere_015_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_15_3,50,echo_dialog_unbreakablesphere_15_3,
3191504,31915,unbreakablesphere_015_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_15_4,50,echo_dialog_unbreakablesphere_15_4,
3191505,31915,unbreakablesphere_015_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_15_5,50,echo_dialog_unbreakablesphere_15_5,
3191506,31915,unbreakablesphere_015_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_15_6,50,echo_dialog_unbreakablesphere_15_6,
3191507,31915,unbreakablesphere_015_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_15_7,50,echo_dialog_unbreakablesphere_15_7,
3191508,31915,unbreakablesphere_015_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_15_8,50,echo_dialog_unbreakablesphere_15_8,
3191509,31915,unbreakablesphere_015_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_15_9,50,echo_dialog_unbreakablesphere_15_9,
3191510,31915,unbreakablesphere_015_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_15_10,50,echo_dialog_unbreakablesphere_15_10,
3191511,31915,unbreakablesphere_015_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_15_11,50,echo_dialog_unbreakablesphere_15_11,
3191512,31915,unbreakablesphere_015_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_15_12,50,echo_dialog_unbreakablesphere_15_12,
3191513,31915,unbreakablesphere_015_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_15_13,50,echo_dialog_unbreakablesphere_15_13,
3191514,31915,unbreakablesphere_015_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_15_14,50,echo_dialog_unbreakablesphere_15_14,
3191515,31915,unbreakablesphere_015_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_15_15,0,echo_dialog_unbreakablesphere_15_15,
3191601,31916,unbreakablesphere_016_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_16_1,50,echo_dialog_unbreakablesphere_16_1,
3191602,31916,unbreakablesphere_016_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_16_2,50,echo_dialog_unbreakablesphere_16_2,
3191603,31916,unbreakablesphere_016_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_16_3,50,echo_dialog_unbreakablesphere_16_3,
3191604,31916,unbreakablesphere_016_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_16_4,50,echo_dialog_unbreakablesphere_16_4,
3191605,31916,unbreakablesphere_016_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_16_5,50,echo_dialog_unbreakablesphere_16_5,
3191606,31916,unbreakablesphere_016_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_16_6,50,echo_dialog_unbreakablesphere_16_6,
3191607,31916,unbreakablesphere_016_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_16_7,50,echo_dialog_unbreakablesphere_16_7,
3191608,31916,unbreakablesphere_016_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_16_8,50,echo_dialog_unbreakablesphere_16_8,
3191609,31916,unbreakablesphere_016_grave,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_16_9,50,echo_dialog_unbreakablesphere_16_9,
3191610,31916,unbreakablesphere_016_grave,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_16_10,50,echo_dialog_unbreakablesphere_16_10,
3191611,31916,unbreakablesphere_016_grave,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_16_11,50,echo_dialog_unbreakablesphere_16_11,
3191612,31916,unbreakablesphere_016_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_16_12,50,echo_dialog_unbreakablesphere_16_12,
3191613,31916,unbreakablesphere_016_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_16_13,50,echo_dialog_unbreakablesphere_16_13,
3191614,31916,unbreakablesphere_016_grave,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_16_14,50,echo_dialog_unbreakablesphere_16_14,
3191615,31916,unbreakablesphere_016_grave,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_16_15,50,echo_dialog_unbreakablesphere_16_15,
3191616,31916,unbreakablesphere_016_grave,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_16_16,50,echo_dialog_unbreakablesphere_16_16,
3191617,31916,unbreakablesphere_016_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_16_17,50,echo_dialog_unbreakablesphere_16_17,
3191618,31916,unbreakablesphere_016_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_16_18,50,echo_dialog_unbreakablesphere_16_18,
3191619,31916,unbreakablesphere_016_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_16_19,50,echo_dialog_unbreakablesphere_16_19,
3191620,31916,unbreakablesphere_016_grave,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_16_20,50,echo_dialog_unbreakablesphere_16_20,
3191621,31916,unbreakablesphere_016_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_16_21,0,echo_dialog_unbreakablesphere_16_21,
3191701,31917,unbreakablesphere_017_grave,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_17_1,50,echo_dialog_unbreakablesphere_17_1,
3191702,31917,unbreakablesphere_017_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_17_2,50,echo_dialog_unbreakablesphere_17_2,
3191703,31917,unbreakablesphere_017_grave,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_17_3,50,echo_dialog_unbreakablesphere_17_3,
3191704,31917,unbreakablesphere_017_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_17_4,50,echo_dialog_unbreakablesphere_17_4,
3191705,31917,unbreakablesphere_017_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_17_5,50,echo_dialog_unbreakablesphere_17_5,
3191706,31917,unbreakablesphere_017_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_17_6,50,echo_dialog_unbreakablesphere_17_6,
3191707,31917,unbreakablesphere_017_grave,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_17_7,50,echo_dialog_unbreakablesphere_17_7,
3191708,31917,unbreakablesphere_017_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_17_8,50,echo_dialog_unbreakablesphere_17_8,
3191709,31917,unbreakablesphere_017_grave,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_17_9,50,echo_dialog_unbreakablesphere_17_9,
3191710,31917,unbreakablesphere_017_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_17_10,50,echo_dialog_unbreakablesphere_17_10,
3191711,31917,unbreakablesphere_017_grave,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_17_11,50,echo_dialog_unbreakablesphere_17_11,
3191712,31917,unbreakablesphere_017_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_17_12,50,echo_dialog_unbreakablesphere_17_12,
3191713,31917,unbreakablesphere_017_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_17_13,50,echo_dialog_unbreakablesphere_17_13,
3191714,31917,unbreakablesphere_017_grave,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_17_14,50,echo_dialog_unbreakablesphere_17_14,
3191715,31917,unbreakablesphere_017_grave,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_17_15,50,echo_dialog_unbreakablesphere_17_15,
3191716,31917,unbreakablesphere_017_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_17_16,0,echo_dialog_unbreakablesphere_17_16,
3191801,31918,unbreakablesphere_018_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_18_1,50,echo_dialog_unbreakablesphere_18_1,
3191802,31918,unbreakablesphere_018_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_18_2,50,echo_dialog_unbreakablesphere_18_2,
3191803,31918,unbreakablesphere_018_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_18_3,50,echo_dialog_unbreakablesphere_18_3,
3191804,31918,unbreakablesphere_018_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_18_4,50,echo_dialog_unbreakablesphere_18_4,
3191805,31918,unbreakablesphere_018_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_18_5,50,echo_dialog_unbreakablesphere_18_5,
3191806,31918,unbreakablesphere_018_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_18_6,50,echo_dialog_unbreakablesphere_18_6,
3191807,31918,unbreakablesphere_018_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_18_7,50,echo_dialog_unbreakablesphere_18_7,
3191808,31918,unbreakablesphere_018_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_18_8,50,echo_dialog_unbreakablesphere_18_8,
3191809,31918,unbreakablesphere_018_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_18_9,50,echo_dialog_unbreakablesphere_18_9,
3191810,31918,unbreakablesphere_018_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_18_10,50,echo_dialog_unbreakablesphere_18_10,
3191811,31918,unbreakablesphere_018_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_18_11,50,echo_dialog_unbreakablesphere_18_11,
3191812,31918,unbreakablesphere_018_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_18_12,50,echo_dialog_unbreakablesphere_18_12,
3191813,31918,unbreakablesphere_018_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_18_13,50,echo_dialog_unbreakablesphere_18_13,
3191814,31918,unbreakablesphere_018_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_18_14,50,echo_dialog_unbreakablesphere_18_14,
3191815,31918,unbreakablesphere_018_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_18_15,50,echo_dialog_unbreakablesphere_18_15,
3191816,31918,unbreakablesphere_018_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_18_16,50,echo_dialog_unbreakablesphere_18_16,
3191817,31918,unbreakablesphere_018_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_18_17,50,echo_dialog_unbreakablesphere_18_17,
3191818,31918,unbreakablesphere_018_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_18_18,50,echo_dialog_unbreakablesphere_18_18,
3191819,31918,unbreakablesphere_018_mori,4483E8,Locale_SubScenario:echo_dialog_unbreakablesphere_18_19,0,echo_dialog_unbreakablesphere_18_19,
3191901,31919,unbreakablesphere_019_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_19_1,50,echo_dialog_unbreakablesphere_19_1,
3191902,31919,unbreakablesphere_019_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_19_2,50,echo_dialog_unbreakablesphere_19_2,
3191903,31919,unbreakablesphere_019_yuni,F5759F,Locale_SubScenario:echo_dialog_unbreakablesphere_19_3,50,echo_dialog_unbreakablesphere_19_3,
3191904,31919,unbreakablesphere_019_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_19_4,50,echo_dialog_unbreakablesphere_19_4,
3191905,31919,unbreakablesphere_019_yuni,F5759F,Locale_SubScenario:echo_dialog_unbreakablesphere_19_5,50,echo_dialog_unbreakablesphere_19_5,
3191906,31919,unbreakablesphere_019_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_19_6,50,echo_dialog_unbreakablesphere_19_6,
3191907,31919,unbreakablesphere_019_yuni,F5759F,Locale_SubScenario:echo_dialog_unbreakablesphere_19_7,50,echo_dialog_unbreakablesphere_19_7,
3191908,31919,unbreakablesphere_019_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_19_8,50,echo_dialog_unbreakablesphere_19_8,
3191909,31919,unbreakablesphere_019_yuni,F5759F,Locale_SubScenario:echo_dialog_unbreakablesphere_19_9,50,echo_dialog_unbreakablesphere_19_9,
3191910,31919,unbreakablesphere_019_yuni,F5759F,Locale_SubScenario:echo_dialog_unbreakablesphere_19_10,50,echo_dialog_unbreakablesphere_19_10,
3191911,31919,unbreakablesphere_019_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_19_11,50,echo_dialog_unbreakablesphere_19_11,
3191912,31919,unbreakablesphere_019_yuni,F5759F,Locale_SubScenario:echo_dialog_unbreakablesphere_19_12,50,echo_dialog_unbreakablesphere_19_12,
3191913,31919,unbreakablesphere_019_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_19_13,50,echo_dialog_unbreakablesphere_19_13,
3191914,31919,unbreakablesphere_019_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_19_14,50,echo_dialog_unbreakablesphere_19_14,
3191915,31919,unbreakablesphere_019_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_19_15,50,echo_dialog_unbreakablesphere_19_15,
3191916,31919,unbreakablesphere_019_yuni,F5759F,Locale_SubScenario:echo_dialog_unbreakablesphere_19_16,50,echo_dialog_unbreakablesphere_19_16,
3191917,31919,unbreakablesphere_019_yuni,F5759F,Locale_SubScenario:echo_dialog_unbreakablesphere_19_17,50,echo_dialog_unbreakablesphere_19_17,
